System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,energy_wh ,energy_wh,forecast_yield
2024-03-15 11:30:00,66.61,86.3901,78.3668,63.152,69.4709,13.3352,38.6678,91.4202,73.6472,68.0982,88.2277,8.7295,44.8453,99.6298,157744.8231,296748.2674,218810.992
2024-03-15 11:45:00,68.89,5.2372,33.3224,38.5958,53.0505,24.2453,59.9255,97.8745,18.9062,27.1101,62.3521,11.7213,68.9509,43.7801,161866.228,304496.5087,176812.154
2024-03-15 12:00:00,66.55,88.0217,61.0763,19.7999,41.8781,17.5355,92.6885,6.2727,37.2803,80.288,66.133,10.2894,30.1037,30.8458,160007.2036,301001.5427,162286.9326
2024-03-15 12:15:00,68.38,9.0232,84.6416,67.6101,62.2269,16.4144,46.2351,1.0077,25.5688,88.4531,62.0381,96.8847,14.9725,57.0695,165174.1039,310715.3154,160493.9794
2024-03-15 12:30:00,68.47,89.1447,37.7019,61.294,60.4959,95.5364,26.4319,95.2922,76.6328,49.3965,62.4424,88.827,25.3727,87.426,168354.6427,316694.7283,183513.451
15.03.2024 12:45:00,68.07,54.6025,70.9691,67.6894,64.0972,83.1981,58.1541,38.0599,80.0472,60.6696,85.9803,84.3584,14.0189,78.7311,159642.04,300315.0353,88184.4483
2024-03-15 13:00:00,70.33,7.0233,26.2095,13.7073,36.9243,50.3768,61.3883,56.5428,58.856,29.1546,20.9355,14.8806,60.5995,36.5008,160303.3277,301558.2562,182076.9386
2024-03-15 13:15:00,69.21,29.0908,37.3308,25.4137,58.8092,46.0317,38.7917,47.3041,20.1111,66.249,9.2335,65.1321,84.1324,87.952,163870.2747,308264.1165,137447.6876
2024-03-15 13:30:00,62.05,63.4937,20.1947,50.8847,72.6874,17.7023,44.9164,45.5107,34.6319,40.7411,87.5361,37.7684,17.8952,48.7909,137888.506,259418.3913,164232.6638
2024-03-15 13:45:00,58.7,68.3536,89.4086,19.7978,70.9451,76.4741,72.8102,51.2012,12.8319,57.5758,69.7381,83.52,39.3619,42.0678,140555.3892,264432.1316,190529.783
2024-03-15 14:00:00,66.81,59.8667,67.5566,12.3462,80.4318,96.4567,52.9962,88.7917,76.9342,52.3197,21.0795,77.081,27.5235,41.3322,148009.766,278446.3602,133248.1326
15.03.2024 14:15:00,63.27,73.3936,12.1923,26.6163,60.33,52.5914,75.5768,61.4033,64.7186,82.2495,97.9762,29.3263,47.5372,75.9418,131683.0065,247752.0522,115054.3123
2024-03-15 14:30:00,60.2,11.7076,74.2247,60.2039,59.0272,5.2862,58.2401,10.0447,79.5561,53.4584,6.3825,44.1915,40.1656,28.3921,122807.0163,231065.1907,141257.9565
2024-03-15 14:45:00,54.24,84.3713,96.0571,5.1057,31.5891,75.0553,63.9594,99.9855,81.8621,20.4929,36.9335,55.653,84.2989,62.8543,119682.2914,225190.7078,106579.9839
2024-03-15 15:00:00,55.29,63.5161,55.4252,79.3362,88.0289,72.1023,88.7573,18.6606,60.4521,67.411,79.8324,18.4491,5.4675,21.893,118147.2693,222304.8664,115460.4744
2024-03-15 15:15:00,56.47,25.505,53.8348,68.4024,42.761,67.6064,10.299,60.0272,70.6718,67.4952,83.7709,22.4655,98.0826,99.6145,102024.711,191994.4566,105539.992
2024-03-15 15:30:00,57.49,39.058,65.2266,44.6044,6.3594,80.3767,84.5458,31.9312,99.1327,89.218,57.4385,49.1661,4.7423,41.6593,102119.2447,192172.1799,83246.7641
2024-03-15 15:45:00,49.44,60.4246,99.6421,82.6608,73.6959,85.2159,86.4134,21.5222,78.9358,78.4014,60.6236,44.6286,67.8862,90.2764,94997.9809,178784.2041,93757.6436
2024-03-15 16:00:00,53.22,60.0895,93.5443,8.7153,44.3033,15.1877,82.7489,81.7709,69.7333,11.9052,71.954,84.7012,80.709,80.4154,84229.5234,158539.504,81651.1052
15.03.2024 16:15:00,49.3,56.4958,59.0792,30.1478,55.4324,46.2103,11.6591,78.5903,99.5023,24.0683,90.9161,30.0411,83.0599,18.9471,-999.0,124450.0232,63779.6828
2024-03-15 16:30:00,43.35,54.4445,21.6602,71.037,1.4417,59.6521,93.2506,76.3202,36.1137,64.5134,81.6896,46.4419,44.8123,72.5831,60083.592,113145.153,51917.0771
15.03.2024 16:45:00,44.11,24.7071,4.6209,39.0656,8.3137,45.218,43.6556,60.9964,32.644,86.188,18.6941,76.724,18.2916,68.3937,51211.2823,96465.2107,57781.262
2024-03-15 17:00:00,37.94,51.3005,61.2878,27.7037,6.4509,65.1491,58.9816,73.3394,61.7303,30.0105,33.2826,31.0821,72.8976,33.03,38881.4824,73285.187,45189.2394
2024-03-15 17:15:00,37.67,62.2299,88.8836,32.3804,25.8478,66.735,61.0451,88.1267,63.6255,9.9721,93.4941,57.5351,27.9499,64.7127,33448.5063,63071.1919,34160.9674
2024-03-15 17:30:00,33.83,12.1848,47.3012,54.6586,88.9599,53.0473,48.5696,49.7663,50.1093,33.982,54.9076,47.6027,91.0479,98.2545,888888.8,38444.4011,20413.0374
2024-03-15 17:45:00,31.74,7.9793,15.3904,49.6464,33.8277,63.9948,15.121,1.9228,9.1122,97.8681,70.1056,24.2739,76.3556,47.0561,11200.5935,21245.1158,9194.0627
15.03.2024 18:00:00,28.51,84.9584,53.8392,68.7671,26.6183,60.127,75.9913,93.0212,74.5424,57.423,41.4658,83.9324,47.9279,72.5142,-100.0,0.0,0.0
2024-03-15 18:15:00,34.27,62.7941,87.6569,94.8085,73.1202,45.2933,3.9192,99.8709,47.1881,64.1041,58.2983,7.1872,82.9075,79.6062,-100.0,0.0,0.0
2024-03-15 18:30:00,30.2,49.5432,91.381,39.5946,85.5442,30.9629,79.3879,59.2984,72.7291,39.0326,3.2737,65.878,27.9185,83.1311,-100.0,0.0,0.0
2024-03-15 18:45:00,29.78,85.5503,30.5991,20.3998,98.5869,7.9869,70.738,98.3046,56.489,79.4402,39.5549,87.2276,24.0031,34.0236,-100.0,0.0,0.0
2024-03-15 19:00:00,32.11,6.096,8.6235,44.4835,63.4955,86.8877,12.173,41.3701,27.5856,1.8201,24.9662,66.778,25.4346,83.6,-100.0,0.0,0.0
15.03.2024 19:15:00,28.11,11.0136,43.2307,83.03,48.0717,54.7808,97.014,42.5835,38.9391,98.2347,23.4989,6.7198,89.9827,15.2901,-100.0,0.0,0.0
2024-03-15 19:30:00,33.29,42.6949,30.1711,1.2905,25.0199,6.4331,30.9964,6.5948,36.2081,68.192,54.4455,74.4342,61.6328,77.6748,-100.0,0.0,0.0
2024-03-15 19:45:00,30.92,61.5638,42.2931,18.8222,21.7773,87.2414,76.7606,24.1529,20.8679,44.455,41.9432,67.4756,22.5023,82.8902,-100.0,0.0,0.0
2024-03-15 20:00:00,31.23,52.6645,64.8839,10.6349,62.165,69.9769,27.9766,41.4488,28.7766,55.8687,4.692,12.608,97.1319,66.2882,-100.0,0.0,0.0
2024-03-15 20:15:00,29.38,92.5763,50.7083,73.1576,97.4411,30.7106,42.4713,60.2446,14.7424,31.3187,53.1685,42.0743,51.0149,86.4259,-100.0,0.0,0.0
2024-03-15 20:30:00,32.98,35.5361,14.7946,7.9776,77.9651,93.3288,53.3175,9.6543,66.2154,19.8772,92.4439,30.5885,47.3036,9.0669,-100.0,0.0,0.0
2024-03-15 20:45:00,30.0,24.6119,58.4135,88.501,46.075,88.1507,77.9781,19.1769,47.7315,14.7014,49.0358,14.3732,65.0556,36.2989,-100.0,0.0,0.0
2024-03-15 21:00:00,30.07,37.6627,4.4711,75.0978,27.1317,79.4146,37.6784,50.5234,7.8875,10.4385,82.9827,50.3896,92.7983,5.6607,-100.0,0.0,0.0
2024-03-15 21:15:00,29.44,70.3797,89.416,85.028,32.7417,40.6473,33.4394,68.8946,9.2735,78.2596,32.6388,10.5874,16.9774,13.4052,-100.0,0.0,0.0
2024-03-15 21:30:00,31.87,96.4382,75.966,4.8427,92.7339,76.7264,16.5404,49.3313,70.1267,78.6449,98.225,46.0843,48.606,60.9255,-100.0,0.0,0.0
2024-03-15 21:45:00,31.38,98.8026,95.1155,48.1769,23.3945,18.7844,71.8891,63.3888,90.7961,33.9025,24.6246,85.2351,37.3689,55.0711,-100.0,0.0,0.0
2024-03-15 22:00:00,33.65,43.9216,44.4746,87.6234,99.7187,25.1735,68.7108,26.4766,0.9955,55.0783,39.0158,71.9029,92.8926,68.5425,-100.0,0.0,0.0
2024-03-15 22:15:00,26.82,70.4456,56.8361,55.5818,3.1862,5.5549,7.54,1.6809,69.6425,38.369,11.7747,56.2991,80.1306,52.6689,-100.0,0.0,0.0
2024-03-15 22:30:00,29.65,6.1575,81.7095,49.4951,24.1403,15.2329,73.2832,54.3411,81.488,81.6088,26.0629,30.9251,57.9626,17.098,-100.0,0.0,0.0
2024-13-40 88:99:00,31.62,1.6419,65.6121,8.4731,18.7646,21.0889,4.9329,30.8063,53.2989,17.6774,8.9718,85.9392,72.2033,63.6334,520367.5083,0.0,0.0
2024-03-15 23:00:00,30.78,23.0851,85.2599,9.5994,4.506,28.463,72.5934,11.6242,20.1036,65.3496,69.3682,11.462,42.9095,97.6269,-100.0,0.0,0.0
2024-03-15 23:15:00,30.12,86.1169,7.0725,38.8151,26.5055,69.5362,87.8116,71.1563,3.1779,62.7675,52.0933,84.9382,52.1002,95.2139,-100.0,0.0,0.0
2024-03-15 23:30:00,29.82,3.9397,75.4102,75.543,90.533,91.5235,48.1765,0.1214,33.7662,83.0141,46.6896,88.0953,95.2053,89.7702,-100.0,0.0,0.0
15.03.2024 23:45:00,29.47,76.8977,1.8309,56.4382,66.1255,4.6724,45.6553,30.7956,14.1672,43.2915,97.4505,44.5028,62.4115,65.565,-100.0,0.0,0.0
2024-03-16 00:00:00,30.71,47.7527,88.6505,82.1281,22.3659,17.8949,82.0684,76.7655,48.3706,8.245,48.5745,57.6974,88.8538,42.5963,-100.0,0.0,0.0
2024-03-16 00:15:00,29.21,82.4234,96.3243,87.9454,66.4727,18.704,27.6927,40.3487,50.4596,40.8252,45.4621,58.1185,63.9179,86.4513,-100.0,0.0,0.0
2024-03-16 00:30:00,30.77,79.2137,29.1515,73.2376,75.1621,10.0381,62.3619,94.0873,34.1959,34.6495,71.4626,86.5977,50.188,70.2196,-100.0,0.0,0.0
2024-03-16 00:45:00,32.63,96.7535,31.6926,59.9412,96.2459,34.4341,31.3347,12.0352,64.7591,70.7546,61.9412,85.7967,86.1656,7.7744,-100.0,0.0,0.0
2024-03-16 01:00:00,27.68,55.8651,61.4749,22.5641,34.6833,28.6685,14.0752,36.0421,83.3334,40.363,78.3797,60.2611,65.6628,10.4346,-100.0,0.0,0.0
2024-03-16 01:15:00,30.35,2.9489,3.2482,21.664,60.601,20.0449,90.7954,66.3018,57.1426,78.3775,41.7615,89.5676,98.155,24.5173,-100.0,0.0,0.0
16.03.2024 01:30:00,30.57,63.2469,69.849,65.3755,3.197,62.116,93.2547,4.0974,8.952,70.933,29.9427,81.4416,46.4045,21.9702,-100.0,0.0,0.0
2024-03-16 01:45:00,29.53,56.9726,57.9527,56.0701,36.6842,63.304,60.4875,50.0757,58.8642,62.9225,72.8752,59.9486,73.6702,99.0805,-100.0,0.0,0.0
2024-03-16 02:00:00,31.43,6.4053,80.3595,30.1821,28.4698,96.5946,87.3021,3.7493,97.576,59.633,88.735,53.4786,8.9333,94.4563,-100.0,0.0,0.0
2024-03-16 02:15:00,31.58,39.0247,93.1162,95.9291,50.9078,59.4633,86.749,67.2428,93.5899,38.3439,14.8794,34.1574,27.0325,59.975,-100.0,0.0,0.0
16.03.2024 02:30:00,29.49,77.7984,72.0832,65.9145,10.209,21.3086,14.6591,27.1605,2.3853,67.14,82.8922,80.9939,45.2439,58.6273,-100.0,0.0,0.0
2024-03-16 02:45:00,28.09,42.6332,57.6683,36.8197,46.4031,32.798,65.5529,70.2172,69.5393,68.4254,21.1994,37.2311,14.2505,52.6415,-100.0,0.0,0.0
2024-03-16 03:00:00,29.79,77.659,6.5181,50.8439,54.5336,62.5254,88.4378,70.3073,8.5837,52.8208,58.6044,66.7144,64.4501,25.487,-100.0,0.0,0.0
2024-03-16 03:15:00,29.48,85.0751,76.6111,36.4159,26.6698,12.703,58.5472,7.3438,55.8318,12.1619,69.4755,39.6327,39.8581,84.1357,-100.0,0.0,0.0
2024-03-16 03:30:00,27.79,43.5438,34.4569,1.9435,85.0424,48.6687,96.401,37.4581,46.7093,31.6279,67.0598,68.9744,24.0714,26.5179,-100.0,0.0,0.0
2024-03-16 03:45:00,28.33,66.2188,56.0018,28.4614,19.5397,32.3792,73.9796,66.4206,64.1795,3.5499,81.7344,34.7826,86.2043,55.1231,-100.0,0.0,0.0
16.03.2024 04:00:00,28.28,2.0212,25.0555,86.2168,15.4729,94.7302,50.5565,23.6099,72.1295,30.284,49.138,61.8981,86.4306,20.8494,-100.0,0.0,0.0
2024-03-16 04:15:00,31.07,24.6027,43.6566,85.0824,56.056,18.5268,5.2387,82.9162,2.1714,95.4428,36.5271,50.3745,56.4369,67.2171,-100.0,0.0,0.0
2024-03-16 04:30:00,29.35,18.7174,91.3263,36.0175,76.891,81.4488,36.1466,30.4868,35.7871,29.6757,46.2576,1.6518,17.0181,69.067,-100.0,0.0,0.0
2024-03-16 04:45:00,29.43,18.0886,58.1901,37.3475,9.9466,28.1479,8.292,11.5791,74.8354,19.8243,43.7324,16.1606,48.4909,96.3469,-100.0,0.0,0.0
2024-03-16 05:00:00,30.79,45.8384,66.1855,79.3418,40.8705,57.1699,9.6348,23.0959,9.1417,96.9876,75.5575,16.8166,29.9577,85.6281,-100.0,0.0,0.0
16.03.2024 05:15:00,30.5,29.6583,47.7501,69.2503,60.1826,24.2101,83.0452,84.0292,60.038,69.4764,29.9452,23.2236,0.671,16.1821,-100.0,0.0,0.0
2024-03-16 05:30:00,29.74,70.6552,4.2058,79.8748,99.2104,96.6153,62.7987,54.9068,57.3029,9.0645,24.3831,82.7085,82.4129,40.4564,-100.0,0.0,0.0
2024-03-16 05:45:00,31.12,15.7916,49.0791,5.0176,27.4517,2.7568,24.6058,48.7942,7.2119,57.4854,83.8095,49.7228,89.6091,35.9705,-100.0,0.0,0.0
2024-03-16 06:00:00,32.63,12.7052,97.4065,61.0149,16.4658,22.2722,39.2281,80.5162,87.7796,17.34,48.5598,55.0806,98.3255,77.2562,-100.0,0.0,0.0
2024-03-16 06:15:00,33.77,40.8086,57.106,21.7496,35.9178,48.7423,33.9247,28.7633,47.7094,65.3499,6.0838,25.6165,52.2633,67.7018,10730.8965,20362.0854,8713.2446
2024-03-16 06:30:00,30.12,27.0832,6.1814,29.2564,66.1305,66.2408,56.3864,19.8337,42.8406,10.9411,68.2516,94.8612,27.0916,34.3196,20504.3603,38736.1973,22603.7597
2024-03-16 06:45:00,32.15,99.9567,16.7251,5.7747,52.9015,1.1055,40.7274,6.1094,4.9645,70.3638,45.8561,42.5849,53.1119,71.4599,33016.4194,62258.8685,25758.0823
2024-03-16 07:00:00,43.74,41.0225,83.395,4.3169,48.2677,24.951,70.1874,67.5201,78.3557,70.0228,3.9104,72.4489,63.3939,62.1061,45748.8219,86195.7852,53314.6743
2024-03-16 07:15:00,39.85,22.2979,15.5994,1.5209,87.0792,42.293,71.3309,90.7936,92.8581,60.3778,64.9172,97.2669,60.5363,17.1204,48836.8502,92001.2783,52039.9839
2024-03-16 07:30:00,47.69,96.6392,24.18,66.9568,31.9827,4.4136,86.8605,0.4681,12.0648,82.5999,77.7191,76.6925,39.9531,53.3625,65053.4144,122488.4191,74602.2245
2024-03-16 07:45:00,48.47,54.4165,42.9974,48.1071,69.0387,95.6565,23.9157,77.1071,51.2528,30.8185,61.1492,42.8194,92.5765,13.5483,70313.9365,132378.2007,80803.5335
2024-03-16 08:00:00,44.6,73.5845,60.7477,50.2638,71.6173,84.0294,79.8303,93.8053,82.2056,8.9593,5.0482,12.9165,75.5077,31.327,77895.8646,146632.2255,62594.884
2024-03-16 08:15:00,50.16,18.1848,69.725,98.3355,5.0392,56.3438,83.4326,81.4965,25.0752,20.5394,65.6528,67.0173,74.4841,81.4329,94285.5902,177444.9095,89540.7214
2024-03-16 08:30:00,54.77,91.5696,77.0137,73.4594,5.0122,71.7009,75.747,91.5415,58.8176,53.6662,99.5136,15.5212,67.6859,67.7752,95711.1399,180124.943,111566.8134
2024-03-16 08:45:00,55.96,7.2483,68.7611,62.8355,1.9227,72.5848,63.6325,6.5898,92.9437,0.4051,38.5342,10.6967,65.5145,63.5341,102659.1333,193187.1705,128096.1587
2024-03-16 09:00:00,58.31,73.458,59.472,58.0234,81.0975,90.0145,22.3888,24.1655,45.5375,62.6577,17.109,93.7125,68.6096,98.0428,120240.5565,226240.2463,122551.3007
16.03.2024 09:15:00,61.77,55.9595,3.1274,60.9366,77.187,32.6585,42.3511,81.8888,98.6553,57.5459,94.4862,5.2207,22.0843,20.3272,122948.8006,231331.745,93822.9311
16.03.2024 09:30:00,55.79,57.801,26.2933,19.7443,94.1173,52.8098,31.7051,75.5883,92.0572,34.9765,16.0333,30.7515,12.2178,86.99,129160.005,243008.8094,86052.392
2024-03-16 09:45:00,58.9,19.8506,62.5197,75.5871,28.2635,35.2301,27.8937,10.7462,9.6782,5.6551,65.1842,63.7851,56.2399,95.4507,130796.6679,246085.7357,104757.6162
2024-03-16 10:00:00,62.1,51.7504,76.4056,55.9622,28.0137,3.7201,96.2124,61.7996,2.2521,46.2543,99.3536,36.8364,18.7393,52.9131,130444.7518,245424.1334,112142.2062
2024-03-16 10:15:00,58.91,56.2063,76.6113,40.9261,53.7424,88.0249,86.9842,92.9381,65.6957,26.097,42.2068,32.6387,18.9756,22.7009,131783.8756,247941.6862,104583.0092
2024-03-16 10:30:00,64.35,8.1259,56.8092,67.3281,23.7281,38.533,56.899,56.5547,87.1504,67.7707,50.3025,69.7376,17.9657,62.8082,145557.1754,273835.4898,130257.322
2024-03-16 10:45:00,66.85,56.2894,93.6186,63.9522,70.7201,39.9064,15.3082,15.6606,39.0964,72.767,30.7285,99.1521,64.7975,79.4762,156810.1447,294991.0721,140802.1182
2024-03-16 11:00:00,62.17,3.6418,82.8924,36.3299,29.553,50.3406,12.4874,1.5778,31.5428,92.2738,92.2128,91.3815,99.2357,43.4244,152748.9996,287356.1192,117217.161
2024-03-16 11:15:00,63.38,50.1266,74.5996,21.5014,72.933,3.9453,84.0433,35.2353,37.7405,67.7984,85.7996,5.4937,25.5464,5.1344,150933.3448,283942.6883,145040.6112
2024-03-16 11:30:00,66.54,31.5602,6.4406,85.1947,33.4473,99.3805,77.549,91.6298,91.6139,82.4904,83.6289,76.4429,82.6255,87.8642,159308.0555,299687.1443,185366.6107
16.03.2024 11:45:00,70.88,46.8127,36.1643,81.7545,42.0805,57.1891,15.6632,20.3043,65.8083,61.0435,90.8196,55.6513,56.4862,37.1344,173355.8361,326096.9719,151325.5552
2024-03-16 12:00:00,68.17,18.8246,47.6783,31.257,29.7495,24.4093,41.2284,85.2155,99.1253,28.5551,89.2077,88.7266,30.3599,22.3345,167108.5585,314352.0899,122550.9776
2024-03-16 12:15:00,64.95,27.3519,75.5364,61.8843,89.1866,43.7257,56.9805,35.063,12.1429,64.5297,90.1071,84.987,55.4426,77.5561,-999.0,292490.5681,135596.0144
2024-03-16 12:30:00,63.0,82.3272,28.1622,76.5989,51.7672,82.589,94.1862,55.1917,56.0586,36.9223,73.7619,79.2911,65.6127,71.7335,888888.8,296810.61,128960.6326
2024-03-16 12:45:00,63.1,29.0747,54.1181,45.2709,30.4352,48.6128,34.816,87.793,99.7811,13.236,87.9597,81.2992,20.6568,38.626,-999.0,277827.437,161259.0345
2024-03-16 13:00:00,68.0,78.5631,22.6554,50.0854,80.5074,60.793,78.5976,3.5508,88.0085,78.6116,64.8939,76.3514,35.1257,60.6147,157822.7492,296894.7685,157645.2141
2024-03-16 13:15:00,68.28,4.744,2.1098,12.2906,60.8884,45.4068,36.2967,58.5955,20.0136,83.4433,88.7274,40.9426,83.1216,4.3873,165422.3595,311182.0358,155169.6619
2024-03-16 13:30:00,67.92,38.7853,87.4283,8.4397,8.7606,42.5403,45.6186,59.1941,16.1612,71.3851,73.88,49.7607,89.4409,38.8608,148357.9846,279101.0111,136197.3976
2024-03-16 13:45:00,62.2,10.1159,48.9576,73.7573,3.8435,90.038,6.4657,67.7179,7.6251,3.4579,96.7809,59.9513,30.6455,30.4763,146826.8345,276222.4488,127611.6351
2024-03-16 14:00:00,61.22,2.2837,18.508,3.2138,34.606,13.7692,92.0498,42.281,98.2375,6.8987,73.9726,29.4391,78.1437,35.4072,129471.6235,243594.6521,120445.1769
2024-13-40 88:99:00,59.99,62.8351,70.452,9.553,67.0848,13.2343,78.0363,41.616,71.045,54.3273,1.8646,15.6568,27.2425,89.5779,520367.5083,236731.8618,122685.7919
2024-03-16 14:30:00,58.65,94.5422,18.7048,68.9353,66.7107,70.456,79.9782,58.6753,7.7237,79.5542,91.9437,60.8975,47.0669,89.9023,116910.074,219978.9391,136941.5256
2024-03-16 14:45:00,55.41,29.3348,26.1938,99.8355,88.2585,41.7923,68.802,96.0633,65.7661,82.6801,90.1221,81.3056,19.8991,15.8038,116449.054,219112.2216,133502.4174
2024-03-16 15:00:00,54.58,63.9154,33.3249,44.8948,74.9372,90.0503,89.9771,0.2998,84.2422,94.1626,80.3163,34.2823,57.3498,62.8437,96331.5403,181291.2957,125451.4925
2024-03-16 15:15:00,57.1,85.3185,14.8454,0.1172,60.4695,11.2591,61.6681,27.3854,82.318,73.3573,25.6018,47.1162,76.8137,56.0956,108980.4599,205071.2645,93854.1004
2024-03-16 15:30:00,56.99,18.6975,20.3952,7.6166,55.4854,91.7253,62.248,80.9193,4.3028,78.8236,77.6262,12.806,15.656,78.2247,104430.7442,196517.7991,95529.2707
16.03.2024 15:45:00,50.39,85.5853,98.9952,1.9605,67.9174,65.389,87.2354,68.4064,77.3191,80.3917,72.6853,2.369,49.0641,45.3116,-999.0,159914.7857,84175.5341
2024-03-16 16:00:00,48.14,6.7238,56.4137,3.6218,38.5984,72.3954,72.5327,48.4609,5.6519,33.6164,82.6234,16.9277,24.7172,29.3264,81831.1985,154030.6532,65330.1515
2024-03-16 16:15:00,45.68,1.2091,87.8064,89.8536,91.1612,8.8635,97.0732,41.5222,63.9848,87.1444,31.1321,26.1344,50.9271,2.8735,888888.8,141414.1834,68065.4532
2024-03-16 16:30:00,45.31,3.9572,29.1727,46.1407,55.8161,62.0883,49.0856,89.9739,26.4677,60.225,57.7428,70.4104,1.5397,6.8732,-999.0,113462.8719,54449.9251
2024-03-16 16:45:00,42.65,63.0232,27.8185,48.067,28.2014,3.3848,0.376,54.9545,81.1981,1.6433,91.1315,20.7152,2.0362,6.3676,55455.8456,104444.9897,65245.8347
2024-03-16 17:00:00,42.35,50.1613,64.2202,15.6864,93.158,23.5399,80.3062,95.0117,38.3386,0.061,97.6478,45.3372,56.4825,30.6258,-999.0,80561.9902,49906.2636
2024-03-16 17:15:00,35.93,84.3208,24.8079,73.7393,79.0693,11.5506,91.1792,42.245,94.8956,56.4651,69.6872,36.5487,18.8212,83.6059,30924.7723,58326.5719,26220.2376
2024-03-16 17:30:00,35.37,84.5036,34.3139,83.1943,50.8417,98.0467,63.8702,93.1682,55.4913,39.4705,24.3239,86.2991,23.5824,70.382,-999.0,41016.5686,20959.0971
2024-03-16 17:45:00,28.28,66.4419,66.3367,2.1453,74.5303,54.3791,25.195,13.2159,73.0945,47.0525,78.2129,83.0923,31.3341,14.1226,11042.7694,20948.4065,9031.494
2024-03-16 18:00:00,30.37,54.6076,39.8335,15.1724,49.5395,9.7967,86.5892,47.139,81.7316,45.0632,4.442,78.0906,13.9968,30.3693,-100.0,0.0,0.0
16.03.2024 18:15:00,30.73,79.4658,71.9275,40.011,49.4464,8.0854,12.2554,17.5623,35.8895,89.6641,11.1845,96.0588,38.7848,5.9427,-100.0,0.0,0.0
2024-03-16 18:30:00,31.75,58.5147,76.2839,11.7935,90.0124,38.5454,92.0327,40.2685,33.2278,59.4303,67.0656,32.4951,55.611,43.0837,-100.0,0.0,0.0
2024-03-16 18:45:00,28.5,34.2818,93.3033,6.6583,32.0753,7.3224,70.9218,47.921,82.2265,43.4215,57.5528,63.6995,55.4867,67.884,-100.0,0.0,0.0
2024-03-16 19:00:00,31.72,94.1829,13.9128,38.8439,2.4748,50.2357,24.2355,56.91,80.5613,58.5647,88.6333,59.7301,74.8435,82.5607,-100.0,0.0,0.0
2024-03-16 19:15:00,29.43,10.7664,48.9039,86.2668,61.9417,98.3859,57.5023,95.3539,89.6188,69.2212,44.4493,14.8218,0.8258,46.1444,-100.0,0.0,0.0
2024-03-16 19:30:00,31.96,19.5108,45.2687,65.3257,41.9935,14.9526,94.8544,10.3952,54.134,21.4627,41.3062,98.761,54.1851,73.4711,-100.0,0.0,0.0
2024-03-16 19:45:00,29.99,26.589,45.6121,26.9561,85.1283,99.8557,18.7401,21.6762,10.3422,78.4302,29.6163,65.7653,34.1531,54.5536,offline,0.0,0.0
16.03.2024 20:00:00,29.17,85.8848,93.121,28.5146,92.858,73.0302,57.0977,31.7203,24.3848,32.6902,68.7631,25.0699,48.1895,78.0917,-100.0,0.0,0.0
16.03.2024 20:15:00,32.13,62.543,44.3401,64.9285,1.8382,54.5732,57.5101,11.9225,5.8754,15.8325,23.0865,29.5457,29.829,25.6791,-100.0,0.0,0.0
2024-03-16 20:30:00,30.64,44.5866,54.8341,2.8736,4.0741,13.3031,65.9403,78.2324,99.6845,65.089,73.0951,1.6157,54.2094,92.9882,-100.0,0.0,0.0
2024-03-16 20:45:00,29.65,34.4651,9.8903,83.4108,56.4568,19.0741,30.1484,21.3674,46.7939,52.7682,4.2732,12.2095,17.2846,2.6497,-100.0,0.0,0.0
2024-03-16 21:00:00,31.6,79.0339,93.2642,51.1451,14.4241,71.8202,49.0398,66.8111,2.954,1.2729,47.6594,54.5644,84.2509,78.2147,-100.0,0.0,0.0
2024-03-16 21:15:00,33.59,97.5776,84.0722,13.2194,23.9204,26.3213,41.1467,48.7815,55.5963,45.0263,31.75,87.107,94.2591,8.1157,-100.0,0.0,0.0
2024-03-16 21:30:00,29.96,30.3344,95.9789,71.0536,57.2682,33.8654,88.3472,8.6576,74.2016,61.2081,71.5068,81.6807,58.4818,60.7829,-100.0,0.0,0.0
2024-03-16 21:45:00,31.39,13.7394,67.148,22.7691,58.8156,0.815,88.8758,89.6566,31.1581,84.2192,50.0546,59.9207,8.2814,96.5127,-100.0,0.0,0.0
2024-03-16 22:00:00,33.49,69.1502,77.2871,98.1143,39.0978,2.7199,69.4204,17.9961,62.7806,34.5233,62.892,74.4424,49.2064,49.1309,-100.0,0.0,0.0
2024-03-16 22:15:00,30.74,26.9764,24.3271,69.5857,52.3689,20.7711,12.2198,41.4536,2.8623,74.4925,46.4925,0.4414,72.4153,12.7236,-100.0,0.0,0.0
2024-03-16 22:30:00,31.93,98.3819,13.6011,34.3856,93.8938,63.4926,90.8455,61.9515,17.265,65.4249,77.9018,96.5502,5.4018,16.7277,-100.0,0.0,0.0
16.03.2024 22:45:00,29.49,72.1217,52.3046,3.9338,4.0875,65.1209,26.7038,29.8221,78.2212,98.3547,92.4855,36.4523,92.2286,75.1895,-100.0,0.0,0.0
2024-03-16 23:00:00,28.29,77.1365,20.9352,71.5402,69.98,27.2232,12.5087,99.7272,58.1845,15.7104,55.1308,31.1889,19.6285,55.2675,-100.0,0.0,0.0
