System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;generation;forecast_yield
2024-03-14 12:05:00;67,9400;93,1907;76,4311;76,4634;73,1424;83,3127;0,9881;93,8677;53,2762;63,8488;34,0787;57,0460;88,6187;79,0136;1.274,5869;1.313,1185
2024-03-14 12:10:00;70,4100;81,5394;79,1527;97,0166;47,8267;74,9301;39,7699;88,7576;40,9407;56,3474;20,0960;17,4163;96,3483;86,2096;1.252,6410;1.196,6285
2024-03-14 12:15:00;66,7700;95,0749;44,4828;67,8571;95,8311;99,9525;21,6167;34,0860;95,5301;33,2612;92,7126;43,4721;99,4955;30,8013;1.258,2266;1.357,9206
2024-03-14 12:20:00;62,4900;20,0989;76,0264;73,2554;38,7095;64,9460;49,1398;5,1963;64,9127;28,0816;41,4715;72,0952;87,2130;94,4769;1.193,3174;892,5172
2024-03-14 12:25:00;69,0000;9,3162;42,0272;19,4490;81,4208;6,0151;92,5454;35,9016;18,3151;58,4969;33,2123;23,9303;46,0315;22,8066;1.242,5112;1.069,0390
2024-03-14 12:30:00;65,9400;20,8529;32,5873;66,7768;49,4123;29,8483;4,6605;2,2473;55,2378;5,0733;9,5502;38,2926;42,4752;76,9194;1.231,3386;1.020,5914
2024-03-14 12:35:00;63,8300;7,3134;21,5567;73,9816;83,9823;78,9586;72,4546;68,6827;69,2828;12,6463;36,2005;99,7818;11,2873;78,3793;1.128,3110;764,3861
2024-03-14 12:40:00;63,9400;99,1239;94,3750;10,5042;35,2697;32,4727;97,7079;0,7243;77,6584;87,2687;24,8888;32,6043;6,6188;8,6342;1.211,7002;1.115,0337
2024-03-14 12:45:00;65,6600;57,5128;82,0882;64,1381;57,5863;35,0594;62,3869;44,4759;65,3299;71,6938;11,1539;71,4120;54,1997;85,7767;1.164,9881;900,9894
2024-03-14 12:50:00;69,3800;27,4532;25,8833;77,3901;17,2064;95,7917;76,2746;66,9617;50,9034;53,8477;12,2199;50,0628;40,6093;39,6592;1.280,6486;1.307,3156
2024-03-14 12:55:00;65,4500;4,2642;82,9150;71,7830;19,1149;68,9124;4,7890;72,0774;59,2833;14,6632;80,8712;66,7536;4,8183;26,6049;1.196,8916;992,9505
2024-03-14 13:00:00;67,5800;61,0160;72,4003;74,4758;60,7426;60,5157;63,0285;45,9429;19,2346;61,4591;51,0146;99,4953;29,6790;77,5505;1.181,5830;1.076,8865
2024-03-14 13:05:00;57,5900;5,4807;7,7325;65,3210;33,4319;65,9506;7,9789;77,7006;12,9111;21,2562;25,3608;86,9668;95,1646;2,3150;1.140,6108;1.374,8267
2024-03-14 13:10:00;69,1100;36,3100;54,5324;76,2626;52,4381;68,0388;9,4480;81,2266;94,0215;46,2314;61,3672;18,9261;99,3424;80,9672;1.204,2759;1.230,2431
2024-03-14 13:15:00;67,0600;6,2144;94,0710;1,8428;45,5682;19,4327;88,5418;79,6372;35,3414;45,6801;11,1025;0,0856;95,3813;92,2116;1.196,4325;1.254,2392
2024-03-14 13:20:00;68,7200;53,8866;48,2276;83,9895;51,9095;16,1107;54,2821;83,5306;36,1433;47,7456;33,5135;6,4723;33,2287;20,4040;-999.0;1.050,0677
14.03.2024 13:25:00;61,0100;58,6061;34,2260;44,9298;81,7143;92,2449;40,3244;87,1572;14,7913;2,0200;18,2856;34,6717;52,8171;14,4898;1.153,6578;850,9105
2024-03-14 13:30:00;66,1900;36,3513;21,3381;26,3471;30,9915;95,9145;89,9661;58,3065;17,3759;69,5303;60,4460;97,6613;8,2403;80,0946;1.199,3316;852,0569
2024-03-14 13:35:00;61,0400;10,0249;96,9307;45,3082;38,8078;41,6066;45,3062;6,3242;27,5790;29,5029;32,8427;89,3573;43,9746;93,9026;1.122,1275;974,8421
2024-03-14 13:40:00;63,8400;40,9527;15,7089;64,3307;54,5868;27,5767;46,7073;62,4578;90,6163;19,3564;67,1185;50,1609;9,1493;38,5813;1.160,1233;1.183,1083
2024-03-14 13:45:00;66,7800;23,2537;96,3655;86,3227;73,0582;15,4393;42,4777;75,2428;60,2146;55,3275;23,8359;7,3377;70,0227;60,7941;1.205,3639;926,8691
14.03.2024 13:50:00;61,2900;12,3183;55,9498;30,2138;71,8114;75,5174;35,8180;6,9275;19,7296;12,0546;36,6482;58,8328;76,9025;12,5473;1.111,2482;801,5511
2024-03-14 13:55:00;57,4900;90,6063;5,7655;19,0753;61,8655;74,9998;17,9105;73,7873;3,2961;1,4436;82,5464;86,9315;77,9308;42,9646;1.018,5015;842,1044
14.03.2024 14:00:00;59,9500;17,0372;69,1590;10,7407;42,0327;19,5115;63,5160;29,2283;23,4291;49,8446;25,8664;75,8008;96,0976;6,9261;1.115,7767;909,4238
2024-03-14 14:05:00;60,3400;75,9209;80,1222;34,3926;54,1802;98,0779;24,9295;3,0087;20,2821;59,8301;75,6885;85,6972;42,4118;79,4356;1.072,4437;1.120,4115
2024-03-14 14:10:00;61,9500;45,9346;30,2146;39,2841;97,4968;83,9990;0,8994;85,3702;95,6739;50,3276;54,7953;26,6586;11,7341;26,2663;1.117,4702;1.036,9859
14.03.2024 14:15:00;58,1400;91,5969;76,0848;62,1596;46,7395;92,1653;64,2227;93,6679;38,4931;5,2791;77,8366;9,5216;90,6869;53,7402;1.043,5074;790,9988
2024-03-14 14:20:00;57,1700;54,6972;72,4851;52,9612;48,3558;87,4185;22,5272;47,3340;30,6678;74,9092;15,5526;85,0965;17,6799;78,6982;975,2529;1.035,7203
14.03.2024 14:25:00;61,9200;98,5045;44,8591;5,0494;60,4614;90,2678;37,6385;23,0511;12,1661;88,7313;37,6440;59,7015;82,5896;67,1138;996,5384;962,0600
2024-03-14 14:30:00;59,2700;78,1207;90,3346;57,7358;73,6682;74,0899;64,2357;17,2457;65,9159;53,1853;81,2139;92,5215;86,2023;97,0132;1.000,9478;1.062,7267
2024-03-14 14:35:00;56,3800;17,6593;88,7427;69,5475;1,2880;79,1848;86,0422;19,7348;0,1733;71,2099;63,0740;88,9425;81,3820;95,5311;901,8266;850,2605
14.03.2024 14:40:00;60,7200;70,6430;7,1206;77,9157;1,2468;99,4974;2,6743;44,6981;99,6453;64,2503;94,9184;6,3530;86,1694;91,5535;989,7575;604,3270
2024-03-14 14:45:00;57,1500;60,8231;53,9813;45,3871;81,6563;7,5183;47,4748;28,2293;54,4537;76,8504;47,6452;70,9149;41,4057;41,2309;935,2735;760,8380
14.03.2024 14:50:00;56,9400;46,2268;18,7030;12,0964;51,2625;35,0121;91,3738;27,5675;62,2011;24,3495;99,1423;90,4382;79,0911;1,1226;934,0946;686,7591
2024-03-14 14:55:00;58,8800;76,6199;28,8045;38,9735;57,9009;53,1261;29,6662;5,3172;1,3838;9,1526;63,5368;80,5236;94,4424;49,0455;958,8224;926,5564
2024-03-14 15:00:00;56,4600;28,6557;87,1755;87,5168;68,9890;92,1218;9,6879;32,4245;62,2072;19,7682;76,8369;96,9158;62,8870;16,3256;906,7769;854,9469
2024-03-14 15:05:00;55,3100;52,9497;96,5055;66,9213;23,1593;66,9621;45,0330;39,6796;64,8046;5,2378;85,5500;19,3891;0,9955;32,5897;865,7126;748,6510
2024-03-14 15:10:00;55,6900;40,9526;65,4174;1,7078;34,0559;1,4737;96,3206;29,9385;94,6420;93,6022;0,6251;39,1206;13,4871;55,3098;853,6401;666,5685
2024-03-14 15:15:00;52,3300;37,3532;90,3623;86,2964;43,1276;22,3947;73,8275;76,9856;12,3722;58,8994;80,0110;22,3355;99,8071;64,6712;803,9570;707,2890
14.03.2024 15:20:00;52,6700;34,7911;39,8891;91,0524;94,8002;57,1343;23,6656;57,6348;1,5511;98,3626;13,7239;24,6730;56,9752;42,9589;814,4118;721,3059
2024-03-14 15:25:00;51,7400;72,7475;69,8072;66,1714;80,4968;95,5194;22,5069;35,2131;74,7304;92,7574;20,2977;42,6983;59,8081;44,6736;773,6795;613,7211
2024-03-14 15:30:00;55,4900;47,4657;78,8507;44,0572;94,8403;31,3677;15,4102;7,6755;77,1371;47,4385;69,7516;60,9090;2,7951;10,9551;803,0725;740,2541
2024-03-14 15:35:00;52,1400;13,7732;0,9815;0,6021;57,7382;47,5658;3,4549;47,6255;27,6194;44,0275;91,3704;41,1833;5,1930;60,2279;787,0889;628,3893
2024-03-14 15:40:00;52,8600;83,2959;84,0174;19,7615;97,1149;42,9627;56,5082;68,7932;62,1966;17,5553;18,4963;59,6945;35,2417;64,7259;730,0876;772,3185
2024-03-14 15:45:00;51,0100;86,2454;18,1054;88,0476;94,4784;1,5906;43,3826;66,6956;25,3090;55,7760;53,0396;51,3106;57,8167;70,6495;807,8443;647,2282
2024-03-14 15:50:00;49,1200;77,9465;54,7915;34,8205;30,6214;71,6685;90,6433;96,1455;34,4361;14,0008;2,4416;77,1908;32,7169;7,2216;679,3729;626,9199
2024-03-14 15:55:00;50,9500;17,5013;42,1222;89,7774;4,3445;20,3613;3,8321;61,4091;83,0584;38,8390;21,3697;23,8178;8,3061;23,5824;692,8083;353,1495
14.03.2024 16:00:00;45,9400;18,4646;47,7072;11,9795;77,4449;44,3496;78,7366;24,0766;47,8600;97,3394;99,1074;21,2396;19,6999;22,6964;644,8402;568,5991
2024-03-14 16:05:00;50,5700;96,2764;30,9850;4,5684;30,4357;55,1862;11,4408;39,2906;87,8864;79,1698;30,5113;8,2492;78,1904;60,0649;664,8641;661,8470
2024-03-14 16:10:00;41,3300;49,5537;53,4331;37,3020;99,2955;95,1887;95,6547;71,8215;83,3834;13,2733;57,2505;52,0889;81,5489;15,9356;601,0197;492,5310
2024-03-14 16:15:00;47,5500;68,4601;16,9919;83,2877;34,4559;34,5867;93,7546;14,8303;16,9978;69,1964;92,8711;57,0551;93,9868;56,4070;625,0816;523,6665
2024-03-14 16:20:00;42,4900;24,0384;71,0285;60,0092;31,3198;90,0094;28,8037;18,3528;50,6493;68,7546;78,7580;82,0122;83,0710;67,9944;585,5691;482,6563
2024-03-14 16:25:00;46,1100;21,8095;78,2808;17,1877;48,9369;73,1394;66,9179;1,7620;11,1422;68,5493;1,9201;9,1176;42,6320;25,1829;570,3365;380,4139
2024-03-14 16:30:00;43,3700;7,4247;28,3483;95,9773;62,7137;29,8644;96,5596;80,3046;9,7825;12,8458;80,4809;47,3562;39,8193;84,2980;519,8586;453,5000
2024-03-14 16:35:00;42,5000;3,2643;98,0064;54,6634;76,9943;65,2509;53,2120;9,7209;59,5985;26,8803;25,9828;47,9008;33,5510;19,8181;526,2500;386,9246
2024-03-14 16:40:00;43,6200;34,6384;61,7806;21,1577;92,9562;30,8026;38,4215;5,5233;14,6608;13,5416;78,1361;33,2910;18,2069;30,3044;494,6936;425,9832
2024-03-14 16:45:00;43,8200;81,5778;89,9341;15,0644;86,3536;56,5428;27,2680;30,7781;73,7119;27,2095;6,3229;88,6142;41,2940;70,1178;501,1145;377,0264
14.03.2024 16:50:00;40,2500;34,5535;89,8706;12,9459;29,5705;58,5181;2,9719;59,0082;81,5239;33,7822;43,3226;1,1803;62,8725;73,3720;444,5288;376,8674
2024-03-14 16:55:00;40,2500;99,4227;30,9796;7,9666;69,7940;71,6535;79,6859;28,3956;66,9309;38,8243;15,2090;68,9642;19,1685;45,5918;430,7065;329,1197
2024-03-14 17:00:00;38,9600;8,9478;83,8972;53,9965;95,3739;38,6949;89,9803;51,9508;73,6445;6,0511;55,2202;10,0112;38,6913;1,9446;393,8843;270,9012
2024-03-14 17:05:00;38,5900;51,3162;81,4361;98,3874;15,1151;12,9755;71,2910;58,9474;17,1312;18,1312;15,1117;75,9614;77,9925;24,2013;396,6587;233,9640
2024-03-14 17:10:00;40,6500;2,5434;15,5353;77,4599;99,5839;97,1586;79,3550;73,2552;99,7183;75,5746;41,6253;64,1485;11,7366;81,0594;-999.0;292,2969
2024-03-14 17:15:00;35,1700;60,9509;32,2908;24,2241;32,0919;6,6597;11,5421;20,1951;51,3124;41,4638;7,4828;83,3100;36,5198;27,5634;337,8474;190,6107
2024-03-14 17:20:00;37,6400;68,7195;9,2008;53,4597;8,3777;85,9825;58,1159;62,9329;0,1903;31,4517;63,6868;28,1678;98,7566;25,6762;315,5698;231,2750
2024-03-14 17:25:00;33,2300;58,7147;17,9557;96,0679;95,4836;92,6581;84,4684;98,5081;81,6202;76,0369;6,4868;62,3407;23,8355;30,2050;297,5982;169,5567
2024-03-14 17:30:00;33,0500;60,7150;58,1724;60,3903;37,6407;16,7560;51,9740;58,8671;44,5175;59,6470;69,4973;48,3411;13,1012;85,8012;259,6993;145,6304
2024-03-14 17:35:00;30,9400;76,1479;40,8360;76,6974;17,6187;2,9693;38,9120;42,5176;77,1561;76,3936;83,5809;26,6437;65,4737;32,6732;240,1306;98,0597
2024-03-14 17:40:00;34,3400;95,6666;63,1573;86,8698;62,5940;37,1678;4,0010;93,4868;29,2021;94,2195;92,1975;54,2925;32,7337;92,9194;217,8674;87,3279
2024-03-14 17:45:00;29,7600;6,6359;74,2578;70,6572;42,9847;35,8804;77,6982;31,6115;33,4865;39,8276;60,4102;34,0734;95,8689;57,7008;184,0666;75,0367
14.03.2024 17:50:00;32,8600;53,6119;17,6833;51,8621;93,1538;44,8926;47,2980;87,1115;72,3294;73,6779;6,5003;29,6642;83,0198;93,5641;169,6912;59,7299
2024-03-14 17:55:00;29,6600;15,4048;98,0952;46,5625;61,4687;73,6219;6,3661;28,8335;69,5963;6,8903;56,8817;8,7678;45,3001;98,0416;-999.0;26,4364
2024-03-14 18:00:00;30,6400;34,8983;97,0852;71,1994;95,8831;33,2907;11,2893;66,7723;10,4101;35,4253;53,8939;14,4341;83,5441;38,8464;120,0000;0,0000
2024-03-14 18:05:00;33,2500;28,8402;24,5813;50,9592;2,9661;61,1899;20,5835;11,1238;3,2714;32,2101;63,4396;47,5449;13,9918;2,5420;120,0000;0,0000
2024-03-14 18:10:00;27,9200;72,8053;74,5111;22,9886;37,9149;61,5429;30,0662;90,1542;43,5887;38,1574;73,1217;39,7543;18,6096;0,8141;120,0000;0,0000
2024-03-14 18:15:00;29,8100;97,6265;19,7068;89,9254;50,1009;21,8913;95,6601;76,0458;95,4288;45,3512;51,1500;75,9084;13,1694;86,9593;120,0000;0,0000
2024-03-14 18:20:00;26,4600;28,5386;93,2783;30,2675;41,9570;45,6555;19,8576;97,2932;13,0579;87,8834;11,3948;82,2280;44,0341;97,4123;120,0000;0,0000
2024-03-14 18:25:00;29,5700;25,2078;14,5678;13,3246;56,4700;94,2373;77,5766;40,7765;70,3303;13,4542;26,8445;29,5707;89,8741;54,0781;120,0000;0,0000
2024-03-14 18:30:00;28,7000;94,1290;16,9159;35,2776;56,0770;59,7790;92,2384;8,7751;96,4345;87,0968;84,5519;52,0788;60,5989;15,8902;120,0000;0,0000
2024-03-14 18:35:00;30,4700;42,7571;92,8056;6,3488;42,0386;15,0407;14,1149;13,5770;35,2101;55,3172;39,3600;7,4300;47,4331;41,2057;120,0000;0,0000
2024-03-14 18:40:00;25,0000;74,7477;44,4117;30,7467;56,2532;48,1590;53,0099;47,6861;64,7284;52,9957;95,6903;92,7268;28,8954;49,3039;120,0000;0,0000
2024-03-14 18:45:00;26,7200;55,7508;36,8165;7,9773;15,2965;50,9119;50,5117;14,0087;27,4392;10,8461;4,3776;62,8515;41,1164;84,7395;120,0000;0,0000
2024-03-14 18:50:00;27,6500;87,9053;20,6813;58,5964;29,1451;24,8053;33,6830;49,1299;15,0347;21,5583;48,8064;90,2262;76,6301;53,6164;120,0000;0,0000
2024-03-14 18:55:00;31,2900;78,8481;89,9806;8,7565;21,6159;85,3377;37,0929;39,2260;26,6280;20,4021;15,3932;38,1315;13,6315;21,9987;120,0000;0,0000
2024-03-14 19:00:00;32,2100;0,0602;10,0324;0,8897;72,7222;79,4535;15,9465;4,6534;89,0520;9,4834;61,3884;41,9845;41,0516;71,2310;120,0000;0,0000
2024-03-14 19:05:00;32,3300;88,3737;73,4480;30,1560;80,1166;63,6022;52,6251;47,7141;9,0761;87,4884;23,2310;60,5672;86,2161;84,9883;120,0000;0,0000
2024-03-14 19:10:00;32,0300;11,7302;48,6363;38,0415;48,1051;56,1413;18,1999;22,9145;40,2617;11,6786;7,3768;54,4761;2,0165;63,4111;120,0000;0,0000
2024-03-14 19:15:00;29,6500;96,9023;68,2390;13,5315;75,9933;8,5228;73,3561;1,9445;47,1593;77,7182;3,8264;70,6256;93,0489;65,0099;120,0000;0,0000
2024-03-14 19:20:00;31,9900;75,7154;92,4716;62,5940;83,5169;18,5779;74,4283;71,1577;82,3881;73,1073;75,0040;35,1254;4,6721;17,7750;120,0000;0,0000
2024-03-14 19:25:00;31,9200;83,0002;67,5479;10,0405;1,2074;67,4872;66,9279;45,0292;92,8856;93,0530;10,7570;25,5060;71,8292;79,8941;120,0000;0,0000
14.03.2024 19:30:00;31,0600;33,9538;84,2235;69,0218;95,9278;57,1714;4,3028;4,3255;51,4959;56,1892;73,7356;69,9989;47,3357;3,9213;120,0000;0,0000
2024-03-14 19:35:00;29,1900;79,6227;75,6097;78,9064;54,2635;63,4812;7,6732;56,4405;2,1931;11,5394;41,0334;96,1963;74,4715;79,1324;120,0000;0,0000
2024-03-14 19:40:00;32,2000;88,8523;72,8423;14,4987;20,4894;94,1362;3,8366;39,3386;90,4960;97,0325;61,5329;37,1991;31,2589;63,7420;120,0000;0,0000
2024-03-14 19:45:00;30,1800;31,4142;67,6259;66,3442;76,3721;84,9674;61,6729;55,6843;22,1740;97,7870;91,7384;8,1936;66,7875;19,0519;120,0000;0,0000
2024-03-14 19:50:00;33,0800;11,4306;96,1945;0,0746;96,8282;86,1251;56,3863;7,4572;58,6418;11,4701;74,2893;94,2677;13,1777;52,7230;120,0000;0,0000
14.03.2024 19:55:00;30,3700;2,7254;55,9683;92,8217;51,6453;75,3328;55,7346;90,0638;43,1207;40,2246;64,6654;98,6210;27,7787;71,5629;120,0000;0,0000
2024-03-14 20:00:00;29,1500;2,9635;20,3629;46,9935;32,5533;45,2703;87,7366;63,6553;71,2133;48,4635;54,5286;8,4361;10,4266;98,0358;120,0000;0,0000
14.03.2024 20:05:00;31,7000;37,4534;22,4034;21,2851;18,1797;93,4365;58,3663;67,1202;54,8890;5,8606;96,4074;68,9578;34,6821;86,9739;120,0000;0,0000
2024-03-14 20:10:00;27,8000;22,7829;45,7689;78,5157;32,1372;21,6269;47,5120;30,4701;80,6872;72,3439;80,5866;83,2638;18,2466;57,6138;null;0,0000
2024-03-14 20:15:00;28,0300;17,8620;20,7710;31,3909;12,3894;50,7751;71,2077;28,9277;49,9349;0,8942;98,5463;15,7402;89,0259;41,4437;120,0000;0,0000
2024-03-14 20:20:00;29,8800;58,1904;52,0222;49,1599;74,1186;74,7750;20,9244;37,6561;61,4101;87,9494;86,8353;12,6383;77,7720;40,9593;120,0000;0,0000
14.03.2024 20:25:00;31,2400;37,5378;63,4012;45,1447;7,8186;39,7945;54,7340;54,1029;64,4320;50,5023;44,0283;27,6650;57,8063;12,2195;120,0000;0,0000
2024-03-14 20:30:00;30,8600;97,2155;46,3417;23,3240;70,0667;39,3469;52,8371;68,4402;10,6340;5,8610;90,7797;60,5173;46,4100;20,8863;120,0000;0,0000
2024-03-14 20:35:00;28,0900;39,7868;88,8917;96,8630;45,5077;0,8516;26,5050;59,0904;63,9617;19,3836;3,1679;89,3131;97,0887;69,5986;120,0000;0,0000
2024-03-14 20:40:00;32,0400;79,3761;13,4122;62,5910;54,5433;97,6087;89,9391;1,1399;51,2338;0,1435;13,6139;48,7365;35,2672;89,9843;120,0000;0,0000
2024-03-14 20:45:00;27,8500;50,6234;35,0162;51,0882;2,4977;11,7199;23,7024;54,3353;60,3856;63,6176;2,1459;67,5628;19,0237;42,5737;120,0000;0,0000
2024-03-14 20:50:00;28,5700;3,7259;84,0958;6,1218;16,2845;31,0684;23,9465;80,3198;61,8551;21,8729;66,4545;6,9241;13,1048;15,5701;120,0000;0,0000
2024-03-14 20:55:00;26,4000;70,2679;90,4728;35,6807;62,7692;22,4257;61,0418;2,6705;46,3670;39,2754;30,8450;16,3220;38,7887;98,8700;120,0000;0,0000
2024-03-14 21:00:00;31,4300;94,9983;99,1834;40,6626;97,9143;76,4817;58,7788;84,9268;83,0064;3,6665;71,0714;79,4990;60,3584;0,5521;120,0000;0,0000
14.03.2024 21:05:00;28,1400;20,0271;65,8939;94,5183;94,1042;80,3468;86,3666;24,5361;54,7415;32,6553;10,8778;14,1773;79,7289;35,4033;120,0000;0,0000
2024-03-14 21:10:00;32,9500;66,7544;98,5673;99,5356;23,1999;40,9036;36,5361;85,2961;67,0233;36,7002;46,3770;44,4260;44,3091;44,2295;120,0000;0,0000
2024-03-14 21:15:00;27,7600;27,8800;43,3939;84,8619;45,7158;98,6824;57,0957;43,7882;10,9355;36,9481;30,7634;29,0917;41,4946;27,2821;888888.8;0,0000
2024-03-14 21:20:00;31,9000;47,7337;78,8253;72,3854;73,1090;13,0891;67,8984;44,7480;78,4734;43,8921;8,9562;12,9791;2,1810;52,8530;120,0000;0,0000
2024-03-14 21:25:00;26,1800;32,6833;43,1047;15,9135;9,1307;9,9438;96,7714;16,4345;13,5163;85,5302;96,2278;70,2232;57,9870;28,2961;120,0000;0,0000
2024-03-14 21:30:00;29,0200;39,9272;21,1366;4,2452;68,8509;16,7364;41,5242;13,3697;87,0288;55,7948;42,4903;34,0645;12,0932;98,9642;120,0000;0,0000
2024-03-14 21:35:00;30,5200;26,6594;1,0067;44,2025;78,8348;24,2337;98,1294;30,4310;14,0154;47,0341;4,7553;51,4367;65,2166;8,0598;120,0000;0,0000
14.03.2024 21:40:00;32,1500;56,1161;90,1143;41,4245;60,0111;72,6974;17,9079;18,2638;93,8604;94,8805;67,5708;12,8104;13,4280;82,0123;120,0000;0,0000
2024-03-14 21:45:00;28,7400;58,8408;74,0801;54,9434;60,6885;40,7957;26,3730;58,4556;21,8571;0,1674;41,0552;62,9921;77,3452;86,0729;120,0000;0,0000
2024-03-14 21:50:00;30,9800;79,3868;1,4632;30,0448;48,8290;22,0332;2,8992;79,2268;4,6571;50,9821;78,1084;42,9597;93,1185;59,8026;120,0000;0,0000
2024-03-14 21:55:00;30,9700;89,7566;42,9174;15,9669;53,7869;6,5917;85,1564;0,9396;70,9994;49,8026;95,8668;35,6613;6,8953;59,2280;120,0000;0,0000
2024-03-14 22:00:00;30,9000;26,2456;48,2676;94,8432;11,9954;55,5131;13,5036;9,4892;71,1401;39,9297;56,1790;89,1168;86,8532;13,4324;120,0000;0,0000
2024-03-14 22:05:00;27,2200;44,8143;71,1623;59,6791;22,9467;4,7749;83,9449;92,1424;20,8473;82,2137;82,3113;64,8117;17,7028;66,7290;120,0000;0,0000
2024-03-14 22:10:00;28,9400;58,2320;49,2861;8,5530;50,3509;73,2904;14,2970;54,4379;56,5063;19,7553;90,8963;41,1881;54,1406;87,3582;120,0000;0,0000
2024-03-14 22:15:00;26,5500;58,7917;57,7604;21,5703;91,4345;31,1826;64,5948;10,2892;49,2247;93,9986;66,2096;16,4447;27,2109;75,8445;120,0000;0,0000
2024-03-14 22:20:00;29,7500;98,6271;57,1818;8,7391;46,4966;52,6472;49,9751;72,3112;26,7961;56,3608;93,6588;55,4387;0,4698;82,3652;120,0000;0,0000
2024-03-14 22:25:00;29,7800;8,7094;75,4988;68,2564;9,0256;42,9140;47,7969;4,6391;76,0436;10,2204;48,3654;68,1899;13,4872;14,4623;120,0000;0,0000
2024-03-14 22:30:00;30,7600;17,8188;15,4655;90,4042;95,9472;38,3487;12,0719;36,9192;93,2084;22,6940;16,1499;71,7996;4,4439;81,3530;120,0000;0,0000
2024-03-14 22:35:00;31,1400;62,9025;65,1392;79,5598;47,0822;12,6098;12,6359;79,2279;59,0510;76,6833;9,1354;42,0116;92,0135;4,8242;120,0000;0,0000
2024-03-14 22:40:00;29,5100;59,5004;49,9869;17,9949;95,9047;32,7482;76,3461;32,5045;9,3928;66,0029;51,0130;80,5810;33,8023;74,3806;120,0000;0,0000
2024-03-14 22:45:00;30,0300;76,6728;74,8727;61,2034;77,6226;87,1087;48,4770;63,9783;50,7603;15,7549;8,5241;56,3867;26,0880;97,2260;120,0000;0,0000
2024-03-14 22:50:00;30,5400;14,2211;54,5729;81,1881;32,5691;9,6210;12,3197;9,7749;35,3295;66,2755;96,8036;5,9301;62,8512;69,0704;120,0000;0,0000
2024-03-14 22:55:00;29,8000;88,9761;41,6161;80,1154;24,5737;77,8426;3,2628;32,9230;24,7290;50,2164;16,0529;19,2362;42,9145;92,1487;120,0000;0,0000
2024-03-14 23:00:00;27,5500;17,4838;19,2998;1,3410;65,1857;24,2772;63,3980;3,1630;94,9900;26,2050;85,5476;63,8933;99,3341;63,3075;120,0000;0,0000
2024-03-14 23:05:00;33,0900;37,5858;84,2072;56,9088;2,7790;63,1746;57,2432;74,6681;35,4575;36,3449;44,4633;23,5366;33,5638;59,4499;120,0000;0,0000
14.03.2024 23:10:00;25,9300;96,4226;58,7447;79,3663;3,8041;74,7107;18,2071;45,1385;67,1071;99,6335;76,7916;49,8152;53,4064;54,1206;120,0000;0,0000
2024-03-14 23:15:00;28,5800;55,3463;3,2236;66,2657;92,3818;23,9801;91,5833;54,7455;58,6982;11,6731;88,7026;92,8134;29,3097;55,8178;120,0000;0,0000
2024-03-14 23:20:00;28,4000;91,8570;84,6617;3,8620;90,7884;68,6850;85,9075;58,6080;37,7494;92,8848;33,0844;17,8285;6,3196;97,0965;120,0000;0,0000
2024-03-14 23:25:00;27,9600;26,7985;24,5189;53,1946;2,1873;27,6566;48,4651;9,6945;63,6346;1,3020;2,7330;23,5740;7,8744;73,3073;120,0000;0,0000
2024-03-14 23:30:00;25,2100;77,5678;57,6814;61,2654;81,6448;33,3090;51,2030;72,0424;78,4889;23,2750;88,1430;94,3666;95,4535;99,0988;120,0000;0,0000
2024-03-14 23:35:00;28,6500;82,5238;85,0069;51,4494;57,6889;1,8471;20,0668;32,6436;2,5039;83,7587;80,2191;23,5012;9,3067;96,0154;120,0000;0,0000
2024-03-14 23:40:00;27,9000;43,8947;77,8940;56,2384;75,6651;84,3583;9,3365;94,8747;41,5113;95,1631;21,2030;88,0245;29,8057;79,3782;120,0000;0,0000
2024-03-14 23:45:00;34,2700;78,8526;60,9807;15,4378;53,3003;74,0815;10,1810;47,0630;82,5794;10,4576;94,7359;23,2151;96,7477;74,3721;120,0000;0,0000
2024-03-14 23:50:00;30,2400;18,3428;42,2868;20,5280;59,9731;59,0802;81,8059;12,1685;68,0779;72,5043;10,0306;8,2096;1,4830;42,8715;120,0000;0,0000
2024-03-14 23:55:00;27,8000;6,1407;27,2122;66,6439;66,1020;28,6696;97,5678;39,8463;0,5311;87,7963;57,9936;30,7523;8,1826;90,4560;120,0000;0,0000
2024-03-15 00:00:00;29,0500;53,2239;91,0124;36,8094;45,5422;93,8749;44,6236;59,0493;31,3053;71,2782;43,6145;85,6049;9,0209;49,6929;120,0000;0,0000
2024-03-15 00:05:00;31,4700;8,7682;70,9757;99,8796;43,2638;9,0151;4,9566;76,0582;88,6942;47,1500;15,4873;80,7459;13,1864;95,2600;120,0000;0,0000
2024-03-15 00:10:00;32,7600;75,8072;61,0597;45,3107;76,2102;86,5928;57,6044;85,3877;42,1046;95,9622;29,9108;30,5590;69,5497;76,5407;120,0000;0,0000
2024-03-15 00:15:00;33,1800;17,4029;40,1285;10,9348;30,3233;36,2928;48,1987;49,3092;45,0128;46,6540;86,8897;16,0212;64,7934;60,9622;120,0000;0,0000
