System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;kw_output ;kw_output;forecast_yield
2024-03-15 10:00:00;60,7600;50,5203;81,7831;38,5911;64,7464;37,6804;6,3514;65,2508;44,0400;96,6568;13,6180;92,3691;62,1158;73,1896;1.157,5811;2.195,0525;1.241,2290
15.03.2024 10:15:00;60,2300;6,0536;48,0238;12,4586;84,6882;54,3572;63,5778;52,0339;34,4505;23,2815;8,0220;86,2609;24,1932;72,7726;1.172,4449;2.222,9965;1.371,2582
2024-03-15 10:30:00;59,9800;87,7892;37,6315;32,3787;80,7262;96,8865;5,0300;83,1366;4,0358;66,5597;18,1972;38,4886;45,7126;12,4144;1.200,8575;2.276,4121;1.235,5590
2024-03-15 10:45:00;66,2700;31,0249;8,7535;84,8549;23,4622;6,5904;75,3466;39,4757;30,4858;58,6247;29,0800;59,3025;62,2291;6,8579;1.422,6702;2.693,4200;1.316,5931
2024-03-15 11:00:00;60,3300;92,8544;43,8201;61,9706;84,8235;33,7527;91,1546;33,4400;19,2029;69,1008;63,8456;37,2504;31,5950;27,3030;1.306,9602;2.475,8852;1.148,2525
2024-03-15 11:15:00;63,9500;52,7280;58,4391;93,9277;20,4400;16,4191;5,2066;24,7611;13,0796;85,5147;30,2485;20,9120;41,4190;13,1581;1.330,8040;2.520,7116;1.676,3517
2024-03-15 11:30:00;69,6700;53,4986;96,9801;77,8511;54,4685;72,6286;4,9696;31,7445;61,3737;20,0515;10,5879;41,2568;15,6917;52,3521;1.562,3927;2.956,0983;1.738,2024
2024-03-15 11:45:00;67,0000;37,7140;68,1404;90,2855;86,8071;28,0277;7,1615;47,4275;61,9936;19,7535;50,4766;80,2865;39,2993;13,2762;1.453,2402;2.750,8915;1.516,6130
2024-03-15 12:00:00;59,2200;69,0718;93,9157;59,8765;16,3030;78,3582;69,5563;29,6901;0,8147;47,0844;48,3333;68,8490;94,8237;68,3853;-999.0;2.299,4710;1.165,4500
2024-03-15 12:15:00;63,0100;8,2690;71,8429;56,4690;48,1772;26,3673;24,5577;10,9977;89,4395;65,4929;9,0372;17,0973;28,1926;79,2752;1.260,7204;2.388,9544;1.244,6487
2024-03-15 12:30:00;62,4500;31,4415;10,7859;82,8734;15,3649;58,2530;95,3530;69,9939;23,7257;15,2529;50,4672;46,4802;6,9234;23,1934;1.375,2346;2.604,2410;1.806,6284
15.03.2024 12:45:00;69,4200;63,8968;48,9344;12,6712;1,5290;94,5760;10,4208;56,7067;14,5539;34,5630;69,4621;96,4224;8,9505;92,2301;1.364,1052;2.583,3178;1.051,1513
2024-03-15 13:00:00;64,6900;46,0650;41,4213;23,2513;42,3799;20,9708;47,4448;72,0607;50,4035;33,5120;6,3753;59,6197;85,9990;43,4839;1.399,1880;2.649,2734;1.777,1554
2024-03-15 13:15:00;65,4500;3,5206;53,5270;44,7060;58,9406;50,9775;4,7404;95,7921;48,8302;17,4560;58,2229;10,7620;74,2807;28,8478;-999.0;2.510,6659;1.492,2360
2024-03-15 13:30:00;60,9700;54,4882;43,7000;86,5595;11,6725;68,1001;48,2658;38,2841;62,7791;83,1211;95,0349;41,6378;55,9927;6,3443;1.274,6184;2.415,0826;1.589,1385
2024-03-15 13:45:00;59,2400;80,1722;58,8044;50,8947;80,8887;67,1357;84,4592;80,0751;97,4875;68,4408;24,6517;2,9758;53,1517;71,0599;1.230,5638;2.332,2599;1.051,4231
2024-03-15 14:00:00;57,2400;48,1273;30,6375;28,9080;62,9259;6,0228;83,5302;47,2998;92,1013;8,1639;50,9393;22,1489;11,3449;49,2354;1.134,6795;2.151,9975;1.332,1793
2024-03-15 14:15:00;59,9500;73,6929;57,1363;62,4372;98,9930;2,7021;96,0768;93,5900;7,7017;96,6638;55,3585;88,1256;65,1183;19,5213;1.070,3614;2.031,0795;1.106,5325
2024-03-15 14:30:00;60,5600;84,9368;48,0740;65,6514;34,0435;7,4781;74,5362;10,2661;68,4679;92,9134;54,6935;16,6092;26,6704;31,2752;1.130,3546;2.143,8666;1.214,4613
2024-03-15 14:45:00;57,9000;18,7528;59,6525;1,5477;50,4234;38,6483;71,2362;38,4576;78,3215;49,8092;91,4726;57,4381;29,1589;67,9018;1.033,1346;1.961,0930;901,1851
2024-03-15 15:00:00;56,5500;97,7213;3,3235;97,8646;53,5064;71,3504;46,3756;42,1207;81,0372;41,2068;99,8202;32,5336;77,1852;17,9857;1.041,2182;1.976,2903;888,0360
2024-03-15 15:15:00;56,1600;76,4878;15,1778;99,8493;35,7581;71,6915;79,3456;34,4016;68,2968;12,8006;58,4574;45,3376;40,7936;70,4496;960,6359;1.824,7955;1.200,9350
2024-03-15 15:30:00;49,8100;66,4502;91,5127;5,6270;6,4336;23,2508;42,7143;55,0819;86,8682;5,8542;60,9078;54,3930;87,4201;57,4510;846,2714;1.609,7902;876,1081
2024-03-15 15:45:00;52,2400;88,6670;5,3005;18,1206;9,9825;75,8244;23,2698;12,6450;6,5927;24,1336;92,8022;56,0490;92,4389;38,7773;772,2541;1.470,6377;920,8270
2024-03-15 16:00:00;48,9900;37,5848;57,2599;8,0983;50,7094;39,5409;90,9056;56,2109;29,2444;79,1425;35,8979;68,7181;93,7241;99,5735;688,5854;1.313,3405;686,2928
2024-03-15 16:15:00;44,8900;84,6858;22,6845;53,3571;96,0154;6,9492;34,4288;29,3850;24,2578;61,9921;44,7256;7,5456;88,5632;11,7252;552,8101;1.058,0830;503,3248
2024-03-15 16:30:00;41,5900;29,7437;65,8975;70,4781;14,0572;16,6610;86,2137;84,4052;81,8743;38,8122;66,9948;81,4796;56,7614;67,0912;501,8495;962,2771;414,8573
2024-03-15 16:45:00;43,8600;47,9226;34,4786;61,2121;31,8719;30,3004;56,9414;91,1101;20,4391;10,7154;68,0730;41,1720;72,0693;41,7390;439,9952;845,9909;366,7045
2024-03-15 17:00:00;38,2700;75,3137;37,5169;80,4762;74,0651;48,6827;76,4118;32,1441;55,4275;15,6548;35,6855;46,2300;34,4831;15,0472;334,7839;648,1937;435,1224
2024-03-15 17:15:00;38,2500;8,3229;90,8374;21,6859;98,7722;5,0430;29,7550;50,8723;79,2170;21,0651;75,4351;63,6977;97,2521;33,9818;254,2782;496,8430;231,7879
2024-03-15 17:30:00;33,9100;84,6590;60,5388;6,9698;0,0280;44,4323;71,7274;71,7098;56,6999;14,6025;69,7539;26,6086;58,3046;14,7269;184,2133;365,1210;174,8898
2024-03-15 17:45:00;33,7400;91,9566;64,5711;40,5272;77,8783;39,3294;40,0070;89,5637;1,6727;71,6272;72,2302;91,7387;14,2898;50,5996;80,0213;169,2400;83,1008
2024-03-15 18:00:00;29,7200;41,7914;22,1601;56,7457;75,2073;36,5581;12,1922;80,5991;7,7105;95,0119;52,5596;4,0881;24,3046;52,5923;-10,0000;0,0000;0,0000
2024-03-15 18:15:00;31,6300;28,7513;77,6620;25,8381;97,2990;99,2154;83,9841;29,8856;51,6832;52,8228;2,6884;69,6233;44,8585;57,6919;-10,0000;0,0000;0,0000
15.03.2024 18:30:00;29,8500;74,2571;22,5290;6,6572;40,9861;36,0487;84,1847;85,7790;99,6825;10,1674;84,1582;14,7451;23,6195;51,1150;-10,0000;0,0000;0,0000
15.03.2024 18:45:00;32,0200;52,1533;0,5591;31,0168;18,6478;71,2933;61,6990;80,5709;85,8713;0,7661;16,2771;54,7734;11,7220;6,7150;-10,0000;0,0000;0,0000
2024-03-15 19:00:00;29,0600;35,8876;2,1904;93,5366;61,0743;93,6566;62,5215;67,6213;29,7043;48,5037;49,3085;74,4308;45,6766;9,3473;-10,0000;0,0000;0,0000
2024-03-15 19:15:00;32,7500;91,0327;82,1051;99,9165;85,4859;58,4231;52,7381;43,0628;43,2542;4,0381;99,9495;72,4383;38,1149;47,2578;-10,0000;0,0000;0,0000
2024-03-15 19:30:00;35,1200;22,8011;94,6142;65,2240;96,8532;30,3023;98,2561;24,5431;48,6438;4,3322;70,6781;61,4754;11,2580;53,9903;-10,0000;0,0000;0,0000
2024-03-15 19:45:00;24,0100;14,7884;14,4140;59,0827;20,7220;67,5604;53,7009;98,0758;91,0138;34,8984;45,5426;53,6389;23,8107;89,2340;-10,0000;0,0000;0,0000
2024-03-15 20:00:00;29,8000;85,8631;7,7328;81,9026;12,6067;30,7973;38,9999;73,6966;27,2592;6,6509;97,2629;59,3968;51,7167;28,6914;-10,0000;0,0000;0,0000
15.03.2024 20:15:00;31,3800;1,6650;34,9176;74,3450;93,2816;22,1582;13,1174;89,6454;38,1601;36,5881;88,3715;66,9489;97,8930;10,6741;-10,0000;0,0000;0,0000
2024-03-15 20:30:00;28,5900;95,8870;38,7930;18,8908;16,9346;78,3691;23,1907;75,2913;48,0323;82,4990;98,6349;75,7291;90,5706;25,6146;-10,0000;0,0000;0,0000
2024-03-15 20:45:00;30,1200;6,2910;48,1017;99,3144;74,1235;57,4689;45,4890;97,2055;90,3754;74,5968;25,3185;5,4006;32,6188;91,1986;-10,0000;0,0000;0,0000
2024-03-15 21:00:00;31,1200;45,6192;53,7792;59,2847;80,2608;77,0901;58,4058;87,3372;36,6589;90,7546;1,5825;4,3376;90,3100;55,5070;-10,0000;0,0000;0,0000
2024-03-15 21:15:00;28,8700;24,0156;14,3952;14,3151;40,0225;24,4836;36,9196;65,7429;22,4032;87,1101;19,1565;0,1930;17,8846;41,7085;-10,0000;0,0000;0,0000
2024-03-15 21:30:00;31,1000;71,3489;31,3713;7,5805;35,1906;98,0008;72,8604;52,0570;40,1697;27,2477;56,6847;24,4404;21,5643;78,9480;-10,0000;0,0000;0,0000
2024-03-15 21:45:00;29,4600;65,4627;74,6828;1,6939;86,1661;95,3568;93,2702;56,4890;31,2217;70,4208;1,0012;66,9752;22,4601;44,4149;-10,0000;0,0000;0,0000
2024-03-15 22:00:00;26,4300;58,3755;88,0435;46,7945;37,8648;17,8047;42,3523;88,9935;18,8779;98,9064;73,8190;74,5956;64,2514;56,8155;-10,0000;0,0000;0,0000
2024-03-15 22:15:00;27,0500;30,4668;65,5172;62,3380;86,3696;40,6789;12,0749;67,3838;0,6413;45,1873;78,7402;37,8010;96,7799;37,4571;-10,0000;0,0000;0,0000
15.03.2024 22:30:00;26,9600;26,9432;90,2828;87,1292;74,4547;4,2812;95,3580;21,1340;40,3673;3,4557;49,9491;31,7747;40,7641;95,1081;-10,0000;0,0000;0,0000
2024-03-15 22:45:00;31,0600;35,4280;91,0304;92,2705;24,7177;19,9062;97,5049;42,8096;26,2380;70,4295;34,0281;33,3897;89,3799;90,4659;-10,0000;0,0000;0,0000
2024-03-15 23:00:00;33,9000;14,1599;1,2016;40,3845;5,8987;24,0116;76,0926;36,7906;78,5281;13,2232;55,5004;60,3551;69,0002;93,9292;-10,0000;0,0000;0,0000
15.03.2024 23:15:00;33,3100;8,7975;85,3614;75,9903;60,9780;71,7526;82,9399;72,5025;41,8585;38,1514;45,5630;2,8915;8,1732;22,5921;-10,0000;0,0000;0,0000
2024-03-15 23:30:00;30,7600;94,5054;69,4297;66,6838;54,2756;43,6261;79,1305;1,7130;68,7952;43,5279;85,5809;37,8238;76,3034;97,1601;-10,0000;0,0000;0,0000
2024-03-15 23:45:00;30,1800;80,6778;30,3452;33,6594;92,9255;36,8401;29,6612;36,3280;17,3160;92,9116;98,5135;51,1983;53,8059;39,9142;-10,0000;0,0000;0,0000
2024-03-16 00:00:00;30,2000;81,7504;94,4472;20,3219;39,1219;15,6078;54,0028;31,2150;41,9238;39,1348;58,9556;48,1819;21,3818;38,1139;-10,0000;0,0000;0,0000
2024-03-16 00:15:00;25,2100;7,9032;46,7637;54,6867;66,9143;70,4878;77,2584;8,4482;77,1703;15,9744;51,2209;94,0947;44,9729;31,2466;-10,0000;0,0000;0,0000
2024-03-16 00:30:00;30,9000;1,3611;42,0884;56,4935;22,7718;39,7126;86,4192;25,4465;13,4528;42,0732;89,4820;54,5387;12,8967;27,3269;-10,0000;0,0000;0,0000
2024-03-16 00:45:00;32,0400;89,2180;85,5406;19,0805;29,1430;78,8008;23,0733;56,4070;21,3762;35,1265;23,0050;96,0964;16,9103;59,5053;-10,0000;0,0000;0,0000
2024-03-16 01:00:00;29,6500;43,2248;95,9179;96,6816;96,6241;5,8016;72,9558;69,1932;82,2514;71,5711;64,9884;9,0687;25,2678;24,6633;-10,0000;0,0000;0,0000
2024-03-16 01:15:00;28,9800;51,6887;96,0364;44,3128;10,5144;87,6709;2,4442;20,0601;14,6218;90,7902;18,1362;49,6771;4,0322;88,9855;-10,0000;0,0000;0,0000
2024-03-16 01:30:00;28,2700;82,8414;10,3253;31,6763;92,0859;99,7034;69,6795;54,7970;25,7715;13,4786;56,7489;57,8452;44,6101;83,8777;-10,0000;0,0000;0,0000
2024-03-16 01:45:00;31,9800;64,3544;34,1484;94,8160;53,0293;52,5398;73,3754;58,8054;59,4398;32,5986;87,3543;2,7815;34,8114;30,7277;N/A;0,0000;0,0000
16.03.2024 02:00:00;30,1700;41,9203;73,2985;34,3454;71,5910;75,4103;76,5554;22,0363;76,6782;16,2649;52,8845;61,4758;96,2176;69,1587;-10,0000;0,0000;0,0000
2024-03-16 02:15:00;29,5200;57,6669;24,2938;52,0360;12,1035;17,9876;39,2067;4,5255;61,9218;74,9122;57,1472;7,7299;72,4920;91,7372;-10,0000;0,0000;0,0000
2024-03-16 02:30:00;27,7000;66,2763;94,0143;43,6925;87,8568;80,8999;58,9920;79,8446;21,9134;6,8016;17,1591;73,1111;6,4479;75,5247;-10,0000;0,0000;0,0000
2024-03-16 02:45:00;32,2200;1,9449;38,0551;29,2815;85,4390;39,3583;42,4214;45,8279;92,5467;17,7072;58,2042;78,6192;10,8729;11,8126;-10,0000;0,0000;0,0000
2024-03-16 03:00:00;30,4300;20,5678;86,9221;67,9055;65,7642;60,2519;84,6783;95,9659;48,0802;26,5531;98,7967;36,8305;90,3760;48,9656;-10,0000;0,0000;0,0000
2024-03-16 03:15:00;27,9500;95,5908;5,6316;32,1415;49,4928;40,7430;6,0099;6,1130;10,6588;7,2544;85,7224;39,4117;15,9475;60,9042;-10,0000;0,0000;0,0000
2024-03-16 03:30:00;30,8400;26,1057;84,5670;10,3149;77,0843;66,6001;2,2314;85,6887;58,0378;24,2109;31,3494;42,6447;52,0552;49,1937;-10,0000;0,0000;0,0000
2024-03-16 03:45:00;29,3300;29,9617;91,1645;21,3461;97,1992;83,6265;97,7315;48,7851;30,7824;92,4277;86,8345;46,5458;82,0355;35,4116;-10,0000;0,0000;0,0000
2024-03-16 04:00:00;34,2700;91,1958;32,3761;94,5714;54,3867;87,0626;35,0529;49,8558;39,3854;55,8568;30,2870;63,7035;96,2666;98,4598;-10,0000;0,0000;0,0000
2024-03-16 04:15:00;27,4200;72,0457;96,0957;0,7975;51,1109;61,1389;23,6345;59,3535;93,2936;88,7263;37,0823;95,3046;11,8491;6,6982;-10,0000;0,0000;0,0000
2024-03-16 04:30:00;29,4600;50,1319;30,6281;2,4014;45,2663;4,7820;12,4941;16,8098;92,7673;36,1827;83,7694;7,4522;23,4086;45,0268;-10,0000;0,0000;0,0000
2024-03-16 04:45:00;31,6800;38,8164;30,3664;31,6109;98,6505;50,4836;66,1494;81,6892;70,5411;92,9456;55,6481;0,1591;71,3254;8,1748;-10,0000;0,0000;0,0000
2024-03-16 05:00:00;30,7300;14,8671;92,3863;47,9844;3,0302;20,7421;66,0748;16,0511;75,5871;46,5128;80,9801;76,8883;16,8213;91,9039;-10,0000;0,0000;0,0000
2024-03-16 05:15:00;32,2900;1,6344;16,1399;70,7278;15,7976;6,0650;11,1684;41,6430;9,9373;35,3026;19,0924;34,5674;41,9651;93,6377;-10,0000;0,0000;0,0000
2024-03-16 05:30:00;31,1600;6,3121;94,0177;42,9820;15,3464;13,4938;64,5508;37,6169;82,2852;9,2422;24,4293;91,7048;52,3147;65,3940;-10,0000;0,0000;0,0000
2024-03-16 05:45:00;27,7800;15,3197;99,7178;87,6008;34,9094;33,5247;27,8749;59,6966;43,5743;29,3606;39,3255;1,8608;77,7961;52,6108;-10,0000;0,0000;0,0000
2024-03-16 06:00:00;30,6500;60,6880;97,3718;40,2654;91,8378;23,7071;36,7713;11,9245;18,6720;43,5170;71,5257;44,6478;48,7140;5,8400;-10,0000;0,0000;0,0000
2024-03-16 06:15:00;31,1800;54,6660;92,4691;6,1382;21,6900;45,0487;91,2255;15,2321;47,7421;71,1569;17,1478;0,9898;70,8412;94,9959;82,1333;173,2106;113,4535
2024-03-16 06:30:00;38,3100;4,7835;11,6522;37,9942;80,8803;85,6849;71,7099;68,6618;52,4051;63,1397;59,1078;98,4168;91,0628;71,9094;169,4358;337,3392;156,4276
2024-03-16 06:45:00;38,3300;59,0181;7,0192;20,4386;50,3394;91,7734;61,2718;75,7417;19,8923;47,0661;64,9274;14,8082;21,5688;53,1407;271,3129;528,8683;301,6584
2024-03-16 07:00:00;38,7300;1,5098;8,2313;31,2208;28,1355;51,6053;83,0322;3,0659;5,1239;32,7533;39,9306;81,2846;65,2374;79,1310;383,6049;739,9773;265,8469
2024-03-16 07:15:00;38,8900;64,7924;29,2160;23,0242;80,0369;23,7793;27,5029;35,7949;57,6357;31,3975;27,9457;28,7860;3,9467;39,1228;456,1771;876,4129;469,1404
2024-03-16 07:30:00;44,5700;79,2257;77,6379;67,2923;88,3802;88,4376;30,7405;72,5320;87,7768;93,1953;60,6705;92,8565;30,0423;52,2272;-999.0;1.019,3418;429,8359
16.03.2024 07:45:00;45,3900;71,7345;79,7797;21,6799;82,5933;87,8206;68,9578;38,4185;64,5761;18,5542;42,7104;93,8752;79,1476;89,0266;639,3207;1.220,7229;722,7880
2024-03-16 08:00:00;47,2100;95,0416;2,9135;44,9022;84,0933;36,8208;53,1553;48,7428;68,4203;33,7436;3,2990;12,1273;86,4013;92,6743;697,2351;1.329,6021;828,3824
2024-03-16 08:15:00;46,3300;21,4353;17,5987;19,8618;15,5355;12,2482;64,4079;91,8380;42,1817;14,6932;26,5194;91,6405;46,3101;7,9711;730,8774;1.392,8495;756,8951
2024-03-16 08:30:00;53,6400;0,8058;0,8968;74,8046;11,8483;47,5381;89,8304;14,7275;74,7193;97,6083;16,7952;27,4108;79,0036;67,1941;821,9770;1.564,1168;982,2481
16.03.2024 08:45:00;53,4000;37,1623;30,2115;92,8951;28,3544;60,6739;34,8345;37,8054;36,8559;12,4295;74,5274;61,7213;48,2043;19,1705;961,2608;1.825,9702;974,0009
2024-03-16 09:00:00;53,7700;10,2870;49,6239;13,6403;61,0438;81,7507;65,6430;24,9215;92,6658;77,6959;13,3946;77,0596;52,1194;47,3952;1.012,9415;1.923,1301;965,2990
2024-03-16 09:15:00;58,3500;9,9318;24,9849;94,4401;60,1586;61,3518;31,4635;64,6122;52,4534;6,0928;31,5716;3,5714;30,9507;18,9927;-999.0;2.102,6535;1.490,6196
2024-03-16 09:30:00;64,7000;44,9809;30,8507;99,4809;62,4872;28,6221;1,1252;86,5246;4,5085;10,7189;62,7410;78,8277;78,3551;9,6480;1.256,9184;2.381,8066;956,2008
2024-03-16 09:45:00;62,6800;83,4959;97,4276;36,4842;83,9192;38,0295;39,3421;98,3671;4,0825;11,2701;0,2589;77,0349;40,1910;32,6461;1.277,3029;2.420,1295;1.257,7939
2024-03-16 10:00:00;61,1900;64,5132;82,8768;11,1955;35,8209;86,2817;58,1985;34,8454;10,5917;24,6149;22,2582;31,1161;90,3275;36,0275;1.253,9258;2.376,1805;1.586,7997
2024-03-16 10:15:00;63,1600;15,8646;68,3255;11,5119;16,5423;65,6871;3,2700;56,6440;66,7008;23,2908;26,0079;98,5393;5,9493;88,2603;1.232,7970;2.336,4584;1.088,2187
2024-03-16 10:30:00;62,4300;4,4900;72,0583;23,3501;2,7960;18,7037;90,3991;47,2736;1,4140;73,1222;44,8785;49,1225;54,3330;11,2501;-999.0;2.393,8395;1.376,2889
2024-03-16 10:45:00;64,9300;22,4994;33,1542;59,3689;28,5407;51,2676;27,1738;74,4029;11,1252;67,3222;78,0793;98,9399;92,0146;10,6203;1.312,2798;2.485,8860;1.319,5947
2024-03-16 11:00:00;68,5800;9,2438;97,9441;37,6263;35,8171;64,9623;79,8100;71,8158;1,8289;22,3454;78,6503;48,1754;52,9799;58,1169;1.391,2379;2.634,3273;1.293,4183
16.03.2024 11:15:00;65,9500;46,5855;66,3768;99,2016;13,6592;31,1802;90,8037;63,0512;95,7257;71,3914;55,9333;63,5512;31,1012;90,0034;1.435,6691;2.717,8578;1.625,7050
2024-03-16 11:30:00;64,4900;86,7273;55,5848;76,8032;94,5089;47,5525;88,4954;23,8026;96,7676;74,9057;33,8088;63,7472;63,6625;55,2913;1.304,4555;2.471,1763;1.397,7161
16.03.2024 11:45:00;65,6700;57,0829;17,2382;83,9391;3,8313;67,1156;71,9932;85,1617;21,1529;99,7912;12,2859;27,8990;45,2535;50,7483;1.454,6761;2.753,5911;1.383,9537
2024-03-16 12:00:00;67,1700;75,2285;11,5116;61,3302;15,7428;7,7991;81,1489;53,9012;30,4284;71,3969;38,2433;12,1840;87,8183;89,5439;1.440,5154;2.726,9689;1.490,7158
2024-03-16 12:15:00;68,6100;44,8083;96,3615;16,6710;30,6807;69,7959;17,9413;80,6072;31,8735;6,9958;1,8909;12,7149;7,2485;42,8178;1.356,6647;2.569,3296;1.860,2982
2024-03-16 12:30:00;65,3200;0,8861;5,9911;29,8983;65,5507;97,9690;72,3998;28,2546;2,3699;60,2108;17,9660;95,3281;7,6008;61,8822;1.406,5348;2.663,0854;1.259,2041
16.03.2024 12:45:00;68,5800;38,5664;67,8671;33,5760;73,0823;89,4787;96,2845;5,8733;16,8788;78,4581;51,6934;83,2391;76,4675;32,9919;1.412,9184;2.675,0865;1.832,1661
2024-03-16 13:00:00;63,3500;24,5905;78,2341;87,5240;47,0137;35,4746;19,7528;91,4076;62,4239;44,8767;59,1614;74,2856;45,2183;69,5277;1.415,1701;2.679,3197;1.485,5423
2024-03-16 13:15:00;63,6800;37,9033;90,2966;65,3924;29,6599;92,2564;89,3449;46,2587;51,8385;59,6247;89,8037;1,4712;62,8112;52,9373;1.322,9664;2.505,9769;1.444,4941
16.03.2024 13:30:00;59,8900;61,7830;72,4115;61,6701;55,5347;9,7428;68,7789;84,8479;55,6100;18,5621;5,4811;15,6631;32,0481;49,8167;1.206,3470;2.286,7324;1.545,3175
2024-03-16 13:45:00;63,7000;43,1848;30,8253;49,1275;57,9239;26,8662;14,0409;58,7440;88,8916;55,4080;75,4987;89,5947;59,8808;69,4010;1.322,8250;2.505,7111;1.472,2262
2024-03-16 14:00:00;62,2400;68,2551;58,9550;61,7189;22,0665;8,1439;74,3218;73,8898;30,5682;71,8028;81,4163;81,3005;7,8468;24,1054;1.225,6861;2.323,0898;1.050,0587
16.03.2024 14:15:00;60,0700;21,8125;41,0656;97,2999;16,6423;89,2604;28,1005;3,4012;21,4370;76,2332;35,6875;29,3890;76,9432;27,9473;1.053,2085;1.998,8320;961,0968
2024-03-16 14:30:00;57,1100;15,0156;77,6520;66,1267;88,6709;47,4133;79,3174;17,7365;72,7988;81,9731;68,3983;55,0398;41,1899;2,0857;1.108,3882;2.102,5698;1.360,3104
2024-03-16 14:45:00;55,7500;85,7478;12,2787;44,8132;91,7647;32,2730;77,0312;60,6921;58,4903;17,3542;55,8611;17,9340;83,7778;41,3114;1.086,2575;2.060,9642;1.199,7206
2024-03-16 15:00:00;57,6200;28,5524;69,5775;83,1827;30,9811;73,7931;27,0546;40,4673;38,9237;73,1620;90,1414;93,4193;28,1487;55,3303;1.047,4347;1.987,9772;760,1659
2024-03-16 15:15:00;53,9200;93,3901;42,1227;16,2968;94,3062;98,3680;36,1534;4,1433;92,4893;86,3649;44,0205;68,0218;15,3301;24,0368;909,0498;1.727,8136;995,0178
2024-03-16 15:30:00;53,2600;32,1723;22,0277;74,3422;91,5675;78,4526;52,1765;71,9703;28,9863;4,2636;24,5716;44,3063;41,3570;57,4545;881,6256;1.676,2560;834,7370
2024-03-16 15:45:00;46,8800;87,3410;20,4572;11,2258;21,1431;93,6562;76,4055;5,7143;85,3601;60,9326;47,7410;23,0855;17,1700;90,7752;732,2260;1.395,3849;753,1881
2024-03-16 16:00:00;49,9400;1,0872;56,3161;14,4222;53,5370;99,2865;88,4943;31,1277;30,0459;81,9810;85,0785;64,0995;54,4738;59,5386;710,6772;1.354,8732;689,7403
2024-03-16 16:15:00;42,7000;95,9329;56,4743;55,8699;7,5845;82,1384;68,7513;88,7042;30,4251;97,8592;23,2957;69,1657;65,7310;46,5262;661,3484;1.262,1350;690,1559
2024-03-16 16:30:00;42,0400;37,4811;32,1817;41,6565;25,4648;71,8780;91,8554;97,3840;26,0158;96,0066;99,4271;45,3096;95,3194;15,6497;488,3465;936,8913;490,7453
2024-03-16 16:45:00;44,7000;40,3715;22,5024;52,7231;53,2949;15,7108;64,3649;3,7845;20,0874;31,1533;26,1080;17,1923;74,2886;76,0391;427,3370;822,1935;446,1990
2024-03-16 17:00:00;39,5200;77,4079;0,2348;94,9794;51,2251;10,0762;58,0842;35,0543;18,2651;96,1276;10,3918;48,9199;82,9309;47,6701;-999.0;705,6272;397,9578
2024-03-16 17:15:00;38,8800;83,1462;41,9956;85,1524;33,5035;30,2141;36,1600;93,5274;4,0851;46,7557;69,8690;94,1887;0,3134;11,3398;-999.0;536,7846;243,4063
2024-03-16 17:30:00;33,9300;81,6303;94,3699;54,7169;73,0548;50,4924;3,0137;14,1898;0,5236;59,5058;56,6836;46,5345;26,8918;33,2217;198,4148;391,8199;225,9831
2024-03-16 17:45:00;33,0600;46,9261;84,5403;88,1333;76,0449;13,0860;11,7105;95,3891;37,0764;73,6941;38,3006;42,4985;17,7151;79,0324;83,0060;174,8513;75,3435
2024-03-16 18:00:00;31,1400;9,9049;12,5406;98,9526;98,6125;48,0792;71,1600;18,0737;58,6358;53,9104;92,3335;63,6022;74,5674;14,8158;-10,0000;0,0000;0,0000
2024-03-16 18:15:00;30,6700;82,1648;6,1944;3,8812;30,1509;30,5129;80,4269;54,9997;16,2635;74,9454;77,7625;35,0735;11,2472;50,2303;-10,0000;0,0000;0,0000
2024-03-16 18:30:00;28,7200;12,9130;41,4153;80,6768;63,1710;15,4266;98,0900;25,6217;63,4896;5,1707;24,6386;72,4376;98,6339;25,9162;-10,0000;0,0000;0,0000
2024-03-16 18:45:00;29,2000;58,0345;72,2145;93,8989;95,9603;11,5472;65,2936;57,5884;14,7062;63,3857;17,0673;67,7226;28,3908;54,7411;-10,0000;0,0000;0,0000
2024-03-16 19:00:00;31,2000;85,5087;15,4025;29,2530;89,4639;22,6744;52,2107;94,1561;10,4259;29,6295;9,0839;2,0118;85,4528;49,9671;-10,0000;0,0000;0,0000
2024-03-16 19:15:00;29,8400;22,1604;91,2866;64,9529;59,6101;92,3614;43,0189;39,3378;34,6039;85,5161;5,0418;10,7598;2,4948;46,3306;-10,0000;0,0000;0,0000
16.03.2024 19:30:00;27,9700;95,1991;78,4040;12,9276;93,0760;60,0240;88,9835;47,1607;10,5092;79,9183;95,3321;47,8661;38,2154;59,2075;-10,0000;0,0000;0,0000
16.03.2024 19:45:00;31,3600;63,2189;22,5606;56,3511;76,8905;98,3818;56,2794;94,1739;74,9388;78,1617;82,7522;38,6448;73,9719;94,8496;-10,0000;0,0000;0,0000
2024-03-16 20:00:00;31,2300;33,6700;85,2895;66,3416;55,6256;49,6276;44,3934;75,4234;82,5347;15,5447;49,8916;94,2739;77,1927;18,0569;-10,0000;0,0000;0,0000
