System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,output ,output,forecast_yield
2024-03-15 12:15:00,65.9,24.0508,52.6745,99.0531,77.1271,15.7863,12.8695,31.7168,47.2885,12.3732,38.7251,30.2777,12.4384,27.482,177.4521,333.61,184.7181
2024-03-15 12:30:00,65.9,79.2582,28.6764,57.8228,37.4214,78.3901,76.146,21.527,20.4609,50.0346,6.6615,67.9449,47.4453,37.1324,172.5552,324.4039,195.0461
2024-03-15 12:45:00,63.02,67.797,6.393,52.7289,47.2369,99.7439,77.9778,60.8624,34.9715,8.0435,73.9574,66.0391,19.1128,79.7996,-999.0,302.264,158.8188
2024-03-15 13:00:00,63.1,89.6259,78.0538,83.2462,37.3558,37.5489,89.5612,89.7991,45.9659,32.3596,96.7858,5.7001,67.2017,3.9876,169.2227,318.1387,181.6979
2024-03-15 13:15:00,65.33,49.2453,47.6824,61.0517,93.6919,61.6908,48.1714,19.3155,20.8995,75.0487,91.1246,67.2433,48.8469,90.6159,888888.8,328.7581,131.1144
2024-03-15 13:30:00,62.18,23.279,64.4997,63.7836,69.9505,40.0509,81.9911,94.0073,81.6818,35.1658,40.7968,65.4042,59.535,46.3883,157.1086,295.3643,170.2597
2024-03-15 13:45:00,64.69,80.9109,18.9483,72.2026,19.4399,37.1442,8.5388,97.6836,47.7386,10.2446,32.6106,94.7567,18.2978,62.4358,167.556,315.0052,146.6208
2024-03-15 14:00:00,59.69,52.7681,27.8229,19.8291,29.814,13.1049,36.3358,98.8218,11.7943,65.4615,41.2238,31.5064,51.8391,98.7638,153.615,288.7962,183.5657
2024-03-15 14:15:00,60.61,94.0783,40.8156,24.487,37.2085,31.3978,66.1617,54.499,0.3565,24.0352,30.1065,93.3216,51.3728,80.3113,151.2394,284.3301,152.6058
2024-03-15 14:30:00,61.34,18.0307,12.6659,67.6356,17.8553,7.4722,50.4628,49.5558,57.6505,90.1219,13.4159,18.5852,34.8914,17.163,-999.0,271.3344,121.1369
2024-03-15 14:45:00,56.8,69.8725,62.7186,94.0665,38.8161,94.164,62.5903,12.0413,62.8251,68.8096,30.5858,87.9577,14.6163,89.904,-999.0,261.9591,121.2364
2024-03-15 15:00:00,52.82,37.5002,74.8713,79.7747,16.1715,39.1391,67.9532,44.5305,82.1882,15.0744,23.1966,87.7865,49.1006,27.5819,117.9536,221.7528,123.3204
2024-03-15 15:15:00,57.95,77.1741,60.9868,93.4435,86.8479,82.1147,37.7844,79.9342,96.0844,85.7698,20.9933,21.1844,55.8476,66.2747,113.9982,214.3167,105.2726
2024-03-15 15:30:00,52.26,77.0905,54.3122,83.433,86.4501,2.4444,15.6773,0.1835,97.1906,63.4732,30.718,28.1012,16.6923,63.6252,-999.0,221.838,104.0878
2024-03-15 15:45:00,50.26,66.7989,95.7406,36.3217,79.607,88.3831,27.4176,62.3828,7.8859,40.3456,72.9094,10.7923,53.5981,28.1262,97.969,184.1816,101.9921
2024-03-15 16:00:00,48.03,43.999,4.5467,9.6356,24.0506,23.2982,18.8549,79.1681,24.2262,16.0506,36.1396,37.4663,54.4471,65.3147,89.0195,167.3567,101.8889
15.03.2024 16:15:00,44.04,75.313,60.5566,3.3942,18.7084,69.0912,59.9679,10.6524,95.8344,34.2139,46.8703,19.8676,32.1791,46.8311,76.2833,143.4125,85.0158
15.03.2024 16:30:00,42.94,86.0358,45.9538,59.834,97.0114,62.3723,89.4158,80.9729,11.9954,2.9478,75.9716,39.1236,62.4647,41.343,-999.0,117.8952,38.9134
2024-13-40 88:99:00,41.21,10.9409,75.1835,24.4649,59.8993,56.5833,92.2587,45.3624,44.8399,0.3269,78.4265,23.8839,47.4818,87.784,591.2498,100.5345,60.4267
2024-03-15 17:00:00,37.64,7.4476,19.2657,46.1049,32.2672,23.8116,29.386,52.8741,8.0062,8.4366,19.5506,55.0019,48.1359,74.7199,45.863,86.2225,45.7382
2024-03-15 17:15:00,31.54,26.991,6.214,17.3587,11.3911,65.3333,57.6553,40.7439,81.2019,28.9512,3.3304,74.804,25.6213,0.8103,33.6686,63.2971,34.5112
2024-03-15 17:30:00,32.82,26.468,64.7637,6.144,42.0745,99.6361,94.7085,8.7442,99.8899,94.2313,63.0777,35.1281,93.666,1.7364,22.3737,42.0625,20.4034
2024-03-15 17:45:00,28.46,97.7096,34.0314,86.4127,87.123,39.3703,29.5976,72.8695,86.8645,85.4773,68.5296,79.6902,94.3795,70.4168,11.8876,22.3486,11.6971
2024-03-15 18:00:00,31.19,36.228,22.5913,52.6508,1.4251,3.0785,32.3726,5.7034,92.1857,48.3807,50.8037,27.3193,41.3421,3.614,-999.0,0.0,0.0
2024-03-15 18:15:00,33.11,23.2529,93.3257,6.459,89.1072,78.8701,73.7538,76.8968,59.7873,46.7367,31.4955,11.6425,93.5747,10.7122,0.0,0.0,0.0
2024-03-15 18:30:00,28.54,44.907,24.9425,83.7225,14.7533,18.5443,45.3765,47.8245,95.733,41.1722,13.4958,93.2527,38.3357,86.2531,0.0,0.0,0.0
2024-03-15 18:45:00,27.17,94.1091,98.3465,9.1301,28.2645,18.358,99.2557,52.7291,99.4555,65.1394,6.4932,99.4767,42.6606,60.8237,0.0,0.0,0.0
2024-03-15 19:00:00,29.46,51.1731,3.1799,49.3309,79.9926,15.3042,83.4729,33.0402,28.9527,69.7084,93.2544,32.6211,75.9947,57.5534,0.0,0.0,0.0
15.03.2024 19:15:00,30.12,69.892,50.8867,9.8733,64.8877,82.0629,10.8591,60.1853,33.3579,80.0576,89.9283,59.2729,74.5679,94.0633,0.0,0.0,0.0
15.03.2024 19:30:00,30.85,99.4258,57.6429,60.4431,76.0429,54.4836,97.6638,52.9763,59.1535,32.0863,55.3867,67.1077,14.5948,18.6826,0.0,0.0,0.0
2024-03-15 19:45:00,29.31,31.8937,77.6387,81.7679,0.3433,2.5955,48.3319,79.955,43.9593,48.3456,47.2515,52.5568,53.063,46.4644,0.0,0.0,0.0
15.03.2024 20:00:00,30.15,23.9988,78.181,46.0724,38.6196,47.9095,76.8366,18.8203,35.5069,41.066,5.8695,10.0032,99.3657,36.462,0.0,0.0,0.0
15.03.2024 20:15:00,32.03,71.8386,95.0206,70.3063,25.4986,96.217,10.8049,53.4226,67.0696,85.5481,15.2988,9.0436,39.3092,53.9738,0.0,0.0,0.0
15.03.2024 20:30:00,31.73,46.7301,14.182,43.3775,58.2939,19.9188,67.7832,62.7318,79.6297,62.3676,44.686,58.309,62.1747,53.5473,0.0,0.0,0.0
2024-03-15 20:45:00,29.78,30.3618,86.2108,12.2337,97.5677,71.1163,58.178,55.0747,79.9778,80.3224,53.401,11.8346,53.7393,82.3795,0.0,0.0,0.0
2024-03-15 21:00:00,30.32,55.4963,17.734,72.9587,90.609,59.4397,77.783,51.4117,77.2255,18.2384,16.7313,9.169,38.8865,47.2903,0.0,0.0,0.0
2024-03-15 21:15:00,29.53,69.2052,23.0447,89.9824,87.2629,10.0295,94.9048,35.5396,65.4049,50.0142,0.7358,11.8026,40.6041,26.8232,0.0,0.0,0.0
2024-03-15 21:30:00,34.21,9.2717,36.1085,45.7747,58.2278,90.178,25.0218,93.0868,54.242,88.4968,91.6371,11.3905,57.8645,81.1983,0.0,0.0,0.0
2024-03-15 21:45:00,29.19,4.6261,84.6818,31.2439,8.919,79.6404,33.6015,61.5941,23.1409,98.3735,20.7661,46.0327,95.7983,99.5483,0.0,0.0,0.0
2024-03-15 22:00:00,32.01,18.8763,78.0258,11.1202,58.2752,72.8916,10.6022,48.0485,13.1187,68.8761,42.575,17.478,19.6176,25.4618,0.0,0.0,0.0
2024-03-15 22:15:00,31.78,58.7956,46.369,97.1577,45.8242,59.7353,23.9659,62.8446,30.5277,48.0237,86.4166,33.694,56.4161,6.7725,0.0,0.0,0.0
15.03.2024 22:30:00,33.05,1.8937,99.4223,6.9612,19.0826,59.8619,40.446,79.0319,8.8822,31.4287,40.6063,28.7285,69.6739,50.3092,0.0,0.0,0.0
2024-03-15 22:45:00,32.7,97.2284,8.96,26.9397,45.1052,31.875,84.486,55.7979,48.1485,11.2093,69.1947,2.4549,75.1313,22.3667,0.0,0.0,0.0
2024-03-15 23:00:00,28.22,49.0716,10.5305,67.4332,74.8614,45.8548,47.3381,21.6432,97.906,82.0859,84.9941,79.5392,37.3666,3.5824,0.0,0.0,0.0
2024-03-15 23:15:00,32.54,33.1494,54.3301,25.6572,22.4604,28.1157,23.0516,29.79,26.4911,99.4927,8.7849,15.2769,32.2907,50.6979,0.0,0.0,0.0
2024-03-15 23:30:00,31.51,82.5212,27.3026,39.6289,97.5154,78.9701,31.8285,35.3048,31.385,82.9657,90.4657,44.6216,26.9736,92.1183,0.0,0.0,0.0
2024-03-15 23:45:00,27.1,52.089,99.3238,67.5505,14.4596,39.2781,1.7367,37.1751,38.4351,44.0013,44.1501,26.5953,25.0946,1.7126,0.0,0.0,0.0
2024-03-16 00:00:00,27.91,35.6551,29.9037,85.7815,84.2321,40.4878,27.8007,77.4035,42.2586,58.6695,1.8377,19.3666,27.203,27.4787,0.0,0.0,0.0
2024-03-16 00:15:00,31.68,38.1044,86.5792,73.5518,91.7636,94.395,92.5664,39.6349,89.258,43.9148,85.6653,57.4349,48.1276,57.5531,0.0,0.0,0.0
2024-03-16 00:30:00,31.82,37.1549,85.4028,43.1656,29.7589,37.7447,56.2676,89.5034,12.0047,62.1133,38.7041,58.6758,97.4675,88.4541,0.0,0.0,0.0
2024-03-16 00:45:00,29.34,25.1804,64.6169,25.6996,4.7422,15.7836,42.7773,75.2187,15.317,70.7785,24.3385,75.0876,99.9088,97.7875,0.0,0.0,0.0
2024-03-16 01:00:00,31.15,35.0516,23.8607,31.1326,40.6366,69.761,89.6925,49.1122,72.7011,95.4668,25.3989,15.4328,48.9632,28.4493,0.0,0.0,0.0
2024-03-16 01:15:00,31.14,56.122,13.7608,67.4606,4.54,80.2283,56.5562,25.7339,15.6718,63.993,97.6807,11.7562,31.4649,39.1428,0.0,0.0,0.0
2024-03-16 01:30:00,29.49,63.804,57.7808,34.9811,79.8791,49.0862,26.6711,46.2963,25.1993,1.1652,79.309,24.3799,14.6259,7.3618,0.0,0.0,0.0
2024-03-16 01:45:00,28.3,49.0476,41.6933,34.3195,3.7555,44.2329,96.4741,39.173,81.958,34.86,94.8657,89.6364,53.4083,36.3334,0.0,0.0,0.0
2024-03-16 02:00:00,29.35,35.0554,28.3318,40.5911,48.4947,16.914,14.4103,64.912,17.8368,87.4171,55.0916,64.0265,76.4782,90.8002,0.0,0.0,0.0
2024-03-16 02:15:00,33.16,33.452,12.8942,13.0371,41.8015,19.9933,62.8951,79.9856,73.067,5.9675,46.6413,79.1135,90.9076,62.0364,0.0,0.0,0.0
2024-03-16 02:30:00,29.42,91.1649,70.4006,98.2089,58.666,38.0173,98.6727,51.9069,40.3053,91.1595,6.9371,81.7449,0.3463,33.787,0.0,0.0,0.0
16.03.2024 02:45:00,28.95,92.3984,55.5327,52.806,64.9402,39.6368,56.4955,74.7498,54.3324,66.3022,42.0109,53.2894,84.479,3.7725,0.0,0.0,0.0
16.03.2024 03:00:00,29.04,50.7426,54.1956,20.7977,64.9435,98.393,66.6302,12.575,53.7769,82.3578,21.376,73.6536,31.3069,53.113,0.0,0.0,0.0
16.03.2024 03:15:00,30.91,82.8539,11.4778,30.5003,36.9317,96.1028,73.4704,78.1215,17.5502,29.3177,28.7125,41.5586,44.6796,27.2144,0.0,0.0,0.0
2024-03-16 03:30:00,27.2,32.0607,47.6245,49.4417,3.398,92.8697,63.6395,91.4238,80.7735,7.07,83.795,71.2796,20.41,47.1104,0.0,0.0,0.0
2024-03-16 03:45:00,29.35,32.7173,6.7403,59.7379,60.3659,30.5652,86.2986,39.6828,41.9581,6.9395,6.264,11.4538,8.0309,60.4681,0.0,0.0,0.0
2024-03-16 04:00:00,33.07,25.3424,22.6793,28.8064,4.043,14.0198,47.7096,59.1506,8.4292,71.0216,54.7284,13.4784,25.637,95.6642,0.0,0.0,0.0
2024-03-16 04:15:00,29.94,43.6411,80.8786,28.9703,12.2865,26.1189,63.7572,37.0092,48.4259,12.4152,19.1997,36.0853,48.243,10.8986,0.0,0.0,0.0
2024-03-16 04:30:00,30.49,97.3078,30.8197,1.7315,78.7007,52.1826,86.6151,31.661,89.2465,28.0304,79.8197,68.3399,46.4093,47.2816,0.0,0.0,0.0
2024-03-16 04:45:00,32.32,88.2723,7.1044,55.7342,65.7596,81.2555,61.2956,32.5935,53.6782,74.3431,53.9534,89.2021,37.2918,93.528,0.0,0.0,0.0
2024-03-16 05:00:00,31.1,8.2272,83.2946,89.9625,46.4246,91.5656,6.9053,24.6434,67.4986,40.4533,28.3846,13.5003,78.9427,96.994,0.0,0.0,0.0
2024-03-16 05:15:00,32.32,65.8787,25.0328,60.8915,89.2825,88.9557,93.9784,59.0419,47.7744,63.5293,33.8043,69.6503,76.7326,39.5411,0.0,0.0,0.0
16.03.2024 05:30:00,26.74,39.8946,56.7506,15.7255,69.8191,84.7226,58.8984,15.408,94.7986,66.6816,57.8129,41.3719,30.8964,33.8079,0.0,0.0,0.0
2024-03-16 05:45:00,26.67,17.6453,40.2665,80.0956,41.0903,14.2716,22.0868,52.6342,53.5967,12.4654,7.9616,92.6377,77.1337,44.1791,0.0,0.0,0.0
2024-03-16 06:00:00,28.4,66.4064,66.0365,81.271,26.0267,72.1659,35.0866,24.8864,49.4783,16.2493,84.274,21.7088,47.7001,53.6182,0.0,0.0,0.0
2024-03-16 06:15:00,34.51,40.8491,80.3005,1.4184,34.098,22.9533,1.2268,51.7897,32.8153,26.4187,7.2132,55.2324,59.3039,45.3566,11.2213,21.0961,12.4939
2024-03-16 06:30:00,37.57,82.8563,94.8142,36.8074,12.9058,70.6897,92.503,28.465,0.1161,4.974,90.388,88.3558,34.4642,68.8697,24.1178,45.3415,19.7617
2024-03-16 06:45:00,35.73,58.8148,44.2628,18.9049,95.9029,97.1035,33.7718,7.2869,80.5998,80.874,33.6329,4.8867,81.8563,23.4241,36.0763,67.8235,44.1718
2024-03-16 07:00:00,40.61,56.6311,96.9322,22.6636,97.8042,96.599,42.0636,89.0943,68.7063,96.6159,40.2053,11.4095,15.188,33.8615,null,87.4022,50.5832
2024-03-16 07:15:00,41.55,81.2366,33.1828,48.982,72.562,72.586,44.3746,4.3634,23.6044,5.5541,87.8638,36.5516,57.8295,38.8812,59.2893,111.4638,58.5602
2024-03-16 07:30:00,42.13,46.7372,79.8308,87.4908,75.6317,51.1484,14.3397,88.0292,64.0441,41.177,68.2442,12.8017,93.9815,89.6077,64.2399,120.771,78.4124
16.03.2024 07:45:00,48.95,89.3673,77.7088,45.2331,95.5697,7.9794,28.2544,98.2229,66.2708,65.7503,90.3897,82.7221,66.8508,60.9052,80.0068,150.4128,60.8265
16.03.2024 08:00:00,49.4,61.4229,28.4611,5.5198,15.5911,63.4847,94.4749,93.1161,51.4744,0.4438,17.3239,76.2869,82.467,48.7851,92.6963,174.2691,79.1464
2024-03-16 08:15:00,51.25,51.2949,77.2616,8.0093,75.4056,1.0353,85.0602,91.6954,8.0448,3.3198,96.3594,0.5321,18.6436,46.6226,93.8183,176.3785,89.0639
2024-03-16 08:30:00,56.14,12.5413,17.4901,96.6765,63.6492,62.2016,17.6163,91.7383,71.1193,74.4037,26.3778,80.2292,20.3691,79.1344,107.9328,202.9137,114.0904
2024-03-16 08:45:00,51.77,89.3475,74.8535,46.112,63.4748,61.8096,98.4124,61.9089,23.1733,58.7681,49.9165,75.7755,57.4312,51.4176,117.4134,220.7372,131.2725
16.03.2024 09:00:00,63.5,81.9163,50.9298,66.2634,72.4949,9.1141,36.4905,36.4376,56.9842,13.9469,53.6052,51.0232,70.7213,41.3476,130.5661,245.4642,140.4352
2024-03-16 09:15:00,57.57,1.002,41.7558,90.386,40.7054,89.0585,68.032,43.54,52.3663,59.9635,91.2522,68.4054,68.6957,79.6988,139.0918,261.4927,125.3019
2024-03-16 09:30:00,60.52,51.9966,93.4118,32.3532,37.0024,84.3105,69.4558,61.2163,58.9166,86.8677,38.9672,72.5474,64.4675,98.9781,142.2719,267.4712,100.4159
2024-03-16 09:45:00,53.7,3.142,9.3596,48.4396,83.3532,80.2883,20.1811,73.4989,24.4258,88.825,44.0643,52.5796,19.2621,36.0821,137.6983,258.8728,135.0693
2024-03-16 10:00:00,63.35,21.1964,20.2698,60.379,94.5733,45.4163,73.3086,48.7355,28.4714,13.6641,70.1837,16.9864,57.6629,29.8483,155.8926,293.0781,155.3318
2024-03-16 10:15:00,58.22,46.6426,72.7989,2.9407,95.2682,63.2982,2.031,98.3519,73.0721,72.1366,50.7396,88.1003,95.3512,7.4823,144.2807,271.2476,141.9465
2024-03-16 10:30:00,58.14,52.1274,18.1182,32.1924,49.6498,26.9587,26.439,27.7457,60.284,67.7584,48.5446,44.05,8.9574,0.9853,ERR,307.2006,152.6389
2024-03-16 10:45:00,66.23,79.2716,95.6469,81.0795,62.6496,26.9829,3.8171,56.2371,74.6931,0.6771,13.22,36.0273,47.8271,49.9675,-999.0,300.0696,134.8158
2024-03-16 11:00:00,68.64,53.6069,5.7843,73.222,19.7101,93.2497,53.1896,90.7125,11.1045,28.011,42.8015,83.9352,47.4088,1.4457,172.6526,324.5869,148.0691
2024-03-16 11:15:00,62.98,86.0994,24.7278,90.6899,25.8585,63.2265,37.2968,76.8801,74.0002,25.2892,90.2172,71.5115,19.1905,88.3384,177.1101,332.967,241.1776
2024-03-16 11:30:00,69.23,37.201,71.6915,98.9449,47.6077,90.5695,44.7133,89.7093,32.7967,72.3864,21.1298,86.6959,46.0702,55.6879,178.4487,335.4835,221.8031
2024-03-16 11:45:00,62.13,18.4753,23.4002,92.3083,99.2185,78.9122,52.7293,53.8906,0.7739,70.7309,17.5883,5.8615,91.1133,88.3225,166.8549,313.6872,198.1323
2024-03-16 12:00:00,64.39,76.7505,76.7413,5.2777,96.2515,16.6309,14.8529,48.4701,30.0883,74.3408,12.784,90.5403,74.9431,17.0094,169.416,318.5022,149.2257
2024-03-16 12:15:00,62.69,52.993,46.3111,98.6482,61.536,61.3829,2.7773,39.3214,73.0046,82.7836,17.1758,30.331,42.5091,35.3091,178.116,334.8581,152.7782
16.03.2024 12:30:00,67.21,52.4643,6.7912,73.1996,30.3555,32.4936,55.545,45.6675,98.8017,77.7713,76.965,36.1503,39.1127,17.0466,183.2317,344.4756,173.0003
2024-03-16 12:45:00,63.28,14.4163,62.0449,14.738,48.8929,56.0944,30.3668,4.6754,96.3796,75.0317,97.9232,24.7828,36.4657,52.958,158.5766,298.124,127.5892
2024-03-16 13:00:00,64.31,2.0461,66.2764,42.0237,14.7732,3.224,28.1607,78.8817,35.3176,39.5958,9.2217,56.2662,57.619,93.2538,165.1135,310.4134,133.8887
2024-03-16 13:15:00,60.3,56.2993,79.4317,96.2276,50.6071,85.0815,53.9008,79.6478,13.3353,80.1363,49.9373,32.6102,98.8033,60.1535,158.2228,297.4588,177.6721
16.03.2024 13:30:00,69.33,66.8779,18.917,39.7384,86.0915,91.1449,33.7975,38.751,16.633,7.9766,59.6435,79.4294,64.8166,69.0271,171.0229,321.5231,145.6436
2024-03-16 13:45:00,61.55,64.5357,67.2669,15.1095,94.7932,59.0451,93.0298,77.1249,94.3826,58.74,99.7864,57.2484,70.0224,36.4939,153.8202,289.182,152.8151
2024-03-16 14:00:00,65.6,63.675,58.1018,42.8385,76.1289,20.6704,82.521,58.2909,26.4156,20.5896,80.4045,81.4402,30.8081,11.5589,165.9586,312.0021,138.8498
2024-03-16 14:15:00,62.82,79.8458,52.1475,37.127,8.8279,89.4575,62.7413,54.5321,37.1876,77.281,14.2242,39.7299,89.8608,2.2702,147.6321,277.5484,122.4499
2024-03-16 14:30:00,57.28,71.1521,39.907,81.0624,58.9294,48.3621,49.1131,20.8423,97.4485,61.5449,49.4106,87.428,88.2872,0.0465,-999.0,249.8997,126.7453
2024-03-16 14:45:00,51.79,38.4701,14.6359,39.9076,35.1641,68.4208,50.8678,61.8925,3.1852,76.9687,31.5758,45.0965,53.794,75.3883,122.2831,229.8923,119.0381
2024-03-16 15:00:00,56.54,86.5341,39.1046,51.53,15.3527,54.2427,1.8532,39.1066,92.9107,94.2511,94.1601,16.148,47.9655,30.1005,127.2452,239.2209,137.2463
2024-03-16 15:15:00,55.49,14.8799,77.2036,83.3195,65.4268,93.0008,38.2716,46.9459,58.9451,25.5456,25.6902,56.2165,21.7866,99.1992,128.4169,241.4238,139.3886
2024-03-16 15:30:00,52.99,54.8139,19.7037,83.7137,65.8518,80.5904,66.2683,57.5912,12.412,30.4944,53.22,86.1025,42.3733,75.7538,109.2766,205.44,101.6447
2024-03-16 15:45:00,47.41,62.8819,19.7775,2.3887,79.4945,80.6266,63.2849,90.3318,44.2955,51.1422,42.9004,61.9962,37.5947,34.5264,101.4534,190.7324,106.0532
2024-03-16 16:00:00,45.47,68.1926,54.0103,35.1385,21.225,83.12,19.6341,79.1243,16.1649,39.0055,33.2477,25.8334,52.6953,21.7736,81.94,154.0471,117.0506
2024-03-16 16:15:00,45.27,48.0946,60.5997,6.309,62.2792,95.9537,15.0996,47.776,76.2643,99.8219,46.2975,24.1627,92.5475,40.6227,77.0018,144.7633,89.9482
16.03.2024 16:30:00,44.36,67.8535,89.7283,68.1025,89.1442,0.4277,84.1524,96.6813,45.6931,15.006,11.6366,30.1034,35.4521,91.8249,63.3889,119.1712,70.9066
2024-03-16 16:45:00,41.85,91.9886,43.2249,28.4993,79.4219,82.1169,13.3366,40.5771,91.0867,28.0225,95.7665,32.3915,12.2964,6.475,53.42,100.4297,52.5815
2024-03-16 17:00:00,44.06,12.2087,12.3127,55.8145,41.444,41.6412,80.8243,95.9533,48.6055,94.5882,98.3662,43.5081,68.0894,74.5593,48.1704,90.5603,52.8963
2024-03-16 17:15:00,38.13,39.9903,88.0728,43.6033,79.5203,54.8799,12.0328,98.5746,82.6135,28.2381,45.7296,8.1968,43.7412,69.6472,ERR,62.28,32.0398
2024-03-16 17:30:00,34.62,15.3294,84.9422,59.1884,30.1272,73.6178,40.1713,69.9853,59.9369,80.0524,65.1321,79.0953,15.2181,80.8018,23.716,44.5861,29.6663
2024-03-16 17:45:00,27.79,56.3222,80.7815,52.9967,53.6136,65.8844,84.5821,38.8365,57.9927,27.5798,61.3506,12.1117,96.8232,71.4668,11.6383,21.8801,12.5915
2024-03-16 18:00:00,30.47,39.6167,22.5197,8.2514,51.4261,4.1054,16.7146,38.9281,37.7317,96.1086,31.9501,90.7255,91.139,26.5736,0.0,0.0,0.0
2024-03-16 18:15:00,31.73,43.4605,18.9899,37.8144,19.7775,41.3151,93.8027,20.0512,93.8481,97.8334,87.8597,95.4308,86.0571,3.1755,0.0,0.0,0.0
16.03.2024 18:30:00,30.88,64.8962,74.5629,89.7962,89.2771,61.784,2.8681,90.3766,46.0671,57.0861,22.3112,73.02,90.2159,9.6719,0.0,0.0,0.0
2024-03-16 18:45:00,26.17,35.0122,5.6574,3.0176,41.1496,64.6253,29.0101,52.1968,72.0645,22.1372,46.866,39.6225,61.6789,84.2566,0.0,0.0,0.0
2024-03-16 19:00:00,29.32,10.0547,79.9992,89.2641,41.6651,14.3125,3.8203,81.655,9.7304,58.3952,86.81,16.1465,17.3968,44.3418,0.0,0.0,0.0
2024-03-16 19:15:00,30.7,94.648,93.4182,84.5074,20.4851,29.0786,85.6671,72.7485,20.3954,86.9401,99.8279,78.3345,27.6228,75.5671,0.0,0.0,0.0
16.03.2024 19:30:00,29.23,90.2401,82.2264,61.9782,22.6958,0.9443,53.6665,50.1674,97.9857,35.9318,14.4828,9.1749,94.2518,8.8421,0.0,0.0,0.0
16.03.2024 19:45:00,31.7,40.4748,29.6718,47.9872,41.3073,7.88,34.9066,42.1098,51.1694,28.8274,71.4562,11.965,16.3391,13.0588,0.0,0.0,0.0
2024-03-16 20:00:00,25.62,96.6147,47.3935,4.289,98.7818,12.1022,17.9427,50.654,94.1827,12.5725,99.236,21.9527,15.4308,99.6113,0.0,0.0,0.0
2024-03-16 20:15:00,30.44,63.9524,99.4355,32.8445,0.6317,53.7135,6.2099,87.208,46.0718,30.1863,36.5668,96.9985,84.2008,45.5869,0.0,0.0,0.0
2024-03-16 20:30:00,29.56,56.2453,17.0772,13.0944,52.3948,13.2658,15.9356,33.1621,81.7962,12.6297,74.3043,14.2321,93.6808,29.7173,0.0,0.0,0.0
2024-03-16 20:45:00,31.04,38.2858,44.5271,61.1518,5.8976,83.7438,55.4803,19.8897,96.3004,10.979,42.0705,45.0518,79.3551,33.5681,0.0,0.0,0.0
2024-03-16 21:00:00,26.1,5.0279,63.069,60.4913,88.4545,39.3685,83.8005,63.6575,53.1882,27.1506,71.4793,25.5988,68.2561,94.0952,0.0,0.0,0.0
2024-03-16 21:15:00,33.31,50.5407,8.6868,78.8972,37.5046,41.229,8.7817,75.2465,66.7229,80.6822,18.8018,63.6976,52.2813,23.4776,0.0,0.0,0.0
2024-03-16 21:30:00,27.85,28.0225,7.283,66.381,55.8247,75.499,46.5549,76.3555,15.4115,44.8646,56.4813,75.9039,27.9973,25.2052,0.0,0.0,0.0
2024-03-16 21:45:00,28.23,51.1139,17.4732,80.5198,0.0471,77.1298,85.5395,37.6031,34.8746,37.2803,10.7059,62.6238,67.9048,38.5806,888888.8,0.0,0.0
2024-03-16 22:00:00,31.44,95.8149,39.0593,78.6839,65.0107,48.3876,86.2995,23.353,15.7121,14.8219,85.3475,35.6236,12.9684,53.3464,0.0,0.0,0.0
16.03.2024 22:15:00,29.7,7.0609,8.486,6.5527,32.1659,29.8938,32.1739,2.3507,71.2781,42.723,25.5888,48.0475,14.723,10.5871,0.0,0.0,0.0
2024-03-16 22:30:00,29.53,45.4636,28.4521,41.8208,33.8136,96.8127,47.6048,68.7107,61.5548,34.5897,74.596,71.8134,73.908,21.4819,0.0,0.0,0.0
2024-03-16 22:45:00,26.69,71.6817,43.2888,61.3632,6.3816,14.4341,3.2594,37.1734,59.1555,35.1878,67.0006,72.2809,58.4124,56.5926,0.0,0.0,0.0
2024-03-16 23:00:00,28.25,53.0462,23.0632,3.0141,26.2433,26.6439,58.3404,35.8252,91.984,3.377,34.8589,77.0789,84.5393,6.5318,0.0,0.0,0.0
2024-03-16 23:15:00,33.0,95.5259,45.9915,54.1954,12.1705,83.0833,98.0437,84.0497,33.2524,3.9286,53.7902,77.7316,24.3688,0.4203,0.0,0.0,0.0
16.03.2024 23:30:00,25.8,44.2036,15.0101,20.6744,67.5519,63.5903,82.2406,49.3535,60.9694,55.2103,32.721,49.5977,45.37,38.9293,0.0,0.0,0.0
2024-03-16 23:45:00,32.39,58.7187,77.0163,20.6987,99.5226,12.7462,58.5229,50.1689,74.3255,85.0881,70.6569,60.3056,29.3048,31.6306,0.0,0.0,0.0
2024-03-14 19:45:00,28.56,92.1132,45.41,61.503,62.4019,32.7124,78.4955,12.4522,9.8744,37.7896,2.6184,29.8241,84.5207,88.7603,0.0,0.0,0.0
2024-03-15 13:15:00,65.33,49.2453,47.6824,61.0517,93.6919,61.6908,48.1714,19.3155,20.8995,75.0487,91.1246,67.2433,48.8469,90.6159,174.8713,328.7581,131.1144
2024-03-16 21:45:00,28.23,51.1139,17.4732,80.5198,0.0471,77.1298,85.5395,37.6031,34.8746,37.2803,10.7059,62.6238,67.9048,38.5806,0.0,0.0,0.0
