System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,mwh_yield ,mwh_yield,forecast_yield
2024-03-15 12:15:00,68.43,65.529,3.2763,22.9104,94.5876,62.2775,48.0171,89.9789,71.8879,82.6235,19.4857,96.1085,41.1889,57.0438,0.5004,0.8468,0.4078
2024-03-15 12:30:00,61.98,54.6997,81.8529,67.3389,74.364,75.397,98.0473,69.8743,34.8582,98.9811,65.5429,55.1115,44.2081,31.8245,0.4915,0.8301,0.5511
2024-03-15 12:45:00,69.44,98.3938,27.4391,20.5076,63.9752,15.0264,10.2115,64.7233,26.7374,76.8594,42.6564,58.8181,41.9603,4.1039,0.4929,0.8326,0.4596
15.03.2024 13:00:00,66.33,23.6246,81.2166,24.0426,63.1427,9.2399,97.9565,68.2218,37.8689,34.1885,17.697,18.1218,95.9312,72.9655,0.4911,0.8293,0.5108
2024-03-15 13:15:00,65.08,77.6174,19.9695,50.0417,89.7897,72.3681,30.2936,15.2642,72.0065,33.23,6.6227,39.4966,66.2327,78.3108,0.4668,0.7836,0.3663
2024-03-15 13:30:00,67.47,78.846,34.8298,37.8158,61.9347,22.3209,89.0704,35.4654,4.849,77.1647,81.4651,42.6021,4.5738,11.5123,0.4639,0.7782,0.4848
15.03.2024 13:45:00,64.73,36.9751,97.7589,93.9385,3.2851,86.1787,4.7677,66.4026,57.2801,60.2247,77.9913,48.0803,1.0319,94.6047,0.4445,0.7416,0.3347
15.03.2024 14:00:00,63.34,58.9415,27.8826,33.199,24.117,74.8769,23.8024,25.4117,23.6848,94.0586,14.378,28.592,48.2534,75.3379,0.4507,0.7534,0.4199
2024-03-15 14:15:00,57.31,89.5891,77.9181,17.9873,56.1804,38.1864,53.9069,29.6897,91.353,2.6709,52.9546,6.4749,45.4741,91.2302,0.42,0.6956,0.3358
2024-03-15 14:30:00,59.32,77.701,30.1358,91.7249,76.4329,50.9522,67.4593,17.6126,65.7216,87.9965,70.1254,85.9533,96.6358,31.8557,0.401,0.6599,0.4212
2024-03-15 14:45:00,59.99,97.342,24.2794,99.4909,38.0607,98.3123,92.0377,41.1687,12.507,63.5417,68.8445,39.1867,97.9592,39.7026,0.3906,0.6403,0.2914
2024-03-15 15:00:00,58.62,0.0454,1.8215,84.8676,37.0007,31.2629,56.3977,7.5855,26.2143,51.129,2.9794,33.3238,65.3975,15.2693,0.35,0.5639,0.3835
2024-03-15 15:15:00,58.37,51.6622,93.3814,44.1908,46.8167,38.935,67.8791,48.8299,45.7124,68.4619,0.6424,24.5492,67.4333,37.8822,0.3381,0.5415,0.3198
2024-03-15 15:30:00,53.31,37.9309,10.8562,33.1942,17.4049,31.5433,12.7426,3.1784,86.2209,68.5445,94.4358,53.0127,54.1649,19.0793,0.3436,0.552,0.3055
2024-03-15 15:45:00,51.36,75.8307,10.3935,98.7273,92.8462,61.9003,49.3303,73.9944,72.2573,17.3654,99.4004,16.7679,17.4271,85.7211,0.2995,0.469,0.2035
2024-03-15 16:00:00,51.24,51.7221,63.9765,94.5024,88.8557,42.9969,61.6349,71.8438,40.4667,90.9711,74.3856,51.6526,98.9379,45.8991,offline,0.3888,0.2744
2024-03-15 16:15:00,44.64,3.8859,2.5796,44.8972,69.4956,4.1924,32.0422,55.9183,71.1822,66.6636,66.4693,7.349,78.985,55.082,0.2712,0.4158,0.2381
2024-03-15 16:30:00,44.42,2.7089,30.2,78.4873,62.1316,64.737,2.2925,9.5575,42.668,58.3739,37.3579,87.4795,17.9389,15.2608,0.2061,0.2934,0.1877
2024-03-15 16:45:00,44.42,72.4503,75.9394,21.4435,1.1523,43.2073,35.9136,73.0706,30.6481,64.8757,7.0573,6.324,24.5582,38.2275,0.1963,0.275,0.1672
2024-03-15 17:00:00,37.81,39.2902,1.8974,80.841,22.2495,38.307,20.3042,33.8342,94.0607,85.2754,84.8189,8.3072,90.3178,68.431,0.1612,0.2091,0.127
2024-03-15 17:15:00,35.07,96.2223,76.0161,32.6428,38.3539,55.1189,8.1498,57.8167,84.7028,74.3023,6.2987,34.0849,6.9374,44.7245,0.147,0.1824,0.0925
2024-03-15 17:30:00,31.83,93.4677,15.5297,28.624,43.314,27.9737,50.6303,75.0602,63.6061,39.6895,17.6321,28.4278,6.8636,66.0028,0.1063,0.1058,0.0641
2024-03-15 17:45:00,36.25,1.629,5.6767,99.7134,37.7876,15.8618,73.8596,59.8958,67.5585,96.6778,19.677,2.5813,95.9129,73.8135,-999.0,0.0521,0.0288
2024-03-15 18:00:00,31.86,89.2143,21.0089,24.3132,67.1054,25.7263,68.3754,76.2932,9.1178,41.2311,26.078,7.526,14.2855,22.8848,0.05,0.0,0.0
2024-03-15 18:15:00,32.12,90.6378,41.815,15.5773,57.8528,64.5518,64.5194,34.5029,77.2636,27.9414,48.0347,74.9404,22.9283,57.6832,0.05,0.0,0.0
2024-03-15 18:30:00,33.2,24.5151,57.9905,93.9743,39.6976,38.5947,7.2021,84.7242,67.9324,25.2051,37.6685,26.9336,69.7306,7.0608,0.05,0.0,0.0
2024-03-15 18:45:00,23.09,75.4078,38.9481,44.8953,35.5453,53.7808,27.7703,93.3688,6.7946,14.4212,49.5937,46.7769,18.7885,6.9007,0.05,0.0,0.0
2024-03-15 19:00:00,29.46,3.9802,5.0623,65.3991,90.9591,93.1197,38.9618,6.5474,40.5493,75.831,17.2401,74.209,26.1734,91.0161,0.05,0.0,0.0
2024-13-40 88:99:00,28.02,66.8901,17.5433,83.8673,8.6153,70.4272,49.1787,75.6684,10.4176,18.7667,66.2329,77.6754,93.7883,45.1687,1.472,0.0,0.0
15.03.2024 19:30:00,25.9,90.3699,6.5436,32.6913,43.9205,76.0287,10.1054,28.7391,34.3142,80.3175,60.2107,79.5298,39.2144,13.4689,0.05,0.0,0.0
2024-03-15 19:45:00,33.76,44.1197,26.0906,10.2828,41.7843,62.5487,19.4353,57.0491,73.5636,92.3561,1.4097,85.6325,63.5374,41.7154,0.05,0.0,0.0
2024-03-15 20:00:00,28.58,55.8187,78.6146,2.8714,56.6632,39.8096,15.5094,10.6038,49.297,61.2304,67.5674,9.1439,84.5686,64.2981,0.05,0.0,0.0
2024-03-15 20:15:00,28.55,14.1603,87.2462,13.4988,1.5402,74.6279,54.1322,91.3451,9.4235,35.4,6.1624,64.0846,13.1493,33.6114,0.05,0.0,0.0
2024-03-15 20:30:00,28.51,57.3928,13.8846,40.0548,90.5833,95.2916,63.581,78.1899,18.8264,52.176,52.3332,94.7465,74.4235,95.5604,0.05,0.0,0.0
15.03.2024 20:45:00,33.58,8.6421,35.9912,89.7224,91.7736,3.7818,40.955,86.9176,32.6488,98.8207,52.6204,78.362,54.7863,81.1649,0.05,0.0,0.0
2024-03-15 21:00:00,28.09,40.6291,0.1618,36.2912,86.8386,73.8832,89.5429,59.7529,42.4762,17.4737,24.4574,97.6058,37.1616,52.6557,0.05,0.0,0.0
2024-03-15 21:15:00,27.81,3.4283,54.0461,74.1451,23.3431,60.7834,61.3759,90.1832,37.537,66.4631,94.5545,70.6701,33.7311,45.1202,0.05,0.0,0.0
2024-03-15 21:30:00,31.6,42.7361,59.9991,32.3959,62.3993,73.3712,1.4343,97.1425,80.5911,58.8236,91.2546,55.7787,89.7204,89.4354,0.05,0.0,0.0
2024-03-15 21:45:00,28.98,91.5563,6.0985,54.2448,25.1706,68.4657,65.4061,96.9867,64.0971,88.3859,89.2367,69.9096,1.4469,16.1709,0.05,0.0,0.0
2024-03-15 22:00:00,30.46,96.4706,47.6638,19.7716,61.7299,59.4457,59.5786,76.8102,62.7193,39.7889,74.3297,41.3957,99.7761,71.8939,0.05,0.0,0.0
2024-03-15 22:15:00,28.28,77.0544,58.1648,73.4641,81.3441,55.0322,78.1523,56.178,13.4472,89.6174,70.8347,51.4407,7.9543,87.045,0.05,0.0,0.0
2024-03-15 22:30:00,28.39,42.2101,61.6677,53.7812,94.1343,98.8711,44.6299,39.0479,22.3718,62.2671,34.5016,26.4015,95.9899,70.4274,0.05,0.0,0.0
2024-03-15 22:45:00,29.77,16.204,64.5448,14.7938,89.4358,41.6521,23.4167,97.603,29.7383,83.4639,88.4592,8.3644,62.0427,54.3522,0.05,0.0,0.0
2024-03-15 23:00:00,31.25,70.1192,27.1705,83.0942,3.3925,2.2191,54.9198,90.3828,47.0424,42.824,16.4627,97.6829,58.9172,25.3734,0.05,0.0,0.0
2024-03-15 23:15:00,30.79,1.7694,26.9563,65.1327,37.6416,60.4124,12.1637,34.5306,79.038,96.9948,90.6943,9.503,54.1741,95.3685,0.05,0.0,0.0
2024-03-15 23:30:00,26.88,44.4241,37.2201,8.0835,48.191,35.9155,47.3185,57.6907,53.8439,93.5859,3.8629,50.4128,80.9354,97.4074,0.05,0.0,0.0
2024-03-15 23:45:00,28.8,84.2892,18.2203,73.2038,15.0051,49.7525,83.8461,29.4804,44.3926,2.7917,48.5446,98.1306,76.1893,56.3345,0.05,0.0,0.0
2024-03-16 00:00:00,28.47,22.8541,45.6599,85.0051,18.6757,44.9602,84.81,0.4233,44.177,45.849,24.3716,83.5227,25.3022,8.7356,0.05,0.0,0.0
16.03.2024 00:15:00,29.8,94.6411,36.8835,26.4567,62.8986,3.2551,85.0911,19.7934,40.3125,29.06,65.3979,87.2868,43.9754,69.2735,0.05,0.0,0.0
2024-03-16 00:30:00,30.6,54.7649,20.8669,6.6788,55.9162,92.1675,17.8876,83.9854,87.706,15.2336,0.8887,86.5296,81.222,35.3569,0.05,0.0,0.0
2024-03-16 00:45:00,30.31,52.4306,25.8781,71.6394,80.795,25.7892,50.4484,17.487,4.5027,72.0693,26.2453,96.5079,89.5654,97.3248,0.05,0.0,0.0
2024-03-16 01:00:00,29.87,9.7627,26.6339,8.1464,94.5149,25.7786,37.2823,84.6998,97.2472,31.0612,62.999,54.4793,82.0355,91.7801,0.05,0.0,0.0
2024-03-16 01:15:00,29.82,59.4108,32.4814,17.357,42.2254,88.1809,31.94,42.963,8.4157,3.1672,18.1464,32.4813,73.0453,84.3842,0.05,0.0,0.0
2024-03-16 01:30:00,32.48,52.6208,23.0573,89.2982,41.4286,44.9829,82.7018,23.0871,86.4547,79.1138,86.4363,97.3687,4.045,38.1497,0.05,0.0,0.0
2024-03-16 01:45:00,30.61,33.6891,92.5387,27.8558,22.9807,1.3204,28.4788,3.8792,58.7513,46.4592,28.8196,34.7059,73.7264,79.5047,0.05,0.0,0.0
2024-03-16 02:00:00,32.3,45.1131,25.6956,83.7924,67.4543,60.2552,73.8213,18.8492,89.605,95.0349,52.013,67.3632,44.9916,80.1033,0.05,0.0,0.0
2024-03-16 02:15:00,30.12,54.6428,85.5604,98.7069,69.0242,45.2165,95.8543,71.9868,99.2794,56.9707,79.1362,40.212,38.5117,40.9593,0.05,0.0,0.0
2024-03-16 02:30:00,29.02,27.0546,11.2421,82.0202,92.6889,76.3396,68.528,76.0149,0.9479,41.8573,11.3928,79.3824,97.7366,71.5695,0.05,0.0,0.0
2024-03-16 02:45:00,31.33,72.5638,98.5514,73.3916,34.847,82.2617,63.3965,37.0655,61.5117,46.8762,11.0695,52.1679,99.3055,23.8445,0.05,0.0,0.0
2024-03-16 03:00:00,30.81,84.5682,4.9355,27.6784,75.8532,0.9683,6.7069,8.2348,5.1452,29.0845,56.3892,87.6877,2.0826,45.6387,0.05,0.0,0.0
2024-03-16 03:15:00,27.77,53.4718,75.2403,28.1187,58.2233,15.0204,18.6783,48.1831,45.2122,48.2767,71.332,18.3837,47.1992,22.5074,0.05,0.0,0.0
2024-03-16 03:30:00,31.6,97.4121,12.2247,20.1866,32.5882,60.5009,31.6229,94.6701,28.64,18.856,83.6434,35.5189,38.7224,50.69,0.05,0.0,0.0
2024-03-16 03:45:00,27.94,59.7352,43.608,20.297,43.2337,11.344,39.8228,63.9447,67.2896,64.1668,15.5864,77.3718,3.7402,61.3575,0.05,0.0,0.0
2024-03-16 04:00:00,28.78,28.6285,26.6455,34.6797,56.1013,93.3922,15.3105,65.9702,96.1083,57.1265,90.5067,7.3486,75.3098,20.5399,timeout,0.0,0.0
2024-03-16 04:15:00,28.1,27.7499,64.2308,61.1671,53.8648,34.6879,37.6609,47.641,42.4699,31.3353,54.727,26.2994,45.5445,70.5377,0.05,0.0,0.0
2024-03-16 04:30:00,29.58,48.9552,43.3818,80.0894,63.8798,12.5573,14.1069,22.759,75.4253,90.6069,32.7878,49.8609,29.6324,61.8585,0.05,0.0,0.0
2024-03-16 04:45:00,31.0,73.3723,9.0888,97.9959,7.2057,25.3958,50.614,0.4054,71.8244,53.7119,21.378,68.6694,29.5091,85.9411,0.05,0.0,0.0
2024-03-16 05:00:00,27.62,4.0038,84.6969,25.8245,80.1111,50.37,77.9867,53.4545,23.8369,56.7947,27.5766,0.9203,95.2279,36.6809,0.05,0.0,0.0
2024-03-16 05:15:00,26.49,27.1452,91.6911,29.4159,43.3547,74.9427,25.3714,76.7641,31.0425,26.7721,40.493,31.3042,61.6645,26.9288,0.05,0.0,0.0
16.03.2024 05:30:00,27.52,4.881,20.8428,51.6534,19.7812,42.968,97.6852,97.1898,66.372,45.0687,89.29,4.8042,13.9434,84.8286,0.05,0.0,0.0
2024-03-16 05:45:00,29.35,28.5589,95.9219,92.6576,71.0545,54.312,66.0557,16.3133,81.1677,15.8764,4.9977,41.8485,81.9166,66.4042,0.05,0.0,0.0
2024-03-16 06:00:00,27.1,49.6936,91.8132,26.9645,50.6602,82.8431,7.6571,63.5558,13.7913,67.332,21.4846,25.8128,27.0686,7.569,0.05,0.0,0.0
2024-03-16 06:15:00,30.58,91.605,49.8328,62.1625,12.1246,24.5575,82.8147,53.8951,18.0087,18.0132,57.202,61.0594,28.262,79.6682,0.0804,0.0572,0.0294
2024-03-16 06:30:00,32.52,61.852,60.4571,84.5631,40.3957,40.3067,14.7476,92.8744,22.6866,46.5092,59.1824,27.4337,94.8127,71.3265,0.1109,0.1146,0.0652
2024-03-16 06:45:00,37.56,5.2706,96.9616,83.1646,36.8283,91.0282,44.2767,43.549,79.6347,26.7032,82.077,49.4917,23.5527,26.1832,-999.0,0.1563,0.0899
2024-03-16 07:00:00,40.43,41.3015,26.3635,80.3146,62.7665,35.0718,4.1137,36.842,39.9357,54.783,7.9035,94.7144,99.8051,27.0444,0.1752,0.2353,0.1216
2024-03-16 07:15:00,42.77,39.1344,76.3238,55.9179,33.1694,36.4543,65.1917,33.7643,12.3596,32.1512,78.0416,53.5324,93.3171,49.8597,0.2001,0.2821,0.1699
2024-03-16 07:30:00,43.77,7.1358,85.6907,59.7208,0.6456,11.3867,36.1567,37.9844,68.1538,20.6072,35.9823,56.6279,18.0506,94.2967,0.235,0.3478,0.1657
2024-03-16 07:45:00,43.11,42.5135,43.1715,49.0422,89.2725,48.1762,47.0148,80.2811,44.8922,47.9468,34.8174,31.6184,47.7161,74.9493,-999.0,0.3803,0.1786
2024-03-16 08:00:00,50.01,88.6002,32.3971,80.7612,91.735,3.7842,11.1083,0.3928,44.2969,8.5061,47.6961,4.0079,74.4312,88.5653,0.2724,0.4182,0.2606
2024-03-16 08:15:00,51.47,1.063,9.7664,12.1701,55.2253,84.5466,24.4937,38.0907,34.1903,87.5481,75.0143,41.504,88.5352,29.036,0.3073,0.4837,0.2909
2024-03-16 08:30:00,53.85,4.1912,80.5429,79.1558,15.6434,33.5691,71.6604,32.5519,95.8498,2.3092,74.0706,42.325,58.614,19.3144,0.3472,0.5588,0.2813
16.03.2024 08:45:00,58.1,76.1379,5.2504,88.993,21.7781,72.5567,55.5078,95.1528,20.4448,14.3576,69.8266,42.3554,0.9318,84.5146,0.3706,0.6027,0.3897
2024-03-16 09:00:00,50.36,61.7021,97.9115,4.7726,59.5452,27.9259,53.6469,70.581,10.2898,38.2389,57.9775,46.8257,36.8567,10.0469,0.3674,0.5967,0.263
2024-03-16 09:15:00,62.05,31.1821,1.8122,71.6968,40.7309,45.8244,72.0755,71.9864,50.8412,84.6182,55.9029,56.6909,40.2281,68.1626,0.4085,0.6739,0.3721
2024-03-16 09:30:00,58.63,44.3156,1.4824,78.5577,27.7464,41.5854,42.9075,31.5149,5.2779,9.1347,97.9094,20.5435,28.8729,95.3716,0.4016,0.6609,0.3266
2024-03-16 09:45:00,58.68,43.4055,10.6014,70.4109,44.6772,59.787,63.4436,46.056,0.0706,5.105,13.811,65.4742,62.6473,86.791,0.3959,0.6503,0.362
2024-03-16 10:00:00,66.13,80.5469,94.559,26.9845,16.6204,4.4323,36.2599,34.3755,61.5875,33.2096,86.2941,68.3035,90.3009,1.8121,0.453,0.7576,0.4201
16.03.2024 10:15:00,61.61,75.7833,58.1347,64.5958,49.4804,89.6217,7.0596,75.2304,96.0155,83.57,15.2947,33.439,40.9245,56.9701,0.4587,0.7683,0.2714
2024-03-16 10:30:00,64.1,31.5893,38.9252,14.8737,56.4959,9.6583,52.399,91.5663,61.0254,73.1498,35.1372,24.2298,75.0124,74.8785,0.4595,0.7699,0.4891
2024-03-16 10:45:00,63.04,86.6389,75.4352,54.3291,83.5525,33.3502,35.5976,62.8914,59.7792,66.6175,6.3599,88.4347,62.3295,53.4053,0.5042,0.8539,0.4116
2024-03-16 11:00:00,62.86,56.0103,87.6096,27.4572,61.5225,6.7127,43.1064,95.5123,2.6668,25.5682,29.7811,66.4027,48.8125,70.0386,0.453,0.7577,0.3198
2024-03-16 11:15:00,65.99,3.1748,95.1222,49.3934,81.1671,69.3735,49.8994,77.1421,48.0518,85.4487,29.3188,88.9043,10.3717,3.6887,0.4964,0.8393,0.4812
2024-03-16 11:30:00,70.21,6.3411,27.3489,52.2705,16.6989,61.6778,28.4542,88.1046,18.0427,74.953,3.6562,79.5088,73.9572,86.8523,0.5407,0.9224,0.5077
16.03.2024 11:45:00,63.74,30.282,76.5735,57.3154,37.1319,63.4563,50.6248,38.5671,61.793,53.3257,18.7203,58.1964,15.7643,99.1194,0.4721,0.7935,0.4458
2024-03-16 12:00:00,65.07,62.8503,90.7206,11.107,63.8712,71.8245,32.0313,28.0672,34.1358,66.4829,73.3054,8.4491,1.6025,72.9338,0.4575,0.7662,0.3609
2024-03-16 12:15:00,68.24,11.3501,14.5664,91.5777,46.4868,57.7124,96.1922,76.9209,73.5069,61.8214,61.5432,47.9693,82.9412,54.3533,null,0.8652,0.4649
2024-03-16 12:30:00,66.53,99.7453,73.8125,20.4701,15.4903,40.6203,66.9929,32.6176,28.1669,55.4997,40.3644,17.5743,54.6447,84.1563,0.5128,0.8701,0.4652
2024-03-16 12:45:00,65.0,17.9651,67.3828,96.7879,47.0112,26.3357,60.7947,5.3867,26.122,48.8955,51.0308,36.5243,28.3135,71.6673,0.485,0.8177,0.3775
2024-03-16 13:00:00,63.06,16.2269,31.771,79.3821,47.4501,28.6329,64.4479,5.0111,42.4855,16.6591,31.517,2.1153,31.3439,26.5649,-999.0,0.8058,0.509
2024-03-16 13:15:00,66.52,72.9808,63.0352,77.363,87.766,69.5357,34.1701,8.9508,77.5526,72.55,57.0505,91.7846,1.5899,73.1478,0.486,0.8198,0.3863
2024-03-16 13:30:00,66.36,41.0903,96.3738,13.9684,27.4621,47.6781,27.2192,90.1208,61.7906,2.4921,92.5648,10.695,85.7777,45.4451,0.4704,0.7904,0.4386
2024-03-16 13:45:00,60.01,62.3236,37.368,38.621,98.6743,30.394,13.7968,95.4901,80.0583,19.9733,52.8886,25.9687,78.6325,62.302,0.4417,0.7363,0.4617
2024-03-16 14:00:00,64.22,68.0311,32.3002,8.3053,14.2938,90.4996,37.601,88.1432,68.6203,77.3684,1.3884,89.9644,10.6008,32.6592,0.4389,0.7311,0.3251
2024-03-16 14:15:00,62.49,84.4997,83.9344,64.0007,95.041,90.0156,2.1408,62.3295,57.2122,38.3262,14.2546,90.3768,13.4752,22.6381,0.445,0.7427,0.4011
2024-03-16 14:30:00,61.53,45.9115,92.4025,40.6836,72.893,83.1787,85.7628,23.4858,85.0047,66.1493,20.0733,51.461,82.0901,17.8157,0.4054,0.6682,0.4774
2024-03-16 14:45:00,52.29,48.9769,50.6634,20.0392,67.1596,27.3576,23.4493,11.6295,30.1172,9.737,73.9136,82.3956,96.9632,29.3139,0.3785,0.6176,0.3023
2024-03-16 15:00:00,55.24,14.4075,6.1678,2.5331,1.6789,12.2675,67.5033,97.142,22.3785,58.0079,30.4659,2.5778,18.9585,45.0657,0.3532,0.57,0.3413
2024-03-16 15:15:00,58.28,10.9748,91.4603,20.7072,73.0036,76.7563,71.8505,46.9364,11.9706,46.1065,14.3467,79.625,89.8822,49.6213,0.3652,0.5926,0.3116
2024-03-16 15:30:00,51.69,44.1619,26.9336,48.7027,91.1884,25.6125,7.1475,38.8619,93.3911,42.4429,16.255,90.9132,40.9048,45.2081,0.3117,0.492,0.2402
16.03.2024 15:45:00,47.78,85.1471,74.9639,46.7588,78.276,69.5246,1.2635,39.6811,48.9057,78.9477,20.7626,87.9678,94.6888,12.3316,-999.0,0.4255,0.226
16.03.2024 16:00:00,45.51,0.5469,15.7903,43.5785,5.876,96.1904,48.1399,81.6422,93.1329,67.7008,38.3695,0.6714,62.136,81.6256,0.2536,0.3827,0.2011
2024-03-16 16:15:00,43.41,64.4809,97.639,37.9032,41.9689,20.7535,38.9196,6.8746,32.7787,25.7016,90.6481,74.134,68.481,55.6167,0.2385,0.3544,0.2083
16.03.2024 16:30:00,45.0,68.9832,50.5779,36.4418,49.4727,91.5725,11.2788,74.7699,88.3432,49.7209,72.6473,11.3051,75.2725,91.158,0.2141,0.3085,0.2142
2024-03-16 16:45:00,42.51,1.0191,87.2311,53.7051,24.1518,82.3432,74.8372,53.596,3.6246,78.5306,84.8943,46.0667,61.9161,0.3314,0.185,0.2537,0.1231
2024-03-16 17:00:00,40.1,29.9969,29.2348,32.4305,50.8844,64.0271,71.1299,54.2631,75.4482,81.7371,62.4856,92.1631,59.3984,57.2358,0.1661,0.2183,0.1064
16.03.2024 17:15:00,39.01,5.6782,48.108,97.9916,40.0302,41.9914,98.4681,3.9027,29.1426,56.4384,53.2152,29.2927,45.1773,1.8349,0.138,0.1654,0.0974
16.03.2024 17:30:00,33.33,99.7979,39.4812,25.0439,60.7504,51.4156,82.1441,45.5727,88.1328,28.7315,79.8574,60.2491,39.0283,46.2085,0.1075,0.1081,0.0614
2024-13-40 88:99:00,31.32,83.5366,4.3293,14.5278,3.0203,62.1847,83.5823,31.8825,6.7641,94.7581,29.7452,23.3747,61.8857,18.3813,1.472,0.0567,0.0294
2024-03-16 18:00:00,31.65,87.1677,68.2865,21.6455,12.5775,0.4049,46.0788,82.3365,19.4423,21.0074,71.5638,81.7448,64.8922,5.9709,0.05,0.0,0.0
16.03.2024 18:15:00,30.06,29.7207,35.1104,46.7564,21.0062,94.7359,80.1468,90.0271,23.5916,48.5808,16.9971,38.689,77.8242,6.7481,0.05,0.0,0.0
2024-03-16 18:30:00,31.39,52.1009,91.5352,94.4974,32.2329,94.0128,24.3375,58.9827,33.1253,80.1438,54.2705,53.5037,81.6516,98.2749,0.05,0.0,0.0
16.03.2024 18:45:00,30.54,87.9068,72.2799,10.3014,36.5316,22.1845,91.6326,99.2157,48.5477,53.4375,2.6492,24.776,74.4651,62.8728,0.05,0.0,0.0
2024-03-16 19:00:00,31.22,37.4241,2.276,11.6262,95.6446,0.5617,91.1929,54.4659,34.874,46.1415,29.0372,88.3418,8.7929,47.8824,0.05,0.0,0.0
2024-03-16 19:15:00,32.64,16.9566,71.0905,20.9586,23.7233,40.6669,23.2191,23.5486,60.4637,12.8359,94.9456,43.5984,98.6939,21.7711,0.05,0.0,0.0
2024-03-16 19:30:00,28.45,10.7954,62.024,50.6366,74.7643,72.2495,85.8504,22.3714,74.4578,46.715,76.9119,38.3373,39.368,53.148,0.05,0.0,0.0
2024-03-16 19:45:00,30.74,67.1191,91.0921,72.2292,18.9328,58.6479,65.4041,60.4357,15.8299,96.2416,28.2796,49.6934,3.1392,56.752,0.05,0.0,0.0
2024-03-16 20:00:00,29.89,76.7499,0.6571,1.3978,7.2741,25.5919,92.7739,33.5954,43.2353,12.7116,88.5245,24.1683,34.8277,44.2119,0.05,0.0,0.0
2024-03-16 20:15:00,28.56,52.179,46.7354,12.63,18.928,98.1503,55.1283,44.0805,29.661,95.618,60.7521,31.9602,90.4115,74.5077,0.05,0.0,0.0
16.03.2024 20:30:00,25.44,61.2544,70.7421,42.8503,74.4177,77.6733,60.6314,95.8726,97.5633,52.471,84.6027,55.3963,17.1085,23.5887,0.05,0.0,0.0
2024-03-16 20:45:00,30.83,58.7195,33.9099,3.1094,67.1371,34.463,21.8307,14.4028,74.4945,65.8808,64.4887,63.5308,99.3903,8.7159,0.05,0.0,0.0
2024-03-16 21:00:00,33.03,25.3758,59.1978,74.4015,12.5049,28.2348,85.5815,55.0779,88.8098,14.4066,79.484,95.0432,26.9627,5.0806,0.05,0.0,0.0
2024-03-16 21:15:00,31.25,16.962,48.2791,10.4747,2.2957,44.2065,59.8757,90.2267,85.3493,17.8242,21.4164,26.4227,45.1332,82.7291,0.05,0.0,0.0
2024-03-16 21:30:00,28.01,51.0424,24.4176,92.3396,99.6184,57.3824,60.1572,68.1911,53.4087,23.0759,99.3268,69.8935,88.6026,49.3968,0.05,0.0,0.0
16.03.2024 21:45:00,28.22,25.6002,53.3743,52.4218,49.7987,60.5736,2.6215,40.0354,1.1922,19.5283,1.5634,79.7111,38.3808,56.1504,0.05,0.0,0.0
2024-03-16 22:00:00,28.56,97.8782,97.4767,8.5229,50.0635,94.2082,51.8293,37.1565,2.0405,85.4259,90.4813,95.2583,55.5231,79.0592,0.05,0.0,0.0
2024-03-16 22:15:00,31.83,69.6647,96.8811,39.1703,83.5107,33.1319,38.9083,86.4795,38.0941,96.2446,29.3476,76.4221,46.2684,35.3206,0.05,0.0,0.0
2024-03-16 22:30:00,32.7,74.439,62.2204,35.3522,93.2808,26.611,97.0265,12.3828,83.4821,21.1708,36.7865,16.8584,95.1923,24.115,0.05,0.0,0.0
2024-03-16 22:45:00,27.29,42.5641,38.5298,94.1652,18.3375,73.4152,59.1998,48.9449,36.3258,9.0537,72.8392,38.7423,17.066,9.854,0.05,0.0,0.0
2024-03-16 23:00:00,31.99,76.2896,38.1756,27.0646,53.1096,24.5892,87.5488,21.7463,64.8409,40.0649,0.4668,28.3162,4.4264,47.3047,0.05,0.0,0.0
2024-03-16 23:15:00,36.03,93.9347,21.2044,73.1739,22.3631,44.447,73.0348,32.6631,26.6962,99.976,62.4755,89.4105,33.3528,15.7957,0.05,0.0,0.0
2024-03-16 23:30:00,30.6,94.1697,36.9839,9.7417,72.0586,19.5075,44.3058,42.7157,1.7447,9.1538,70.6853,70.6219,92.7133,56.0011,0.05,0.0,0.0
16.03.2024 23:45:00,31.36,63.8381,52.2723,80.5066,36.7091,9.1713,97.6789,79.8232,88.1715,0.588,31.1524,10.3873,8.4397,25.8455,0.05,0.0,0.0
2024-03-14 13:15:00,66.32,58.2509,14.1073,4.0556,89.2252,72.9738,96.032,2.6511,58.3618,81.4465,54.7497,42.4142,45.7301,58.0939,0.4945,0.8358,0.412
2024-03-15 06:00:00,27.54,6.3082,87.9309,66.8248,88.2738,26.4636,56.2621,15.532,61.2825,19.1721,77.0348,32.2293,99.423,24.9354,0.05,0.0,0.0
15.03.2024 06:45:00,35.99,18.2535,9.1656,64.6214,67.9237,19.3388,36.7558,94.8454,99.2672,19.9497,86.2354,47.5274,10.3563,6.1621,0.134,0.1579,0.0945
