System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,power,forecast_yield
2024-03-14 12:40:00,67.92,59.5702,48.7919,7.0361,38.0621,7.4428,38.2836,0.1007,83.8561,37.8479,28.5728,67.0054,39.9532,26.8058,1142.7933,991.3068
2024-03-14 12:45:00,66.37,45.1785,86.4704,3.1157,3.5576,21.176,82.2956,35.9516,74.6615,72.4128,90.8573,98.9537,85.0948,86.0447,1054.9043,551.903
2024-03-14 12:50:00,62.58,70.074,81.5035,26.1745,65.4659,37.6009,34.7309,50.4504,22.9377,49.5853,30.5998,63.8756,63.5406,66.0835,1004.5658,1036.6432
2024-03-14 12:55:00,69.66,54.0175,35.8029,8.2532,11.3782,15.6884,83.5209,15.1701,83.676,73.9535,26.3598,29.0808,23.5998,86.497,1141.5178,955.1469
2024-03-14 13:00:00,65.24,29.3353,90.496,14.9196,14.6006,29.018,84.9696,87.2987,27.6023,35.4994,86.5436,30.8094,85.6016,53.6501,1055.0873,996.7123
2024-03-14 13:05:00,64.86,6.3438,32.3665,74.3065,99.081,28.7365,86.0468,75.4133,15.1859,44.8934,62.8279,73.9469,10.1355,90.1079,1031.6597,974.8912
2024-03-14 13:10:00,62.48,25.3874,16.4953,77.8216,99.586,7.8331,50.521,70.3959,64.9996,55.3649,22.3399,67.8892,21.1365,59.0578,981.4019,928.8482
2024-03-14 13:15:00,66.83,32.2327,34.7921,1.1729,78.2636,38.4541,12.3909,7.5493,15.5933,75.7668,33.4243,52.6303,92.4166,67.2646,1055.5036,968.0523
2024-03-14 13:20:00,58.16,58.6672,63.7396,28.0181,55.8705,7.6574,23.2857,10.0016,57.2446,74.3874,47.1221,99.7219,35.7071,92.2062,980.9057,741.108
2024-03-14 13:25:00,64.29,59.8483,51.4337,41.3788,25.9025,22.343,51.7101,51.9219,37.4919,95.8896,61.1104,35.6147,44.5922,80.4423,1017.4118,976.7798
2024-03-14 13:30:00,64.4,94.7198,29.0382,78.2499,24.8275,71.7198,31.8784,99.2009,16.6051,13.7836,63.0327,77.7218,1.3201,88.4521,1031.319,1244.6004
2024-03-14 13:35:00,62.02,72.7989,79.9106,40.8742,21.3897,98.8327,14.1481,94.3612,1.3082,68.8049,4.7903,21.6251,68.524,2.9482,910.6948,846.3887
2024-03-14 13:40:00,64.67,73.5009,70.3783,84.1852,30.2538,56.5729,1.0693,45.9491,56.145,58.9414,15.25,54.6176,90.606,95.6097,1050.9732,870.3638
2024-03-14 13:45:00,64.04,13.3606,61.3448,9.34,12.5851,63.7769,34.6765,26.6474,37.9963,37.284,21.6174,36.0939,95.4538,84.1996,1035.0431,898.2596
2024-03-14 13:50:00,61.84,88.4333,30.3363,12.8839,41.2415,25.4277,99.8273,97.8309,3.4766,92.0939,42.747,6.5393,83.6711,91.458,-999.0,851.8988
2024-03-14 13:55:00,62.66,80.6209,68.2129,56.4379,22.0378,94.3351,56.5435,7.5396,91.7276,32.3789,5.6613,31.8424,22.0877,9.9643,959.1705,839.2378
2024-03-14 14:00:00,67.48,53.89,93.1172,51.9066,42.7997,12.7511,57.2887,35.2658,23.952,40.603,91.6195,56.0665,21.647,44.7885,1027.8934,964.7962
2024-03-14 14:05:00,61.93,55.2354,50.6433,74.2186,65.6211,56.5496,90.5043,24.6843,86.955,88.7799,49.6498,24.3108,25.3732,60.8445,937.0251,797.7946
2024-03-14 14:10:00,63.22,55.4314,15.7432,74.7992,1.2664,23.7739,60.5718,62.3314,16.952,30.2845,60.1488,0.5695,8.8823,76.6621,980.2262,857.471
2024-03-14 14:15:00,63.42,71.1715,90.8037,59.8288,53.1046,58.2071,56.6929,60.8947,71.2217,80.2502,64.1788,40.0443,8.5705,26.2831,904.7576,764.3963
2024-03-14 14:20:00,57.8,25.35,96.922,27.4723,74.3567,78.8079,5.8671,50.5615,5.8149,71.3994,1.8947,20.5127,91.3201,6.2282,907.8052,776.028
2024-03-14 14:25:00,56.97,41.7143,34.4467,98.5586,77.1957,10.2562,85.2424,57.2847,98.448,13.4923,10.0325,13.4743,21.3153,71.2448,889.0233,841.5682
2024-03-14 14:30:00,60.16,9.0619,57.3854,21.425,60.3255,68.0976,93.9214,13.2664,40.0505,71.6993,2.3929,95.9551,43.4638,38.9065,900.9839,860.6631
2024-03-14 14:35:00,59.27,39.1881,29.0866,45.8985,87.6823,87.9135,20.3407,54.2999,24.0587,29.4127,42.2074,42.1682,86.2383,63.9421,841.177,843.8259
2024-03-14 14:40:00,55.64,9.8651,98.2798,77.6699,89.3461,12.2572,64.4305,79.9652,57.9388,2.1364,78.6809,62.9283,44.7383,89.3032,827.3091,734.9837
2024-03-14 14:45:00,55.34,87.6959,83.2099,80.8491,17.5854,72.3325,76.722,46.0119,44.888,62.0723,46.0235,59.4688,53.0126,62.7221,879.4751,622.9441
2024-03-14 14:50:00,55.16,12.4097,57.9082,62.4523,53.4999,19.9495,9.964,80.2028,83.5282,61.4025,37.1345,19.9099,63.7548,4.0851,802.748,738.7964
2024-03-14 14:55:00,53.48,41.6654,22.3616,14.64,18.8245,16.9817,11.196,40.2727,89.7635,14.217,11.0048,43.4636,2.9357,88.803,818.3372,666.0998
2024-03-14 15:00:00,58.07,85.5285,13.8422,32.325,26.7984,6.0854,91.3148,41.0244,25.7846,8.3032,5.4181,4.3863,29.9333,5.5928,812.3067,648.3735
2024-03-14 15:05:00,56.52,0.0624,73.2163,81.3484,14.7836,60.4384,48.6362,17.8954,6.2828,72.8436,73.3184,66.7204,96.4009,7.4812,778.0686,725.5148
2024-03-14 15:10:00,55.64,19.2404,29.0121,96.3243,91.2599,31.898,24.3653,28.8478,44.096,85.9047,57.1054,11.1661,94.4366,66.2132,804.6763,581.5826
2024-03-14 15:15:00,53.79,55.3026,15.2994,39.3358,93.1409,57.3728,92.3332,85.8836,16.3581,50.146,35.5675,83.7489,51.1593,54.8038,761.6389,483.9094
2024-03-14 15:20:00,49.65,59.1882,9.3847,84.997,56.8819,42.5139,20.7392,84.2568,85.3446,67.6434,41.2799,10.4622,58.2982,5.1199,673.5881,732.9836
2024-03-14 15:25:00,53.66,45.4132,55.0686,70.4897,0.3812,20.6024,53.2253,12.0801,13.904,85.2893,13.4455,19.403,36.7306,84.5469,762.0533,649.0696
2024-03-14 15:30:00,54.18,71.4492,55.2527,9.8419,80.6111,79.168,29.3265,44.4712,97.7086,44.8899,39.1319,34.983,7.9146,85.7712,712.9504,531.6435
2024-03-14 15:35:00,52.86,52.6655,81.0184,72.2303,1.8119,12.3421,56.0319,81.5954,84.763,0.5952,13.7459,9.9399,70.9743,18.2961,739.3407,553.9318
2024-03-14 15:40:00,50.24,12.8495,79.2194,49.9402,75.843,5.8997,91.8739,98.2613,66.5474,19.1238,37.4206,76.2215,80.3853,63.6397,640.522,593.9979
2024-03-14 15:45:00,50.27,0.4575,92.3125,93.4527,31.5347,17.3667,73.6707,78.7099,52.0722,70.6059,51.2533,24.4836,62.4201,97.9927,612.5565,586.5489
2024-03-14 15:50:00,46.78,17.3246,90.3967,38.1029,15.1278,12.8075,84.8355,47.2928,43.7346,28.9727,20.3299,86.1697,43.5317,25.5744,586.5441,554.86
2024-03-14 15:55:00,47.01,54.9362,79.9065,50.3881,3.637,70.5724,50.9641,23.4251,27.2272,66.2321,23.3583,24.3399,90.5846,86.0417,578.685,430.2718
2024-03-14 16:00:00,48.0,84.1783,84.4603,9.9759,80.8777,4.8665,22.6613,71.8978,95.6021,85.8386,75.8397,72.2534,98.5727,10.9627,594.6424,441.0019
2024-03-14 16:05:00,46.19,43.8076,8.2292,45.0954,41.9178,81.2136,82.6645,26.4844,68.0881,70.6105,76.7021,51.0989,28.9401,22.1406,586.3342,499.0821
2024-03-14 16:10:00,48.5,70.9475,37.7766,43.0518,18.7225,26.5395,79.3121,3.3295,0.5746,97.3416,37.2464,10.3673,5.094,39.2107,562.6047,517.0351
2024-03-14 16:15:00,44.46,5.959,69.9504,21.727,41.0353,61.5145,75.9213,79.6718,34.5956,11.5423,67.1079,83.756,42.5663,78.2404,536.0884,460.4142
2024-03-14 16:20:00,47.51,22.9281,0.0115,0.0028,5.0799,15.2952,52.5252,55.3424,74.9314,38.7218,7.0344,82.6385,85.8548,87.3963,511.3428,391.6024
2024-03-14 16:25:00,47.9,53.7315,39.8986,79.079,11.1376,26.3772,16.1477,69.0928,11.0174,40.0367,10.4834,30.2095,40.104,26.1395,517.7258,204.9459
2024-03-14 16:30:00,39.09,40.4778,75.5534,34.3265,85.337,67.0254,75.1376,63.7108,65.3456,31.6108,53.296,3.4817,48.924,56.5411,497.3343,346.4776
2024-03-14 16:35:00,44.11,9.5569,96.1286,71.5252,88.3925,64.7176,6.8686,35.8505,80.8926,85.8645,31.9531,31.2817,9.1986,85.6385,463.5937,455.2698
2024-03-14 16:40:00,39.48,85.6967,84.9329,67.9711,95.899,3.5022,61.139,13.3897,30.0379,66.1852,0.3827,33.549,17.0124,48.0531,467.7454,248.3598
2024-03-14 16:45:00,44.14,64.3423,65.102,89.0884,58.403,29.6036,11.7218,25.2759,63.6523,17.5685,39.7988,6.9204,33.1386,78.1784,389.1884,330.5095
2024-03-14 16:50:00,43.14,95.1751,31.515,61.7929,23.5826,36.5076,12.947,56.5176,10.7673,53.8204,96.4013,35.0569,87.9478,69.8011,390.4321,379.2729
2024-03-14 16:55:00,40.62,21.6998,81.9222,71.7101,40.3305,18.4216,25.5842,5.1129,53.9246,28.3488,36.3968,4.1841,29.2617,23.5172,379.0626,287.7076
2024-03-14 17:00:00,40.2,95.0309,64.3106,57.267,32.4656,48.9685,18.5251,14.1393,0.3234,83.901,63.0645,56.0277,11.5535,58.8514,343.4954,255.1777
2024-03-14 17:05:00,37.42,30.6105,25.3387,36.1239,68.3041,69.1198,42.1133,91.3557,2.6959,79.6924,33.5453,96.1042,39.6814,17.954,351.4081,265.541
2024-03-14 17:10:00,41.42,3.0589,53.8065,26.6562,64.5327,64.4308,67.5488,35.7211,74.4088,87.8883,34.8268,64.9442,0.1267,89.0036,311.1088,180.4768
2024-03-14 17:15:00,35.54,4.242,54.7988,66.4596,5.4931,94.3703,4.0453,98.4099,16.7358,82.6869,85.4137,27.9057,39.1636,70.6302,308.9988,184.8429
2024-03-14 17:20:00,33.36,20.2599,90.4212,7.9845,32.7356,63.8156,80.1514,52.4389,81.1618,64.9328,8.8791,89.3883,74.6135,60.8978,279.9951,178.4628
2024-03-14 17:25:00,35.67,10.549,34.1925,54.097,92.8364,41.6939,37.741,81.1566,25.1029,62.6552,67.5718,90.4929,37.4942,20.5511,249.3946,116.6034
2024-03-14 17:30:00,34.61,34.5256,42.7668,62.2286,16.512,50.2449,99.1379,76.9921,27.4799,24.7419,52.6672,21.1358,37.3654,47.33,226.5377,128.6741
2024-03-14 17:35:00,33.67,12.5396,20.3186,80.9743,23.4287,20.0859,36.0631,15.9478,99.5979,89.7718,16.6472,23.6248,57.3079,53.5091,205.5749,121.124
2024-03-14 17:40:00,28.8,29.6263,86.4233,37.9173,48.9017,51.6241,43.573,77.2758,37.6997,62.5733,31.7905,22.8549,76.9288,35.0443,193.795,94.8576
2024-03-14 17:45:00,31.73,20.8223,85.6747,93.485,5.9658,46.4869,32.6149,13.6845,0.9576,18.8394,49.2602,4.4068,17.6486,58.8366,160.8904,70.7127
2024-03-14 17:50:00,33.39,86.0338,80.3571,60.3573,46.7971,29.1568,39.0034,66.7325,27.0782,23.1207,13.7757,56.5257,37.5922,30.2629,142.7534,44.636
2024-03-14 17:55:00,30.32,75.5391,40.21,75.5533,54.8472,66.1427,24.7682,72.1077,82.7323,53.5478,86.8933,20.8853,90.6006,93.1538,122.4966,15.3138
2024-03-14 18:00:00,29.41,92.6145,19.46,21.5939,63.5318,33.5763,68.662,91.1404,85.8709,47.7722,20.9419,46.7773,9.0576,15.2331,100.0,0.0
2024-03-14 18:05:00,33.52,40.2628,96.5268,24.7362,52.2255,32.3207,94.9814,16.5363,54.653,41.687,54.2667,85.3852,15.556,93.9505,100.0,0.0
2024-03-14 18:10:00,30.11,37.943,96.5961,92.3601,19.0047,42.8175,69.9328,89.0198,74.1444,43.8927,12.4463,88.1375,51.0468,66.8941,100.0,0.0
2024-03-14 18:15:00,29.12,19.0693,79.0372,71.3829,64.054,67.9402,65.5511,26.8016,75.3542,77.8453,39.3543,14.208,25.3257,91.7056,100.0,0.0
2024-03-14 18:20:00,31.12,94.5246,54.0139,1.4851,89.3237,93.4207,13.1149,44.3595,67.9164,4.3208,61.4847,38.5656,45.9952,25.7022,100.0,0.0
2024-03-14 18:25:00,26.11,49.2832,24.2717,63.4924,31.3435,24.7938,93.0735,68.6088,33.496,51.6686,38.2384,20.131,58.8396,26.6015,100.0,0.0
2024-03-14 18:30:00,27.85,87.4002,18.9423,30.8121,7.7054,37.2506,3.5618,29.9095,58.4237,32.7046,2.1278,92.6596,20.1105,73.034,100.0,0.0
2024-03-14 18:35:00,32.83,71.9183,88.7565,34.3986,4.2232,12.274,11.8716,23.2022,90.4298,10.9829,47.7895,25.56,72.2647,16.1909,100.0,0.0
2024-03-14 18:40:00,31.55,95.7833,86.141,99.5376,20.9404,90.1416,9.3404,13.6641,23.7271,35.5692,6.4617,62.099,25.6421,29.5135,100.0,0.0
2024-03-14 18:45:00,29.43,58.7069,20.8254,63.9001,49.0172,87.9075,12.5706,25.3534,91.6485,46.7165,81.1986,89.6956,80.5582,11.2882,100.0,0.0
2024-03-14 18:50:00,32.45,60.0041,63.8644,19.3395,12.6397,7.8036,77.9758,34.8379,51.4893,46.983,79.9431,59.7308,70.2042,29.3481,100.0,0.0
2024-03-14 18:55:00,34.73,9.9851,3.863,34.1382,81.9977,49.3119,85.9965,53.323,95.3457,15.4995,14.007,9.8039,87.8446,44.45,100.0,0.0
2024-03-14 19:00:00,32.2,2.2043,17.602,69.7798,12.0736,32.9845,20.9663,15.8597,50.4668,43.1157,49.5099,62.8833,39.9277,80.9767,100.0,0.0
2024-03-14 19:05:00,27.97,40.0425,10.9518,51.6158,40.1811,80.0512,38.0625,62.5347,56.6173,7.7595,9.7518,70.5396,68.8901,38.0861,100.0,0.0
2024-03-14 19:10:00,30.91,91.2257,16.1846,17.5331,13.7209,71.4307,4.4781,26.8551,89.6975,18.9966,99.986,44.9624,0.3819,67.0182,100.0,0.0
2024-03-14 19:15:00,28.47,26.8786,16.4003,10.8543,72.1938,0.2685,24.4767,6.1698,11.744,42.6432,89.605,30.1086,29.1213,88.6898,100.0,0.0
2024-03-14 19:20:00,29.1,54.6745,99.0248,29.8869,97.143,20.0599,29.3039,55.3368,77.3268,36.2116,64.3408,5.9703,70.1194,91.026,100.0,0.0
2024-03-14 19:25:00,31.89,88.4979,20.0166,90.5054,60.5428,37.8103,25.8235,39.8172,39.8514,89.7927,32.2269,25.5279,2.8704,36.3981,100.0,0.0
2024-03-14 19:30:00,31.5,40.0884,47.7616,65.4043,12.0249,83.6093,37.5704,80.9122,80.9096,4.2735,17.3287,39.7254,60.9983,15.464,100.0,0.0
2024-03-14 19:35:00,31.98,4.0268,81.0407,63.7171,4.5646,99.265,91.0072,72.8118,1.7102,71.7151,61.9017,40.1315,81.2124,1.6689,100.0,0.0
2024-03-14 19:40:00,29.04,52.288,74.1499,78.3563,60.409,73.9159,77.6513,14.3808,47.3257,83.0926,39.6708,0.0614,26.762,44.522,100.0,0.0
2024-03-14 19:45:00,29.56,9.1691,79.1871,19.3061,59.1551,3.2397,25.1783,96.2607,68.0774,56.3729,88.3889,65.6964,26.421,26.3318,100.0,0.0
2024-03-14 19:50:00,28.18,61.3749,92.1114,48.7981,34.2765,62.0713,32.667,83.7833,99.2875,42.4244,68.4929,72.4597,1.4767,91.4277,100.0,0.0
2024-03-14 19:55:00,28.43,57.6646,19.6424,67.6627,11.0921,96.1765,39.1078,92.3318,90.8627,30.6422,38.7873,8.5458,49.2611,92.9379,100.0,0.0
2024-03-14 20:00:00,31.09,27.3709,50.0008,81.5732,83.6446,25.3583,58.0909,31.8538,3.8178,14.7383,59.3133,97.2828,64.0588,93.5487,100.0,0.0
2024-03-14 20:05:00,26.98,42.4655,17.537,55.4814,75.2828,72.5358,86.2197,49.4833,83.8553,33.1514,72.9602,3.864,56.946,41.8259,100.0,0.0
2024-03-14 20:10:00,30.7,19.2848,18.4638,98.5087,88.0515,66.9185,49.0727,75.9569,89.4058,95.4211,52.3409,35.7826,94.9693,1.0996,100.0,0.0
2024-03-14 20:15:00,33.86,11.1859,45.0525,77.8887,19.0962,73.6727,98.679,9.1935,18.1044,31.1705,58.0249,18.5827,29.9865,21.8751,100.0,0.0
2024-03-14 20:20:00,31.99,5.6927,64.4086,53.2739,50.2039,47.0198,38.9994,35.4152,87.5936,44.8848,11.4984,84.3977,21.1768,99.9023,100.0,0.0
2024-03-14 20:25:00,32.04,86.565,79.447,52.0324,60.5267,58.9937,64.2905,85.1435,37.4552,32.9099,96.9027,94.8538,18.773,49.2975,100.0,0.0
2024-03-14 20:30:00,30.12,30.1171,12.7908,17.7992,35.0826,31.7061,42.6809,62.1851,45.9799,56.5469,9.4521,77.8034,40.8657,44.681,100.0,0.0
2024-03-14 20:35:00,25.0,47.9968,83.0007,26.4605,6.6994,1.8535,39.5507,56.3988,0.0129,1.1346,78.4726,40.922,71.2867,82.8864,100.0,0.0
2024-03-14 20:40:00,28.5,82.0639,76.1243,40.5903,28.1013,48.0038,12.4955,31.8972,90.1423,35.669,17.73,86.7978,86.7124,15.4317,100.0,0.0
2024-03-14 20:45:00,29.23,31.3108,89.025,55.0555,7.8043,99.3073,45.5515,57.4659,56.5258,57.2049,28.4143,69.633,36.53,23.0558,100.0,0.0
2024-03-14 20:50:00,29.75,62.7311,94.6199,17.456,15.7015,41.5886,53.5371,44.6679,14.0161,46.7096,87.0847,33.2017,56.6418,36.5467,100.0,0.0
2024-03-14 20:55:00,29.72,67.0033,32.7807,96.9423,19.0021,35.7326,61.1813,49.3191,15.3884,52.0111,17.3213,23.7812,34.9924,90.0343,100.0,0.0
2024-03-14 21:00:00,32.32,17.3781,27.4043,99.2147,16.0919,77.5699,69.6834,66.5825,32.4605,5.5774,32.0661,42.269,99.2876,73.0624,100.0,0.0
2024-03-14 21:05:00,27.98,61.3318,64.1037,33.2895,6.2438,89.3922,4.7546,26.0485,60.4322,82.0834,75.7768,60.7832,9.1946,86.605,100.0,0.0
2024-03-14 21:10:00,33.37,64.5722,98.5928,55.9101,40.348,16.0884,62.283,4.2006,19.5753,77.595,62.874,10.4762,71.2582,34.4933,100.0,0.0
2024-03-14 21:15:00,30.51,21.1793,15.9779,80.3631,26.7197,61.2657,41.7227,68.7936,98.8642,25.9143,59.4725,26.7141,94.4726,98.0815,100.0,0.0
2024-03-14 21:20:00,30.66,27.2591,35.6277,42.2537,95.5047,31.0263,13.4661,25.7713,47.5047,0.6857,55.873,11.2053,92.7628,81.192,100.0,0.0
2024-03-14 21:25:00,30.17,43.9225,89.2725,25.9008,20.6885,74.8217,5.587,57.9809,48.5483,14.5589,68.1286,90.2085,73.0585,81.7577,100.0,0.0
2024-03-14 21:30:00,32.45,59.5111,72.1494,17.802,80.3353,68.9835,21.332,23.8617,52.1417,48.8873,53.1232,74.0925,99.3389,5.3016,100.0,0.0
2024-03-14 21:35:00,27.95,9.0556,25.6821,84.9633,83.5961,28.19,43.6315,96.5033,96.933,66.3467,44.5655,71.2869,60.5828,72.3475,100.0,0.0
2024-03-14 21:40:00,28.13,12.5774,56.1105,0.1155,18.1087,40.1466,59.5152,75.2797,63.7941,9.0735,58.8902,57.8615,35.2982,80.8413,100.0,0.0
2024-03-14 21:45:00,31.58,35.9933,26.2168,8.7509,13.7466,64.2039,16.4734,67.7507,46.7979,23.5951,79.8326,26.1377,71.7921,28.6995,100.0,0.0
2024-03-14 21:50:00,31.46,15.4145,10.9172,36.1112,15.1519,82.3877,27.932,5.3692,45.5576,83.7915,52.8809,37.9232,72.026,83.4433,100.0,0.0
2024-03-14 21:55:00,26.75,76.4576,43.3308,97.2454,57.9997,5.7735,90.4597,36.4528,99.8242,41.7627,61.1171,25.6039,30.7481,76.6189,100.0,0.0
2024-03-14 22:00:00,32.1,59.7385,75.5069,1.5453,79.7908,29.5581,3.6576,59.9676,71.6569,40.271,25.8546,24.5363,99.0572,93.8713,100.0,0.0
2024-03-14 22:05:00,29.34,81.8103,55.587,68.7828,84.3125,16.3168,6.6493,60.9672,87.5764,63.0206,69.1722,20.2799,24.9711,16.9227,100.0,0.0
2024-03-14 22:10:00,28.3,61.7955,89.9526,25.2211,4.7061,96.8748,52.8679,83.2701,34.5536,25.9896,90.3182,61.3728,36.8225,78.4998,100.0,0.0
2024-03-14 22:15:00,29.4,60.19,61.8468,73.6345,1.101,97.3426,3.4968,25.4223,86.716,99.3796,22.7089,27.5015,73.7025,79.0465,100.0,0.0
2024-03-14 22:20:00,30.55,23.9281,38.7181,57.421,32.1561,56.8761,62.5389,24.7982,69.4245,20.0848,90.5332,72.7619,95.0891,90.9379,100.0,0.0
2024-03-14 22:25:00,32.83,36.4879,79.0794,27.0295,93.128,8.991,46.5512,40.9199,57.4983,95.4565,75.088,17.1597,93.1935,38.7107,100.0,0.0
2024-03-14 22:30:00,30.53,98.1006,38.9551,24.5349,70.0977,13.2706,77.89,27.3152,27.0706,21.5461,65.9445,36.4392,36.9861,71.775,100.0,0.0
2024-03-14 22:35:00,28.42,18.9595,89.6796,86.8131,0.4371,77.3763,91.1464,3.9722,27.466,61.5139,50.1389,32.0843,45.0514,0.3406,100.0,0.0
2024-03-14 22:40:00,28.5,28.8543,64.0382,91.3444,64.269,70.1277,94.6392,87.1635,77.4151,70.7356,98.8104,89.0718,22.7236,26.5974,100.0,0.0
2024-03-14 22:45:00,26.38,39.7865,73.9423,94.4753,58.2659,2.5099,96.3919,82.2085,24.6894,99.8781,94.3835,92.5999,74.0713,7.4244,100.0,0.0
2024-03-14 22:50:00,32.0,64.0936,9.7624,59.6983,84.0581,55.504,60.4319,24.3954,44.4935,1.1646,83.7289,43.5154,59.209,23.6666,100.0,0.0
2024-03-14 22:55:00,30.99,60.3078,34.7745,81.425,59.0827,70.1671,76.9886,76.2925,45.0092,38.3706,75.5892,16.3085,99.7953,96.8593,100.0,0.0
2024-03-14 23:00:00,30.81,93.5505,84.7156,0.5192,52.6498,2.5639,89.0969,72.8103,66.013,19.8998,23.4203,89.4523,35.8609,88.4277,100.0,0.0
2024-03-14 23:05:00,27.94,73.8063,90.4015,24.3146,68.5738,30.0344,14.1895,88.4377,45.6151,29.8369,58.2838,53.6676,30.5803,32.463,100.0,0.0
2024-03-14 23:10:00,29.42,63.4567,23.1437,95.9241,14.6995,0.0925,38.6383,72.7996,20.7797,77.2865,46.0755,10.1361,37.2166,64.2268,100.0,0.0
2024-03-14 23:15:00,27.82,84.0371,66.3664,59.9515,32.5132,80.7239,53.9098,89.4064,14.361,6.0081,60.1113,33.5695,87.5345,88.1904,100.0,0.0
2024-03-14 23:20:00,27.08,19.7481,21.1963,82.3904,27.719,5.8096,11.2043,5.7829,7.0045,9.4675,6.1139,15.6777,94.8779,81.9372,100.0,0.0
2024-03-14 23:25:00,27.54,0.7649,58.5817,65.4705,54.1093,93.5778,32.0616,93.1071,41.775,81.8005,42.7146,10.1909,33.1601,14.7029,100.0,0.0
2024-03-14 23:30:00,30.06,25.9683,5.6361,85.3097,69.3934,95.0084,53.6519,52.8381,76.7724,72.9818,5.0843,35.9877,97.9781,51.4351,100.0,0.0
2024-03-14 23:35:00,28.23,52.9499,45.3091,98.9616,73.0093,1.5402,9.5739,4.3177,78.0285,80.3856,84.5035,46.8323,74.1112,64.0245,100.0,0.0
2024-03-14 23:40:00,29.34,51.9537,94.4135,63.0244,67.3936,60.5475,15.0435,24.085,60.0231,49.9053,12.0928,71.6257,49.2588,4.8122,100.0,0.0
2024-03-14 23:45:00,30.22,63.3686,36.8231,3.3481,66.7421,47.9361,58.3942,88.2762,36.7077,99.3955,72.7057,90.276,51.091,36.7602,100.0,0.0
2024-03-14 23:50:00,31.66,85.169,6.8612,58.1121,19.1311,79.3789,54.9272,51.1628,21.6735,17.8448,51.7662,38.3398,14.9062,46.7675,888888.8,0.0
2024-03-14 23:50:00,31.66,85.169,6.8612,58.1121,19.1311,79.3789,54.9272,51.1628,21.6735,17.8448,51.7662,38.3398,14.9062,46.7675,100.0,0.0
2024-03-14 23:55:00,26.39,41.8709,54.2906,98.9834,25.7897,61.8325,74.3065,13.7219,89.0236,4.6277,3.9779,70.8762,40.7137,76.5338,100.0,0.0
2024-03-15 00:00:00,31.32,5.2791,27.9419,42.7847,30.074,56.6198,79.8191,90.847,5.4783,38.055,52.6568,37.0325,6.7843,36.2639,100.0,0.0
2024-03-15 00:05:00,27.76,95.7568,9.1007,16.8561,4.7545,65.3257,14.173,51.0329,80.256,84.1398,97.7345,21.9284,83.19,37.3313,100.0,0.0
2024-03-15 00:10:00,30.08,16.3156,97.7657,91.2358,34.0756,5.0828,53.1616,4.6891,80.4216,83.8396,0.8756,94.23,52.6732,32.0753,100.0,0.0
2024-03-15 00:15:00,29.54,74.7984,21.8886,32.9543,14.9142,85.1094,56.9262,82.8859,86.4487,70.392,93.2333,92.7682,63.7073,20.6936,100.0,0.0
2024-03-15 00:20:00,32.28,40.6196,21.6461,37.8322,11.4124,13.8429,33.6152,10.025,63.1906,8.9297,25.4629,99.5408,14.3904,91.9768,100.0,0.0
2024-03-15 00:25:00,28.47,56.086,2.8942,30.6042,95.8177,36.7788,57.6938,13.1462,52.187,84.4253,34.1603,20.6632,0.6157,93.1379,100.0,0.0
2024-03-15 00:30:00,29.72,53.579,67.3679,11.4714,4.8205,6.2501,33.5207,27.4052,70.1563,8.5644,80.3482,48.5713,12.8454,11.5454,100.0,0.0
2024-03-15 00:35:00,32.55,98.1245,55.5029,22.4083,39.4256,70.6889,82.2597,53.4335,58.7043,0.7663,11.4598,33.4872,63.626,26.2241,100.0,0.0
2024-03-15 00:40:00,28.31,20.1842,80.277,84.7799,5.7675,98.6203,37.1214,12.6167,24.8107,80.9529,64.6075,62.2286,10.8364,8.0284,100.0,0.0
2024-03-15 00:45:00,27.81,41.3494,38.7305,19.1592,55.421,17.3697,36.1481,91.3086,37.0708,20.7811,44.2425,68.9719,92.6247,38.8564,100.0,0.0
2024-03-15 00:50:00,29.54,58.5055,3.4009,51.3883,57.7236,11.7827,95.7974,28.9795,4.3973,75.3827,77.3011,74.7862,32.721,82.6637,100.0,0.0
2024-03-15 00:55:00,30.53,35.5523,49.2028,17.3676,78.6827,98.0737,63.5669,7.8066,95.6334,51.5955,54.7819,35.591,10.1228,48.3508,100.0,0.0
2024-03-15 01:00:00,28.74,20.8926,14.1633,52.8133,83.4243,14.3954,77.3945,12.4814,69.0565,47.3233,81.639,82.5293,11.5031,50.1051,100.0,0.0
2024-03-15 01:05:00,26.02,0.0921,65.6603,76.7628,4.1567,47.3749,27.9489,90.1563,73.2765,41.532,98.4251,50.0483,9.9926,58.886,100.0,0.0
2024-03-15 01:10:00,28.94,74.414,84.6474,27.1549,32.7164,67.4879,36.5374,44.6859,68.1591,22.1109,40.9769,31.034,83.266,71.3618,100.0,0.0
2024-03-15 01:15:00,33.15,49.2595,29.4922,96.0872,49.9264,69.0673,89.9728,3.0008,94.8052,7.8821,20.2397,88.5952,34.8422,67.5919,100.0,0.0
2024-03-15 01:20:00,29.31,36.1754,18.6564,22.8464,59.7793,18.0395,56.0201,47.7604,15.9725,13.9735,57.6053,63.8175,15.7564,86.4042,100.0,0.0
