System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;yield_wh ;yield_wh;forecast_yield
2024-03-15 09:15:00;56,7100;16,9138;62,9786;37,5197;26,5379;31,8553;24,1751;10,4978;45,6955;26,2543;61,9310;10,6851;85,4213;39,0104;175.570,7972;332.893,0988;171.960,5172
2024-03-15 09:30:00;60,6700;62,0673;83,0653;43,1675;51,2432;43,3063;30,8194;17,8434;89,0564;86,1570;63,9166;30,8032;60,3560;41,7115;188.965,3747;358.074,9045;230.480,3937
2024-03-15 09:45:00;63,9600;21,1486;72,4584;60,3207;72,7311;95,5316;14,2512;67,0206;56,0476;62,8474;49,7350;95,9577;6,4022;52,2067;205.461,0687;389.086,8091;198.224,2705
2024-03-15 10:00:00;60,0100;7,1167;14,7553;87,7528;74,1581;97,0207;9,0303;19,7689;83,0332;55,6885;65,6325;0,8612;93,8285;10,2403;195.851,9963;371.021,7531;216.372,8154
2024-03-15 10:15:00;65,5500;70,5296;30,2609;30,4229;64,8353;88,2015;25,6450;17,1287;81,0125;10,4061;53,2544;53,9618;51,6900;84,5507;222.065,6214;420.303,3682;226.414,1639
2024-03-15 10:30:00;67,4700;0,7477;14,4334;81,1773;69,9596;72,2177;47,3462;62,6668;4,4726;57,2166;47,1367;21,7010;86,8058;18,6123;224.085,9737;424.101,6306;235.294,8887
2024-03-15 10:45:00;68,0600;71,6935;55,1734;4,0935;56,9853;22,9744;69,6877;65,7122;58,7683;31,0985;27,2925;13,7175;63,3268;12,6276;-999.0;433.005,5743;159.172,0648
2024-03-15 11:00:00;69,0900;77,8597;68,4886;91,9730;97,1680;79,5870;91,6422;24,3933;52,6065;3,5882;91,2387;61,6547;55,6807;83,4665;-999.0;460.887,5017;246.173,5573
15.03.2024 11:15:00;70,8000;1,5720;41,0533;92,8803;76,3131;24,8858;20,7547;96,5122;45,7257;34,1849;98,2975;98,1064;15,2457;5,2367;253.373,8495;479.162,8370;252.339,1463
2024-03-15 11:30:00;69,7700;13,9760;81,8903;18,2331;67,1909;15,1026;71,7653;61,1164;20,7352;73,6379;41,2753;36,2028;64,8027;29,6677;235.763,0015;446.054,4428;195.784,9514
15.03.2024 11:45:00;66,0800;1,4100;85,4729;25,7579;57,4053;36,0341;73,6236;7,7443;92,4846;88,2785;94,6912;85,1147;78,4474;16,5860;253.012,5618;478.483,6162;286.093,4064
2024-03-15 12:00:00;63,9600;11,8020;36,1786;70,6431;69,1084;55,0619;76,9020;84,1320;85,4272;35,8373;64,3142;78,3525;26,0055;72,7968;226.166,1903;428.012,4378;273.233,5277
15.03.2024 12:15:00;69,0900;54,9956;32,5186;91,1523;75,6159;98,1117;53,0016;45,0619;76,8108;65,6207;58,8769;66,2569;18,8191;79,6858;239.970,8872;453.965,2679;203.190,5410
2024-03-15 12:30:00;64,3000;5,6199;96,3806;43,5694;91,3401;94,6948;59,9482;32,9275;3,8165;86,5149;90,2749;5,6198;19,3716;50,7892;225.578,1502;426.906,9225;278.429,9343
2024-03-15 12:45:00;63,6600;39,2188;78,0742;59,6601;30,5449;42,2935;11,7062;91,9523;89,5066;68,4201;33,9210;7,7334;37,7993;33,0001;-999.0;409.407,8050;162.454,6226
2024-03-15 13:00:00;66,7600;46,0979;76,9896;87,4115;6,9070;93,1351;30,5068;67,9710;46,3226;58,0728;11,2603;80,5269;69,6152;58,3604;234.630,7099;443.925,7345;200.574,4779
2024-03-15 13:15:00;63,3800;58,1069;51,8082;90,5069;45,5784;50,6295;16,6347;42,6988;45,0901;40,2667;81,3474;59,8680;9,3155;36,9310;219.672,2834;415.803,8928;194.317,4705
2024-03-15 13:30:00;67,9100;68,7092;25,4651;52,5410;2,9776;78,6021;37,6346;44,6205;14,6950;9,2199;89,9846;13,0607;99,2462;98,7561;-999.0;415.537,8836;213.141,9836
2024-03-15 13:45:00;66,5400;72,2494;85,9180;22,4076;13,3668;10,0958;22,3446;12,6583;88,7224;6,3876;0,6677;73,5806;63,9629;46,4051;217.717,4680;412.128,8399;189.958,4015
2024-03-15 14:00:00;64,0900;66,6769;27,7285;9,9036;91,1572;39,0360;58,4004;52,5272;14,7863;39,5177;24,7925;0,4082;70,3402;43,9768;212.686,3624;402.670,3613;228.126,9678
2024-03-15 14:15:00;56,1300;65,5133;11,4511;75,8807;30,9324;76,2961;66,9465;46,5192;63,1812;63,6521;0,7659;9,8408;62,9125;16,3183;184.110,5961;348.947,9206;198.028,3063
2024-03-15 14:30:00;58,2400;96,7113;19,1652;15,1351;11,1250;74,9159;59,6424;27,9499;38,2132;1,7752;42,8301;24,7102;18,3201;11,1342;180.165,6842;341.531,4863;168.487,0100
2024-03-15 14:45:00;56,7800;50,4507;84,6836;95,1870;45,7872;84,5985;57,5016;89,8233;18,1939;56,0464;58,3368;20,2368;0,5931;44,7903;171.915,4494;326.021,0449;161.468,4389
2024-03-15 15:00:00;56,5200;90,0323;80,6811;54,3003;24,2194;95,4724;33,7513;23,3971;78,7944;83,8937;35,7686;82,6321;38,9284;0,8511;170.806,4324;323.936,0929;182.075,2941
2024-03-15 15:15:00;51,0700;70,7659;11,9338;53,7037;3,4218;61,4199;87,8358;43,3198;4,5542;86,3403;57,0154;2,7363;75,0261;47,1477;888888.8;284.839,5283;160.858,4313
2024-03-15 15:30:00;54,1600;23,7979;57,3436;14,9656;24,5688;24,7414;7,2585;21,2154;83,5890;47,9585;28,7048;89,0380;90,3322;8,8602;147.222,9052;279.599,0618;126.445,4465
15.03.2024 15:45:00;50,7400;62,3297;55,3329;38,4309;44,6058;29,0112;9,6644;12,2613;9,3578;42,9606;76,7315;33,9009;70,3376;76,8976;136.641,1818;259.705,4218;89.006,4006
2024-03-15 16:00:00;52,5400;84,8661;85,2537;55,5310;89,2059;95,8962;98,6006;4,7794;17,9313;6,6690;89,2371;24,5783;99,0412;64,0103;117.834,3206;224.348,5227;112.851,6693
2024-03-15 16:15:00;45,1600;2,1343;29,4214;59,5165;76,2945;13,6749;90,2392;44,6428;0,7233;14,2747;63,9442;72,6838;94,0087;24,6305;101.094,9960;192.878,5925;121.245,7357
2024-03-15 16:30:00;44,3000;47,1902;35,3643;82,0854;85,1597;71,0893;36,5547;75,1554;72,2756;46,6540;22,6242;86,1546;7,7602;10,2688;88.573,3101;169.337,8229;61.501,3463
2024-03-15 16:45:00;41,0500;53,5609;42,5258;88,9342;7,8626;36,2819;21,2805;20,1531;9,0333;89,4502;82,6140;71,5583;52,9428;38,4636;offline;134.291,4897;91.754,5050
2024-03-15 17:00:00;38,0800;44,0802;28,3305;89,7027;77,5653;97,9134;7,3627;51,1518;95,1008;67,7338;3,8920;41,7104;55,4708;80,1109;59.697,4024;115.051,1166;57.510,1215
15.03.2024 17:15:00;36,1500;31,6509;47,6660;56,7723;91,2371;75,4810;39,2261;34,2672;48,0222;30,6991;95,5952;21,4862;78,1474;50,1015;40.837,9756;79.595,3941;42.818,4803
2024-03-15 17:30:00;32,6700;28,0714;5,6912;64,8008;23,7912;84,6103;86,7435;79,9541;72,2634;8,6598;92,4159;28,5485;7,3315;17,9826;30.058,3830;59.329,7601;38.555,3293
2024-03-15 17:45:00;34,3300;83,8244;44,0707;94,4224;11,9821;93,2459;70,0207;49,5553;38,9180;96,9451;96,3280;56,8209;1,7276;0,1529;13.424,3515;28.057,7808;11.984,6129
2024-03-15 18:00:00;30,3800;7,7867;20,2209;59,0118;54,9248;23,9173;6,3668;60,1537;94,8419;49,3273;81,7357;81,8772;21,8215;36,4081;-1.500,0000;0,0000;0,0000
2024-03-15 18:15:00;28,8600;21,2650;26,9478;35,1517;94,4933;75,8736;46,4919;13,4010;13,4834;57,6831;45,9564;13,2189;13,2048;8,5656;-1.500,0000;0,0000;0,0000
2024-03-15 18:30:00;29,0400;28,3264;91,7709;9,6164;74,7495;73,0699;4,5132;99,1715;42,7478;78,4406;87,6539;50,0833;61,5683;78,7995;-1.500,0000;0,0000;0,0000
2024-03-15 18:45:00;30,9500;69,8892;30,5511;58,7409;53,9870;0,0136;14,0332;43,3915;83,2837;17,7135;65,4745;96,7257;6,7004;82,1901;-1.500,0000;0,0000;0,0000
2024-03-15 19:00:00;28,4500;22,0545;77,2573;35,0484;60,9302;9,6329;45,9448;60,2088;54,0314;51,1278;75,7681;91,0009;54,8046;23,0677;-1.500,0000;0,0000;0,0000
2024-03-15 19:15:00;27,5100;18,1313;46,7094;72,3506;58,2529;45,6916;64,5351;52,0002;73,3863;9,9855;26,5010;70,7904;58,1145;89,9755;-1.500,0000;0,0000;0,0000
2024-03-15 19:30:00;30,6200;71,3681;75,7052;89,2239;67,8031;69,2072;3,5916;81,7209;76,8501;17,8279;8,1965;40,7080;12,1025;83,8854;-1.500,0000;0,0000;0,0000
2024-03-15 19:45:00;30,6300;5,1372;69,3908;82,0908;50,3822;45,0419;95,4657;24,9915;96,9059;99,7136;76,9630;38,4593;17,8039;21,4247;-1.500,0000;0,0000;0,0000
2024-03-15 20:00:00;28,0900;94,3131;6,6211;83,7367;73,6669;11,3904;97,6797;41,9339;74,1419;72,9548;52,0641;55,6534;3,2132;46,6988;-1.500,0000;0,0000;0,0000
2024-03-15 20:15:00;29,2300;76,0507;3,8600;63,0556;8,8464;75,1594;98,4970;17,2835;0,0376;33,4679;90,8135;24,8362;53,6001;83,3563;-1.500,0000;0,0000;0,0000
2024-03-15 20:30:00;30,9100;42,7088;99,4211;79,6804;48,8501;88,8568;98,7503;12,8061;88,1241;37,2393;53,2709;41,7413;23,1832;86,4568;-1.500,0000;0,0000;0,0000
2024-03-15 20:45:00;29,0200;74,2684;36,3484;45,3007;61,4214;74,9190;33,5978;68,2239;2,2812;37,3485;19,2395;13,2208;18,1145;55,9967;-1.500,0000;0,0000;0,0000
2024-03-15 21:00:00;30,8200;70,8921;58,5714;59,1764;26,5549;20,8964;38,5570;55,2854;26,7310;0,2884;53,0172;89,8788;99,0642;49,6364;-1.500,0000;0,0000;0,0000
2024-03-15 21:15:00;28,3700;56,3503;14,7639;16,3444;26,4724;5,2743;61,6230;18,1050;61,2229;34,6411;44,8159;96,9271;15,5401;98,1725;-1.500,0000;0,0000;0,0000
2024-03-15 21:30:00;30,7900;11,4671;20,6397;54,4268;84,5385;38,2015;3,0980;5,3818;42,3014;46,2836;64,9249;63,6362;1,5966;44,2034;-1.500,0000;0,0000;0,0000
2024-03-15 21:45:00;30,3300;0,1593;70,6972;75,4579;6,2590;83,4660;33,9157;64,3698;40,4191;3,8210;99,0750;79,6558;37,4968;3,0335;-1.500,0000;0,0000;0,0000
2024-03-15 22:00:00;29,5500;22,3281;31,2271;46,7022;88,9357;67,7718;75,9938;97,1922;13,3655;15,9312;20,6665;75,5800;4,7842;28,3598;-1.500,0000;0,0000;0,0000
2024-03-15 22:15:00;32,6400;72,0833;68,0801;28,7390;38,4659;99,1066;65,4393;26,7818;66,2439;28,4020;78,7484;90,6382;41,2388;13,6521;-1.500,0000;0,0000;0,0000
2024-03-15 22:30:00;31,5900;49,3411;17,2547;98,6038;3,8750;89,5376;89,2935;88,7752;10,2795;7,3173;75,9869;51,0464;51,7155;65,8638;-1.500,0000;0,0000;0,0000
2024-03-15 22:45:00;33,2600;44,4333;8,6958;16,2104;14,3283;70,7224;98,2605;19,9407;86,9213;90,0318;18,4312;75,1262;93,8470;63,3637;-1.500,0000;0,0000;0,0000
2024-03-15 23:00:00;28,6000;53,3095;8,9947;20,9447;52,1996;97,2351;9,2202;28,5185;91,9445;17,3195;59,6622;26,1038;59,5461;63,7754;-1.500,0000;0,0000;0,0000
2024-03-15 23:15:00;33,5800;35,8438;80,8123;45,8328;35,2803;94,2996;81,3433;18,3666;32,6795;40,3648;37,6255;89,6722;45,0767;92,0825;-1.500,0000;0,0000;0,0000
2024-03-15 23:30:00;30,5300;82,7015;67,9745;61,4958;99,2878;15,6686;29,2990;76,7312;18,9689;77,8623;77,3708;16,0426;85,1798;42,4040;-1.500,0000;0,0000;0,0000
2024-03-15 23:45:00;32,1100;59,7640;10,1756;6,1737;14,0971;0,0119;60,6600;30,5339;72,8100;82,3954;73,1313;3,6113;41,8096;44,1579;-1.500,0000;0,0000;0,0000
2024-03-16 00:00:00;30,1900;6,7696;60,1186;77,5582;49,2964;16,5627;32,8001;51,7531;93,5021;98,2762;76,4757;72,0576;2,2372;2,3134;-1.500,0000;0,0000;0,0000
2024-03-16 00:15:00;31,7400;47,0730;57,1847;71,3128;83,7387;44,3281;46,2288;78,4227;55,7309;32,4198;91,5915;25,5043;21,4195;71,4717;-1.500,0000;0,0000;0,0000
2024-03-16 00:30:00;29,7000;13,4216;21,4189;68,8659;16,6645;19,0201;8,3828;0,3508;53,5431;70,8991;49,3458;90,1514;74,2404;53,6918;-1.500,0000;0,0000;0,0000
2024-03-16 00:45:00;32,1700;68,2485;25,9571;3,6653;43,9525;16,7555;3,9468;84,2080;40,4675;78,3260;29,4556;98,1963;5,8387;39,4730;-1.500,0000;0,0000;0,0000
2024-03-16 01:00:00;25,1300;19,7317;67,8655;1,2994;63,2024;98,0363;1,2111;14,0762;83,7469;58,7131;43,1331;28,9396;47,2314;85,7355;-1.500,0000;0,0000;0,0000
2024-03-16 01:15:00;31,5800;99,1337;78,4583;42,7007;87,9321;26,6883;36,5277;88,1349;69,2969;66,3276;46,2637;74,9391;57,2300;70,6655;-1.500,0000;0,0000;0,0000
2024-03-16 01:30:00;30,0700;27,7995;54,4720;31,5410;20,3760;18,8005;36,7050;23,7717;49,8015;23,4329;28,6112;43,4115;99,4936;38,5209;-1.500,0000;0,0000;0,0000
2024-03-16 01:45:00;29,5500;8,2612;3,0154;9,9556;76,6825;72,8278;7,8325;3,0928;32,0180;13,6057;44,0221;6,4728;96,9207;57,1985;-1.500,0000;0,0000;0,0000
2024-03-16 02:00:00;32,2200;51,6146;0,0431;92,0903;18,5021;19,2944;55,6733;68,8904;26,0791;44,2838;62,0323;21,8424;82,6906;33,8086;-1.500,0000;0,0000;0,0000
2024-03-16 02:15:00;30,1300;75,0572;67,3997;11,6905;1,6163;93,7370;74,3129;8,9201;23,6825;35,9030;45,2429;97,0922;43,7533;8,6274;-1.500,0000;0,0000;0,0000
2024-03-16 02:30:00;30,6700;93,4267;89,5831;20,9559;16,6352;57,4865;96,9699;33,9887;58,4128;40,6999;83,4479;71,4177;8,0097;79,9141;-1.500,0000;0,0000;0,0000
2024-03-16 02:45:00;30,0300;96,1510;46,7671;90,5283;15,8365;27,6370;82,8689;96,5697;76,4078;38,7801;18,1820;50,7855;58,2357;33,5695;-1.500,0000;0,0000;0,0000
2024-03-16 03:00:00;29,0800;48,1467;75,6218;92,7653;86,5038;47,7037;16,3079;24,8418;35,3476;96,1079;37,9754;64,7025;90,6564;11,4589;-1.500,0000;0,0000;0,0000
2024-03-16 03:15:00;32,8800;89,7280;63,1602;52,6303;31,8690;36,0684;32,2104;30,5895;66,9194;34,0705;45,1821;67,6881;0,4578;72,1848;-1.500,0000;0,0000;0,0000
2024-03-16 03:30:00;28,5800;25,8724;54,8376;0,3699;78,9120;95,5227;41,9131;52,3129;31,3090;25,1362;64,4719;79,3317;98,7974;80,1057;-1.500,0000;0,0000;0,0000
16.03.2024 03:45:00;28,9700;57,2178;51,2498;65,5226;19,0724;83,1993;15,0797;31,6050;68,5043;40,4393;64,0273;97,0928;35,8987;76,9690;-1.500,0000;0,0000;0,0000
2024-03-16 04:00:00;29,0400;72,8418;28,4560;24,4138;0,8972;14,5395;41,7545;36,5767;77,3287;83,1860;5,5874;16,6598;60,3871;74,9758;-1.500,0000;0,0000;0,0000
16.03.2024 04:15:00;33,0400;86,3936;10,4941;15,9640;22,8732;70,1216;76,6961;21,0795;33,1310;82,7712;71,5957;30,2897;83,6284;21,8386;-1.500,0000;0,0000;0,0000
2024-03-16 04:30:00;27,5800;77,2046;5,6105;8,4198;32,6576;98,4742;58,1373;88,6299;91,2314;87,7549;17,3961;15,7612;93,0145;2,7509;-1.500,0000;0,0000;0,0000
2024-03-16 04:45:00;31,6400;63,7360;51,4857;43,2253;62,8030;36,9226;32,1797;98,2251;89,5348;97,7441;9,6160;78,2818;91,0633;58,2251;-1.500,0000;0,0000;0,0000
16.03.2024 05:00:00;32,0000;25,9808;66,4586;68,2971;34,0626;23,3957;15,1191;92,2630;25,6958;75,3191;96,3270;80,5416;49,2008;32,9220;-1.500,0000;0,0000;0,0000
16.03.2024 05:15:00;27,5500;74,8688;19,1218;93,7754;8,8924;45,3196;94,8593;87,0957;79,6377;69,7175;16,3542;62,7118;1,1504;84,6400;-1.500,0000;0,0000;0,0000
2024-03-16 05:30:00;33,7500;91,1291;81,7560;19,1146;74,9901;81,0662;27,7061;2,9266;58,7593;54,3534;3,9400;13,6403;96,0887;68,2709;-1.500,0000;0,0000;0,0000
2024-03-16 05:45:00;32,9900;72,9520;49,9294;10,0848;54,3686;22,4644;96,6387;37,9573;60,7958;49,4471;61,1077;90,5364;15,0049;29,6608;-1.500,0000;0,0000;0,0000
16.03.2024 06:00:00;33,2700;1,9272;75,3797;56,0031;32,2543;98,5182;71,4267;44,2883;15,4016;13,0316;92,3534;78,1203;88,5565;88,9338;-1.500,0000;0,0000;0,0000
2024-03-16 06:15:00;31,5700;58,7137;13,0652;99,8087;35,9394;56,6066;43,6059;64,3281;45,8385;4,9474;28,7503;8,2289;83,4771;95,9815;13.173,8430;27.586,8249;11.939,9686
2024-03-16 06:30:00;33,7900;59,1156;90,7968;36,6417;49,6783;96,7633;70,9852;4,4262;84,9417;62,2828;85,3035;91,6677;34,7201;13,7568;-999.0;56.545,4208;26.543,2392
16.03.2024 06:45:00;38,9700;57,5301;92,9838;8,2953;29,4595;28,2787;56,9892;51,3400;21,3035;57,7855;98,2477;29,2927;14,7522;27,0421;47.471,9692;92.067,3020;46.066,0352
2024-13-40 88:99:00;42,3300;44,1079;76,4284;81,5296;66,1042;32,4885;85,7263;87,5727;30,5019;71,0745;59,5429;58,8207;67,2124;87,1196;765.402,9603;104.016,3097;63.781,5537
2024-03-16 07:15:00;42,0300;38,8329;27,1940;2,7517;51,1301;50,7323;31,3118;83,8491;87,8751;92,3316;62,4530;56,1973;19,2265;80,5947;64.678,6000;124.415,7679;62.489,2454
2024-13-40 88:99:00;41,3700;14,5840;99,0168;88,0369;76,5576;91,7995;52,3711;19,8162;77,3074;55,6012;69,3951;1,8722;33,1972;34,9775;765.402,9603;155.126,9516;67.522,7145
2024-03-16 07:45:00;45,8200;61,0895;32,4214;10,3649;36,2269;3,0754;0,7732;11,1043;18,7406;83,6674;91,2830;98,2064;74,8844;40,7858;99.983,6794;190.789,3173;90.506,7348
2024-03-16 08:00:00;46,8900;1,4783;20,8176;19,0520;8,7248;79,7519;87,1623;76,3854;19,7635;21,4449;60,2546;66,6509;58,7252;69,0561;116.265,9522;221.399,9900;125.459,1828
2024-03-16 08:15:00;50,8800;94,0344;38,2071;74,2091;97,3920;59,0056;51,9933;72,7874;66,4432;12,0316;86,2407;71,0236;32,1039;6,6916;139.445,7627;264.978,0338;134.519,1091
2024-03-16 08:30:00;53,6300;67,1092;47,4587;1,9632;95,9204;88,0533;95,7366;99,4065;86,1537;0,0613;6,3668;11,8877;43,0554;62,3354;-999.0;267.361,9532;159.417,0300
2024-03-16 08:45:00;53,3800;97,8074;71,2316;49,9217;23,8902;1,5371;27,2237;36,0171;9,9118;44,5437;52,0304;74,9399;82,9078;36,3095;145.428,0454;276.224,7254;129.699,9851
2024-03-16 09:00:00;55,5100;45,7981;30,4421;51,5513;36,1935;5,8057;3,6545;43,7165;52,2399;69,9104;18,8370;15,5507;73,2494;55,1059;888888.8;300.586,1284;199.441,9371
2024-03-16 09:15:00;52,3200;23,0717;8,4959;46,2795;25,9338;88,0530;6,1189;47,6883;97,4188;70,9299;57,0230;58,9442;56,2484;34,0249;172.313,8751;326.770,0852;220.169,5013
2024-03-16 09:30:00;57,6700;54,2459;26,5664;30,5969;85,9158;44,9631;79,0001;49,2357;39,4556;58,5932;87,1881;71,0773;84,4697;39,4034;176.022,6706;333.742,6207;163.476,6683
2024-03-16 09:45:00;63,7500;8,1376;78,5949;43,1534;29,1291;88,5430;29,5340;65,5338;97,3380;9,6260;84,3240;71,7170;69,4297;0,9724;196.844,0367;372.886,7890;215.521,4351
16.03.2024 10:00:00;61,2000;64,9971;10,5761;26,2890;70,6261;80,7979;63,2769;89,2144;32,8447;9,7485;32,6188;14,2996;44,0618;22,1288;194.513,5021;368.505,3840;153.925,4760
16.03.2024 10:15:00;64,4200;97,7515;67,3324;69,9191;38,4501;0,2933;82,4299;16,7822;59,8865;59,7649;61,4017;51,9201;71,7372;37,2530;212.722,0619;402.737,4764;229.445,9198
2024-03-16 10:30:00;59,0700;4,6750;9,3156;78,5706;89,7410;61,4678;22,5519;74,7344;9,4923;29,3041;66,2710;97,3721;51,9708;1,4792;211.987,3519;401.356,2216;179.389,3280
2024-03-16 10:45:00;65,9400;65,8846;39,6759;45,4221;31,8659;67,8056;38,8258;13,0560;51,7174;29,3840;85,4650;20,9374;17,8046;26,1307;219.177,1544;414.873,0503;255.352,8187
2024-03-16 11:00:00;71,1300;99,0957;34,2519;4,4647;74,2736;64,7789;7,9900;16,7706;63,2400;47,2027;49,8196;54,5485;71,8413;86,9407;248.112,1529;469.270,8474;207.698,4902
2024-03-16 11:15:00;61,7700;25,0024;47,4136;20,0622;61,9332;70,8593;87,7901;37,4853;81,6735;79,2140;75,8155;0,2980;64,6110;2,1012;224.243,2649;424.397,3380;193.548,4179
2024-03-16 11:30:00;67,8000;27,0701;27,1104;16,7266;62,8258;88,6723;37,1231;26,8308;67,6966;83,0688;48,2087;14,7811;92,9906;65,2552;243.269,1652;460.166,0306;246.802,1540
2024-03-16 11:45:00;65,5400;36,1110;63,3667;91,4502;34,3589;82,1764;4,5286;23,1572;63,1772;73,2173;7,7895;8,6332;88,9741;18,1309;243.559,1908;460.711,2786;275.184,1697
2024-03-16 12:00:00;63,8000;94,1297;37,8697;49,4863;82,5024;32,0207;14,0157;1,8580;41,7513;8,8767;19,3032;64,6843;6,2150;67,8741;253.634,3201;479.652,5218;220.566,8103
16.03.2024 12:15:00;68,2100;18,3778;59,8255;52,6909;8,9570;96,1765;93,8588;72,2990;62,9862;30,2213;63,5554;16,0139;30,0563;15,8525;243.159,1212;459.959,1478;283.326,2032
2024-03-16 12:30:00;62,0300;48,7740;27,7598;40,6150;2,1699;62,5199;57,9983;33,8773;52,7373;35,8869;83,7065;78,2380;55,6740;3,2292;231.836,6881;438.672,9737;245.698,3340
2024-03-16 12:45:00;67,6600;99,9362;37,6390;75,6455;16,6828;74,7881;8,1299;39,4117;19,9600;41,0373;62,3117;96,3512;85,4432;86,7433;237.557,5805;449.428,2514;189.017,7673
2024-03-16 13:00:00;64,4000;1,5066;59,5066;66,8544;53,7519;79,6840;64,4987;94,5138;38,7820;18,4273;82,4609;3,3559;83,3932;51,3672;215.029,9219;407.076,2532;204.303,7483
2024-03-16 13:15:00;62,3600;89,1003;88,0849;36,1452;17,8876;56,9576;43,5751;79,8094;47,0984;14,2180;5,0676;40,2430;30,1947;97,5608;888888.8;422.464,3373;254.896,4163
2024-03-16 13:30:00;72,2800;91,7267;28,8977;53,9821;51,1928;44,2185;48,6198;11,1294;23,3158;44,2351;65,3826;86,9153;68,4868;63,7066;230.610,4664;436.367,6769;253.737,7139
2024-03-16 13:45:00;64,2200;64,8771;97,1861;5,3389;21,0695;93,9498;47,3580;45,6939;95,4042;18,7598;23,7689;91,6842;54,5865;69,6625;202.057,8981;382.688,8484;236.231,1015
2024-03-16 14:00:00;59,3300;98,4430;36,4962;39,2859;29,6174;83,7497;87,4264;19,8833;37,5174;95,3611;45,3274;96,3804;41,1859;46,2767;198.790,7653;376.546,6388;245.708,9409
2024-03-16 14:15:00;63,6800;61,9123;44,9446;59,2072;68,8697;65,4087;32,8283;5,5556;43,7347;1,7613;42,7662;5,6780;99,9303;84,4858;199.518,3052;377.914,4139;218.151,0253
2024-03-16 14:30:00;61,7600;93,3370;56,5115;49,6270;32,5951;88,9124;63,0559;17,4770;3,4289;70,2843;38,1968;97,5432;18,9129;64,2675;-999.0;358.518,6874;185.427,3322
2024-03-16 14:45:00;57,8300;51,8820;42,7967;59,6259;30,3224;13,4738;98,3787;58,4574;44,2292;43,3710;38,6266;33,1738;51,8254;89,7242;191.256,6783;362.382,5552;183.522,4392
2024-03-16 15:00:00;53,5100;39,7363;43,6607;81,9748;53,7286;7,9908;7,6259;80,5227;51,7447;44,8724;83,6232;73,3634;26,3144;39,1345;166.381,0855;315.616,4408;171.889,0865
2024-03-16 15:15:00;56,8100;58,3408;69,0503;88,5226;3,6541;80,3437;96,1526;59,3898;60,9275;44,3986;44,5637;44,4618;8,8351;20,5009;159.573,5868;302.818,3432;126.285,4585
2024-03-16 15:30:00;53,8200;97,5555;12,9371;36,0713;92,8501;74,2696;28,5692;1,7804;50,6306;96,8785;6,5610;65,6488;96,6078;50,5563;-999.0;252.367,2527;145.403,5577
2024-03-16 15:45:00;49,9500;74,9347;61,7425;44,1324;62,5850;68,4650;67,3756;1,5889;80,2197;69,4605;87,2872;86,8359;14,4262;27,8506;136.212,3128;258.899,1482;168.922,7990
2024-03-16 16:00:00;52,3600;38,3689;57,3459;5,8359;4,8910;29,6384;53,9456;95,8651;82,4728;62,7743;32,3571;89,5069;47,9044;11,3826;130.859,1760;248.835,2509;133.020,3677
2024-03-16 16:15:00;44,8000;29,3058;21,2278;90,2333;31,1336;76,4272;76,2104;87,7108;34,0322;64,8617;53,1007;30,9549;57,2059;48,4321;102.922,7877;196.314,8409;112.449,9617
2024-03-16 16:30:00;46,9500;92,6760;66,2319;61,2800;84,2205;74,7667;45,6790;94,5428;60,0554;88,0338;13,4768;2,8765;94,5606;70,2843;89.131,6737;170.387,5466;84.531,8169
2024-03-16 16:45:00;42,5100;64,8311;86,4198;29,0897;74,3347;3,5867;33,4825;13,7837;98,0636;12,1785;33,9529;46,0412;41,5848;2,7161;71.974,1238;138.131,3527;69.532,5733
2024-03-16 17:00:00;40,2900;45,3270;43,9449;28,1974;53,0599;85,3363;98,3852;3,9691;33,3953;29,3176;2,3781;48,9338;36,6918;18,4486;64.245,0843;123.600,7585;56.209,6880
2024-03-16 17:15:00;38,8900;80,4373;38,9524;9,1556;91,3187;21,5020;53,6971;8,1122;8,0060;71,7454;25,5653;88,5221;39,4879;8,9495;46.327,7719;89.916,2112;46.576,2413
16.03.2024 17:30:00;37,2600;37,5041;3,2647;97,4313;89,0417;86,3655;50,3425;29,5037;90,9973;43,2604;26,1131;93,5406;30,2915;76,5005;-999.0;62.775,2019;39.803,4294
2024-03-16 17:45:00;34,8100;52,6051;2,3130;8,2945;42,2445;81,0145;8,5165;76,0912;98,6997;31,5565;67,1755;22,4624;27,1318;63,2543;14.212,2897;29.539,1047;14.547,5938
2024-03-16 18:00:00;29,2800;18,0182;4,9335;4,9433;23,8864;99,1259;61,5913;71,1739;21,5064;80,6382;31,7873;30,0272;85,1145;25,2582;-1.500,0000;0,0000;0,0000
2024-03-16 18:15:00;29,4400;97,7007;33,0916;51,8475;44,4076;78,0503;68,8925;67,6979;43,5907;54,0399;5,3408;12,0421;80,7147;43,9532;-1.500,0000;0,0000;0,0000
2024-03-16 18:30:00;28,3100;43,6358;67,1272;42,5254;44,4110;59,9027;12,4389;80,1406;76,3144;7,2003;38,3282;99,8467;0,7115;89,6039;-1.500,0000;0,0000;0,0000
