System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,kw_val,forecast_yield
2024-03-14 12:35:00,63.12,39.9502,96.5024,50.4918,28.4122,37.4945,24.024,49.0233,68.5935,66.129,90.2654,5.4382,44.9189,14.7032,1202.7983,1172.5982
2024-03-14 12:40:00,69.69,12.7453,36.6293,98.461,59.6885,56.2742,84.9734,22.0529,71.5876,48.8591,39.4707,74.0862,44.0656,13.7361,1269.8987,990.3908
2024-03-14 12:45:00,65.59,68.2076,65.5234,10.0397,8.8536,33.3955,9.1179,62.1732,82.2538,87.9763,84.4636,76.7153,15.49,60.3448,1165.4057,1095.2356
2024-03-14 12:50:00,62.74,16.4093,89.135,47.5921,28.1706,61.3058,72.9376,31.7746,82.4691,93.0621,44.4413,62.2456,97.3649,34.5118,1149.3349,1177.9179
2024-03-14 12:55:00,67.69,21.7436,71.7439,31.5083,91.9022,34.2576,20.4232,37.9538,13.2855,12.9624,13.5175,94.2878,94.9343,87.9732,1275.8518,1160.1379
2024-03-14 13:00:00,64.18,40.2316,59.392,71.0804,84.0052,72.8709,43.7401,79.152,82.4726,43.9031,87.138,78.6977,12.7144,66.0653,1149.5439,1222.0098
2024-03-14 13:05:00,68.02,1.314,55.8259,62.1719,36.6582,48.8136,5.7112,48.3384,14.2394,55.06,54.9518,27.3157,95.0268,9.0637,1206.1328,1277.1667
2024-03-14 13:10:00,61.22,38.8436,4.196,27.4045,82.6387,89.9236,9.6761,34.5339,92.444,91.8013,86.5078,78.809,97.1083,53.0693,1092.1413,1034.2246
2024-03-14 13:15:00,67.4,81.3739,75.2357,73.6378,16.2952,47.7326,33.8909,14.5053,24.7891,60.9165,51.7516,69.8637,89.0215,55.5786,1204.7423,1361.366
2024-03-14 13:20:00,61.79,50.2359,82.0069,82.468,83.0532,59.7474,11.0006,40.1718,23.7268,76.5802,8.9407,16.6236,94.9659,1.4998,1080.7255,1010.2884
2024-03-14 13:25:00,63.92,13.3288,61.0067,51.9004,69.7825,0.8962,46.295,50.8266,32.3207,2.1187,18.8519,62.7003,90.4128,51.7372,1156.5161,1124.2006
2024-03-14 13:30:00,63.37,40.341,85.2723,13.6093,87.1716,4.3317,16.6758,17.9316,41.5607,25.56,34.2195,53.118,35.1825,94.0856,-999.0,1445.1405
2024-03-14 13:35:00,60.69,13.8422,44.2669,14.8552,7.7272,40.0885,22.2335,55.5691,71.1594,61.1957,58.4435,92.9933,27.0596,67.847,1084.3395,1125.5078
2024-03-14 13:40:00,64.11,71.1045,96.9184,33.2113,51.4033,33.4554,53.9145,8.3338,93.5755,87.5062,50.9787,95.3335,21.8148,83.6713,1168.1951,1056.0567
2024-03-14 13:45:00,64.26,38.7528,58.2532,29.1063,72.3408,59.1489,33.99,81.6,17.2531,24.144,91.0715,94.2364,89.321,61.4005,1200.8914,1127.1857
2024-03-14 13:50:00,60.59,27.727,90.749,1.6631,29.8167,90.7762,89.9089,78.272,32.9496,90.063,46.595,29.6523,63.1855,48.0451,1093.1967,1059.179
2024-03-14 13:55:00,56.84,53.0081,90.1282,76.7387,89.7638,35.4415,32.8517,20.7129,29.502,79.1434,72.6575,2.415,99.9002,51.5651,1014.2601,887.8093
2024-03-14 14:00:00,57.69,90.358,37.1882,15.8296,2.6757,62.9859,83.6571,42.2802,14.2016,90.4291,90.9786,37.837,43.1781,5.4027,976.1914,843.7422
2024-03-14 14:05:00,63.1,37.6809,24.4764,51.8435,90.6118,7.4233,98.0193,68.1478,12.4364,11.9969,9.5374,12.2133,46.0464,84.8777,-999.0,825.0144
2024-03-14 14:10:00,61.24,53.6462,51.5299,79.537,31.3629,61.2305,72.5988,77.9032,66.1988,37.4493,40.6125,49.5854,85.0379,21.113,1076.0499,1147.8678
2024-03-14 14:15:00,59.09,45.6294,97.2293,78.0487,14.3549,17.8277,46.2697,84.365,93.3981,9.0836,82.1205,45.5329,87.6447,73.0239,1057.6327,1072.4205
2024-03-14 14:20:00,61.25,21.9814,35.4894,92.1433,0.7714,85.3594,26.4312,55.9396,19.9342,60.5601,17.9428,81.3836,76.0168,90.4703,1050.5705,880.9501
2024-03-14 14:25:00,64.16,26.3603,20.0582,87.0518,99.3584,0.2153,29.9105,21.6955,95.0625,20.7931,72.8578,5.9489,7.3305,5.8227,1030.5966,1308.2548
2024-03-14 14:30:00,63.41,32.1501,9.2263,71.6468,42.7373,8.7756,23.1472,69.3418,72.5478,64.4358,10.795,44.2891,92.9868,4.6349,1020.5354,889.678
2024-03-14 14:35:00,59.73,46.3065,77.9662,85.3683,55.8717,63.6598,11.0378,74.253,55.017,79.6439,36.7595,63.9492,65.8875,97.9735,977.1737,707.2037
2024-03-14 14:40:00,54.32,91.504,44.6869,60.9933,13.0607,73.3328,91.5233,98.1038,98.1424,63.6419,16.2153,69.264,42.5452,88.802,950.747,1061.7406
2024-03-14 14:45:00,51.34,48.2277,12.3525,29.0891,39.4872,87.3163,12.2068,65.2851,73.2348,2.5025,13.5776,83.305,24.9999,69.7328,859.2462,947.7643
2024-03-14 14:50:00,57.87,59.8125,46.4608,88.0254,61.0393,64.037,54.2697,92.2825,95.147,77.1512,37.6988,89.5527,95.7562,90.6375,904.6524,858.8588
2024-03-14 14:55:00,57.1,8.6698,31.6697,19.3337,57.5013,89.1025,53.4668,66.673,85.0994,99.5234,75.1472,24.7351,64.5283,47.8175,868.5945,744.7497
2024-03-14 15:00:00,55.2,77.4272,89.5272,25.9395,50.1887,16.3343,61.9002,96.1208,17.7502,37.5756,98.833,23.5133,84.1433,61.8667,859.8425,573.7433
2024-03-14 15:05:00,56.13,57.9199,88.8525,98.8924,50.4831,22.8509,88.0076,69.1413,6.7302,28.2286,28.2201,9.7907,59.1582,87.8026,859.4453,684.1454
2024-03-14 15:10:00,51.1,40.728,69.9392,40.0106,57.6974,36.4959,83.2742,92.0561,86.8725,46.8429,52.0457,60.5461,83.5778,56.6233,775.782,870.2477
2024-03-14 15:15:00,52.43,65.8105,63.426,17.3197,70.9694,46.4354,84.2351,84.5125,17.2686,72.7959,77.5626,84.5143,86.3222,94.7562,808.5584,983.124
2024-03-14 15:20:00,53.93,26.7943,7.1209,28.4139,86.9138,65.8553,50.1667,87.5852,63.5611,80.1304,62.3408,88.4187,21.1078,27.0206,759.8869,1053.467
2024-03-14 15:25:00,56.34,81.3863,60.8172,47.3603,90.1479,45.4851,27.6177,49.1454,98.6779,47.9167,83.7288,88.2269,97.0161,94.3162,837.6838,885.4752
2024-03-14 15:30:00,53.01,88.447,72.2495,93.975,91.3002,36.784,71.6586,29.5126,3.6224,50.2842,76.7755,74.9273,27.1085,97.7269,759.102,654.0716
2024-03-14 15:35:00,48.82,62.3042,62.6921,57.4644,69.2255,26.3219,22.101,82.4196,38.9379,21.9175,28.0487,68.0865,25.408,39.5808,719.9166,770.0124
2024-03-14 15:40:00,51.03,53.9882,88.087,32.7659,41.746,0.0333,33.4221,11.8975,38.1229,49.6794,47.9695,44.2497,93.6172,55.8637,665.532,512.8721
2024-03-14 15:45:00,50.45,0.9557,57.2411,74.3864,31.9419,50.2984,98.4094,65.4698,78.9716,62.7472,61.3868,39.7362,22.2212,19.0315,642.1636,579.4904
2024-03-14 15:50:00,48.85,21.1001,21.3083,61.355,71.832,94.096,60.8207,33.244,55.7093,9.7945,52.9697,0.1317,80.0138,94.2661,654.9967,579.9811
2024-03-14 15:55:00,44.94,25.1393,21.2807,37.0613,37.6731,43.9322,30.5497,89.0021,13.6083,42.1827,4.5151,26.2974,0.1872,22.7286,667.569,878.5987
2024-03-14 16:00:00,51.28,60.7002,11.8827,97.6964,72.0594,72.62,37.9457,74.099,18.137,83.9397,92.7826,65.1139,46.837,56.7098,648.1967,718.4475
2024-03-14 16:05:00,48.63,74.4942,23.4128,85.5127,41.5075,48.0861,93.4378,59.3383,24.0702,17.4115,58.2969,74.5561,17.6188,92.3247,634.5605,624.1167
2024-03-14 16:10:00,49.12,56.4125,41.2547,97.4782,77.006,11.2496,96.5445,6.2828,77.2422,97.3818,1.9902,93.3729,54.4678,71.1149,563.7234,426.493
2024-03-14 16:15:00,43.5,4.8092,82.7232,43.4748,36.1805,30.183,19.7176,52.3498,79.9649,77.127,41.1164,56.1388,52.1958,48.2531,551.8702,456.5429
2024-03-14 16:20:00,48.24,8.2965,90.2042,24.0585,20.9579,96.6614,51.7661,1.4478,16.6028,24.2182,0.9385,21.7144,73.1257,90.8652,540.1424,561.2922
2024-03-14 16:25:00,46.91,17.736,84.5911,50.7608,97.0691,65.7875,99.022,36.606,69.5905,24.42,88.2641,84.646,6.2406,44.9238,512.1296,520.298
2024-03-14 16:30:00,43.5,65.4455,26.9589,33.5849,22.4824,19.517,45.2683,9.6182,92.6623,12.0655,51.1697,43.6281,66.7119,62.7967,471.8898,358.6794
2024-03-14 16:35:00,45.15,70.7601,86.6698,85.838,38.0695,34.0343,57.6786,96.1659,50.0066,39.5075,85.8838,8.8002,11.5661,21.1923,442.7972,350.8983
2024-03-14 16:40:00,41.35,31.1448,54.463,23.7096,44.367,65.0179,45.9751,43.8036,52.4261,6.2213,65.5169,31.1591,72.0739,99.7686,427.9238,433.2972
2024-03-14 16:45:00,40.64,1.7547,75.2764,37.1421,42.3622,80.7375,28.3061,77.8365,98.9265,30.2909,70.884,88.8167,72.7029,94.3694,391.4172,323.5279
2024-03-14 16:50:00,38.1,13.9643,79.4773,65.5614,7.9798,74.8741,7.7552,85.6316,87.6735,58.8801,56.88,58.3911,0.6574,79.7613,377.2204,407.9042
2024-03-14 16:55:00,36.11,47.8982,91.3683,10.1339,72.8829,73.0726,13.7604,67.8101,7.6609,39.7906,88.0897,55.8072,88.0806,5.5557,335.4422,248.3714
2024-03-14 17:00:00,36.85,52.5292,76.2207,12.1355,28.3247,62.7114,78.4696,59.4211,55.7163,70.9401,94.5705,19.04,64.1123,1.0162,325.9278,257.1182
2024-03-14 17:05:00,39.79,44.6471,78.9398,76.9181,12.9549,1.907,85.3402,15.3692,74.0084,2.2614,58.543,55.4464,8.9712,1.0181,309.394,320.9411
2024-03-14 17:10:00,38.84,95.9941,65.8596,94.7418,83.8223,33.1977,39.9594,8.8509,97.3097,81.4122,25.6086,27.2973,88.7078,40.6329,281.5961,272.2701
2024-03-14 17:15:00,37.15,40.9479,34.0156,13.9837,98.2514,84.2519,73.7067,73.879,94.0864,99.4567,66.7341,40.601,15.8641,54.372,232.6548,252.0118
2024-03-14 17:20:00,35.37,51.3278,86.9512,58.6979,97.12,83.3539,54.546,75.7078,67.4178,91.2716,52.8859,34.0788,22.0247,48.0357,235.1584,243.8859
2024-03-14 17:25:00,37.83,49.5807,38.7052,44.9522,34.6579,50.1134,80.0115,71.5211,23.1506,47.3341,93.0261,54.6702,63.4223,52.9152,194.4349,134.5914
2024-03-14 17:30:00,33.43,52.295,2.571,3.1896,93.7827,10.0515,32.6423,14.8461,60.2347,22.3057,16.8208,41.7652,30.0921,93.3887,177.7408,146.8791
2024-03-14 17:35:00,33.6,46.3154,99.9765,11.1271,99.2086,80.3085,84.6062,32.9097,6.8179,83.9367,27.0456,93.5749,51.7204,96.8701,143.2399,121.0378
2024-03-14 17:40:00,32.05,96.1911,8.4217,24.1324,77.6583,41.5094,27.9881,50.6504,80.9562,93.8644,95.2328,11.5734,87.3419,83.7082,122.1217,120.1483
2024-03-14 17:45:00,31.39,71.5598,45.6682,74.9697,57.0901,49.4307,52.4557,1.4091,97.8858,22.598,26.7749,32.9445,68.9216,93.7383,100.4893,88.8629
2024-03-14 17:50:00,32.55,18.0325,23.0269,21.2682,40.8832,69.0578,44.867,32.2951,64.251,4.7839,21.1059,84.0029,52.9186,14.8495,73.9192,57.267
2024-03-14 17:55:00,33.64,90.824,68.2275,94.4187,99.2851,30.4125,32.2889,34.9777,90.4662,73.3077,87.574,38.5635,26.0709,40.9801,46.1589,30.7956
2024-03-14 18:00:00,30.58,19.6914,74.0543,75.1589,98.457,22.8768,37.019,43.3714,83.9685,16.1359,6.2377,78.4557,60.5028,47.6953,20.0,0.0
2024-03-14 18:05:00,30.55,9.3923,30.1842,21.1313,96.5928,51.0121,26.5921,79.0282,42.8318,18.9176,46.6114,18.3368,9.7626,61.3954,20.0,0.0
2024-03-14 18:10:00,31.44,21.3037,67.1925,30.9362,24.3137,45.8235,90.9222,83.4439,87.7235,88.3609,23.2329,14.9241,98.8903,71.7187,20.0,0.0
2024-03-14 18:15:00,30.2,87.8554,3.8914,77.3484,55.8328,86.0396,57.0212,52.145,38.3013,85.497,94.8985,5.3584,14.2268,11.2451,20.0,0.0
2024-03-14 18:20:00,30.65,74.829,12.139,25.4046,83.4281,85.3821,69.2748,29.3703,41.6423,48.3982,78.4257,52.9387,31.956,5.3786,20.0,0.0
2024-03-14 18:25:00,28.93,87.1336,62.1816,6.9527,94.2855,45.9106,77.3002,94.3068,69.5508,10.6747,79.7236,13.3727,0.1188,99.0643,20.0,0.0
2024-03-14 18:30:00,28.0,96.2353,40.6676,96.1498,50.7788,76.2385,50.3823,75.9157,8.5531,59.5994,76.8145,44.1806,92.4315,57.6165,20.0,0.0
2024-03-14 18:35:00,28.2,16.1646,78.7241,66.2838,49.2174,90.2606,0.7878,31.5325,6.0661,30.9453,7.2685,72.3594,13.8317,79.8953,20.0,0.0
2024-03-14 18:40:00,31.73,3.6975,37.8918,25.9914,25.7297,36.7798,2.3177,65.202,38.6496,43.6802,42.3538,80.42,41.3434,9.7338,20.0,0.0
2024-03-14 18:45:00,33.26,75.0765,83.1885,91.0916,43.9668,12.3247,88.2845,78.7505,71.1581,11.3973,87.0082,8.0226,44.724,35.8828,20.0,0.0
2024-03-14 18:50:00,29.65,14.9849,24.6295,42.1235,33.3003,67.426,96.8665,33.7296,51.7319,81.2434,89.8831,8.677,80.6292,69.3184,20.0,0.0
2024-03-14 18:55:00,31.87,1.7705,85.3315,45.5602,17.4683,47.6969,24.9307,27.9697,32.6032,73.4729,39.0579,9.1274,65.6578,55.7479,20.0,0.0
2024-03-14 19:00:00,29.97,13.1775,15.0157,85.396,3.0939,3.4581,66.9279,73.3295,59.2775,35.5058,0.0867,68.6396,11.4499,26.1911,20.0,0.0
2024-03-14 19:05:00,25.29,19.7289,93.5191,57.9351,5.948,49.2437,16.7888,75.7336,3.6526,53.8502,53.8547,34.6342,36.5216,49.743,20.0,0.0
2024-03-14 19:10:00,30.83,52.6215,58.6075,2.224,44.7322,77.744,2.6136,35.4787,31.3169,85.0927,4.472,40.2772,53.6639,63.4978,20.0,0.0
2024-03-14 19:15:00,28.59,64.0596,46.5455,13.7628,84.1172,87.944,62.5463,23.0663,10.4467,79.9292,54.5226,23.0426,21.4241,20.6523,20.0,0.0
2024-03-14 19:20:00,26.47,19.4059,61.9926,92.3358,3.563,9.9074,82.1238,92.3389,76.0066,82.8571,19.2649,77.7707,15.1339,6.4017,20.0,0.0
2024-03-14 19:25:00,30.96,32.0652,95.0538,34.9304,56.8754,66.1479,44.6969,60.6618,23.7663,55.3215,36.7803,88.1773,5.5355,38.5398,20.0,0.0
2024-03-14 19:30:00,27.15,68.693,74.9212,26.5701,75.3173,64.5405,76.9664,61.1424,18.0838,70.6228,16.9471,28.4696,78.9189,38.4736,20.0,0.0
2024-03-14 19:35:00,32.15,25.475,99.3276,53.5758,6.6397,34.1709,90.0528,75.6397,84.9453,40.674,90.9666,36.8343,1.8954,56.8113,20.0,0.0
2024-03-14 19:40:00,31.24,39.0884,73.4637,1.9041,43.8672,1.7205,46.6859,27.0861,71.1773,24.2142,48.2658,92.2548,4.4435,29.1089,20.0,0.0
2024-03-14 19:45:00,31.15,38.7075,59.1747,63.5885,33.8862,25.1741,46.4822,72.9792,42.1324,49.7848,5.646,99.3381,10.5282,70.8067,20.0,0.0
2024-03-14 19:50:00,27.63,74.5742,64.0052,47.3048,86.05,12.5889,19.9917,37.6277,24.1642,55.0178,56.6918,10.6265,13.7812,79.5518,20.0,0.0
2024-03-14 19:55:00,31.88,46.7887,73.1229,75.1959,43.3819,37.5069,66.5644,91.3245,98.5624,78.202,66.1079,6.3657,97.8232,62.4895,20.0,0.0
2024-03-14 20:00:00,27.31,60.9442,11.7869,2.2582,26.9862,55.3775,70.8754,64.8233,73.4098,50.1314,56.9221,36.3829,86.9042,6.8612,20.0,0.0
2024-03-14 20:05:00,29.47,69.8128,28.455,56.6737,85.115,12.4904,22.4025,6.3412,56.3087,66.0596,74.5065,3.7676,85.6099,76.2142,20.0,0.0
2024-03-14 20:10:00,29.6,44.2381,58.9539,64.8838,82.2458,91.3691,85.0365,64.0695,96.8983,99.6789,71.0145,22.1943,66.1606,56.5124,20.0,0.0
2024-03-14 20:15:00,32.42,76.1154,75.4266,15.2022,64.4446,5.0207,6.9738,19.2029,86.6413,68.8192,17.0314,22.372,16.7426,45.5952,20.0,0.0
2024-03-14 20:20:00,27.11,12.9854,52.1302,32.8456,76.6706,82.9515,21.5402,12.05,85.9693,16.1808,81.9384,76.5746,31.5061,3.2516,20.0,0.0
2024-03-14 20:25:00,25.72,55.8512,54.8264,71.8026,38.4498,44.5141,93.7214,70.6169,91.2346,29.7309,91.1265,61.1191,88.3898,72.6324,20.0,0.0
2024-03-14 20:30:00,29.12,37.6043,9.8428,13.8997,99.437,9.9906,44.7526,84.5546,81.6632,0.5764,82.2683,80.2849,22.2033,14.0891,20.0,0.0
2024-03-14 20:35:00,28.5,55.6437,30.997,79.1537,90.7101,57.4625,74.6428,95.869,67.3843,2.6882,36.8196,50.3992,7.3953,80.3587,20.0,0.0
2024-03-14 20:40:00,29.63,21.0164,72.5563,37.9272,70.4604,47.097,99.8478,93.217,24.0698,46.59,62.5948,21.6888,54.0418,54.2694,20.0,0.0
2024-03-14 20:45:00,29.61,89.8155,83.1273,97.6291,93.918,87.8488,80.0547,8.3276,7.807,7.5161,22.1627,84.4559,41.7734,11.342,20.0,0.0
2024-03-14 20:50:00,31.82,56.4619,14.187,41.9694,82.4746,69.3252,56.7895,89.2586,30.5254,68.8905,56.2693,71.9985,98.4541,25.6061,20.0,0.0
2024-03-14 20:55:00,29.77,64.7165,67.8329,44.064,14.748,74.2131,78.3799,40.7754,60.0223,1.4213,38.7483,89.4418,24.4439,0.0693,20.0,0.0
2024-03-14 21:00:00,35.88,66.7688,48.5982,60.7206,21.1659,95.1681,11.3769,65.4224,9.6511,48.9005,7.4776,62.9377,26.6111,31.1413,20.0,0.0
2024-03-14 21:05:00,26.11,43.1494,14.0852,49.816,11.8445,90.8066,77.5572,2.8549,82.7707,76.2487,65.7815,46.2769,47.7489,18.9774,20.0,0.0
2024-03-14 21:10:00,28.8,98.0555,94.0016,49.1222,94.9272,72.0633,91.3604,46.6872,96.4033,18.9155,69.0312,96.1487,90.4158,61.401,888888.8,0.0
2024-03-14 21:10:00,28.8,98.0555,94.0016,49.1222,94.9272,72.0633,91.3604,46.6872,96.4033,18.9155,69.0312,96.1487,90.4158,61.401,20.0,0.0
2024-03-14 21:15:00,31.96,31.5843,63.7726,17.2877,82.8187,62.272,62.5258,22.9386,71.7978,87.0461,96.106,7.7468,66.1855,55.5305,20.0,0.0
2024-03-14 21:20:00,30.95,44.5012,65.2177,86.4965,63.1843,32.6279,87.6799,17.8279,5.2185,93.6811,34.4278,3.264,10.7813,84.3564,20.0,0.0
2024-03-14 21:25:00,29.88,70.3042,27.6093,28.2694,97.0341,13.7858,87.8525,1.0376,64.8921,26.7333,71.7816,5.0307,56.1983,97.4198,20.0,0.0
2024-03-14 21:30:00,28.2,63.8919,99.5994,4.0317,7.5998,22.0966,80.418,27.2824,50.4697,54.3673,52.5757,75.0622,20.6753,60.9952,20.0,0.0
2024-03-14 21:35:00,31.72,86.536,57.1933,86.1242,50.1141,57.8324,9.6768,78.4102,3.9821,34.3112,35.9101,4.8532,34.4805,45.2735,20.0,0.0
2024-03-14 21:40:00,29.04,88.2262,72.6685,64.3698,15.4547,49.394,97.1983,9.8636,84.712,86.0193,77.2459,88.0083,6.3974,24.7869,20.0,0.0
2024-03-14 21:45:00,27.99,44.3804,85.258,86.311,83.3295,30.7776,74.6205,56.4241,77.1082,89.126,9.7111,18.9151,56.1469,95.8224,20.0,0.0
2024-03-14 21:50:00,29.89,75.2579,34.7196,89.0767,35.7864,34.4447,23.2876,10.7123,49.0214,60.4363,76.7353,11.3377,37.0818,5.0805,20.0,0.0
2024-03-14 21:55:00,29.76,2.137,25.9794,95.9901,20.7106,38.4411,52.7193,58.6792,0.7516,59.9495,94.2766,20.2231,19.4553,14.1504,20.0,0.0
2024-03-14 22:00:00,30.76,84.3946,6.9253,65.45,73.2866,20.5587,82.754,91.7994,66.7519,50.7725,75.6434,96.0211,34.8791,40.5301,20.0,0.0
2024-03-14 22:05:00,32.62,98.2745,78.1015,92.9388,67.3889,33.5883,77.5975,1.1586,13.0556,5.5144,2.5978,31.0018,1.0363,70.8833,20.0,0.0
2024-03-14 22:10:00,30.52,5.4881,54.3268,58.6543,83.7742,87.1649,68.9104,98.5715,15.8293,73.0398,87.871,74.285,14.5076,39.8338,20.0,0.0
2024-03-14 22:15:00,32.14,89.174,58.666,30.9509,9.9212,35.6236,88.5891,90.0672,51.302,12.0427,10.2646,83.1561,55.8883,21.9518,20.0,0.0
2024-03-14 22:20:00,29.07,91.3853,51.5194,29.3017,46.6053,94.6555,13.7471,23.9711,96.7178,2.0453,32.725,69.8421,47.3684,22.2255,20.0,0.0
2024-03-14 22:25:00,29.79,69.3103,60.7744,86.511,95.1721,38.0003,36.8482,44.7934,65.575,98.9142,3.6806,55.7583,61.5696,32.2633,20.0,0.0
2024-03-14 22:30:00,28.76,8.2963,52.7295,47.0975,19.3515,10.4855,28.2854,88.6871,33.1059,89.9516,65.8074,80.6541,36.6136,38.8252,20.0,0.0
2024-03-14 22:35:00,31.87,32.0107,68.1649,45.4835,8.924,37.4538,63.6324,93.24,82.2137,38.702,36.5992,64.2643,98.5478,66.3048,20.0,0.0
2024-03-14 22:40:00,30.76,75.1653,52.0931,98.0223,66.163,14.8877,31.7637,58.4,41.2503,96.4301,80.0039,95.002,89.0652,14.4921,20.0,0.0
2024-03-14 22:45:00,31.25,90.3852,98.2768,56.3156,72.0461,31.7768,28.1215,58.1586,77.0205,88.9826,60.4733,12.9121,80.5644,22.3273,20.0,0.0
2024-03-14 22:50:00,30.49,19.4879,54.8841,55.7735,69.3031,18.3541,95.2778,14.6701,82.8258,60.4934,96.0616,79.5809,67.4614,51.7649,20.0,0.0
2024-03-14 22:55:00,29.86,36.8962,92.1939,71.4942,39.6585,15.8227,96.9713,58.1961,82.141,56.9527,4.614,53.6053,14.9826,88.3689,20.0,0.0
2024-03-14 23:00:00,34.14,87.8849,83.3874,44.1348,9.8099,44.6028,89.527,69.3933,99.4053,41.6383,55.6387,24.2913,1.8496,43.2937,20.0,0.0
2024-03-14 23:05:00,30.03,30.6828,24.6753,27.6156,36.3259,79.8424,44.5418,30.5879,33.7992,45.4958,7.5567,90.5126,15.0947,35.5176,20.0,0.0
2024-03-14 23:10:00,28.71,56.7441,0.113,49.114,13.6259,54.6274,22.7013,97.1946,23.8489,33.676,0.8627,24.2095,2.4315,96.4303,20.0,0.0
2024-03-14 23:15:00,24.82,79.6758,30.805,36.2756,79.5267,57.3256,90.4891,73.2043,13.2056,99.6184,96.8398,75.1134,69.6323,48.4453,20.0,0.0
2024-03-14 23:20:00,28.98,63.2518,32.8411,52.1101,42.2711,76.065,41.406,41.1884,2.9735,17.9528,94.8251,53.3406,35.8457,88.9103,20.0,0.0
2024-03-14 23:25:00,28.2,32.3365,54.6543,21.5584,79.2523,5.5298,12.0978,37.9167,47.785,17.591,89.9569,42.1891,20.4963,73.7725,20.0,0.0
2024-03-14 23:30:00,28.1,95.4877,44.4313,28.7235,58.0384,6.1328,60.1729,49.487,33.1834,89.6743,87.7155,48.0613,0.9878,74.0649,20.0,0.0
2024-03-14 23:35:00,31.35,87.5254,22.2935,80.7964,92.1122,76.4973,32.7123,91.5377,47.5989,50.7816,43.0698,3.7168,45.761,49.695,20.0,0.0
2024-03-14 23:40:00,29.68,70.8824,65.6026,36.3388,60.614,68.5517,70.0451,30.3654,43.5054,32.199,51.5448,64.1013,24.6306,19.4956,20.0,0.0
2024-03-14 23:45:00,31.82,68.0777,22.4275,86.0414,46.2763,75.9182,25.9395,44.7056,22.3396,66.7985,80.6183,63.7108,4.3889,23.2384,20.0,0.0
2024-03-14 23:50:00,29.58,96.4171,69.4733,15.7592,8.264,65.1618,18.4309,29.0769,14.2364,10.87,12.377,8.221,93.5456,35.2556,20.0,0.0
2024-03-14 23:55:00,31.17,32.1478,91.412,8.1369,40.9067,74.1252,46.0665,3.6027,83.9691,16.2127,76.7836,35.5476,42.0479,2.7279,20.0,0.0
2024-03-15 00:00:00,30.57,97.7807,33.1057,16.6057,98.6186,43.4115,26.6355,68.5967,6.5197,57.7103,79.6701,98.7554,65.4315,30.4809,20.0,0.0
2024-03-15 00:05:00,27.27,21.7953,95.1238,52.6696,95.1886,49.5413,57.1528,68.7917,78.8272,45.4949,89.5606,66.194,66.63,23.6907,20.0,0.0
2024-03-15 00:10:00,30.05,12.3018,92.6721,55.2092,45.403,78.4516,18.774,38.4823,54.5772,21.2578,36.3325,30.3201,3.4695,48.0963,20.0,0.0
2024-03-15 00:15:00,34.01,58.7873,51.7389,91.512,12.1669,90.9891,61.2576,52.0568,99.974,88.2307,48.9476,89.6402,18.3899,25.6749,20.0,0.0
2024-03-15 00:20:00,32.93,10.9078,65.7185,83.6339,22.7443,10.0252,86.5088,61.0439,70.2833,66.7713,66.0323,22.711,57.2925,6.3781,20.0,0.0
2024-03-15 00:25:00,30.13,86.2046,23.3643,41.289,9.0205,7.3789,31.4299,82.5176,49.9305,91.4531,84.2662,34.6265,13.1857,27.3538,20.0,0.0
2024-03-15 00:30:00,32.29,30.7455,77.4622,69.3525,60.5237,49.0798,37.3479,94.9158,47.3633,93.2203,74.5712,94.2761,22.2404,64.5799,20.0,0.0
2024-03-15 00:35:00,30.02,70.5536,61.3894,22.931,61.9572,49.9996,43.4733,92.4561,53.1046,82.8414,90.7472,81.2627,12.3472,11.0684,20.0,0.0
2024-03-15 00:40:00,30.46,25.0109,43.5004,5.519,83.2369,73.4458,14.562,80.9234,84.2697,74.7237,38.6322,99.6551,39.3937,25.7574,20.0,0.0
2024-03-15 00:45:00,30.4,43.6029,16.9782,43.5828,25.4924,3.9684,87.9345,7.2061,78.3934,54.0597,47.8838,70.481,76.1021,15.5224,20.0,0.0
2024-03-15 00:50:00,30.09,54.1712,11.6274,10.8393,23.3864,86.6618,59.5453,91.7747,13.705,27.6271,17.8352,65.1315,20.809,35.576,20.0,0.0
2024-03-15 00:55:00,29.43,27.108,35.1098,13.2994,10.9214,11.6151,76.032,36.9599,85.8368,77.2476,53.667,96.9094,20.0903,71.2389,20.0,0.0
2024-03-15 01:00:00,29.68,51.0907,9.4,64.8884,38.7663,90.2411,45.3343,85.3082,47.3921,35.4033,85.6041,36.3132,71.4786,41.4794,20.0,0.0
2024-03-15 01:05:00,29.02,27.8511,1.5408,51.9819,35.4462,44.1311,10.3633,87.5653,6.4576,4.956,67.7822,75.1295,57.1723,1.4678,20.0,0.0
2024-03-15 01:10:00,28.59,52.5828,21.7724,78.2085,37.4602,49.302,99.4673,67.2089,12.6218,47.0859,92.4473,60.734,19.9794,92.257,20.0,0.0
2024-03-15 01:15:00,31.49,17.1436,62.1585,70.8231,19.5244,7.6454,55.9574,78.1433,3.7705,77.7501,1.0478,33.1656,42.2355,15.9157,20.0,0.0
