System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,yield_mwh,forecast_yield
15.03.2024 14:00:00,58.17,7.8561,16.7127,61.6299,4.0027,12.4458,97.6451,48.1314,5.5024,66.377,82.5304,70.9214,84.2339,40.5728,0.3823,0.3071
2024-03-15 14:15:00,58.12,74.3177,96.2639,21.4378,84.0425,6.98,57.2086,4.7757,26.9111,64.4329,30.9418,25.7519,23.4264,58.0321,0.3572,0.2685
2024-03-15 14:30:00,60.62,52.9327,39.3464,96.0003,85.1458,70.894,40.5721,39.6167,87.0973,89.5096,8.8986,21.7913,69.3271,29.3538,0.3683,0.2953
2024-03-15 14:45:00,54.5,58.4803,62.1733,77.8906,11.7512,56.29,34.0979,8.3352,43.9284,95.142,24.6015,8.9084,1.5373,89.2729,0.3229,0.2603
2024-03-15 15:00:00,53.23,8.0689,78.3041,24.2918,7.0447,99.1186,12.0805,13.7702,23.2246,3.7135,28.0137,10.14,96.5745,47.8467,0.3125,0.2098
15.03.2024 15:15:00,56.3,15.5883,62.3249,57.313,90.6888,56.7219,71.6246,21.0586,8.9243,44.3147,24.7619,84.9846,6.4552,9.0599,0.3225,0.2711
2024-03-15 15:30:00,54.01,28.735,81.8109,57.5546,24.0169,67.8041,5.2011,10.9408,68.8074,89.8556,18.359,75.7584,43.0323,63.4243,0.2964,0.1774
2024-03-15 15:45:00,49.45,29.4442,12.7502,57.1358,17.7954,14.0455,32.2496,37.9202,9.8742,61.9969,69.0536,77.4388,15.4125,67.478,0.2636,0.2369
15.03.2024 16:00:00,49.32,11.7522,25.2831,25.673,87.7333,85.67,63.4516,77.7051,45.0943,32.7171,56.2906,49.7883,91.9487,33.2452,-999.0,0.1584
2024-03-15 16:15:00,45.21,22.1456,0.2678,16.9632,85.594,60.9584,56.2816,52.1072,81.1083,49.3408,6.4844,10.4089,70.7369,51.5102,0.2302,0.148
2024-03-15 16:30:00,41.35,87.553,0.3331,44.4424,20.9281,31.2461,35.9174,63.2751,74.2264,97.2387,26.6714,44.6863,57.5377,91.2102,null,0.1511
2024-03-15 16:45:00,44.43,73.4411,41.3365,89.0122,81.7737,47.4641,23.0683,36.4853,8.7883,38.208,57.0958,55.9158,99.4017,30.6528,0.1781,0.158
2024-03-15 17:00:00,42.68,84.553,21.5098,35.9578,84.2061,61.2138,74.5382,9.748,67.2911,83.1502,6.4779,4.363,17.8557,73.6631,0.1528,0.0708
2024-03-15 17:15:00,35.9,29.3934,40.9041,22.1997,89.4757,93.3917,46.0804,47.3703,81.8072,31.3915,80.2202,73.2911,99.7765,57.5372,0.1309,0.089
2024-03-15 17:30:00,32.23,97.7587,93.7836,90.2336,58.9038,65.732,32.2488,73.5797,76.6153,32.5172,86.5417,92.8347,32.0086,15.1064,0.0999,0.047
2024-03-15 17:45:00,35.0,15.5868,91.1567,53.1312,11.5404,2.6447,85.7272,21.1992,45.1753,76.9985,96.3313,37.191,81.4462,59.203,0.0758,0.021
15.03.2024 18:00:00,22.77,85.6346,45.7993,13.8505,88.0108,22.7257,47.9056,72.5391,71.9322,99.52,26.2438,91.1577,93.7659,27.3904,0.05,0.0
2024-03-15 18:15:00,29.97,89.5083,79.7737,5.0514,57.0908,93.2351,20.6456,87.4619,15.7406,44.1007,39.9152,22.5824,74.4286,73.4477,0.05,0.0
2024-03-15 18:30:00,26.89,42.4734,45.174,83.9156,10.1042,13.3512,34.9119,28.7992,63.0006,30.1914,89.9717,28.5464,82.2396,37.4428,0.05,0.0
2024-03-15 18:45:00,29.05,29.4873,17.0767,29.0024,32.7046,38.9723,96.4241,29.9093,60.0787,96.6264,81.7928,10.9686,61.4414,36.8573,0.05,0.0
2024-03-15 19:00:00,30.77,71.3928,19.7467,36.7776,35.8464,41.9436,39.4452,5.1773,79.9272,84.6,47.5988,83.3682,19.8562,7.4686,0.05,0.0
2024-03-15 19:15:00,26.25,81.9917,39.6466,36.1697,50.0827,30.5384,88.6439,28.7322,75.5592,76.9188,15.4667,78.5347,7.9243,53.832,0.05,0.0
2024-03-15 19:30:00,29.58,87.5551,65.2084,11.7122,37.4925,18.7839,42.4103,13.4225,87.0435,67.8029,19.4055,35.3619,12.3396,54.9595,0.05,0.0
15.03.2024 19:45:00,31.49,7.367,79.8264,81.2419,92.1266,66.0378,59.278,26.1805,37.3927,45.7868,64.5085,98.9868,90.8022,18.6214,0.05,0.0
2024-03-15 20:00:00,33.73,36.9651,18.041,51.5921,45.4471,73.0209,62.0159,92.5989,14.0647,14.5817,0.755,73.0745,16.1425,1.3113,0.05,0.0
2024-03-15 20:15:00,29.9,23.0358,49.6315,66.2173,85.7426,75.5897,21.3682,12.3793,60.4331,3.4408,65.5238,73.0755,61.8763,34.4751,0.05,0.0
2024-03-15 20:30:00,29.2,43.8963,25.3723,11.0604,94.0809,28.8371,39.8622,46.3517,65.0868,1.3758,19.1964,22.6543,81.7033,63.2908,0.05,0.0
2024-03-15 20:45:00,29.04,37.697,85.9233,75.4261,91.4339,16.9187,68.9069,49.8951,13.0495,39.3061,98.7568,78.3217,92.2318,96.8608,0.05,0.0
2024-03-15 21:00:00,29.65,83.3662,74.1583,53.645,17.9237,65.1855,46.4477,49.6947,59.8236,53.516,89.147,16.0478,6.1448,20.0616,0.05,0.0
2024-03-15 21:15:00,29.92,76.0548,55.8014,8.4892,5.8932,69.3155,83.2583,54.4986,8.0704,59.2496,81.8429,85.8702,52.751,93.2769,0.05,0.0
2024-03-15 21:30:00,32.58,45.5775,73.4436,7.5705,52.4568,16.1194,62.6265,3.5654,39.2708,90.9937,56.4439,83.3609,57.7243,0.7453,0.05,0.0
2024-03-15 21:45:00,30.89,31.3986,78.4509,50.9918,48.6178,38.1933,21.2007,33.6414,46.687,58.1609,37.5997,55.4358,44.8111,66.0464,0.05,0.0
2024-03-15 22:00:00,32.96,27.8565,36.507,50.9905,52.3608,44.9595,71.2809,72.5031,30.3713,42.573,23.4633,80.7314,0.7092,7.3894,0.05,0.0
2024-03-15 22:15:00,32.37,84.1732,60.1514,85.2549,62.3528,36.0128,11.2018,63.1189,71.0501,51.4385,22.1993,16.3801,52.5396,54.636,0.05,0.0
2024-03-15 22:30:00,29.64,14.092,93.7957,67.6744,25.5858,21.2743,45.1847,57.3177,42.6739,0.6009,70.9019,79.221,13.7509,76.372,0.05,0.0
2024-03-15 22:45:00,28.29,66.0374,25.3893,67.0024,44.3867,23.0472,27.2725,26.6994,17.3158,97.1124,88.3354,74.1484,65.4322,10.6402,0.05,0.0
2024-03-15 23:00:00,28.49,11.7034,32.5097,10.6494,55.7705,58.6414,38.6687,61.7444,65.0669,42.7836,17.3421,17.7437,97.8456,35.2776,0.05,0.0
2024-03-15 23:15:00,29.64,22.9367,17.8676,29.5011,68.2996,44.6017,96.2508,34.3649,87.6112,72.2928,89.7868,52.9527,99.3703,98.7383,0.05,0.0
2024-03-15 23:30:00,28.64,65.5708,87.0662,28.4841,86.7347,22.1818,93.2285,89.3431,58.7285,16.5887,91.2448,26.3765,48.6229,12.1689,0.05,0.0
2024-03-15 23:45:00,28.37,45.2405,70.8608,23.5289,26.1239,7.0387,39.4332,55.3776,75.3416,34.9543,9.8003,4.5098,74.79,16.9126,0.05,0.0
2024-03-16 00:00:00,31.59,12.5804,8.5611,62.6234,1.9656,7.0995,2.4131,50.4515,23.4806,44.9417,7.9197,56.9945,2.7454,78.8821,0.05,0.0
16.03.2024 00:15:00,28.46,99.5741,20.684,98.2349,94.9953,48.8446,58.2826,80.9858,59.0475,79.9791,81.405,51.7928,61.5924,34.8283,0.05,0.0
2024-03-16 00:30:00,30.52,67.1277,25.1368,9.2745,39.9935,33.2699,55.4141,67.5588,98.5065,58.9912,78.0846,29.6258,34.8397,17.2201,0.05,0.0
16.03.2024 00:45:00,28.88,85.8531,43.2923,72.8567,0.0679,2.3269,23.6479,27.4162,28.9938,70.5959,37.1095,46.473,11.5731,85.3111,0.05,0.0
16.03.2024 01:00:00,32.06,14.5824,34.162,79.3709,72.0635,86.6653,40.7652,28.5548,21.4008,51.9362,61.4819,48.6258,54.4992,47.9074,0.05,0.0
2024-03-16 01:15:00,31.45,24.8064,4.7204,36.2338,98.4983,4.133,56.601,92.1052,87.5105,50.9655,88.7177,42.8482,85.2298,80.3311,0.05,0.0
16.03.2024 01:30:00,27.48,66.8426,80.8403,20.3041,79.6013,61.7496,42.0135,31.3932,82.0018,45.1225,49.3232,64.2552,77.4617,38.8199,0.05,0.0
16.03.2024 01:45:00,29.16,64.4461,54.4712,1.6114,34.7207,97.6358,87.0553,53.5484,22.1973,78.5176,70.0994,27.3533,79.0865,18.0435,0.05,0.0
2024-03-16 02:00:00,30.21,68.2728,80.3467,6.5895,20.1136,6.54,87.9146,91.6855,52.7586,54.2776,19.2542,23.3694,61.0448,87.6513,0.05,0.0
2024-03-16 02:15:00,29.63,21.637,97.2519,7.3566,38.9233,76.5891,55.7532,89.7983,40.7236,34.0732,88.001,57.7727,59.2529,8.3037,0.05,0.0
2024-03-16 02:30:00,28.48,36.7482,12.818,90.7083,73.5447,75.5399,87.9142,75.7769,95.3079,75.5494,13.176,31.4906,7.3924,67.8191,0.05,0.0
16.03.2024 02:45:00,30.08,66.6932,79.4408,41.1915,43.7217,28.4707,74.3345,21.9268,61.5613,59.3409,54.3791,68.2066,34.1111,20.9942,0.05,0.0
2024-03-16 03:00:00,28.67,10.3709,36.1313,71.6543,12.9128,88.5309,12.0382,3.8411,46.2351,35.6377,88.6439,22.1672,6.2047,68.8094,0.05,0.0
2024-03-16 03:15:00,26.17,95.1623,99.0941,2.275,38.3478,47.866,57.9802,21.1638,22.4028,13.1916,63.2989,40.038,13.9635,93.0878,0.05,0.0
2024-03-16 03:30:00,28.73,96.7049,13.5874,50.8571,18.3825,8.3433,86.8718,80.133,85.7609,46.2344,85.3455,88.1369,77.1729,88.8543,0.05,0.0
2024-03-16 03:45:00,31.66,12.0505,19.8448,76.0348,30.43,35.5694,45.0033,25.5731,66.0712,95.6923,41.0211,76.3901,60.4826,53.1077,0.05,0.0
16.03.2024 04:00:00,27.14,13.6979,42.0113,65.1064,10.9972,11.2846,11.1696,4.5625,80.5746,36.5886,4.983,99.034,75.9529,8.402,0.05,0.0
2024-03-16 04:15:00,28.37,0.4106,18.5125,2.6264,40.089,15.3179,96.6366,30.5649,25.0256,39.5851,69.8017,65.0103,43.7558,25.4776,0.05,0.0
2024-03-16 04:30:00,26.79,77.8705,47.514,87.3705,68.7073,31.7021,75.384,67.3195,95.9758,40.5912,90.6811,5.4512,28.4884,83.4458,0.05,0.0
2024-03-16 04:45:00,32.44,20.7122,60.9747,54.3152,91.9289,77.3416,78.253,11.6016,14.6518,24.9315,64.4277,96.9163,79.3748,52.4001,0.05,0.0
2024-03-16 05:00:00,34.59,94.7173,20.2138,57.8568,84.071,13.988,47.4431,74.8119,1.423,2.3346,1.6263,70.7732,50.5536,49.4161,0.05,0.0
16.03.2024 05:15:00,28.5,14.3368,54.4581,38.8353,78.4154,59.102,14.6627,16.7134,6.5952,32.8114,23.1557,71.1323,71.1378,5.1703,0.05,0.0
2024-03-16 05:30:00,28.08,4.945,59.6924,93.6066,2.2997,3.9373,99.3821,74.8662,86.8334,10.2427,0.6581,11.1276,96.6926,23.5886,0.05,0.0
2024-03-16 05:45:00,28.84,63.1,32.7371,76.5543,18.6631,25.335,11.7493,84.5062,87.5196,97.3376,81.9602,86.7401,78.5426,72.9251,0.05,0.0
2024-03-16 06:00:00,26.24,70.3387,16.5074,43.5769,71.2771,54.982,49.2663,24.5389,68.6143,77.2271,94.1705,93.3221,7.9449,31.0548,0.05,0.0
2024-03-16 06:15:00,32.48,69.9009,64.8228,23.2681,14.6415,20.0182,84.9031,79.4377,27.0062,89.0713,70.835,9.8184,36.0519,74.0414,-999.0,0.0296
2024-03-16 06:30:00,33.92,77.9102,13.0791,20.175,26.198,65.9441,84.0532,28.8519,65.8954,60.528,41.5695,87.9497,93.0531,92.7076,0.0988,0.049
2024-03-16 06:45:00,33.41,47.9632,79.3597,49.6758,72.4287,96.9193,19.5914,49.7609,45.7991,23.3667,36.5261,56.9917,53.4684,0.1492,0.1322,0.0897
2024-03-16 07:00:00,34.74,50.3249,15.5474,2.8927,61.9949,69.8147,15.0516,64.5747,23.2522,92.5931,54.4138,39.4082,80.7695,59.2764,0.1539,0.1165
2024-03-16 07:15:00,39.97,19.3996,94.552,52.8333,9.9486,76.9164,17.8261,73.7247,2.5528,19.5615,98.5525,83.8179,57.811,44.2118,0.1761,0.1238
16.03.2024 07:30:00,40.84,97.8915,79.4373,80.6298,12.4476,50.6232,38.6,90.7818,66.8847,98.5952,50.53,77.4745,40.6626,53.0495,0.1903,0.1367
2024-03-16 07:45:00,42.56,28.9707,48.1365,16.8239,1.5402,80.4375,12.636,91.2463,75.0457,46.6348,4.7335,43.155,80.5568,40.844,0.2275,0.1845
2024-03-16 08:00:00,51.8,49.5317,78.5835,71.1269,83.2705,28.3304,27.9215,47.2393,32.1181,73.6586,29.7547,36.685,39.3133,77.919,0.2564,0.1537
2024-03-16 08:15:00,51.86,84.6513,82.9991,69.7831,11.9161,41.2053,14.0298,64.2592,81.742,10.1134,8.5016,74.336,10.5575,67.7882,0.2696,0.2276
2024-03-16 08:30:00,57.06,44.8352,96.7619,21.2053,69.5512,85.9237,21.9729,20.3268,37.2973,0.3476,11.3181,36.5484,15.8745,46.8504,-999.0,0.2343
2024-03-16 08:45:00,56.91,9.1059,43.1114,78.4374,67.8503,1.2078,8.3669,9.4978,60.1385,31.3586,40.7835,63.9744,61.1886,78.8661,0.3248,0.228
2024-03-16 09:00:00,57.33,71.1663,12.8134,70.3169,51.04,68.0706,53.1381,94.2675,41.7886,79.2467,69.9791,33.0384,68.8551,54.7763,0.3629,0.2295
2024-03-16 09:15:00,55.08,34.7278,9.5828,58.0246,18.8447,98.0547,88.5703,24.0135,51.5691,47.25,18.0353,83.0061,7.3482,69.2218,0.3413,0.2346
2024-03-16 09:30:00,55.36,95.3088,1.4431,55.1817,33.6494,58.8454,55.4471,82.6884,65.0719,17.164,97.8407,26.8783,84.3343,10.9483,0.3495,0.2833
16.03.2024 09:45:00,60.19,85.0125,64.9939,45.0853,84.1323,95.8345,6.5624,71.4928,55.5197,49.4732,15.6435,52.3286,22.1425,76.1912,0.3597,0.3849
2024-03-16 10:00:00,60.61,43.9758,49.6785,89.1428,28.0509,43.5112,77.8246,88.3066,85.755,35.8847,56.9552,70.8832,96.3394,66.3721,0.3534,0.2457
2024-03-16 10:15:00,63.86,43.8254,97.4308,71.134,93.8665,47.4794,87.9851,7.1424,72.5162,19.7653,55.5959,59.7421,6.2422,79.6721,0.4135,0.3319
2024-03-16 10:30:00,71.05,73.0107,45.5272,87.3015,63.6723,96.139,46.6655,9.522,77.0657,21.3885,63.1048,37.0381,90.8494,68.402,-999.0,0.4758
2024-03-16 10:45:00,64.13,79.4403,86.1849,72.2084,38.0244,65.9249,33.9313,50.4669,28.4599,77.8875,24.6639,94.5022,33.848,31.3488,0.4256,0.3359
2024-03-16 11:00:00,65.47,93.0617,28.2123,92.9694,16.6026,5.3377,96.8468,44.0169,89.4765,62.7279,69.815,7.6315,89.2914,18.4981,0.4173,0.2809
2024-03-16 11:15:00,73.41,28.0379,78.3969,1.1567,1.7477,62.5851,53.8053,72.6173,34.5535,46.3307,81.8015,88.3842,8.121,76.2762,0.485,0.4339
2024-03-16 11:30:00,64.38,49.6325,87.2264,38.209,29.7314,64.1318,66.985,93.1919,78.5617,90.0667,13.2209,37.3273,97.1111,59.1127,0.4676,0.3303
2024-03-16 11:45:00,67.36,19.1447,7.5117,69.0002,20.058,3.6662,56.8018,54.5403,15.3553,47.5136,56.8255,97.9664,85.3231,5.456,0.4891,0.3742
2024-03-16 12:00:00,62.62,98.6752,77.3239,42.9239,7.164,1.0525,35.5935,17.2495,37.9407,55.942,22.0505,23.0855,82.1954,85.9825,0.4249,0.4053
2024-03-16 12:15:00,61.93,15.897,6.4717,89.4977,11.1255,99.0661,3.7301,2.9616,5.0105,15.6347,92.1982,35.8298,94.3009,65.3215,0.4041,0.3569
16.03.2024 12:30:00,69.19,67.4362,86.8182,97.7054,99.7243,64.931,99.9565,24.5628,33.9121,56.2741,49.4008,16.8953,31.6149,29.5048,0.458,0.4419
2024-03-16 12:45:00,66.31,26.7235,17.4877,59.124,50.2369,0.6264,83.5973,8.4575,3.7938,94.7515,65.7125,92.9372,55.0537,64.8625,0.4299,0.2728
2024-03-16 13:00:00,66.36,79.9958,30.8812,10.6034,75.004,66.5225,39.9543,76.4405,99.8075,75.1358,19.7606,55.2577,88.3057,76.925,0.4566,0.5171
2024-03-16 13:15:00,66.83,6.2661,87.1098,85.728,19.7891,75.3113,62.5754,61.3289,7.432,31.6961,19.4716,65.237,38.2171,39.6234,0.4588,0.3818
2024-03-16 13:30:00,64.83,80.5533,22.8931,21.5857,14.4941,5.8969,3.679,63.53,35.9679,55.7017,55.8385,50.6829,59.2156,1.6905,0.4139,0.4447
2024-03-16 13:45:00,66.73,57.2117,17.7258,20.5955,12.0428,17.2668,68.2817,36.3389,4.6418,24.2772,85.8712,37.7575,45.617,2.183,0.414,0.2447
2024-03-16 14:00:00,60.79,51.8554,78.1256,70.0012,59.974,18.7105,42.3022,47.1355,79.3811,98.9084,99.6968,74.4357,54.0867,4.1847,0.3959,0.3391
2024-03-16 14:15:00,60.2,80.1185,27.4327,98.9033,20.4006,93.6889,61.72,71.7294,69.9513,63.1819,36.1144,34.676,22.2767,40.0589,0.4026,0.3881
16.03.2024 14:30:00,56.34,13.5952,42.3533,73.1906,51.7296,5.8984,66.945,43.6531,76.3695,88.4411,85.6725,41.9311,83.1784,41.1765,0.3611,0.2765
2024-03-16 14:45:00,61.84,63.1875,89.3538,67.0149,52.5807,96.3873,9.513,42.2798,50.3924,50.4771,74.6841,49.9474,12.0312,38.3569,-999.0,0.2427
2024-03-16 15:00:00,55.01,56.0805,32.2518,63.9483,8.4824,1.7317,6.3738,6.2841,35.6943,1.7829,72.5938,53.7756,73.5183,55.9926,0.3233,0.2198
2024-03-16 15:15:00,55.62,88.5539,75.8163,28.6159,95.8819,56.0242,18.9189,22.9038,25.9107,28.7031,48.669,78.5689,81.9482,37.2424,0.3232,0.1848
16.03.2024 15:30:00,54.3,98.0069,4.2948,59.4703,28.3911,57.2119,31.5785,35.1764,23.735,8.4176,3.6797,60.2729,3.2692,74.1001,0.2884,0.2127
2024-03-16 15:45:00,50.23,31.0073,22.2562,27.3239,74.6114,62.9524,83.9369,98.55,27.1729,18.1446,53.2184,54.6712,52.5676,88.0169,0.2808,0.2295
2024-03-16 16:00:00,51.52,51.9014,96.0275,14.4671,57.584,12.245,3.2059,68.6169,85.0771,93.9512,64.0084,9.0164,31.5756,73.4591,0.26,0.1825
2024-03-16 16:15:00,47.64,53.5148,8.9068,37.2579,2.4077,66.2497,89.6295,25.8665,92.5958,34.6027,81.2972,27.3437,50.5286,70.936,0.226,0.1494
2024-03-16 16:30:00,43.34,8.9453,64.9124,96.1513,35.2955,18.6607,97.4716,24.9276,8.6657,77.1065,64.2269,3.8756,8.1032,59.7806,0.1933,0.1341
16.03.2024 16:45:00,43.04,5.9258,91.2989,88.73,50.015,19.6337,67.48,55.9272,18.0451,41.2712,43.1406,40.0268,29.6482,65.913,0.1793,0.1369
16.03.2024 17:00:00,36.56,7.6522,50.66,31.0928,90.1586,69.3635,8.2305,14.5442,99.7084,7.0172,63.9011,66.2888,26.5871,94.4828,0.1588,0.1006
2024-03-16 17:15:00,37.58,28.4744,2.0378,43.1077,22.8566,31.044,32.4172,85.9765,97.9592,38.7209,56.1137,1.7713,52.5293,91.9934,0.1268,0.0984
2024-03-16 17:30:00,34.6,9.6164,1.7963,17.8328,14.3976,10.2407,69.8957,38.008,78.8239,80.4738,65.1957,56.9262,11.9758,83.2124,0.1021,0.0447
2024-03-16 17:45:00,29.79,62.3251,52.6742,16.0336,12.1948,80.6371,45.2607,61.7879,48.3292,49.0169,75.0676,12.1245,78.5893,8.1684,0.0741,0.0184
2024-03-16 18:00:00,27.48,51.1952,58.4103,25.5013,57.8998,92.3798,61.1633,77.9556,80.8892,19.172,81.6839,79.5031,91.4121,53.1433,0.05,0.0
2024-03-16 18:15:00,30.03,20.0685,91.9761,34.5518,18.9248,11.4626,93.0716,88.0578,21.2761,97.0198,37.8562,59.1665,99.5012,90.8224,0.05,0.0
2024-03-16 18:30:00,32.25,92.6093,86.1952,71.0544,76.4902,19.6609,91.3698,3.7914,58.7654,51.2348,85.765,15.0821,89.7862,41.3182,888888.8,0.0
2024-03-16 18:45:00,29.71,69.1953,72.9221,88.3352,77.2673,56.2725,57.6354,38.8523,61.3737,38.8591,64.733,44.8851,38.4515,17.758,0.05,0.0
2024-03-16 19:00:00,30.97,28.7909,20.7674,20.595,58.8609,39.3262,60.8251,55.348,92.1664,92.3353,18.1845,34.909,1.5338,59.9619,0.05,0.0
2024-03-16 19:15:00,32.02,62.2481,62.3042,13.3507,96.2802,58.6248,85.2045,22.4378,1.1792,23.1599,16.914,7.0639,68.3458,43.528,0.05,0.0
2024-03-16 19:30:00,29.93,28.6121,75.4966,9.149,39.9154,14.2019,42.323,26.9999,91.9745,86.7268,15.3719,10.8545,37.0061,76.7674,0.05,0.0
2024-03-16 19:45:00,30.72,47.3435,17.4353,19.8055,81.1578,80.0468,54.6112,12.8175,83.9786,61.7685,73.2465,30.1387,34.5449,18.6399,0.05,0.0
16.03.2024 20:00:00,30.04,76.7135,64.3159,14.044,0.6795,37.2467,95.3674,3.7697,14.4118,60.4307,46.3482,22.2544,38.8929,74.0318,0.05,0.0
2024-03-16 20:15:00,29.75,8.3041,50.7119,88.9718,72.1899,98.6581,44.2241,70.9588,41.6421,90.9374,17.64,37.8817,17.1829,3.1816,0.05,0.0
16.03.2024 20:30:00,33.37,37.1927,25.8311,45.9125,88.5015,65.8879,51.645,4.5815,17.3913,44.5541,72.9374,29.619,15.7644,9.7458,0.05,0.0
2024-03-16 20:45:00,29.91,36.139,79.3469,50.4727,3.8354,90.7269,44.8598,84.1488,66.2308,83.4251,56.2932,38.1949,82.3073,6.5958,0.05,0.0
2024-03-16 21:00:00,29.03,86.471,3.2521,25.5566,24.7227,18.8627,63.7219,92.8299,50.2962,70.9469,73.2949,68.3721,58.6742,53.5719,0.05,0.0
2024-03-16 21:15:00,30.26,12.5705,10.2083,26.4191,63.4114,57.1918,41.5513,86.6019,98.2732,68.1266,58.0609,57.9878,91.4351,29.5271,0.05,0.0
2024-03-16 21:30:00,29.38,8.5986,6.3285,30.0791,69.1277,17.9075,53.6253,43.5914,72.9149,84.4458,58.2279,15.8723,89.1105,91.5503,0.05,0.0
2024-03-16 21:45:00,29.4,49.4287,15.5729,65.9616,14.3585,44.2937,70.1824,46.4564,20.503,17.2876,14.6597,61.9674,22.8808,27.8694,0.05,0.0
16.03.2024 22:00:00,28.59,29.3266,60.4653,12.6748,27.3979,9.407,35.0208,21.8384,62.3242,82.89,42.7791,63.1944,86.1041,25.662,0.05,0.0
2024-03-16 22:15:00,28.53,49.9438,69.1051,92.8643,75.8251,91.9346,94.7028,24.4324,27.8188,24.8817,31.2627,70.7749,43.1184,56.7449,0.05,0.0
16.03.2024 22:30:00,29.06,49.482,65.0905,89.6947,99.6862,94.0939,18.7979,36.6832,92.2769,53.8945,45.0314,73.1933,92.5911,39.1924,0.05,0.0
2024-03-16 22:45:00,29.8,3.7677,75.8741,35.9119,15.249,32.2369,92.4722,11.6432,34.4799,24.0391,42.6571,98.8888,8.6973,35.7851,0.05,0.0
2024-03-16 23:00:00,33.4,50.6186,69.5385,37.4092,0.1308,55.5258,98.1671,76.8127,3.325,2.4699,13.6145,46.601,38.5562,55.3588,0.05,0.0
2024-03-16 23:15:00,29.94,14.4794,92.2316,4.7747,69.1251,72.4805,77.0653,82.1819,6.3361,81.5685,64.3996,97.3384,58.7138,36.6535,0.05,0.0
16.03.2024 23:30:00,30.36,46.5352,97.0421,42.1659,8.1836,26.7275,46.0621,60.3827,93.8398,65.3728,87.1548,73.9377,14.8827,8.4578,0.05,0.0
2024-03-16 23:45:00,31.51,53.634,78.271,45.1133,96.4334,45.352,86.9118,73.5514,42.7287,56.3696,79.8991,26.4653,55.1218,55.203,0.05,0.0
2024-03-15 04:45:00,29.09,99.7786,59.2582,2.8082,90.6555,45.3097,64.434,15.5225,89.6736,56.345,0.2466,76.3615,47.2406,23.9389,0.05,0.0
2024-03-14 23:15:00,27.92,61.2383,25.0904,63.6785,30.6415,58.3992,64.3687,79.9166,39.6862,15.5652,64.9076,64.8138,95.4006,37.548,0.05,0.0
2024-03-16 18:30:00,32.25,92.6093,86.1952,71.0544,76.4902,19.6609,91.3698,3.7914,58.7654,51.2348,85.765,15.0821,89.7862,41.3182,0.05,0.0
