System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;yield ;yield;forecast_yield
2024-03-15 09:15:00;57,3600;2,6856;9,6576;56,2198;22,7698;57,3228;32,0548;11,6016;62,4540;32,9868;93,0965;93,5593;27,3431;49,8036;152.231,9196;289.956,0089;138.896,1217
2024-03-15 09:30:00;61,6600;22,9169;60,2753;17,7898;36,1237;13,4508;77,2230;91,1732;43,8239;53,1059;15,2348;90,8209;47,9800;59,8216;163.283,7687;310.733,4851;205.929,2711
2024-03-15 09:45:00;60,5400;98,4224;85,6507;15,9050;40,7672;96,0665;35,2593;35,4742;23,7132;8,9498;42,6530;58,3812;41,0420;60,0069;155.131,1981;295.406,6525;178.361,8428
2024-03-15 10:00:00;60,1300;69,8288;38,8679;69,7200;46,6044;11,9237;97,0326;68,0392;82,0350;4,7440;48,8952;52,7301;62,2839;7,6230;165.110,5005;314.167,7408;164.841,3694
15.03.2024 10:15:00;59,8000;75,4620;83,7068;46,5614;61,5615;44,6017;11,9120;23,7396;13,4286;25,1081;48,6184;29,9791;20,9484;36,4480;179.020,0557;340.317,7046;174.048,5735
2024-03-15 10:30:00;68,2500;65,1527;1,8265;37,3739;86,4061;28,3450;46,5842;71,7695;84,3510;9,9094;16,5740;30,8574;75,3842;39,6512;-999.0;344.729,8561;153.955,7908
2024-03-15 10:45:00;61,2900;81,7389;64,0258;77,2357;41,0455;50,3436;57,3654;9,0115;27,9774;56,3927;99,5066;55,6831;43,5945;92,9945;175.974,4051;334.591,8817;151.764,2610
2024-03-15 11:00:00;58,5500;0,1269;96,8376;92,4580;29,8719;20,8015;57,5007;94,5604;30,5998;91,1405;62,8095;48,4797;14,0446;79,5035;177.447,7975;337.361,8593;207.000,6138
15.03.2024 11:15:00;65,6300;75,2814;69,1067;40,7687;93,3433;15,5849;98,4036;98,4864;86,5784;65,3074;26,6722;65,1820;17,9977;78,1861;195.548,9324;371.391,9930;198.029,5446
2024-03-15 11:30:00;66,6600;32,5597;21,4533;58,9395;40,5807;4,1128;48,6508;94,0449;26,5210;49,4229;72,9403;61,0371;32,0996;82,1032;200.525,0778;380.747,1462;184.727,4522
2024-03-15 11:45:00;66,7500;49,8137;45,0495;22,6487;45,6087;52,5101;79,9233;54,8866;66,7439;85,5339;50,0609;84,5019;96,8483;46,6416;186.383,4361;354.160,8599;222.060,4800
2024-03-15 12:00:00;69,1200;94,1650;6,1618;18,2349;4,6770;43,8654;9,7053;92,5100;83,6075;15,5301;86,1703;55,3333;0,5781;71,8530;-999.0;385.004,1402;203.528,8855
2024-03-15 12:15:00;67,3100;96,1991;15,0911;67,0768;13,3101;11,0624;56,0668;17,2912;73,8986;28,1950;93,5835;90,4219;52,0522;71,2141;200.961,2877;381.567,2209;175.831,4145
2024-03-15 12:30:00;66,6900;10,3554;23,0603;33,3786;91,5037;47,3160;16,5868;84,8424;90,4077;98,7761;68,1192;14,6399;50,3947;71,9372;202.188,4244;383.874,2379;232.693,7312
2024-03-15 12:45:00;67,1500;31,9795;80,9799;38,4713;2,7611;28,0015;53,1503;68,6451;93,8559;57,2940;17,1468;7,3908;57,1186;95,4719;196.060,9360;372.354,5597;224.824,8151
2024-03-15 13:00:00;61,6900;76,5034;37,1622;75,6334;64,4756;46,7325;20,0976;61,1644;44,7279;80,2089;21,1079;16,1595;74,7431;7,2117;188.121,0788;357.427,6282;167.359,2986
2024-03-15 13:15:00;56,1500;30,8461;63,4653;44,4879;49,7154;58,8613;67,2357;52,4436;62,5474;42,8434;78,3227;64,5450;87,7140;39,6215;163.039,8031;310.274,8299;160.040,6754
2024-03-15 13:30:00;64,3600;78,1532;50,1472;6,9292;60,5288;49,9956;17,3637;7,4578;93,8455;34,9783;80,8887;26,5845;72,6259;50,2261;176.200,1344;335.016,2527;182.235,8009
2024-03-15 13:45:00;62,7500;44,8457;79,1976;71,5229;37,6481;1,2033;68,0392;84,8713;92,8290;56,6237;94,9332;86,0756;15,4429;93,0803;177.516,2995;337.490,6430;139.842,9828
2024-03-15 14:00:00;62,7500;66,9474;63,8207;32,3367;34,6839;84,0595;24,6844;67,6387;96,6333;56,0118;61,8734;20,2275;99,6008;51,9214;182.672,8759;347.185,0066;205.404,1489
2024-03-15 14:15:00;59,6500;19,7812;55,9463;6,7505;40,8663;36,6362;27,1148;37,2724;41,5616;88,6152;81,2437;44,1531;94,4035;5,0949;169.344,6857;322.128,0091;189.720,9756
15.03.2024 14:30:00;59,9200;96,7403;60,0486;70,1649;91,8261;49,9764;4,1557;26,8428;55,0995;52,8984;59,2276;84,2226;70,2145;98,5110;149.986,3558;285.734,3490;132.692,5653
2024-03-15 14:45:00;57,3800;7,7864;88,4488;0,3029;11,4089;96,4506;53,1993;46,0579;7,5003;20,9650;26,3307;56,7740;61,2400;25,4400;139.745,5450;266.481,6246;155.286,3369
2024-03-15 15:00:00;57,3600;38,0743;58,5205;12,3474;66,5359;92,6640;35,9615;21,2844;14,8420;90,4805;64,6101;20,3963;29,4786;86,5446;130.873,8876;249.802,9088;126.482,0949
2024-03-15 15:15:00;54,4100;22,1008;61,0472;98,9866;69,1261;68,7716;71,1746;52,1431;27,2815;4,6486;83,4137;44,3343;1,4619;8,3495;139.566,0090;266.144,0969;119.408,7114
2024-03-15 15:30:00;54,1800;40,5090;63,6148;92,9219;97,2707;96,5450;11,7670;98,6638;11,3658;76,0573;0,6324;11,3270;95,9691;8,1986;123.469,1943;235.882,0853;137.340,7992
2024-03-15 15:45:00;53,4300;13,7011;28,4433;85,6229;83,7800;74,4179;92,8652;4,7178;63,2491;61,2636;95,7852;81,8906;59,3335;2,2105;115.846,2339;221.550,9197;101.610,1729
2024-03-15 16:00:00;50,5800;89,0465;39,3184;76,9149;82,4502;45,3370;17,6542;43,5163;76,4449;34,1474;33,6749;46,8421;16,4698;53,2177;97.866,2381;187.748,5277;85.242,8167
2024-03-15 16:15:00;47,0500;88,8890;97,1821;53,4585;73,0890;33,9396;66,6494;61,8613;24,5833;38,6529;3,8240;35,4217;65,6070;37,3356;-999.0;171.329,2680;84.360,0725
15.03.2024 16:30:00;43,6200;73,2711;94,4825;19,8279;20,7412;21,4018;6,5796;17,0126;69,1799;55,6761;33,9034;89,7727;33,3453;7,8521;72.527,6396;140.111,9625;92.614,3135
15.03.2024 16:45:00;39,4400;32,0518;59,6296;80,9971;45,8638;30,7869;17,9628;69,2255;11,7066;49,9470;52,9827;38,5706;8,8626;44,0491;61.072,1443;118.575,6313;62.526,0611
2024-03-15 17:00:00;36,8100;27,0777;15,3879;30,6846;17,0671;33,3471;23,2152;10,8559;90,5272;44,0888;50,9089;10,1839;35,4997;44,5147;50.803,5494;99.270,6728;58.644,3989
2024-03-15 17:15:00;33,8000;94,5464;42,6565;10,5576;67,3250;97,7459;29,1616;50,5762;23,4058;27,6960;84,0033;30,8097;30,5296;27,4673;35.008,3243;69.575,6497;29.828,4958
2024-03-15 17:30:00;36,3900;64,6526;75,0036;88,9487;21,6174;37,1619;61,8749;17,8886;88,7992;1,6210;64,5621;35,7142;96,8994;27,0382;23.340,0709;47.639,3332;28.742,0088
2024-03-15 17:45:00;33,9500;66,4723;40,9445;65,1710;7,7147;85,8469;45,1053;72,0369;37,2526;69,8968;29,3218;79,3084;24,3205;28,4794;11.393,1701;25.179,1597;15.176,8849
2024-03-15 18:00:00;32,9000;53,7714;51,5808;78,8552;58,6863;69,0088;15,7833;39,8711;98,5235;22,7833;58,4838;61,5971;64,3589;69,0053;-2.000,0000;0,0000;0,0000
2024-03-15 18:15:00;31,7200;61,6833;76,8100;83,5614;81,6911;70,6814;14,8567;54,2239;24,6902;21,7053;43,0348;14,7162;26,4880;67,2148;-2.000,0000;0,0000;0,0000
15.03.2024 18:30:00;29,4600;23,2668;56,4618;44,1393;39,0061;75,5806;88,4769;66,9927;94,6884;32,8422;40,3053;33,7127;4,8290;68,1505;-2.000,0000;0,0000;0,0000
2024-03-15 18:45:00;29,8900;80,6977;22,7320;78,1067;26,5251;96,3999;2,3989;13,4427;76,5472;11,0734;67,1143;85,7114;74,6768;19,8036;-2.000,0000;0,0000;0,0000
2024-03-15 19:00:00;33,2400;13,4002;42,1413;10,8562;0,1940;64,6302;1,5477;7,1603;60,6881;85,5312;6,4008;10,7332;13,7671;23,9740;-2.000,0000;0,0000;0,0000
2024-03-15 19:15:00;29,0700;75,8536;63,9278;79,2195;29,7116;50,3571;29,4858;50,5083;25,1856;27,4125;78,1952;26,4228;26,2022;42,3228;-2.000,0000;0,0000;0,0000
2024-03-15 19:30:00;30,3300;41,1201;93,5524;57,8804;81,0746;14,9207;3,2056;52,4927;64,4906;49,1502;76,7824;65,1538;97,8874;84,6515;-2.000,0000;0,0000;0,0000
2024-03-15 19:45:00;30,9400;62,0205;72,8548;17,0563;40,3363;19,7097;78,4983;93,5544;73,3560;75,6536;16,6781;74,7867;90,7101;4,5640;-2.000,0000;0,0000;0,0000
2024-03-15 20:00:00;29,2300;29,6083;96,3370;94,7440;94,8502;99,6655;66,6582;20,0253;98,5218;10,0710;75,6270;10,8539;95,3501;43,5840;-2.000,0000;0,0000;0,0000
2024-03-15 20:15:00;30,6300;11,1137;34,5243;79,6945;26,7361;10,1864;98,3945;37,6103;69,0953;8,3878;92,8080;36,2120;19,0829;98,5446;-2.000,0000;0,0000;0,0000
2024-03-15 20:30:00;31,6900;97,4944;97,9765;74,9897;91,7387;48,3546;44,2506;14,9609;94,4402;96,8624;68,8601;52,3224;64,5692;91,2273;-2.000,0000;0,0000;0,0000
2024-03-15 20:45:00;30,5000;0,2120;46,3499;95,2946;85,6320;49,0482;78,0706;70,9400;68,1518;29,4226;88,6188;92,8022;91,2551;23,6709;-2.000,0000;0,0000;0,0000
15.03.2024 21:00:00;29,2700;75,8609;78,5507;9,0467;92,6901;38,9487;98,4615;67,1400;60,5626;9,3899;10,9610;65,4236;65,6531;70,9948;-2.000,0000;0,0000;0,0000
15.03.2024 21:15:00;30,4100;49,4705;67,2737;16,5804;26,6915;48,6973;86,3827;94,3528;36,3642;50,4298;38,5516;10,8067;29,7684;23,9703;-2.000,0000;0,0000;0,0000
2024-03-15 21:30:00;30,2900;59,2909;65,2039;65,1798;97,2579;57,2269;4,3558;6,1215;77,9722;61,0676;13,0431;51,0273;21,9136;99,7862;-2.000,0000;0,0000;0,0000
2024-03-15 21:45:00;28,8100;28,6010;85,6345;25,5248;12,0912;45,9017;70,6906;48,4816;66,1703;4,2121;49,1954;73,1130;25,2052;38,6862;-2.000,0000;0,0000;0,0000
2024-03-15 22:00:00;31,1100;73,7622;29,3224;15,8460;68,3339;93,1498;2,7533;46,1333;17,3072;83,9615;65,3342;44,8692;3,1464;49,6974;-2.000,0000;0,0000;0,0000
2024-03-15 22:15:00;34,7100;63,5492;68,4441;37,9861;14,5938;91,3299;7,9804;97,6763;93,1946;37,2329;24,2697;2,6236;47,5340;22,7209;-2.000,0000;0,0000;0,0000
2024-03-15 22:30:00;27,3100;20,2621;35,8617;20,5672;13,6433;30,9898;55,1238;23,9012;57,0977;26,1201;96,4352;29,1006;0,8123;39,6108;-2.000,0000;0,0000;0,0000
15.03.2024 22:45:00;31,1000;63,6875;12,6687;0,0609;18,1053;77,3653;18,7817;52,9478;15,0449;93,0809;97,2522;29,1734;15,7249;60,2940;-2.000,0000;0,0000;0,0000
2024-03-15 23:00:00;31,3600;86,1984;26,5394;42,5688;36,8836;31,8092;61,0128;65,9355;44,8161;87,7632;98,5179;19,3565;54,2634;39,0323;-2.000,0000;0,0000;0,0000
2024-03-15 23:15:00;30,4100;2,6885;72,4564;25,9341;62,0539;74,9452;30,5383;42,8721;33,1384;2,1914;43,2424;44,0413;23,4943;81,2349;-2.000,0000;0,0000;0,0000
15.03.2024 23:30:00;31,7400;0,7497;86,4460;84,1789;91,4625;92,1223;40,7442;72,9007;5,5896;79,4286;76,8083;33,9194;47,8033;71,2539;-2.000,0000;0,0000;0,0000
2024-03-15 23:45:00;28,6500;58,6652;8,5217;74,8862;82,2451;89,5610;70,4730;71,7089;2,7745;74,1534;59,8426;52,2843;24,0282;63,8296;-2.000,0000;0,0000;0,0000
16.03.2024 00:00:00;32,9600;39,2166;94,4856;75,2696;98,4390;48,4425;31,8019;19,6771;94,4604;50,3390;99,3381;27,6983;34,8066;75,9621;-2.000,0000;0,0000;0,0000
2024-03-16 00:15:00;28,6600;8,5784;25,0598;39,0705;43,1967;1,2290;61,1793;87,9721;31,3963;77,5883;51,3662;90,5553;56,1531;4,5389;-2.000,0000;0,0000;0,0000
2024-03-16 00:30:00;33,8900;14,1816;84,8093;50,0539;29,6765;1,5112;13,3938;31,3914;38,4729;99,1986;33,2739;23,5632;22,1014;26,1868;-2.000,0000;0,0000;0,0000
2024-03-16 00:45:00;30,0900;2,9962;28,1280;7,9500;35,0685;95,3724;32,0538;22,7991;97,0829;62,4038;40,7929;7,6189;76,4222;39,9765;-2.000,0000;0,0000;0,0000
2024-03-16 01:00:00;30,5100;21,8260;90,1434;96,6819;71,9054;80,2341;73,9125;44,5047;75,2847;78,5917;66,1785;12,3858;61,7063;50,0800;-2.000,0000;0,0000;0,0000
16.03.2024 01:15:00;32,8000;20,4768;73,7091;4,6542;86,9647;65,5644;1,4474;50,7082;3,6944;27,5291;98,5814;85,8982;23,4996;46,2014;-2.000,0000;0,0000;0,0000
2024-03-16 01:30:00;28,1100;21,6203;53,2098;96,9300;30,4208;69,0861;97,4965;69,8256;27,7259;6,8396;65,5144;53,9320;67,2520;58,7856;-2.000,0000;0,0000;0,0000
16.03.2024 01:45:00;30,3300;9,6229;25,7025;53,3658;88,3098;69,5284;94,6956;24,3537;83,1789;63,0110;89,0895;0,1606;47,6048;60,4194;-2.000,0000;0,0000;0,0000
2024-03-16 02:00:00;27,8200;15,6158;27,2358;1,3510;23,5939;4,6620;25,5564;57,2433;3,3331;73,5817;48,3004;27,6498;6,6931;60,3679;-2.000,0000;0,0000;0,0000
2024-03-16 02:15:00;31,3400;95,6036;84,7772;91,6100;22,9951;80,5399;23,5380;87,4075;22,4743;40,9007;39,1804;30,9737;38,8344;72,5007;-2.000,0000;0,0000;0,0000
2024-03-16 02:30:00;28,5200;9,1324;23,4562;93,6539;25,2926;79,4514;53,0705;52,2377;98,9471;28,5718;64,7112;22,2499;7,2327;26,1483;-2.000,0000;0,0000;0,0000
2024-03-16 02:45:00;32,9400;6,6003;39,4856;67,6813;84,3724;65,7382;55,8419;39,7937;42,9551;65,8505;34,5280;92,9236;43,9794;73,6072;-2.000,0000;0,0000;0,0000
2024-03-16 03:00:00;28,0400;92,3798;52,1655;89,5148;8,6203;68,7783;8,7907;45,3638;3,8007;47,2160;65,2742;90,5654;12,2035;47,5093;-2.000,0000;0,0000;0,0000
2024-03-16 03:15:00;33,4000;8,8449;60,1706;0,9811;70,1599;84,1792;94,2699;56,2983;44,0894;33,7395;20,9154;83,9578;84,5578;20,4058;-2.000,0000;0,0000;0,0000
2024-03-16 03:30:00;30,1600;91,2830;32,8125;66,9777;30,2113;10,6145;8,0972;38,2204;21,0428;28,2148;87,5462;67,5786;28,6411;21,1626;-2.000,0000;0,0000;0,0000
2024-03-16 03:45:00;28,9700;76,5246;83,4144;7,6819;97,6973;18,4510;46,7044;74,6943;0,5280;81,2092;88,9011;25,9300;80,3545;93,8044;-2.000,0000;0,0000;0,0000
2024-03-16 04:00:00;32,0300;38,7550;23,3576;76,1091;48,2749;76,6231;34,5071;1,9474;75,5097;14,5463;19,2957;5,3415;85,7685;30,6612;-2.000,0000;0,0000;0,0000
2024-03-16 04:15:00;31,4800;59,1225;15,7412;45,0122;29,0890;43,8008;8,6206;2,6260;30,7141;96,4356;41,7636;64,3968;37,0229;83,3850;-2.000,0000;0,0000;0,0000
2024-03-16 04:30:00;29,6500;89,2675;14,4077;15,0307;34,6396;55,8730;42,7701;26,1066;27,6254;40,0350;92,9943;30,2253;90,4287;72,0122;-2.000,0000;0,0000;0,0000
16.03.2024 04:45:00;30,9300;93,8482;86,7618;97,8142;3,7997;23,4107;73,2400;74,9266;54,6187;35,0404;45,2696;4,0896;58,6444;58,6817;-2.000,0000;0,0000;0,0000
2024-03-16 05:00:00;30,1200;73,8707;31,8982;52,6082;14,7157;8,4779;88,4120;96,5433;42,5333;70,1219;18,7246;88,8458;74,1194;23,2520;-2.000,0000;0,0000;0,0000
2024-03-16 05:15:00;30,4700;39,4422;9,0246;78,5832;65,8270;86,9926;81,6846;70,0621;78,0382;23,5741;27,4027;60,2046;28,0205;24,0694;-2.000,0000;0,0000;0,0000
2024-03-16 05:30:00;31,2000;19,9365;90,3413;61,1336;70,8507;27,5066;80,5214;92,9236;93,9961;5,1549;96,5843;37,1131;81,5066;48,7890;-2.000,0000;0,0000;0,0000
2024-03-16 05:45:00;34,3000;19,0796;76,5704;58,9070;84,4882;88,3221;88,9147;9,2684;22,2191;79,9867;34,3225;64,0544;58,7814;32,9347;-2.000,0000;0,0000;0,0000
2024-03-16 06:00:00;30,9300;90,6212;12,8212;99,5267;91,0287;32,3251;31,2874;74,4960;88,1901;65,7524;55,5099;11,0177;20,8947;45,3266;-2.000,0000;0,0000;0,0000
2024-03-16 06:15:00;35,1200;27,6644;62,2521;68,7429;76,3737;93,5448;14,2522;24,5890;61,2570;52,8983;61,2661;41,7208;52,4298;95,7427;10.071,8478;22.695,0738;10.853,6544
2024-03-16 06:30:00;31,1700;66,2166;65,8162;14,0230;15,7878;39,2201;1,0131;9,6444;25,0728;11,3780;96,2675;46,2763;81,2378;33,6945;25.312,9324;51.348,3129;24.553,6872
2024-03-16 06:45:00;34,0100;70,6359;68,6933;28,5131;73,2519;94,6981;18,0966;55,9248;39,9928;35,6010;13,3985;33,1286;20,9721;43,4071;34.406,3876;68.444,0087;48.668,6446
2024-03-16 07:00:00;37,7000;63,7583;36,5727;9,6881;0,1354;62,9959;14,5397;80,4571;61,3123;0,0317;86,0024;16,0550;89,6486;34,1318;55.805,6805;108.674,6794;49.480,7999
2024-03-16 07:15:00;38,7100;28,5233;94,7137;5,2947;33,7532;23,5449;89,7987;7,8082;58,2843;84,7245;94,4878;75,8976;4,0066;76,2137;59.575,4588;115.761,8625;64.686,9149
2024-13-40 88:99:00;47,5700;8,0443;61,0893;70,7272;4,8428;63,2246;77,4060;76,2667;84,5331;97,9285;39,6529;85,4022;21,6271;63,6233;675.915,2566;156.069,5308;96.275,1250
2024-03-16 07:45:00;47,4800;35,2231;53,7904;80,3636;71,3747;16,3165;89,1648;41,7713;75,6464;60,0760;91,1575;32,0714;22,1559;94,7139;offline;187.625,7913;82.184,5554
16.03.2024 08:00:00;45,6900;19,1869;67,3208;95,8663;82,9650;47,8089;99,8442;65,4982;46,6246;23,8123;3,4999;75,9606;33,0720;33,1900;91.611,9636;175.990,4915;106.268,8619
2024-03-16 08:15:00;44,8600;39,7737;40,5162;19,5189;7,9801;12,3626;75,8938;84,7700;5,6958;47,1984;15,4706;23,6737;49,5658;2,2422;104.749,4372;200.688,9419;96.787,7288
2024-03-16 08:30:00;50,6000;81,6214;51,7166;10,7077;63,1974;36,1534;91,4085;29,1495;43,9649;97,0727;38,0240;12,4842;86,3191;19,7872;123.758,7754;236.426,4977;166.702,5954
2024-03-16 08:45:00;55,3900;78,7577;93,3529;93,5980;27,1612;84,3298;24,0632;27,7618;96,5339;95,6420;73,5944;81,8883;86,2166;0,9627;141.617,3698;270.000,6553;127.930,6941
16.03.2024 09:00:00;58,9900;84,3740;59,6490;46,5731;68,5450;5,6102;8,9122;43,2798;34,3535;12,1303;97,5725;87,3533;32,7848;54,6848;147.681,7956;281.401,7757;121.224,3665
2024-03-16 09:15:00;54,8400;83,7502;92,3025;74,2234;92,5511;82,0264;77,6248;1,0629;46,7370;42,9110;48,5964;42,1705;31,6083;10,6445;138.858,8571;264.814,6513;170.477,9573
2024-03-16 09:30:00;60,1900;28,9461;50,2142;78,2494;84,0282;84,3697;42,2713;40,8527;16,4668;23,8175;96,9348;41,1393;81,0085;82,3428;163.040,8651;310.276,8263;130.408,3352
2024-03-16 09:45:00;54,4300;76,3518;16,4864;79,6404;94,7949;3,5278;30,3366;30,5996;50,2267;59,8865;39,6001;67,0583;0,5693;90,3526;162.721,0567;309.675,5865;178.990,9617
2024-03-16 10:00:00;63,9800;86,2230;75,2401;51,8603;74,6145;78,3834;62,0467;45,0273;78,5155;93,2112;63,0331;48,4838;30,9563;13,1431;161.694,2318;307.745,1558;181.130,0027
2024-03-16 10:15:00;60,7800;2,5738;14,1704;6,5197;93,1241;72,0740;97,5652;8,2164;37,1678;91,8949;95,8371;61,9392;2,9006;75,6833;172.131,6212;327.367,4479;159.501,4282
2024-03-16 10:30:00;64,1800;36,0363;47,7854;54,6932;53,8207;18,6798;36,7436;7,0947;72,4739;23,7901;1,9645;97,0579;73,1932;86,7727;190.189,2261;361.315,7451;184.001,7282
2024-03-16 10:45:00;61,2700;34,7689;45,1696;59,1449;34,0121;77,8208;9,4981;6,2059;76,6674;13,9648;66,3698;47,7837;37,8394;88,8112;180.099,4456;342.346,9578;217.562,0312
2024-03-16 11:00:00;64,0300;81,0736;98,9665;39,3525;41,7540;11,5739;5,4952;80,8068;8,3800;27,5787;54,4213;57,4204;41,6391;29,5253;188.561,9095;358.256,3898;165.284,3764
2024-03-16 11:15:00;65,9400;28,5604;99,8553;38,3638;36,5160;33,9670;86,8524;27,3807;61,2501;15,5943;3,6746;0,2267;92,8043;67,6773;202.447,8462;384.361,9508;159.107,4631
2024-03-16 11:30:00;63,2300;27,6766;99,0153;90,3021;93,0630;8,8322;19,5741;30,8131;17,2158;16,1010;65,2798;46,5528;68,7462;20,0621;176.308,3534;335.219,7044;187.141,5821
2024-03-16 11:45:00;65,0200;35,6313;69,3686;33,9538;47,9174;1,6343;99,7289;16,1808;68,5027;85,5713;63,0712;76,9527;34,3255;31,7474;193.356,2849;367.269,8155;175.363,6376
2024-03-16 12:00:00;68,9000;67,4825;88,8231;97,0706;9,2826;14,6036;27,1447;63,0799;1,4285;45,0657;40,4626;77,1189;60,1657;60,5805;200.011,0926;379.780,8541;197.412,3828
2024-03-16 12:15:00;62,6800;1,9660;77,7439;21,8453;33,5572;83,2615;42,2705;65,7158;99,6789;72,4434;33,6948;63,2998;17,6169;38,5105;210.459,0267;399.422,9703;230.117,8535
2024-03-16 12:30:00;68,3800;33,8823;59,5135;70,3168;95,9414;56,4997;14,6638;24,5501;68,9523;35,8105;38,8373;46,7865;95,6348;8,3464;-999.0;364.628,9184;160.346,8448
2024-03-16 12:45:00;67,8300;2,1302;67,5411;11,2086;65,4431;99,4016;92,6145;42,9483;33,3469;18,4487;43,0239;40,1544;18,7994;78,7844;205.183,4737;389.504,9305;162.956,6169
2024-03-16 13:00:00;64,6000;63,1591;8,4954;28,8694;83,0651;79,4065;72,2191;71,6637;98,7305;84,1884;75,9782;27,3280;24,5605;16,7767;186.711,2542;354.777,1578;197.322,3409
2024-03-16 13:15:00;62,4300;0,2639;36,7655;10,8649;14,8281;41,2725;95,1264;91,7309;7,7781;99,3191;50,2543;97,0652;77,4939;96,6975;-999.0;343.597,7075;169.868,4987
2024-03-16 13:30:00;65,2100;34,5369;82,3107;68,5476;15,7544;58,6120;20,7889;37,1028;26,5905;25,2840;0,5144;46,6218;44,6339;40,9215;-999.0;358.242,4139;182.511,3117
2024-03-16 13:45:00;61,5500;49,1680;70,8141;36,8717;38,6713;29,3658;91,1921;73,5687;76,3773;97,7986;35,0550;23,9312;53,0601;86,9227;178.501,4972;339.342,8148;181.996,6564
2024-03-16 14:00:00;60,2900;95,4938;21,9604;42,0001;95,2674;25,1213;90,2704;72,1830;5,9530;13,6325;70,8174;74,7733;40,7799;50,0733;165.844,3018;315.547,2873;122.344,3698
16.03.2024 14:15:00;58,2200;68,4617;34,6570;10,3711;5,0443;93,4877;71,1157;54,3829;24,9793;73,4477;19,7041;9,3626;47,3919;39,4670;152.398,3496;290.268,8972;130.767,7907
2024-03-16 14:30:00;61,4900;36,1280;71,7761;31,0861;82,5051;57,6483;15,5096;62,1892;9,9148;53,7550;30,3592;60,9203;58,7628;16,2285;165.971,8724;315.787,1202;181.029,5365
2024-03-16 14:45:00;57,8900;89,9344;9,4089;14,0551;37,0740;63,9335;31,6437;71,5861;10,8446;48,0517;56,8931;13,1162;3,1996;43,4179;149.871,6377;285.518,6788;120.961,9742
2024-03-16 15:00:00;56,9300;89,9998;98,2270;77,3893;51,2566;15,7066;93,1647;23,4474;50,2959;40,2450;66,6166;60,9614;68,5631;57,7078;141.177,4638;269.173,6319;133.722,3261
2024-03-16 15:15:00;49,9800;65,6656;72,7501;57,4473;84,2392;75,7605;2,0528;52,8927;4,6806;45,3267;49,9036;96,8408;59,7952;14,3321;122.170,6757;233.440,8703;111.476,6891
2024-03-16 15:30:00;52,9400;61,2076;96,1425;71,2039;90,8878;61,4861;73,2974;57,0572;32,1846;77,1194;75,0886;8,0981;55,2822;30,4122;113.889,6369;217.872,5173;118.965,7533
2024-03-16 15:45:00;48,9600;74,9666;22,9625;48,3682;7,5704;96,6346;30,2508;18,0374;87,1852;59,5197;24,5839;19,0491;5,5083;16,3238;103.992,3649;199.265,6461;113.128,1421
16.03.2024 16:00:00;49,4400;93,2101;12,4480;40,0918;95,1012;74,2552;55,1545;48,4491;26,2810;15,9915;51,4616;16,2037;13,9309;74,3215;97.935,2973;187.878,3590;102.945,2352
2024-13-40 88:99:00;46,8800;39,1604;92,1337;5,5905;10,9305;46,8095;99,3840;40,1487;16,0348;49,5963;56,8893;96,3171;35,1306;90,3806;675.915,2566;173.066,1349;96.766,3759
2024-03-16 16:30:00;46,6900;40,0797;94,6565;0,6154;3,6782;78,7243;57,8673;74,1017;35,8764;90,9176;72,2413;61,3784;64,2991;70,6927;70.358,2589;136.033,5267;66.086,9198
2024-03-16 16:45:00;39,2200;3,1414;72,3609;39,0955;38,1029;23,5203;25,7729;28,0183;61,4273;64,0239;9,0137;67,3771;9,1938;68,1218;63.246,2454;122.662,9413;72.233,6085
2024-03-16 17:00:00;37,7900;1,6999;61,0955;21,9701;59,3329;88,7078;66,2615;30,9746;18,6936;85,9784;67,2932;66,0600;34,1693;85,6267;51.934,7814;101.397,3891;55.590,8020
2024-03-16 17:15:00;37,0100;58,7166;75,4842;96,5058;57,1755;65,3439;37,3593;33,4799;5,1542;30,3259;79,0865;12,7670;92,0664;15,6545;38.125,8975;75.436,6873;27.379,2951
2024-03-16 17:30:00;36,9900;44,7287;84,6531;31,2657;7,2332;4,8434;11,3375;19,9854;69,5479;65,3314;67,2258;15,8675;62,7745;88,6069;-999.0;52.111,1741;34.505,6738
2024-03-16 17:45:00;28,0500;67,0900;93,5082;65,8985;36,4765;40,0641;14,8429;54,9863;98,3886;93,0972;42,1475;25,3747;82,2304;35,3886;10.811,0430;24.084,7609;11.798,8208
2024-03-16 18:00:00;31,5000;60,6028;21,9169;55,0712;50,7134;90,2782;60,8675;84,3702;83,1152;96,1772;71,8552;46,8756;18,7524;74,8766;-2.000,0000;0,0000;0,0000
2024-03-16 18:15:00;30,6300;42,9654;73,2628;96,0736;25,8857;93,5748;20,3164;45,0661;29,1772;57,3160;41,1850;0,5624;79,6383;88,6694;-2.000,0000;0,0000;0,0000
2024-03-16 18:30:00;29,5000;94,7189;11,2225;12,8186;34,3444;49,4360;27,7245;28,3660;43,9656;28,7475;69,7972;0,7499;29,8439;16,8638;-2.000,0000;0,0000;0,0000
