System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;reading;forecast_yield
15.03.2024 11:30:00;69,3400;15,6504;91,8544;75,8024;70,2322;0,2330;9,9502;7,6386;85,4308;34,8325;18,4187;68,0386;29,4953;29,8422;168.622,4273;155.575,0508
2024-03-15 11:45:00;65,0400;42,8471;60,7382;42,2521;58,5689;63,3486;85,1532;30,1611;10,5359;82,7070;55,9280;16,6796;82,6999;5,0948;171.679,8716;153.347,4782
15.03.2024 12:00:00;68,4900;98,7516;24,3219;95,3699;59,4359;0,5951;42,0248;82,0910;24,6043;83,5098;99,9871;55,3988;74,4063;27,1698;165.845,5853;155.294,5988
2024-03-15 12:15:00;67,6000;61,9850;38,9401;87,0782;52,6222;69,6502;85,2204;49,9770;24,1025;73,2869;80,3631;39,6401;6,2650;46,9266;174.880,5839;159.293,7981
2024-03-15 12:30:00;63,9000;19,1221;81,2958;32,8354;77,9758;23,5742;66,1279;45,9652;38,8149;23,6179;78,7281;79,2714;42,4715;72,5989;159.026,5862;174.582,6170
2024-03-15 12:45:00;64,6000;84,9436;80,4385;51,3576;24,1130;48,0236;96,7707;68,3882;50,3909;6,1627;93,6566;67,1220;76,4898;39,3901;165.438,9167;135.538,3464
2024-03-15 13:00:00;64,5300;37,9330;19,0810;6,9030;76,1975;44,2690;3,0005;88,8558;97,9797;13,4809;28,9872;75,5514;62,4503;26,5836;169.905,8191;176.547,8107
2024-03-15 13:15:00;70,1400;92,2854;65,2756;25,3356;65,0306;30,6003;58,1714;88,7949;26,3999;20,8542;6,9721;97,7455;78,1379;69,7169;164.748,4475;163.680,8522
2024-03-15 13:30:00;64,9300;48,8593;78,9374;15,8321;82,3690;6,0413;8,6497;11,6574;76,2947;58,0320;1,4818;68,8374;76,2346;68,8420;-999.0;173.271,5590
2024-03-15 13:45:00;59,6300;96,9698;0,0503;97,2404;39,2216;13,8749;65,1751;99,2944;71,6411;81,2952;19,3908;37,4218;13,5286;38,5519;888888.8;149.181,0228
2024-03-15 14:00:00;59,2100;57,4938;79,9220;8,9365;66,9464;44,9017;62,6801;4,5011;9,8495;87,5677;70,1042;94,6153;85,2608;70,8598;null;108.687,4723
2024-03-15 14:15:00;57,3700;96,2201;72,8208;99,5697;14,8384;45,2377;91,8099;88,4112;49,9102;47,0783;57,8228;60,7998;43,7426;12,1283;133.116,1382;128.234,7741
2024-03-15 14:30:00;59,2200;49,4771;30,8048;21,8525;22,9208;46,4332;14,9342;82,5700;13,9710;88,3425;59,5042;2,8442;35,3676;27,1974;144.871,9344;141.071,3116
2024-03-15 14:45:00;56,7700;40,3049;89,4060;30,6167;13,0235;98,2588;96,2871;32,5354;47,9307;59,7217;74,6531;29,4882;46,7978;78,0155;131.755,6798;82.974,4095
2024-03-15 15:00:00;55,5800;50,8262;84,2211;31,6587;5,7727;80,3912;5,4349;91,7245;76,5354;66,8236;19,9859;88,5260;10,5477;50,9570;124.862,2150;137.746,3120
15.03.2024 15:15:00;54,8100;82,9491;54,2215;97,6666;0,3901;75,1296;91,3102;15,2934;68,2313;35,9017;45,6106;99,6337;27,3607;17,5815;117.703,6748;100.850,0588
2024-03-15 15:30:00;51,3700;4,9803;56,4312;3,2156;6,3796;11,6105;17,6619;51,8351;64,4652;19,3307;49,1611;69,6685;39,2294;28,2086;106.339,5216;111.582,5237
2024-03-15 15:45:00;48,9700;82,2926;71,5342;41,2111;46,2922;84,1061;26,1188;69,0238;99,8054;77,9413;32,9000;92,4624;80,8746;5,0497;101.898,6159;89.937,8800
2024-03-15 16:00:00;52,8300;19,6916;58,6171;56,8564;3,8868;14,4917;83,3894;62,0425;5,6484;10,1815;23,8116;54,7117;78,1270;25,4151;97.890,9757;80.240,6620
2024-03-15 16:15:00;47,1800;2,9941;74,9002;39,4554;25,8593;79,0916;92,4004;8,5349;98,5074;4,1482;97,4122;39,3565;92,1027;14,8687;81.029,1762;75.693,0172
2024-03-15 16:30:00;48,3500;29,5716;4,4177;90,0754;38,8739;90,4965;33,8365;12,6229;21,6617;20,2174;66,7942;90,4795;97,4966;91,2955;75.799,1280;51.311,0826
2024-03-15 16:45:00;38,4400;68,6309;2,3901;74,0130;98,4154;39,8860;14,7090;4,5593;82,8052;4,4374;58,5134;92,1158;32,9751;53,6941;-999.0;56.818,5009
2024-03-15 17:00:00;40,6700;37,7311;88,1909;49,2214;38,2851;77,7166;95,2027;59,4034;61,8045;44,1015;5,9074;89,5547;92,0006;58,8058;58.276,6845;45.449,8550
2024-03-15 17:15:00;35,2300;70,1830;2,1600;78,8649;52,7288;54,3616;28,1656;57,1947;1,5016;94,7488;12,9785;40,6696;55,7705;95,0734;46.474,5860;22.535,4216
15.03.2024 17:30:00;35,3600;26,5650;17,5024;49,9581;40,0422;18,0014;72,0666;7,5694;47,0252;8,5537;8,3522;45,2926;71,9117;48,9960;36.086,4676;21.421,5156
2024-03-15 17:45:00;31,9500;44,6227;83,9034;13,4682;2,6571;56,0719;44,7515;22,3246;30,5240;94,5649;56,9616;47,0909;14,6534;36,6043;-999.0;8.169,7386
2024-03-15 18:00:00;30,6400;66,9999;65,0812;2,4321;52,9420;70,6055;21,3050;11,8004;3,5757;29,9748;42,9113;81,8177;86,7084;57,6801;18.000,0000;0,0000
2024-03-15 18:15:00;28,4300;99,7522;71,0952;43,6199;87,4781;91,2174;66,5062;9,1324;88,9678;26,9196;17,7981;58,4823;39,0278;4,7909;18.000,0000;0,0000
2024-03-15 18:30:00;30,5100;48,0771;17,4980;90,6915;67,5335;25,1733;55,8384;52,5726;78,3660;15,4031;15,3123;23,5846;78,1050;78,6490;18.000,0000;0,0000
2024-03-15 18:45:00;26,1800;30,2062;74,4825;6,7531;87,4029;8,4723;77,7039;85,0585;47,8468;16,6338;62,5931;3,0021;47,0174;57,1234;18.000,0000;0,0000
2024-03-15 19:00:00;30,2000;58,9659;98,9544;72,0946;87,7305;7,3377;31,0983;41,9417;82,0000;25,6194;38,7160;55,9377;43,6007;52,0549;18.000,0000;0,0000
2024-03-15 19:15:00;27,4800;87,0611;49,0367;96,2282;42,9872;71,7225;61,5068;89,9725;58,9293;36,6114;49,5125;83,7874;64,3488;37,9578;18.000,0000;0,0000
15.03.2024 19:30:00;31,1600;9,2410;91,8418;79,2948;98,8509;1,9546;89,6903;40,4784;60,9120;28,2052;28,9411;3,4770;46,0112;85,9839;18.000,0000;0,0000
2024-03-15 19:45:00;27,9700;8,8010;34,1808;81,7718;93,4235;80,3492;64,5175;50,8772;34,7678;90,8151;33,2058;48,6730;30,8332;59,3069;18.000,0000;0,0000
2024-03-15 20:00:00;32,4800;36,3801;43,3355;25,2132;26,6463;18,9072;25,3057;77,0018;72,2410;7,5162;84,3753;86,3831;84,5028;92,8800;18.000,0000;0,0000
2024-03-15 20:15:00;31,9500;89,6598;98,8449;28,2239;52,8909;91,3946;0,5263;55,4267;56,3744;36,3180;35,2037;6,2365;18,9759;5,4556;18.000,0000;0,0000
2024-03-15 20:30:00;30,2900;47,3291;72,9969;99,9905;1,2198;41,6306;28,7475;98,8545;11,1782;37,5388;83,9193;95,6060;67,9626;13,2027;18.000,0000;0,0000
15.03.2024 20:45:00;31,4200;94,0350;34,1367;56,5883;43,1398;29,5558;55,8146;77,1291;97,2733;36,6954;31,9108;39,0695;14,6342;38,8123;18.000,0000;0,0000
2024-03-15 21:00:00;32,2500;2,3228;96,8220;16,9412;20,4199;23,4157;83,6570;84,9199;37,5025;1,5962;90,9710;60,9977;33,6417;40,6319;18.000,0000;0,0000
2024-03-15 21:15:00;29,6300;78,5876;91,1110;67,7587;80,5216;90,5016;15,3372;6,9506;14,0475;15,6813;22,3991;6,6242;93,8169;15,2658;18.000,0000;0,0000
2024-03-15 21:30:00;30,5600;11,4483;30,4563;53,8983;79,9491;45,7981;74,3429;50,1040;14,7163;29,4741;75,8478;70,6251;27,7910;73,9787;18.000,0000;0,0000
2024-03-15 21:45:00;26,9300;86,3844;21,0394;38,0192;73,8632;62,5267;18,1510;55,3425;82,8432;4,7349;70,7224;90,2710;95,5694;87,8936;18.000,0000;0,0000
2024-03-15 22:00:00;31,7800;34,6286;97,6755;46,9955;31,2875;14,9483;21,2259;99,4678;56,2477;5,3950;68,2291;19,6519;71,5527;88,7424;18.000,0000;0,0000
2024-03-15 22:15:00;29,2800;46,5727;46,9523;23,3407;17,3513;94,8590;39,6182;32,8010;64,4944;10,1123;92,9843;30,9350;89,5401;16,8219;18.000,0000;0,0000
15.03.2024 22:30:00;28,0800;27,0915;61,0284;95,6413;58,4691;66,3668;79,6518;29,1737;62,2341;71,6981;20,0292;2,6742;6,8312;11,9216;18.000,0000;0,0000
2024-03-15 22:45:00;30,2800;47,2954;66,0871;95,5756;21,9875;59,2141;72,1246;3,0803;65,0260;5,8952;8,4762;87,3995;39,9582;60,2800;18.000,0000;0,0000
2024-03-15 23:00:00;31,0400;27,3506;14,0928;55,4952;71,2095;5,0356;23,5892;60,9986;0,1951;18,8831;27,6773;60,1927;80,3005;10,8467;18.000,0000;0,0000
15.03.2024 23:15:00;28,8900;33,1003;7,5837;62,1278;28,5616;59,7452;94,6226;81,0770;52,8306;1,6700;93,3214;70,9973;58,1605;14,1814;18.000,0000;0,0000
2024-03-15 23:30:00;28,8600;97,8572;47,8611;49,6595;65,2801;34,1341;41,1327;69,8834;12,8206;6,5800;22,3305;43,5743;2,4133;96,4703;18.000,0000;0,0000
15.03.2024 23:45:00;30,0300;20,4459;19,2073;61,8841;29,3147;61,3124;25,4246;57,2302;98,8243;12,2648;86,0280;94,1247;38,5789;81,4765;18.000,0000;0,0000
2024-03-16 00:00:00;31,3000;86,8874;15,7864;17,1876;47,9949;66,4460;6,0478;28,9065;4,8312;80,0394;68,8937;56,3025;63,6219;59,0041;18.000,0000;0,0000
16.03.2024 00:15:00;32,3800;52,6025;9,4923;75,9658;48,0021;51,0376;36,1208;44,5271;23,7841;42,2833;58,8541;27,7787;58,2915;55,9970;18.000,0000;0,0000
2024-03-16 00:30:00;28,7300;76,5172;58,1204;22,2624;59,1538;29,6095;4,4774;44,6526;40,3658;77,4858;36,2881;54,0644;94,1925;57,1101;18.000,0000;0,0000
2024-03-16 00:45:00;30,1800;55,1433;6,4313;94,5340;7,7396;54,7466;43,7538;3,8929;7,4383;95,4475;76,5852;41,5867;43,7302;55,8570;18.000,0000;0,0000
2024-03-16 01:00:00;29,6100;63,0433;64,6119;65,1056;61,5152;81,3272;98,6804;36,9565;55,0585;34,4454;67,2914;56,7098;65,2273;46,7182;18.000,0000;0,0000
2024-03-16 01:15:00;28,6500;12,6832;36,6379;22,5189;4,2005;49,6995;11,3870;77,0369;96,4224;16,2092;8,2589;11,4191;11,7437;64,0637;18.000,0000;0,0000
2024-03-16 01:30:00;31,5000;14,1206;68,3221;49,3040;19,9945;85,0230;16,2531;47,4144;94,1910;94,3008;0,7794;90,9489;44,3284;42,9619;18.000,0000;0,0000
2024-03-16 01:45:00;31,6700;35,2473;52,0976;37,6117;49,8123;20,3212;94,4629;91,7144;25,9298;66,6364;33,2017;50,9099;56,0919;23,6958;18.000,0000;0,0000
2024-03-16 02:00:00;27,8700;15,9797;99,6848;20,9675;49,9428;49,2937;37,3086;66,4385;29,0415;93,2848;68,4532;63,8537;89,8911;18,5254;18.000,0000;0,0000
2024-03-16 02:15:00;29,3500;66,5044;66,1758;49,3545;49,4092;6,9458;7,5982;64,9640;92,7329;47,3503;85,8497;8,5325;84,7728;92,2079;18.000,0000;0,0000
2024-03-16 02:30:00;29,7600;75,5010;30,3692;62,7512;25,8484;61,5727;96,9169;45,7527;18,3870;50,5062;94,9666;96,8298;7,5816;52,0434;18.000,0000;0,0000
2024-03-16 02:45:00;28,1900;16,0311;46,0268;74,3086;46,0999;63,2622;48,2795;29,8163;90,5940;85,3323;3,7700;38,9768;82,2696;47,8337;18.000,0000;0,0000
2024-03-16 03:00:00;29,7200;13,2602;88,8468;40,0393;2,5746;47,5103;59,2531;96,1977;0,4349;26,1952;54,6245;26,5526;95,6170;89,3697;18.000,0000;0,0000
2024-03-16 03:15:00;28,9000;86,8878;91,2785;80,1291;73,6308;8,3090;81,0557;26,1393;82,2344;47,4394;4,7733;38,7872;17,6631;15,7746;18.000,0000;0,0000
2024-03-16 03:30:00;28,9600;43,7988;53,7443;3,6505;51,9322;8,9036;97,9795;11,1363;27,7283;22,1267;74,4392;38,2909;97,6146;60,7199;18.000,0000;0,0000
2024-03-16 03:45:00;29,5200;43,9068;84,0586;13,1223;50,1542;80,3837;77,8806;9,8968;48,3357;20,6716;43,9748;98,5613;0,8200;63,1433;18.000,0000;0,0000
2024-03-16 04:00:00;29,8400;53,8432;20,2475;75,1970;4,6399;71,0093;87,5888;1,4155;39,8284;72,4753;72,8711;32,5771;38,2760;13,0877;18.000,0000;0,0000
2024-03-16 04:15:00;29,3400;45,7125;6,8054;39,6731;37,0146;15,2354;65,4728;73,0097;81,2105;17,7150;22,9499;30,2986;66,7787;70,1113;18.000,0000;0,0000
2024-03-16 04:30:00;28,4700;15,2658;10,6440;88,7787;74,4515;42,0954;43,0696;15,3168;68,6566;87,6517;84,1732;93,2390;96,8293;74,3935;18.000,0000;0,0000
2024-03-16 04:45:00;32,1600;42,7572;7,2714;79,7138;46,9243;80,0977;86,0802;0,0795;29,8328;4,9145;44,3871;96,9287;47,6970;47,4988;18.000,0000;0,0000
2024-03-16 05:00:00;31,5400;28,5893;27,4363;64,9554;67,3606;43,3184;16,9273;10,9607;75,3163;65,4999;88,4559;10,2318;68,6990;22,7098;18.000,0000;0,0000
2024-03-16 05:15:00;33,2200;60,5259;7,8437;23,7461;92,4790;40,5269;61,9813;41,3661;35,8842;78,8886;55,9250;22,1786;57,0406;60,4217;18.000,0000;0,0000
2024-03-16 05:30:00;29,6500;64,2137;62,0189;95,8419;71,7919;99,0358;48,9835;90,2852;35,0392;64,3765;33,2620;15,2391;9,8694;13,0046;18.000,0000;0,0000
16.03.2024 05:45:00;32,4100;45,2550;24,0989;10,4571;96,6689;80,5729;36,0475;44,9973;59,4698;92,5408;84,8634;79,1993;74,8800;16,5676;18.000,0000;0,0000
2024-03-16 06:00:00;28,7600;36,6144;45,1497;89,7153;95,1134;0,6037;90,6818;59,1073;61,3429;13,6117;59,7035;44,2415;1,4789;65,1315;18.000,0000;0,0000
16.03.2024 06:15:00;33,1400;60,2042;41,2002;3,6345;1,9710;12,0614;61,5051;69,9881;14,8900;58,9995;0,4792;4,9030;26,0227;8,8627;28.048,7523;10.358,4310
2024-03-16 06:30:00;33,9100;24,0612;5,9677;31,6768;90,5800;4,0809;44,1257;65,7339;71,3806;82,4832;30,2587;73,0162;66,6707;56,6726;36.824,7519;18.287,1917
16.03.2024 06:45:00;33,2900;63,0941;10,7706;41,5990;36,6817;36,3140;48,5585;72,9329;89,7572;9,6392;32,9495;1,1229;7,4715;66,0708;48.976,2894;34.314,0980
2024-03-16 07:00:00;38,1600;63,3744;25,6033;65,9937;33,8095;10,9732;32,9490;28,4978;65,5278;54,6424;25,6281;72,7001;28,8437;18,2175;58.342,6574;38.848,9729
2024-03-16 07:15:00;41,2100;74,4248;10,5492;31,4212;6,1532;99,5280;80,3470;4,5706;22,3014;42,1050;15,3529;49,9586;78,0808;84,6409;65.871,4144;49.544,9911
2024-03-16 07:30:00;45,4900;0,2398;47,9261;0,7778;81,7858;45,1668;67,0839;52,7993;75,7220;36,6553;45,5593;76,2804;65,4152;15,6123;79.464,8717;60.104,2092
2024-03-16 07:45:00;46,9400;33,8557;91,6670;94,4601;30,0528;9,3928;40,4188;35,7597;21,9839;5,1938;3,7515;17,9159;98,3537;28,0329;-999.0;82.306,9724
16.03.2024 08:00:00;49,6400;1,8422;49,8290;65,9528;8,6185;9,2798;7,8470;85,1664;88,2729;13,3300;5,1813;53,4259;28,2223;62,2961;90.464,9159;60.160,1579
2024-03-16 08:15:00;54,5300;37,7690;73,3032;67,7541;63,6899;4,7475;36,8761;58,8700;25,1315;23,8914;5,9716;37,9834;52,2304;86,4591;102.029,5690;62.504,9049
2024-03-16 08:30:00;50,2700;24,4093;56,1286;62,2945;17,2857;24,9667;67,0197;92,7251;86,5581;65,4490;36,4469;13,4503;26,5829;43,6422;-999.0;80.700,5772
2024-03-16 08:45:00;51,6200;77,8827;44,7325;7,3822;27,7149;98,3103;57,9423;61,0690;0,4168;22,5191;47,7229;44,4877;38,3835;74,1358;114.767,9499;89.029,3110
2024-03-16 09:00:00;58,4400;16,3459;8,1632;39,8124;94,6942;50,1586;6,0564;79,7933;81,7136;83,8263;64,2857;14,2786;63,9617;30,6488;128.255,6346;108.101,6412
2024-03-16 09:15:00;58,5400;53,3486;47,5680;16,4274;21,2678;15,2982;73,6354;53,5248;67,6220;6,4932;33,5838;79,9377;64,9285;77,0749;-999.0;77.234,0677
16.03.2024 09:30:00;54,4800;43,8829;76,5464;95,3884;10,1198;4,2969;65,2565;29,3988;80,1211;51,9074;39,3202;81,6110;22,9871;71,2219;125.092,1490;95.915,6724
2024-03-16 09:45:00;63,1500;35,1874;27,1412;1,8669;66,2075;39,0758;30,0661;53,0144;10,2332;7,6441;36,5377;38,3064;12,5800;5,9592;147.114,8956;117.658,9115
2024-03-16 10:00:00;63,6800;79,6116;42,9898;22,7625;64,3705;63,5280;92,0903;25,8830;32,3778;78,7916;5,9546;64,4133;99,8069;24,6074;156.236,4863;163.943,6261
2024-03-16 10:15:00;62,3600;20,1011;55,7630;7,2124;63,0499;86,5781;46,7509;58,6806;97,4676;86,0759;71,3084;54,6184;50,7721;19,1700;161.428,9975;199.673,9897
2024-03-16 10:30:00;61,3500;46,1157;11,1592;53,4069;54,2688;44,4785;89,0513;97,2189;27,5480;59,8894;67,6778;24,2936;54,0531;61,8402;151.638,4153;125.299,1870
2024-03-16 10:45:00;67,3800;97,4050;82,4306;82,0417;90,6596;33,9079;24,8812;68,9650;9,7544;83,8093;65,1319;86,4197;27,9882;45,9308;160.264,5899;173.279,9000
2024-03-16 11:00:00;58,6300;88,9765;68,2087;27,1419;40,3867;32,0455;43,3118;77,6860;72,7154;18,4568;90,3015;61,3423;48,9470;13,0558;151.063,5812;136.403,7281
16.03.2024 11:15:00;63,7400;33,8626;16,8601;56,7727;58,5769;66,9172;93,5228;88,2219;68,4127;76,7220;65,5249;8,2347;46,0249;14,2421;170.537,2298;157.644,8433
2024-03-16 11:30:00;61,6300;84,7446;37,1307;92,5012;84,0872;34,4292;25,3115;64,5284;95,0918;27,3464;59,5168;2,4130;98,8956;39,7615;-999.0;213.993,9334
2024-03-16 11:45:00;65,3500;96,2557;55,6954;23,4032;80,8556;63,2883;61,3602;19,4444;44,6231;10,1529;2,1536;29,5292;99,2306;13,0483;160.537,0891;183.601,0008
2024-03-16 12:00:00;70,3700;45,7059;74,9423;58,8957;94,0248;68,2217;37,6322;21,4150;85,3424;16,1473;13,1758;84,0397;41,4719;40,3972;186.691,2327;194.481,9251
2024-03-16 12:15:00;64,5900;60,2080;26,0412;52,7415;28,8818;65,8595;47,8082;99,5064;0,5521;28,5795;60,5001;16,7603;86,1814;70,4844;171.702,6962;102.508,5616
16.03.2024 12:30:00;67,3400;59,5924;39,6997;63,2068;49,7471;24,1105;18,1757;85,7609;92,7420;62,2101;95,2737;51,2652;59,6340;34,7984;168.095,3382;179.471,3618
2024-03-16 12:45:00;63,9200;88,7861;84,0514;20,7124;26,6647;22,9059;74,7046;3,6096;49,1929;55,3514;89,8453;77,7653;47,1247;17,5818;165.897,7119;118.362,0784
2024-03-16 13:00:00;65,3300;10,6112;82,3625;76,9437;75,5540;14,6576;24,6435;94,0024;63,3827;67,1503;48,1741;25,5248;73,9028;17,3417;168.649,5408;166.685,6063
2024-03-16 13:15:00;63,8200;79,9226;79,1508;79,2072;70,9498;56,2188;7,1817;82,5337;28,7141;68,9319;80,1292;86,8484;70,1659;4,3536;162.535,9357;167.716,3120
2024-03-16 13:30:00;64,3700;28,1981;57,1960;84,9501;43,3070;96,3152;50,3409;66,9451;62,4165;48,6577;99,3482;63,0334;35,1071;47,1395;156.631,7963;148.974,7105
2024-03-16 13:45:00;66,0800;71,2886;24,3710;35,9965;62,6785;78,1219;37,5213;1,6189;69,7779;39,8614;96,8394;54,6504;39,9627;66,0508;166.706,7756;152.706,4600
2024-03-16 14:00:00;59,2800;99,8584;2,5679;99,7334;44,4746;1,8839;24,4238;11,3023;68,4124;32,3520;95,2094;19,1879;32,8398;11,0901;147.348,4462;151.390,6026
2024-03-16 14:15:00;58,2800;73,7536;54,4490;91,1827;2,1222;75,6165;46,1432;92,0465;95,0348;32,6249;11,2120;34,7889;90,8404;31,1527;143.443,2128;121.597,4500
16.03.2024 14:30:00;57,4500;48,2531;19,7332;87,0635;2,4312;97,9206;36,3618;35,3023;14,7710;27,7078;74,5524;16,6048;1,7866;11,6386;143.580,4915;140.241,8015
2024-03-16 14:45:00;51,7000;21,4340;92,0154;79,8736;92,5542;96,7961;21,8082;68,0885;29,1498;93,6312;54,4678;1,6062;80,5803;3,0654;122.326,5244;106.550,2623
2024-03-16 15:00:00;56,5800;97,9766;6,1756;75,0379;55,7539;4,0593;28,2702;11,5932;54,0434;44,2435;11,9045;44,9521;88,9504;63,1764;134.830,8177;121.252,0987
2024-03-16 15:15:00;57,0600;4,9080;11,2331;90,0471;97,7871;34,4640;17,2725;95,2244;61,3401;77,1934;4,8324;26,1005;99,5413;79,3049;116.258,3253;79.700,6698
2024-03-16 15:30:00;51,7200;66,1910;72,3845;78,0017;98,6250;37,7694;16,3242;4,0984;1,2888;69,0427;51,3625;10,6395;27,9920;73,2004;103.529,5297;89.097,4868
2024-03-16 15:45:00;46,3600;18,7316;87,7366;23,2506;61,1971;12,1986;19,3941;70,8949;68,0772;93,8859;73,4706;93,3821;85,4527;31,8644;99.919,3272;70.470,9216
2024-03-16 16:00:00;51,3500;84,8884;80,1523;67,9938;37,2643;37,8695;7,8561;63,1061;26,1471;81,0579;98,4257;10,8667;45,9157;44,1306;-999.0;71.212,5928
2024-03-16 16:15:00;44,2400;35,9139;32,9648;25,3159;23,7497;80,6291;90,6070;68,9797;76,4614;6,4122;47,1253;63,8364;22,2266;74,1878;82.351,1737;64.581,1000
2024-03-16 16:30:00;45,8900;98,9152;61,1364;86,9574;11,8220;8,8152;12,4196;83,5398;82,4152;12,7779;47,8903;29,8852;40,9808;51,2815;76.409,8435;63.334,1344
2024-03-16 16:45:00;38,5400;78,2234;77,3155;9,7726;7,5923;55,3196;15,7109;23,3514;3,8768;78,6260;30,4351;40,4688;57,3548;63,8604;63.645,0332;53.662,5238
16.03.2024 17:00:00;39,4600;22,3455;80,9793;36,4619;62,4872;78,8668;8,9090;93,0921;74,4539;39,6827;71,9513;57,8327;59,7192;4,2779;55.396,0907;37.046,2191
2024-03-16 17:15:00;37,3100;20,2420;75,7875;97,6714;43,8573;18,4515;99,3220;50,8125;52,6935;15,8432;76,8349;31,9055;14,0174;14,1952;46.022,4701;25.853,1190
16.03.2024 17:30:00;34,6700;31,6570;43,1864;48,4528;57,4823;67,0302;98,3528;39,6779;11,1932;92,4982;22,7452;88,2844;52,5585;9,6913;37.753,1493;20.665,1347
2024-03-16 17:45:00;36,4900;31,5209;61,5505;98,6354;86,7090;68,1486;44,1640;38,4280;45,7738;30,4072;91,6770;9,4673;75,2869;45,6803;27.606,7637;9.677,8988
2024-03-16 18:00:00;30,3500;76,8951;12,7846;24,6210;61,5971;56,8494;67,0617;94,3740;94,6624;54,5448;44,2440;30,6922;39,1897;34,2163;18.000,0000;0,0000
2024-03-16 18:15:00;28,6300;72,8678;81,5286;42,5256;39,3914;48,0299;86,5698;6,4756;27,7880;85,8272;26,6811;26,3266;62,3593;66,8717;18.000,0000;0,0000
2024-03-16 18:30:00;29,2700;31,7296;55,7993;72,5455;61,2426;82,1488;78,2704;26,6786;52,0564;45,3908;39,3274;80,9647;45,8757;67,5692;18.000,0000;0,0000
2024-03-16 18:45:00;26,3800;62,8438;55,1280;91,8889;33,5367;53,6686;36,3776;40,7359;33,0238;94,9971;56,1579;19,7659;81,1416;12,2282;18.000,0000;0,0000
16.03.2024 19:00:00;28,5000;49,8462;54,7008;84,5065;92,2640;54,1200;22,9888;28,6197;41,0273;35,1986;30,7231;86,6067;94,1471;50,3296;18.000,0000;0,0000
2024-03-16 19:15:00;27,2600;49,9091;48,8878;30,6030;40,4755;42,4356;45,4341;71,5929;43,4237;74,9241;88,1392;3,4657;77,4894;7,5277;18.000,0000;0,0000
2024-03-16 19:30:00;29,3800;62,6065;71,3850;61,5746;76,7790;6,2719;86,1382;2,7487;94,1584;78,4104;55,7443;61,9010;59,9714;14,3884;18.000,0000;0,0000
2024-03-16 19:45:00;28,5800;13,1158;22,2415;67,9866;37,5122;80,6950;86,1252;98,8940;76,6796;16,6631;23,8482;75,7293;67,2242;97,7573;18.000,0000;0,0000
2024-03-16 20:00:00;28,6000;32,0051;47,9810;44,8717;53,0328;43,1210;5,9407;14,4902;89,5218;41,2518;65,8036;33,9395;28,1829;75,4496;18.000,0000;0,0000
2024-03-16 20:15:00;23,9500;25,4861;15,1143;11,5443;13,2932;44,6656;90,2075;30,4402;60,7458;83,1440;27,2398;80,7949;50,2083;62,2306;18.000,0000;0,0000
2024-03-16 20:30:00;28,4100;36,9872;38,8948;62,1403;65,3935;36,2629;8,7165;64,9737;95,8729;14,2228;81,1342;26,1090;49,8165;10,5774;18.000,0000;0,0000
16.03.2024 20:45:00;31,9900;82,6443;62,9971;61,5553;83,6707;38,7841;15,6007;35,0663;23,1172;7,5578;83,0329;21,6871;12,8596;1,9205;888888.8;0,0000
2024-03-16 21:00:00;28,9800;94,0938;61,6672;71,9439;76,8286;36,5545;80,2710;28,3205;23,8044;69,9252;8,2308;3,1320;53,0459;42,1288;18.000,0000;0,0000
2024-03-16 21:15:00;30,9400;67,9235;7,4293;93,4474;31,2376;93,2208;74,5826;41,4381;97,0394;42,9206;97,7161;0,8385;17,3493;53,2721;18.000,0000;0,0000
2024-03-16 21:30:00;29,1800;82,2225;72,3223;59,3954;2,2206;28,3060;52,4454;55,5606;43,0472;20,7855;18,5904;73,7161;18,1653;29,1931;18.000,0000;0,0000
2024-03-16 21:45:00;29,2000;52,6519;4,7493;42,3358;98,6493;2,4895;16,3436;52,7093;76,1234;13,0515;83,5836;29,8801;76,1299;88,4396;18.000,0000;0,0000
2024-03-16 22:00:00;29,6200;18,9649;45,9027;88,9833;11,7522;65,9699;30,9957;90,3415;17,0693;69,0255;61,3477;18,2812;18,1253;96,8248;18.000,0000;0,0000
2024-03-16 22:15:00;28,8800;35,9108;54,7457;86,9830;9,1477;36,7087;8,9212;16,7128;11,6117;96,7885;23,2219;59,8245;42,9095;36,5266;18.000,0000;0,0000
2024-03-16 22:30:00;27,9300;6,5450;73,3701;6,1178;93,4590;59,9352;77,7384;52,5413;71,6034;46,5465;73,7040;10,7641;23,1263;57,1368;18.000,0000;0,0000
16.03.2024 22:45:00;33,1200;19,2619;45,8786;63,5433;53,4108;91,7385;15,1248;26,4755;60,1406;49,3013;2,6829;63,5391;35,0503;97,7423;18.000,0000;0,0000
2024-03-16 23:00:00;28,1400;75,0903;92,2037;45,2641;89,8919;67,1463;29,6452;88,6464;3,8478;52,8512;56,5604;33,4178;78,7753;26,8341;18.000,0000;0,0000
2024-03-16 23:15:00;26,6700;42,5583;43,1212;10,9156;74,7959;33,3453;48,6048;93,4249;48,8327;30,2885;93,5808;89,8114;30,3187;47,0279;18.000,0000;0,0000
