System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;energy_out ;energy_out;forecast_yield
2024-03-15 09:30:00;55,6100;98,6327;65,1344;51,9719;55,2476;60,4988;98,1313;52,1311;82,7888;94,9315;3,9195;93,1961;9,7435;53,3293;186.287,8555;334.241,1684;162.404,0538
2024-03-15 09:45:00;60,5300;27,5026;52,3790;40,6896;95,7125;73,1388;29,8596;12,4671;15,7410;65,4257;94,5601;48,2507;81,6782;27,3422;185.047,9937;331.910,2282;119.948,3445
2024-03-15 10:00:00;61,5900;29,1112;6,3669;57,7408;28,3245;68,5048;59,5228;53,4897;77,6852;52,8036;28,1634;32,3600;6,7507;11,3352;192.406,7491;345.744,6883;162.803,5408
2024-03-15 10:15:00;64,7700;81,6419;52,1666;73,9567;51,3786;39,4673;95,2411;74,0427;32,8129;34,3123;6,4014;96,5398;68,2988;31,1649;205.812,8078;370.948,0786;190.629,0870
2024-03-15 10:30:00;69,1100;18,2959;46,1899;9,8229;41,0923;14,2720;4,9602;12,7850;3,4844;31,8420;84,0020;0,7474;4,9387;3,5378;205.722,2547;370.777,8388;193.112,4695
2024-03-15 10:45:00;65,2100;16,4772;97,2583;2,9017;16,9643;77,4259;19,9313;13,3579;57,8306;73,5812;29,7757;57,9504;56,8565;96,5631;217.205,9637;392.367,2117;251.880,7985
2024-03-15 11:00:00;65,5000;97,4414;3,4635;42,4554;49,0279;59,8552;18,0296;70,2839;56,4368;21,9829;51,2388;74,8631;66,6450;60,6921;200.549,3700;361.052,8156;162.098,3469
2024-03-15 11:15:00;68,9800;40,7929;72,0318;14,4874;76,1156;81,5767;96,8372;42,0791;36,8409;99,4715;85,0792;51,5005;27,3833;36,4000;219.094,5468;395.917,7479;234.125,9947
2024-03-15 11:30:00;67,0400;61,1266;52,0695;53,4121;18,7598;11,8246;68,5358;56,5888;78,0111;84,4332;65,4956;31,7611;8,4510;36,4315;229.325,2677;415.151,5034;233.568,1127
2024-03-15 11:45:00;65,0600;92,5364;99,3117;7,4887;28,0533;1,0090;36,6553;7,3198;53,5830;41,0163;84,9188;20,8294;83,9704;31,7554;216.266,8873;390.601,7481;197.666,6842
2024-03-15 12:00:00;65,4800;64,8483;12,5685;79,4534;88,8430;66,1880;54,9007;52,1950;10,8778;87,8788;15,7937;19,0775;65,9089;61,5737;208.237,6433;375.506,7694;214.713,0401
2024-03-15 12:15:00;64,2000;47,6256;29,0902;6,4799;6,5396;96,9178;33,5212;18,6070;90,8625;75,9921;34,7574;9,3196;71,3276;38,5012;213.474,1791;385.351,4566;147.420,0765
15.03.2024 12:30:00;70,1700;6,3887;67,5305;24,5052;77,5965;37,3234;72,4281;61,1063;16,2347;18,9995;76,1330;26,2959;74,8569;85,0254;228.039,2484;412.733,7871;219.498,4919
2024-03-15 12:45:00;63,6500;96,8808;54,0857;77,4414;66,0736;98,3368;7,7763;17,7862;94,7592;37,3856;65,2096;74,8536;34,4825;47,4208;211.149,3612;380.980,7990;156.735,8883
2024-03-15 13:00:00;62,6500;58,6115;3,6347;78,6393;82,5939;97,5980;50,3025;34,3278;7,5067;26,7115;60,4471;97,1521;48,4191;77,0720;209.471,1637;377.825,7878;170.321,9169
2024-03-15 13:15:00;65,4500;88,8322;26,3595;35,3052;86,8083;65,9747;47,3853;7,7025;89,2995;80,8169;50,6718;81,3418;29,6981;26,0565;211.274,2674;381.215,6228;174.448,7646
2024-03-15 13:30:00;65,8200;88,7723;57,8809;18,6866;71,7443;13,1706;95,7449;16,4193;22,7930;92,2143;26,1744;48,4969;55,8305;75,5266;209.502,1454;377.884,0334;180.324,9618
15.03.2024 13:45:00;67,1900;78,0462;17,8412;39,2294;45,5452;53,1791;18,9784;49,2375;13,8553;52,8820;56,2507;71,5824;13,6226;19,4995;198.449,4791;357.105,0207;159.713,7648
2024-03-15 14:00:00;59,1600;10,2360;20,0350;33,3371;30,0411;54,7069;88,9293;66,4831;22,4514;86,7536;75,0232;10,5161;46,8317;53,5949;184.138,4437;330.200,2742;142.107,4238
15.03.2024 14:15:00;59,0100;36,0404;20,7364;47,5416;50,3491;49,2091;80,1664;10,1132;85,9119;62,2358;99,9020;68,4940;35,1799;89,8857;174.221,6067;311.556,6206;152.949,3560
2024-03-15 14:30:00;62,2300;27,4634;47,5761;56,5037;87,9804;14,4941;57,6972;31,9808;90,1480;83,2810;24,4942;33,8974;31,7589;71,8260;185.195,5552;332.187,6438;190.170,3529
2024-03-15 14:45:00;57,1700;69,3894;68,1017;92,3971;99,8029;33,3621;9,0204;21,8977;80,0726;90,3678;69,2781;61,1451;0,1181;73,8369;174.279,6765;311.665,7918;197.390,8878
2024-03-15 15:00:00;53,2400;60,7540;58,3674;11,7847;46,0306;3,7073;11,9814;76,4400;4,8015;72,0228;57,5973;33,4084;85,5141;81,9222;151.766,4260;269.340,8809;146.449,5121
2024-03-15 15:15:00;51,2700;39,5230;1,1720;64,2106;10,0640;41,1190;60,1023;33,0066;77,8458;26,4814;8,6923;48,8873;61,5036;79,5186;150.704,4740;267.344,4111;160.337,7216
2024-03-15 15:30:00;56,1100;99,3352;66,9810;25,9024;22,3227;61,1011;72,8253;68,2881;88,2985;34,0290;43,8691;75,0457;44,1364;7,2406;139.531,0165;246.338,3111;135.513,9671
2024-03-15 15:45:00;48,3900;67,4166;56,8182;23,1148;58,1730;47,5835;69,0077;58,4498;76,2557;95,4003;85,0040;15,4421;17,0494;40,2243;120.192,3609;209.981,6386;123.533,0750
2024-03-15 16:00:00;46,5700;11,5674;62,7339;53,8234;24,4891;41,0706;83,4733;41,0066;71,0579;75,6618;8,0108;15,0953;30,1094;63,8741;108.016,3586;187.090,7543;78.466,9971
2024-03-15 16:15:00;41,1700;8,5995;94,0797;94,2064;93,3139;8,4894;55,8310;70,9301;68,7241;75,9926;99,6377;50,3039;22,1112;67,8259;93.863,8317;160.484,0036;79.829,7692
2024-03-15 16:30:00;42,1400;0,3086;19,3225;3,0000;45,7578;40,3774;74,9019;33,3358;47,0837;66,5318;47,7406;71,8550;57,3509;3,4661;89.603,5659;152.474,7040;93.046,6881
15.03.2024 16:45:00;39,6200;82,6391;37,6249;46,6734;2,6007;73,2533;16,1379;76,4759;54,9564;25,2613;13,4239;80,8486;2,6469;92,6598;75.832,2195;126.584,5727;57.630,9773
15.03.2024 17:00:00;40,1800;87,5782;48,4394;27,7877;19,8245;97,6104;85,9860;71,5556;62,7572;12,0107;18,1470;21,5351;87,3983;71,4181;62.933,1951;102.334,4069;55.315,9218
2024-03-15 17:15:00;39,3700;97,4562;45,4104;50,5010;35,2520;31,8363;2,6183;41,9211;47,5045;38,0320;44,4577;96,2272;61,4375;81,2869;50.441,0780;78.849,2267;32.000,9073
2024-03-15 17:30:00;32,8300;95,8929;63,3529;64,2047;20,3536;29,1464;53,4441;43,4136;67,6126;82,3589;2,1632;37,2293;89,2835;63,4756;37.614,7222;54.735,6778;28.623,1701
15.03.2024 17:45:00;33,2600;24,9731;25,7163;38,9441;16,3835;72,7004;90,8142;51,3109;45,6031;99,2875;94,3435;20,6493;36,3405;23,3540;22.066,9111;25.505,7929;15.852,9198
2024-03-15 18:00:00;32,5500;9,4245;60,4940;25,8047;41,8106;19,5375;43,2419;60,9587;52,3554;79,5200;21,5203;81,1643;60,2859;96,3309;8.500,0000;0,0000;0,0000
2024-03-15 18:15:00;28,9300;95,8921;67,9946;40,3158;18,7994;89,4800;30,3545;9,5934;62,4205;90,1021;14,3256;3,2210;90,6309;74,0724;8.500,0000;0,0000;0,0000
2024-03-15 18:30:00;32,6200;50,4177;98,7414;69,1319;82,1251;31,0572;43,1322;14,9777;75,9873;58,3438;92,1060;57,7898;10,2110;24,2695;8.500,0000;0,0000;0,0000
15.03.2024 18:45:00;30,2800;8,1811;32,9107;59,1537;15,5518;62,7137;10,1664;5,3722;14,2418;86,2418;28,5214;69,1128;31,6785;84,6833;8.500,0000;0,0000;0,0000
2024-03-15 19:00:00;28,7700;63,0248;32,0335;2,3689;99,8785;29,1958;25,1928;92,3109;67,4023;66,2260;57,8211;93,7169;47,1938;91,5142;8.500,0000;0,0000;0,0000
2024-03-15 19:15:00;29,7500;23,5992;97,9306;91,5836;39,7468;93,7730;83,7830;54,5718;56,0607;4,5899;68,8864;31,1575;72,7011;30,7195;8.500,0000;0,0000;0,0000
2024-03-15 19:30:00;32,2800;28,0488;33,1199;32,5022;10,2313;59,7692;28,0564;56,0610;91,6270;24,6480;65,5872;71,3461;25,2608;65,3569;8.500,0000;0,0000;0,0000
2024-03-15 19:45:00;29,5600;63,8536;3,8374;99,2293;76,8867;17,1921;92,4905;86,0868;33,0461;72,4468;3,4146;3,8689;49,0301;59,6230;8.500,0000;0,0000;0,0000
2024-03-15 20:00:00;32,9500;71,7971;91,2594;62,3656;42,6513;55,2637;46,4817;38,1713;13,7169;10,2264;95,2702;44,7296;98,9936;36,7183;8.500,0000;0,0000;0,0000
2024-03-15 20:15:00;30,3300;97,6697;84,1156;3,8298;10,9093;91,7320;56,5241;74,8824;71,9131;90,5591;81,1936;48,5720;0,3520;12,6592;8.500,0000;0,0000;0,0000
2024-03-15 20:30:00;26,9600;89,1947;73,4629;9,3343;8,4319;59,5786;70,0748;40,3474;21,5767;60,8396;88,4747;51,9306;77,7258;86,3559;8.500,0000;0,0000;0,0000
2024-03-15 20:45:00;34,1100;62,1232;2,3791;12,1484;77,4668;65,3298;87,3014;66,7147;29,6601;95,3283;19,8633;35,7316;9,7996;84,7297;8.500,0000;0,0000;0,0000
2024-03-15 21:00:00;28,6900;96,1210;47,0316;54,7996;25,6389;44,3382;93,6627;57,1040;48,8218;27,6745;76,2456;71,3008;27,2639;14,8489;8.500,0000;0,0000;0,0000
2024-03-15 21:15:00;27,3700;42,0569;43,2323;18,7982;25,5767;37,1281;61,0767;94,2668;34,0903;48,2551;86,2288;88,2553;28,8377;60,0192;8.500,0000;0,0000;0,0000
2024-03-15 21:30:00;29,1000;73,3314;67,4080;14,4743;24,8019;75,8878;41,2129;3,3982;86,8811;45,9981;53,0818;78,6821;55,6713;94,0736;8.500,0000;0,0000;0,0000
2024-03-15 21:45:00;27,5500;26,5185;50,2515;33,9092;65,1570;34,5264;80,9971;48,4395;80,4032;55,5623;78,7393;27,9968;96,5764;16,6881;8.500,0000;0,0000;0,0000
2024-03-15 22:00:00;30,6100;35,6914;83,6199;32,1990;64,2394;53,2634;19,6433;1,3774;29,1796;79,0447;40,2215;55,4304;30,7302;22,0494;8.500,0000;0,0000;0,0000
2024-03-15 22:15:00;31,4700;52,8176;67,2017;53,3956;7,2264;47,9477;72,9498;61,7025;78,4937;63,8196;6,5603;79,1863;52,3748;60,1474;8.500,0000;0,0000;0,0000
2024-03-15 22:30:00;30,4800;28,7194;56,1987;72,9330;86,8016;80,5176;43,7761;16,9587;32,2027;78,8951;69,8910;94,7519;25,1673;11,2740;8.500,0000;0,0000;0,0000
2024-03-15 22:45:00;30,1100;93,0068;52,7703;90,6375;45,5111;18,2077;86,9745;99,7958;99,8192;46,5573;56,4824;19,5967;31,2004;48,6932;8.500,0000;0,0000;0,0000
2024-03-15 23:00:00;29,4900;3,7795;8,6969;80,2511;3,0307;99,7996;18,4521;11,4186;1,0242;88,1610;27,1200;6,1293;17,5476;27,6760;8.500,0000;0,0000;0,0000
2024-03-15 23:15:00;33,6500;54,1311;9,0290;31,8262;42,2424;71,5053;43,5766;10,6191;66,9797;24,6251;69,3005;90,5446;97,0434;38,5659;8.500,0000;0,0000;0,0000
2024-03-15 23:30:00;30,0300;81,0020;18,1399;0,5024;8,6423;41,9259;96,4175;73,2082;28,5746;83,1875;82,5795;27,0768;66,0041;7,6423;8.500,0000;0,0000;0,0000
2024-03-15 23:45:00;31,1600;47,4424;4,4250;62,9078;12,8421;27,4179;99,7577;35,0558;91,7172;43,5524;59,2126;56,4185;96,6077;90,4303;8.500,0000;0,0000;0,0000
2024-03-16 00:00:00;30,2000;99,0426;37,0407;10,1010;33,9331;55,0987;44,0002;6,7130;80,8625;5,4922;20,7756;65,6168;84,1831;66,7939;8.500,0000;0,0000;0,0000
16.03.2024 00:15:00;30,8800;63,4583;66,3029;85,8033;68,8003;21,8058;12,9227;84,1744;58,1403;54,8708;18,0612;24,9205;13,3742;83,9539;8.500,0000;0,0000;0,0000
2024-03-16 00:30:00;28,8900;43,2164;9,7546;35,5871;93,0009;46,8171;23,2111;71,4071;87,8094;0,2955;59,6445;45,3051;60,0131;41,1167;8.500,0000;0,0000;0,0000
2024-03-16 00:45:00;28,8700;18,8806;95,8172;84,6084;77,0707;26,3756;20,8345;79,5982;89,4729;33,7023;54,0894;42,6730;20,2749;19,2728;offline;0,0000;0,0000
2024-03-16 01:00:00;32,7500;63,4230;6,2519;2,6895;53,4115;72,4178;61,9175;87,4453;25,6707;47,9829;77,3384;24,2999;69,7494;58,8476;8.500,0000;0,0000;0,0000
2024-03-16 01:15:00;31,8000;0,4285;10,2856;54,8562;87,2959;9,5975;82,8831;18,4320;43,3611;57,5362;75,4344;80,0432;38,1637;87,6016;8.500,0000;0,0000;0,0000
2024-03-16 01:30:00;31,3800;69,7368;87,2580;62,1007;89,0540;99,4054;49,7296;23,8454;95,0992;17,0226;39,4350;66,9104;10,6189;54,3080;8.500,0000;0,0000;0,0000
2024-03-16 01:45:00;28,1200;81,8780;80,4550;43,3275;41,5885;9,1758;80,9227;14,0192;29,0537;81,6049;71,2727;70,9403;70,1683;70,4888;8.500,0000;0,0000;0,0000
2024-03-16 02:00:00;29,4500;42,1790;17,9273;78,2170;9,3433;22,2054;8,8359;71,3585;72,7622;81,0708;43,1373;31,2999;83,7760;64,2434;8.500,0000;0,0000;0,0000
2024-03-16 02:15:00;29,7000;36,2139;62,2048;20,8322;10,3268;67,6376;39,1442;38,0888;58,4164;89,2384;18,9069;50,0187;24,0709;24,2167;8.500,0000;0,0000;0,0000
2024-03-16 02:30:00;29,3000;10,2902;44,5626;82,7593;36,9979;0,7694;84,8143;55,6430;37,5768;61,7382;7,1383;23,6163;23,9366;4,4461;8.500,0000;0,0000;0,0000
16.03.2024 02:45:00;31,2200;64,8153;7,1729;30,0700;66,4238;42,1123;18,6519;96,9790;69,4096;55,6276;74,8785;91,3300;37,5927;83,8746;8.500,0000;0,0000;0,0000
2024-03-16 03:00:00;31,3400;86,0085;24,0761;20,2226;49,5268;15,0235;97,9023;58,1895;95,2301;2,8465;34,9741;92,6233;72,4248;74,8200;8.500,0000;0,0000;0,0000
2024-03-16 03:15:00;29,4400;62,6828;45,4253;96,6432;71,1033;99,1483;31,8314;91,1043;38,1716;62,8074;80,4759;47,4265;41,9127;75,2256;8.500,0000;0,0000;0,0000
16.03.2024 03:30:00;34,1700;39,5365;15,0303;47,3206;91,4265;67,1874;40,4928;13,5362;92,3897;91,4267;92,2767;28,8527;19,4581;82,4955;8.500,0000;0,0000;0,0000
2024-03-16 03:45:00;32,0500;69,6963;64,5511;37,2313;54,5663;50,8394;26,9788;26,7446;43,8239;76,8706;65,7013;28,8951;59,5531;87,0563;8.500,0000;0,0000;0,0000
2024-03-16 04:00:00;26,9200;90,7346;2,7763;73,2462;23,0280;80,7666;53,7255;67,4373;79,8882;77,4854;31,8204;39,0338;36,0889;92,6334;8.500,0000;0,0000;0,0000
2024-03-16 04:15:00;27,6100;54,0446;84,5925;30,7539;61,1840;48,6617;46,2625;11,3230;8,4829;81,8501;2,4360;44,1390;28,3043;31,3358;8.500,0000;0,0000;0,0000
2024-03-16 04:30:00;33,0500;36,1750;19,4851;76,7074;22,0808;22,6666;99,3174;62,1398;53,3584;90,8839;63,7782;21,2197;58,4370;97,4026;8.500,0000;0,0000;0,0000
2024-03-16 04:45:00;28,6800;2,7803;98,0711;45,8678;62,3102;82,6267;6,4987;15,0843;61,4394;71,5130;84,0119;6,1085;66,0869;61,4149;8.500,0000;0,0000;0,0000
2024-03-16 05:00:00;28,9000;15,8442;80,6141;54,8851;75,1628;19,4650;28,8989;88,0791;42,3377;18,8406;10,7173;22,8173;86,9358;5,3375;8.500,0000;0,0000;0,0000
2024-03-16 05:15:00;31,0600;58,9927;15,7250;45,0083;12,1701;57,1347;35,6321;63,8509;88,8575;48,4314;4,0323;59,6643;10,0103;18,4613;8.500,0000;0,0000;0,0000
2024-03-16 05:30:00;33,3400;95,8384;40,9342;19,0734;43,6442;82,5616;82,5118;38,3962;5,4169;44,4401;30,8513;7,8774;25,6385;74,9194;8.500,0000;0,0000;0,0000
2024-03-16 05:45:00;31,5300;22,5061;40,9414;38,7224;29,1464;53,5327;34,8292;61,6202;29,0023;68,5887;5,0873;99,8979;96,3600;28,2638;8.500,0000;0,0000;0,0000
2024-03-16 06:00:00;28,5700;61,1101;1,9026;32,4591;60,0143;60,6118;61,3835;56,7866;77,5229;88,1989;92,3466;24,6414;66,9672;77,0878;8.500,0000;0,0000;0,0000
2024-03-16 06:15:00;35,4400;82,5162;2,1376;31,8764;29,9636;60,9698;41,6700;50,7220;40,0219;1,2332;52,8220;93,4420;41,5638;2,5115;22.165,5554;25.691,2442;13.689,5999
2024-03-16 06:30:00;37,0600;35,5009;3,1688;88,7924;14,0892;28,5528;74,4944;77,7504;41,0728;35,9200;81,2918;1,0221;48,9901;84,4060;35.808,3270;51.339,6547;32.834,7018
2024-13-40 88:99:00;38,6300;47,5091;92,7181;19,2004;20,7814;77,6613;15,4108;58,9665;70,6884;9,4022;36,2179;69,4736;13,1368;62,0530;698.873,4859;76.456,1537;53.046,9610
2024-03-16 07:00:00;39,7200;93,8038;49,1288;86,1935;30,5029;53,9738;0,6072;78,2650;12,6117;48,7944;54,0650;2,8673;38,4673;59,2592;-999.0;100.372,2562;51.159,4813
2024-03-16 07:15:00;35,7700;65,2989;81,0187;19,8485;70,0769;3,7026;90,1407;23,6639;36,4648;67,7072;79,2193;58,2607;40,0354;1,8535;-999.0;127.584,2158;84.402,1695
2024-03-16 07:30:00;45,9300;32,1008;40,1276;31,6310;89,3451;47,1358;43,1435;46,4702;70,7464;2,1014;66,9788;24,2999;69,6211;23,4031;87.429,8219;148.388,0652;85.862,5472
2024-03-16 07:45:00;48,5800;49,2733;76,5263;68,7067;21,0814;40,8685;61,4175;30,2157;40,0336;25,4377;61,0475;64,0972;27,7927;3,8759;102.290,3661;176.325,8883;65.324,3542
16.03.2024 08:00:00;50,6000;49,8984;53,8824;48,8104;82,3788;84,2439;91,1300;47,9231;50,1553;20,6336;24,7920;61,4615;57,6327;29,5152;116.496,7308;203.033,8540;116.367,0165
2024-03-16 08:15:00;49,4000;79,4060;1,0217;43,5700;92,2741;55,6775;83,6272;28,2858;10,2279;46,9748;54,9490;54,6361;14,3500;90,6162;133.760,7647;235.490,2377;134.715,1743
2024-03-16 08:30:00;55,4300;12,5287;81,9437;66,7765;39,7602;61,1034;30,8160;18,3322;91,1234;26,5197;71,2002;59,3916;22,7812;42,0891;146.813,4717;260.029,3268;114.231,3200
2024-03-16 08:45:00;50,5500;41,4918;20,2248;35,2107;12,7926;75,6618;6,6512;15,2087;58,1076;91,7262;47,6279;59,5033;27,9949;74,6992;153.706,8085;272.988,7999;170.773,3761
2024-03-16 09:00:00;57,5700;39,4938;76,4038;2,9306;24,3379;21,7400;50,5402;4,6776;92,8010;85,5754;6,8191;91,5552;25,3911;44,9868;173.724,3761;310.621,8270;204.696,2473
2024-03-16 09:15:00;57,0700;18,1254;72,9443;10,3611;3,7645;42,0038;22,8908;77,3771;65,1908;93,8029;91,3284;88,1136;95,6291;79,1123;162.606,2683;289.719,7844;178.905,6004
2024-03-16 09:30:00;56,6400;70,1848;61,0814;71,8639;44,4915;38,0451;98,7530;52,4283;18,0179;48,4410;45,8759;0,8848;42,0239;62,4100;168.918,7557;301.587,2607;164.265,7387
16.03.2024 09:45:00;61,3200;93,3434;32,9339;44,0546;15,0006;2,2274;37,3179;6,8093;7,8726;88,3322;84,0807;3,0544;93,8650;21,8531;888888.8;352.036,1506;115.303,8434
16.03.2024 10:00:00;63,7600;60,8883;19,8398;53,1825;87,5017;61,6541;4,5721;53,5754;22,5571;0,4289;72,0673;39,3844;68,3135;8,1464;201.801,4776;363.406,7780;220.935,2004
2024-03-16 10:15:00;64,9500;30,4987;81,2982;41,7132;38,9291;26,2593;5,2358;1,2237;90,2222;65,2690;8,1472;75,8899;42,5580;56,4992;181.647,8653;325.517,9868;174.139,1303
16.03.2024 10:30:00;61,3000;38,2992;54,8709;33,8765;11,4209;51,7845;78,6103;71,4282;0,0951;58,3397;32,0497;89,0485;49,1654;8,1974;-999.0;348.593,7690;142.062,3416
2024-03-16 10:45:00;59,6600;85,1834;21,5049;50,1507;16,4854;23,7646;32,5005;26,6841;59,9705;47,2432;20,6196;30,1300;94,9040;64,3502;191.074,3315;343.239,7432;165.855,1868
2024-03-16 11:00:00;63,2000;51,9630;70,6656;60,3413;96,8482;50,0881;91,0845;43,8315;56,7604;72,9007;4,8451;8,2206;28,7723;48,4682;211.742,5922;382.096,0733;192.021,2121
2024-03-16 11:15:00;63,7600;55,1077;90,4336;2,4186;26,0983;77,5266;41,1209;94,2512;19,3010;15,2621;15,6257;73,4864;95,8554;54,8393;204.916,4015;369.262,8348;227.373,0243
2024-03-16 11:30:00;60,9300;71,0144;10,0553;20,6563;91,1267;75,6419;50,3503;31,2592;77,1246;10,3594;31,5374;66,2412;92,6599;37,4383;208.199,6197;375.435,2851;268.178,8190
2024-03-16 11:45:00;68,1500;91,0954;65,6576;60,6488;49,8448;19,9400;7,6652;7,3868;76,8293;95,8510;85,4685;70,2043;18,5515;51,7950;216.947,7114;391.881,6975;207.453,8375
2024-03-16 12:00:00;66,1400;21,3342;81,8338;55,8424;25,8109;92,6123;50,0691;95,3977;50,2730;72,4676;80,4993;32,9936;69,3904;47,3257;-999.0;394.165,9034;213.097,4291
2024-03-16 12:15:00;66,1400;82,9042;33,4519;67,1909;91,0634;48,7447;4,5237;20,6341;33,8045;2,4158;35,4256;12,6305;6,6401;15,1114;220.024,9032;397.666,8179;207.875,8281
2024-03-16 12:30:00;67,8700;10,6898;2,0062;73,5221;46,4568;69,9284;46,1383;49,2873;66,4783;31,2539;26,9029;31,9235;4,1387;46,6082;221.619,1170;400.663,9400;245.623,3661
2024-13-40 88:99:00;64,4400;23,7977;25,9701;23,6621;27,6318;56,5890;9,0366;31,8212;73,7506;4,3244;90,8023;68,7834;82,6386;9,4648;698.873,4859;395.863,5522;184.605,3262
2024-03-16 13:00:00;67,6700;77,6567;83,1946;21,9958;4,2452;28,2919;11,7990;71,3344;66,3251;88,0338;26,8632;32,4442;92,5952;44,1936;-999.0;384.608,5144;171.441,9085
2024-03-16 13:15:00;61,5000;98,8430;64,7366;26,3231;66,3646;3,8010;31,9852;54,6332;51,1757;75,9313;66,4898;65,7482;47,9721;16,3571;204.690,1340;368.837,4519;240.585,5884
2024-03-16 13:30:00;63,5900;43,2789;57,9370;46,4416;64,8841;93,2627;61,5333;30,1037;61,8512;88,4572;99,7250;38,6498;68,1822;45,3941;203.997,8101;367.535,8831;183.483,6164
2024-03-16 13:45:00;63,5300;50,4903;93,6479;45,6802;71,8176;98,9561;17,7792;14,6604;68,3971;3,5738;38,0806;1,7311;31,4759;24,6600;198.937,0132;358.021,5848;193.478,3793
2024-03-16 14:00:00;61,4600;98,6730;78,6147;9,6074;11,6220;30,5456;15,6891;16,0427;51,8738;14,1692;55,6129;20,8278;65,9369;27,0022;195.126,0882;350.857,0458;195.384,6461
2024-03-16 14:15:00;54,7500;50,3794;30,1538;62,4724;95,9613;90,0806;24,3120;24,0649;80,8799;99,2025;7,8796;91,5184;20,1974;73,8619;172.089,1138;307.547,5340;108.461,0475
2024-03-16 14:30:00;57,0700;37,6733;69,4398;45,7257;63,2694;51,8221;89,6438;69,7762;19,2939;47,6486;63,8582;94,3628;22,6397;53,8498;162.956,7168;290.378,6275;152.385,2991
2024-03-16 14:45:00;56,7400;94,4471;14,2304;51,6306;38,2333;90,3938;33,5067;44,0948;92,8714;64,8034;32,3269;87,4584;7,9470;67,5193;163.927,9856;292.204,6129;118.119,9259
2024-03-16 15:00:00;55,3900;71,1904;23,4972;89,3360;97,0716;73,9177;67,4779;90,4709;72,3792;96,3785;43,1877;88,3901;23,9658;37,1625;156.162,5973;277.605,6830;134.171,0769
2024-03-16 15:15:00;56,9900;51,8416;58,2015;57,3667;66,9683;5,7331;81,3425;77,7101;61,6475;20,4985;64,6593;97,9414;21,4848;35,7081;153.626,8784;272.838,5315;132.962,2311
2024-03-16 15:30:00;50,3900;88,2809;31,8018;17,7157;16,0873;90,4691;85,2881;74,8770;68,6248;16,3744;7,7305;64,9043;54,1548;22,3260;135.564,7214;238.881,6762;134.953,8941
2024-03-16 15:45:00;49,5500;62,0358;56,0126;49,4924;12,7044;33,7924;98,5245;24,6939;6,4778;97,5061;21,1646;30,1497;18,8890;66,2065;124.579,5520;218.229,5578;116.112,3208
16.03.2024 16:00:00;48,2900;13,8647;38,7520;12,3782;40,0137;54,0813;72,4572;73,8241;87,1294;38,6619;7,4442;12,4856;61,4989;70,9133;110.976,4900;192.655,8012;81.932,6988
2024-03-16 16:15:00;43,2600;22,6259;92,1769;96,1232;94,7624;43,4393;90,7360;50,7799;27,3743;53,9075;30,0930;72,6409;34,1847;32,9865;100.374,7415;172.724,5141;97.187,5141
2024-03-16 16:30:00;47,2900;29,2701;79,8007;62,0317;73,9405;37,6333;3,8081;20,7055;0,0784;98,4285;56,0344;31,5598;61,8414;43,2817;89.188,6295;151.694,6235;76.903,3444
16.03.2024 16:45:00;45,7700;42,0889;12,4942;0,9587;24,0661;24,3749;14,5542;88,1890;14,5823;25,1261;32,1316;70,8210;16,8216;55,2084;81.301,3986;136.866,6293;54.755,9209
2024-03-16 17:00:00;38,4100;31,3440;85,2187;56,8498;64,0224;89,9041;30,5106;40,5601;35,8620;98,8421;78,6895;58,9152;16,3437;88,9685;-999.0;99.243,7847;47.938,3539
2024-03-16 17:15:00;39,0500;98,5946;30,8975;81,8712;70,5986;28,7732;44,6306;45,5392;27,2696;98,6005;31,1813;29,7906;34,5952;86,3686;46.895,7306;72.183,9735;38.242,6133
2024-03-16 17:30:00;32,7500;84,1514;34,3258;53,6919;6,6724;1,8421;93,5215;58,8794;50,1518;62,4146;98,0689;52,6281;87,5293;45,5027;-999.0;47.124,2171;22.054,4476
2024-03-16 17:45:00;33,9700;32,4207;55,9013;99,9713;20,0362;15,4950;47,8515;19,3697;68,7459;23,6421;59,1687;78,6098;60,3992;70,1781;23.360,3744;27.937,5038;16.490,1456
2024-03-16 18:00:00;30,7000;89,4496;48,0701;37,7078;96,6368;40,4754;9,4682;47,9890;0,7612;41,7130;18,5079;89,4752;71,1339;48,8367;8.500,0000;0,0000;0,0000
16.03.2024 18:15:00;30,6000;96,8699;18,9256;11,9378;6,6651;34,8164;63,0455;43,3187;85,0380;40,3874;17,8776;42,1908;93,6201;12,8689;8.500,0000;0,0000;0,0000
2024-03-16 18:30:00;29,1300;49,7990;17,4090;59,4622;33,2349;7,3396;29,8421;62,8257;46,7992;12,5170;19,9177;20,5839;80,0233;94,5491;8.500,0000;0,0000;0,0000
2024-03-16 18:45:00;32,9700;58,2820;24,9110;86,9328;88,7819;26,9735;8,8107;74,0621;62,6137;28,3445;44,9902;53,3033;49,8329;58,8529;8.500,0000;0,0000;0,0000
2024-03-16 19:00:00;30,7000;7,8693;34,0360;83,4100;27,0647;10,1096;54,9536;35,4968;92,0256;51,9172;33,5162;19,3510;30,6729;15,8891;8.500,0000;0,0000;0,0000
