System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,reading ,reading,forecast_yield
2024-03-14 11:50:00,68.71,47.4692,25.021,28.2736,21.497,77.5353,23.2944,24.4216,94.4699,71.6539,44.9997,78.421,41.9498,37.6921,95008.1242,141015.2735,68599.8791
2024-03-14 11:55:00,71.22,85.1289,77.1651,72.8351,96.0551,27.2569,20.8224,8.7759,27.4646,63.2021,1.9207,96.2759,9.0415,91.5865,96822.7635,144426.7954,77379.9083
2024-03-14 12:00:00,60.23,9.2514,13.8545,46.3366,52.8679,33.4924,5.4413,81.9839,54.4284,61.0891,29.9441,63.7297,31.3186,45.0659,86536.935,125089.4378,78663.473
2024-03-14 12:05:00,69.03,47.6779,99.1066,44.3944,45.5354,58.7145,66.4109,74.9714,0.5587,84.9861,70.3626,97.1253,24.3011,90.8673,90094.2503,131777.1906,85800.9119
2024-03-14 12:10:00,67.2,79.1272,95.3347,71.0482,84.6871,24.2369,42.4611,86.9375,42.4884,5.6937,11.5995,49.2542,44.305,71.5213,96072.4547,143016.2148,75208.4168
14.03.2024 12:15:00,63.54,28.3741,83.8905,97.8394,43.9354,18.0853,19.4277,8.7066,46.9043,1.0919,38.0155,59.0825,64.396,99.8674,87909.7755,127670.3779,57680.062
2024-03-14 12:20:00,60.94,4.9786,19.2472,65.4286,88.079,90.6743,82.5637,94.4574,73.1041,99.678,12.423,90.779,4.6311,35.5699,86895.8237,125764.1486,55449.7972
2024-03-14 12:25:00,64.09,71.0884,79.027,62.5159,47.7852,61.9527,45.018,49.6275,17.1477,28.59,53.5879,42.2128,97.0656,64.0924,88974.5639,129672.1801,55410.7674
2024-03-14 12:30:00,68.12,33.4289,13.4294,83.005,19.6212,4.5555,59.6793,3.5298,17.6959,25.8091,52.6002,93.3234,15.1804,95.1562,89230.9212,130154.1319,76481.5062
2024-03-14 12:35:00,67.49,76.1573,37.6209,21.1124,17.2296,67.1084,52.19,94.2242,98.4308,28.9723,13.0981,60.8015,19.6075,73.5063,92874.0089,137003.1367,74682.5715
2024-03-14 12:40:00,65.6,75.2415,87.4427,5.0309,60.5541,32.1284,97.4273,86.6759,78.2903,49.8313,93.2213,81.8081,39.3949,40.9083,91116.2789,133698.6044,41929.7837
2024-03-14 12:45:00,61.55,72.2504,84.9725,91.5306,71.9288,64.6671,33.6048,41.13,94.8068,11.4419,77.9477,54.7012,97.6865,24.5095,82771.3268,118010.0944,85970.873
2024-03-14 12:50:00,60.66,36.2941,86.1386,70.4346,65.7827,4.4936,29.5379,26.0675,38.6082,52.1718,71.4874,0.8186,0.9025,1.2971,-999.0,122846.6602,55191.6563
2024-03-14 12:55:00,69.27,53.3072,80.2125,3.5834,92.3594,71.5968,60.9133,97.2957,51.7404,75.1215,51.3748,32.1385,38.6266,22.3917,91275.6628,133998.2461,74197.8688
14.03.2024 13:00:00,63.34,11.2147,14.0997,55.4951,41.8525,85.7589,89.851,79.9112,54.7577,92.3847,30.2779,39.7003,27.7486,19.5018,-999.0,125837.8113,88006.7004
2024-03-14 13:05:00,68.62,56.478,59.1259,98.0559,77.3577,48.797,46.8407,82.9512,79.1011,99.985,69.957,25.6807,93.9908,37.13,91864.38,135105.0345,58965.2218
2024-03-14 13:10:00,64.67,20.5809,80.5321,19.1555,22.4672,36.7232,58.6193,24.1271,26.532,74.467,24.8275,23.3811,37.831,99.7289,87228.3445,126389.2877,73630.9848
2024-03-14 13:15:00,62.75,65.3237,95.2551,13.43,14.4878,22.7864,65.4881,46.5746,0.0808,4.4677,25.8733,17.9464,77.2358,59.5742,84616.8105,121479.6037,55996.5876
14.03.2024 13:20:00,63.45,51.5703,55.6941,36.8137,39.361,45.8187,74.7418,8.7534,11.2236,57.89,80.2223,62.3737,82.1637,92.4344,89187.9591,130073.3632,62994.3175
2024-03-14 13:25:00,59.66,31.0922,41.632,15.1508,38.3469,20.6909,20.2264,34.3882,53.5046,66.9717,18.5129,69.6145,68.9273,10.9862,81888.439,116350.2652,57195.9657
2024-03-14 13:30:00,59.71,69.0911,99.9728,44.5175,70.7666,35.9339,12.9958,53.4555,95.743,20.0961,4.2051,12.07,70.2693,52.5453,81452.3849,115530.4835,60014.8206
14.03.2024 13:35:00,61.34,16.7889,31.124,55.8791,11.9609,6.2773,34.8425,44.6998,15.5472,2.2199,13.5723,53.7401,29.6749,62.4586,83757.3958,119863.904,85046.957
2024-03-14 13:40:00,62.76,92.3734,91.1115,72.1341,66.7601,7.336,71.4344,13.4605,62.4268,44.1744,26.3007,23.0357,64.1991,65.7917,82900.6235,118253.1723,77602.0777
2024-03-14 13:45:00,60.05,20.7437,21.7846,24.9615,8.2607,84.3087,47.2542,63.8853,76.9026,56.1633,45.242,3.5359,11.9436,18.9895,84532.6577,121321.3964,69766.3384
2024-03-14 13:50:00,63.01,49.7758,67.3142,48.1224,15.5622,85.3888,56.3399,48.7495,93.6125,44.3201,68.9458,39.1107,23.6837,97.5446,81406.1343,115443.5324,38890.2666
2024-03-14 13:55:00,61.24,55.0665,16.3016,39.2751,0.0459,74.3153,78.9736,61.7582,16.4276,54.7557,14.2774,57.588,49.8572,19.1097,77306.1698,107735.5991,61709.33
2024-03-14 14:00:00,65.08,11.7468,30.0042,13.5188,2.7707,18.9631,17.2125,63.0303,38.4609,59.8708,80.6583,3.1486,68.9858,46.7139,88950.2726,129626.5126,69344.2626
2024-03-14 14:05:00,58.88,25.2757,15.0423,29.6407,29.7146,75.3148,33.2707,20.1453,11.4152,57.4265,75.4613,68.3291,92.1507,8.217,75991.4938,105264.0084,67033.7472
2024-03-14 14:10:00,61.54,84.4862,85.379,67.2525,94.3148,24.4566,34.3928,32.0521,0.1208,0.6788,86.4343,35.8919,56.2759,31.1537,78188.642,109394.647,64412.4154
14.03.2024 14:15:00,58.43,50.7689,9.5382,47.9001,30.1998,75.8856,31.3559,9.3688,38.9428,97.839,37.4566,24.6047,74.3874,7.1773,77664.1916,108408.6803,56712.9921
2024-03-14 14:20:00,56.79,2.5304,6.2525,24.5469,10.944,44.4499,73.5032,24.5948,59.9796,33.2719,86.2265,21.1449,41.3195,36.2308,71965.0618,97694.3162,51055.1495
14.03.2024 14:25:00,58.88,68.8685,22.0371,5.495,75.1006,59.8978,32.4756,31.7518,16.9764,52.1007,59.8065,48.5661,80.0301,94.4035,76975.6601,107114.2409,65171.8498
2024-03-14 14:30:00,60.42,46.7706,52.9731,82.0441,49.7599,55.0494,81.0258,88.5544,83.3701,6.4626,77.7453,92.6573,46.3249,44.7932,82558.1971,117609.4106,77506.2745
2024-03-14 14:35:00,61.28,39.9562,60.1832,1.7306,35.2003,7.3309,59.1332,43.8527,83.361,56.1676,99.499,97.2325,56.7099,1.8287,74985.2457,103372.2619,49360.0771
2024-03-14 14:40:00,56.14,24.017,41.4992,91.5232,86.7011,24.0383,34.7331,25.4465,89.1478,54.6292,24.9202,71.0207,87.6836,69.1538,74855.2972,103127.9587,45884.2034
14.03.2024 14:45:00,57.74,93.389,12.2554,98.4265,42.2937,20.3432,61.7648,87.6331,53.9725,1.1103,83.3389,23.5679,50.818,93.9302,68932.0053,91992.17,48520.535
2024-03-14 14:50:00,55.55,53.9617,35.5785,58.196,91.5457,96.704,5.6257,13.8424,30.9712,38.7138,62.3303,86.5071,31.0889,39.5919,75184.7699,103747.3674,64808.6431
2024-03-14 14:55:00,53.68,34.4938,21.154,49.7681,67.6733,61.0682,24.9098,72.6146,75.0155,23.3716,4.9865,62.1501,83.9123,51.8806,66794.6683,87973.9764,67364.3514
2024-03-14 15:00:00,55.52,64.0101,20.2965,32.0014,0.3722,33.9858,38.3117,1.7742,6.9517,11.8467,95.4127,29.501,47.6984,98.0873,68000.2905,90240.5462,50502.2789
2024-03-14 15:05:00,55.39,10.5641,9.799,66.0228,65.3518,12.4238,10.0831,57.5656,35.5291,53.7747,62.5649,5.8438,37.7662,68.5588,65944.3677,86375.4114,55846.5227
2024-03-14 15:10:00,55.05,43.7842,41.9866,24.1194,39.8221,45.5912,14.6117,89.3398,32.8563,71.6718,18.636,52.0671,63.3221,20.7829,66908.9719,88188.8672,51439.8499
2024-03-14 15:15:00,53.28,70.3702,15.0808,61.839,19.6209,31.7039,28.9064,72.0574,92.4179,95.3082,20.4574,78.6306,9.4208,55.3547,64658.2515,83957.5129,46547.4499
2024-03-14 15:20:00,54.51,66.7233,79.7932,77.9382,39.731,84.7394,11.2288,21.7891,9.3647,15.6101,32.0271,98.4101,50.9247,20.3263,64519.647,83696.9364,41386.2954
2024-03-14 15:25:00,52.96,94.7774,93.0847,41.6346,59.4699,81.0519,39.1981,98.9593,28.3633,52.2271,96.0119,93.2936,63.6624,52.6397,67384.7882,89083.4019,52445.2775
2024-03-14 15:30:00,50.06,96.4108,33.1169,32.1189,73.2735,21.6473,6.1056,16.9647,32.2841,63.4177,64.9082,36.8311,90.7938,88.7107,62305.9718,79535.2271,47636.5362
2024-03-14 15:35:00,49.23,96.0789,54.2953,51.4792,31.4056,22.6353,25.8653,88.307,7.5286,10.2869,75.2044,76.9897,24.8567,50.8605,61621.4942,78248.4092,41614.3643
2024-03-14 15:40:00,49.54,17.5036,76.2943,76.8108,42.0504,59.5463,68.4744,52.9624,40.6755,62.6058,23.3426,19.6235,23.722,89.1555,60425.9273,76000.7434,33239.5484
2024-03-14 15:45:00,50.4,76.6857,40.1898,65.2288,64.6459,91.4993,48.0409,86.9259,36.3218,72.4897,2.0689,26.4852,48.2692,9.1241,58749.5839,72849.2178,40552.4853
2024-03-14 15:50:00,49.17,60.3609,77.1808,25.3424,98.9639,87.6812,88.1622,80.0914,41.0281,18.3064,47.8931,84.0235,88.6252,0.376,58076.4122,71583.655,43487.4695
2024-03-14 15:55:00,48.46,65.0885,0.7968,13.0376,40.7349,63.4765,73.5995,50.2363,85.0871,84.2405,63.4147,69.8443,7.295,75.9597,57552.3594,70598.4357,35150.2337
2024-03-14 16:00:00,47.23,32.4137,64.5999,30.7351,94.3084,32.4076,49.6857,33.7642,17.9607,55.2343,21.3999,70.7915,7.6838,37.4613,52743.1394,61557.102,29223.0879
14.03.2024 16:05:00,48.17,36.1886,45.2796,5.4256,10.3261,41.4582,9.3807,76.7641,82.4619,45.1565,93.0446,28.0585,71.2837,43.6907,55419.2149,66588.124,30130.2645
2024-03-14 16:10:00,43.97,29.9071,33.6457,95.815,4.4424,18.4281,42.3798,78.7476,21.7207,42.716,63.756,65.0365,89.6666,86.2567,50980.6505,58243.623,32306.3999
2024-03-14 16:15:00,43.49,94.23,96.9193,61.5983,23.5268,99.5396,10.8169,95.2311,96.4897,72.655,49.1126,5.7127,78.1846,10.5469,49308.9637,55100.8518,37768.7638
2024-03-14 16:20:00,45.72,52.8986,18.4917,60.9225,1.0568,13.6025,20.1046,89.2659,70.4067,51.8784,33.4396,11.8922,18.3137,55.5492,51705.2763,59605.9194,29814.7994
2024-03-14 16:25:00,43.84,29.0026,5.2753,25.3852,15.2374,40.1193,97.3788,58.9896,35.7611,35.61,0.5239,80.4487,32.5901,56.8215,45436.6179,47820.8416,25791.0054
14.03.2024 16:30:00,45.54,11.5903,6.1091,75.1548,27.8525,16.7534,3.0931,0.6482,45.4629,39.8744,8.1525,65.3902,32.3765,12.9132,48340.9859,53281.0534,22562.6894
2024-03-14 16:35:00,44.62,48.6173,75.644,38.8319,48.8982,41.1102,86.4236,27.2856,37.2156,74.0169,17.1283,8.1978,28.4036,91.7043,47447.0357,51600.4271,22881.6251
2024-03-14 16:40:00,39.44,19.1876,84.2323,39.1006,87.5307,52.3601,14.048,23.2876,56.8076,31.9661,39.7691,31.8908,47.1051,21.5432,42387.1716,42087.8826,21484.8845
2024-03-14 16:45:00,39.67,81.5874,73.5984,57.2294,41.4459,92.1441,98.9192,94.0827,62.8125,2.7341,56.4078,19.6423,38.673,8.6711,41064.3877,39601.0489,22132.0511
2024-03-14 16:50:00,38.7,67.0002,4.4385,86.0453,89.0341,14.9582,51.1925,86.0147,95.8726,22.53,92.1015,78.3191,53.7287,39.4703,40887.656,39268.7933,25943.3867
2024-03-14 16:55:00,39.67,33.8235,85.1701,66.527,25.777,12.5755,7.5637,81.936,64.2871,17.1164,3.0034,4.9624,87.2341,60.1168,39235.2408,36162.2528,17452.723
14.03.2024 17:00:00,39.25,84.4174,29.4164,23.5134,50.3906,24.592,67.107,37.3016,94.6855,53.4161,91.3542,0.2209,60.351,87.5108,37842.6269,33544.1386,15783.0147
2024-03-14 17:05:00,34.87,8.4916,26.4041,31.0153,98.3004,46.6007,91.5851,33.3324,98.4096,81.599,97.4466,64.3727,39.5659,95.7634,35662.4346,29445.3771,13005.6562
2024-03-14 17:10:00,35.96,4.8035,95.4627,52.9326,51.6759,71.2382,72.9137,3.5232,22.5995,64.5102,68.09,48.5998,40.0577,54.2314,34560.8284,27374.3574,15664.5804
2024-03-14 17:15:00,37.66,25.9247,98.2407,24.4363,84.3204,32.503,63.487,37.1733,60.44,61.8792,70.7545,4.5444,72.196,70.6317,33440.2681,25267.704,17750.1228
2024-03-14 17:20:00,37.03,63.5457,99.8708,31.5461,19.4756,18.6452,31.3819,54.7314,74.1314,55.4332,79.1688,15.3859,49.6516,16.3015,32168.1488,22876.1197,12203.8061
2024-13-40 88:99:00,36.11,40.3471,54.4716,78.0319,63.866,14.6569,45.3616,70.0446,82.9449,73.9331,23.343,32.9172,74.566,95.0466,237083.3682,20398.2437,9937.5171
2024-03-14 17:30:00,36.72,4.3443,71.0977,55.8961,91.8428,36.9811,55.5914,64.6695,48.4184,38.7542,30.4651,65.5978,6.2135,51.2201,28965.3073,16854.7777,10441.1976
2024-03-14 17:35:00,34.94,33.09,73.3812,60.8249,75.1712,21.0032,50.6943,52.8406,5.2891,22.1212,48.8158,52.8287,73.4691,63.6774,27840.0668,14739.3257,8347.0135
2024-03-14 17:40:00,35.26,42.4477,8.197,9.8951,71.5304,72.1468,71.9269,11.5613,30.1659,15.1094,13.7259,92.2936,51.276,60.025,26194.8435,11646.3058,6069.8058
2024-03-14 17:45:00,32.68,57.1232,9.2791,15.9735,21.1163,97.6538,89.5302,37.377,53.2193,36.5107,15.1048,19.7111,31.2575,76.0562,24896.8243,9206.0297,4650.2598
2024-03-14 17:50:00,30.49,28.409,84.5547,82.4846,55.5596,66.6549,1.8878,91.5057,38.82,43.6049,91.7061,80.6955,17.8137,68.9635,23121.0803,5867.631,4145.7904
14.03.2024 17:55:00,30.69,21.4694,93.7405,29.3561,12.7497,11.2784,51.0794,22.0771,51.7382,46.4044,62.3569,23.0062,76.955,58.5593,21562.4678,2937.4394,1566.1362
2024-03-14 18:00:00,32.77,28.2799,29.1112,61.2336,35.498,96.6687,24.4726,4.2825,58.8852,0.8315,60.572,88.8954,43.141,86.7614,20000.0,0.0,0.0
2024-03-14 18:05:00,29.64,16.5712,19.1394,85.5453,60.5885,91.3414,95.0587,62.1877,82.2775,80.2232,41.7617,73.8222,45.1377,31.1118,20000.0,0.0,0.0
2024-03-14 18:10:00,27.44,67.4242,56.0271,79.9523,63.9154,41.7237,28.4764,64.5946,91.5052,7.5763,23.367,53.9379,56.2852,62.4515,20000.0,0.0,0.0
2024-03-14 18:15:00,31.09,44.8122,30.9062,10.8736,32.1528,18.1013,3.2172,72.1924,87.5631,6.3747,49.879,56.8563,83.4389,8.784,20000.0,0.0,0.0
2024-03-14 18:20:00,31.6,89.9733,79.7542,39.1283,10.3489,87.5671,18.7511,3.1508,10.4311,41.6542,88.9206,5.9162,22.8947,2.1452,20000.0,0.0,0.0
2024-03-14 18:25:00,32.79,23.2344,70.8239,66.3126,44.3897,68.719,39.2222,39.1139,37.0247,32.4564,60.437,47.8571,52.4571,83.0838,20000.0,0.0,0.0
14.03.2024 18:30:00,30.71,53.0464,34.4087,94.2384,60.7494,85.0845,98.9539,34.5087,66.5151,84.9247,66.0963,97.7812,44.0022,81.9563,20000.0,0.0,0.0
2024-03-14 18:35:00,28.42,60.5263,69.0338,78.9511,32.4381,29.2134,11.5847,62.7956,80.2464,60.5168,42.7203,27.562,7.3258,27.8816,20000.0,0.0,0.0
2024-03-14 18:40:00,27.78,59.8931,34.228,94.7776,71.7746,31.4256,42.474,86.2103,20.4571,70.339,34.9651,31.0984,40.1621,38.7269,20000.0,0.0,0.0
2024-03-14 18:45:00,30.16,96.6746,56.4864,23.8757,98.9165,43.1919,39.1762,9.163,78.4451,56.0625,68.1414,5.7371,34.6311,40.9626,20000.0,0.0,0.0
2024-03-14 18:50:00,29.29,73.8036,0.4009,43.145,32.629,61.9933,61.6236,40.5255,87.4607,3.971,43.2873,47.4015,19.9269,42.0542,20000.0,0.0,0.0
2024-03-14 18:55:00,27.23,6.9139,75.0704,64.1559,52.5556,61.5107,52.608,77.9832,28.3863,73.6005,27.2683,57.1997,31.8715,24.4127,20000.0,0.0,0.0
14.03.2024 19:00:00,28.52,28.9525,41.1206,40.107,98.5289,4.2068,39.2606,62.6305,2.35,23.1196,35.0377,62.8571,47.3485,96.4406,20000.0,0.0,0.0
2024-03-14 19:05:00,27.36,48.4778,45.835,48.4548,56.188,96.505,45.6107,76.3907,13.4787,71.0466,37.4581,57.8618,76.774,37.977,20000.0,0.0,0.0
14.03.2024 19:10:00,30.84,46.2056,35.9237,99.1533,17.9866,54.2812,5.9039,25.0335,8.3116,85.3747,8.2102,94.0879,26.8901,55.5001,20000.0,0.0,0.0
2024-03-14 19:15:00,29.38,87.9065,79.4483,83.11,24.1003,5.788,84.0468,51.6905,42.8802,49.0819,50.2218,8.0155,67.8566,64.5488,20000.0,0.0,0.0
2024-03-14 19:20:00,28.83,39.2503,39.896,5.4217,45.6363,1.395,90.0586,53.55,31.5497,1.3575,84.7592,96.6558,85.3656,29.4295,20000.0,0.0,0.0
14.03.2024 19:25:00,28.86,2.4462,64.7593,30.9306,36.0659,33.9546,20.3029,25.5831,65.0986,33.0496,37.0949,66.1397,73.0253,81.3197,20000.0,0.0,0.0
2024-03-14 19:30:00,31.98,63.2017,59.5292,57.5237,21.1902,78.4853,32.5636,22.6324,69.7408,19.2249,37.9394,95.5478,95.4855,15.8369,20000.0,0.0,0.0
2024-03-14 19:35:00,31.58,57.6006,42.122,77.3748,25.1435,8.4183,30.2959,44.1621,41.9411,23.9715,37.5948,31.0599,40.3788,16.5645,20000.0,0.0,0.0
2024-03-14 19:40:00,27.98,48.4187,54.7705,28.7871,21.7359,15.5687,59.8643,0.2399,82.5042,75.3718,42.433,95.0462,55.7216,41.636,20000.0,0.0,0.0
2024-03-14 19:45:00,30.11,91.4114,46.2333,31.6252,49.87,28.912,25.7903,18.0933,82.5363,82.5868,8.8161,73.1626,39.5687,59.2641,20000.0,0.0,0.0
2024-03-14 19:50:00,29.37,69.1358,62.2171,37.8163,28.7434,19.8327,42.7369,65.7819,17.4483,10.4903,12.2865,0.942,78.5621,36.0969,20000.0,0.0,0.0
2024-03-14 19:55:00,31.15,46.6854,8.9986,48.585,44.1253,57.6287,66.1955,66.4053,76.5067,61.181,65.0381,12.4345,75.1635,14.7139,20000.0,0.0,0.0
2024-03-14 20:00:00,31.57,31.3324,24.8752,64.2616,63.2629,16.6334,81.7522,59.9597,85.8563,67.1939,82.3863,48.9853,60.1231,83.6233,20000.0,0.0,0.0
2024-03-14 20:05:00,30.79,23.3049,61.1701,81.1032,93.7051,66.8034,5.8329,24.3699,65.8586,71.1562,47.0033,48.107,77.7259,27.35,20000.0,0.0,0.0
14.03.2024 20:10:00,32.35,89.511,61.8485,31.8007,37.9638,90.8185,44.9613,11.711,95.1473,64.9687,54.3121,22.3583,5.7743,40.189,20000.0,0.0,0.0
2024-03-14 20:15:00,32.94,25.668,21.5604,84.624,6.489,58.7579,34.5845,30.9839,88.1102,7.3669,15.0838,31.9239,84.8861,89.3312,20000.0,0.0,0.0
2024-03-14 20:20:00,30.68,31.0269,5.9977,78.8919,77.1763,25.8804,68.0848,0.6861,59.3115,20.7918,25.5021,27.343,57.3315,5.0135,20000.0,0.0,0.0
2024-03-14 20:25:00,29.43,96.858,16.1826,63.6755,96.0345,79.0251,64.5098,86.52,56.1281,33.4062,38.925,27.5696,93.4041,53.32,20000.0,0.0,0.0
14.03.2024 20:30:00,28.01,92.9072,83.3208,51.6556,60.5151,83.1398,3.9939,93.4591,72.1002,15.6182,16.9385,2.8468,1.4497,32.0215,20000.0,0.0,0.0
2024-03-14 20:35:00,30.36,14.7499,23.3117,25.406,30.3891,36.0294,84.8847,92.9037,15.8093,19.0795,96.0548,98.2521,41.3196,57.3676,20000.0,0.0,0.0
2024-03-14 20:40:00,28.77,19.6814,6.8058,39.7464,18.8989,74.0425,93.7623,98.2786,94.1986,45.0869,72.3737,41.6695,13.9377,27.5323,20000.0,0.0,0.0
2024-03-14 20:45:00,31.02,10.4844,15.2723,53.9435,45.7184,30.9596,95.8521,35.5941,58.1184,26.5439,18.9159,5.2043,53.9357,60.0131,20000.0,0.0,0.0
2024-03-14 20:50:00,28.71,86.5759,50.7334,34.1994,3.5208,39.8882,74.829,56.6289,54.6769,49.6769,81.7685,31.6655,50.7061,62.899,20000.0,0.0,0.0
2024-03-14 20:55:00,31.14,50.7377,29.5251,83.2253,41.1657,92.8246,29.8661,46.8024,34.3709,24.7903,84.3336,21.7542,21.8943,88.2002,20000.0,0.0,0.0
2024-03-14 21:00:00,32.18,27.6404,81.3423,31.1574,80.7671,1.8725,55.3203,70.285,18.6101,26.5247,10.2126,90.2467,15.4675,47.5077,20000.0,0.0,0.0
2024-03-14 21:05:00,27.06,56.7242,39.0674,17.0622,28.3297,80.2502,56.9522,39.2115,33.1066,98.5062,94.806,8.2597,79.1437,19.0291,20000.0,0.0,0.0
2024-03-14 21:10:00,30.75,38.3575,64.4277,3.5135,41.1195,25.9869,38.1012,79.8969,76.6175,32.2859,53.1996,26.408,8.4986,34.215,20000.0,0.0,0.0
2024-03-14 21:15:00,28.42,63.3383,92.6894,25.9894,65.0297,95.8719,77.9634,50.1161,44.7947,30.4355,38.139,69.075,77.7868,36.9415,20000.0,0.0,0.0
2024-03-14 21:20:00,30.56,45.834,85.96,99.5902,27.6323,65.0428,43.3625,17.7837,87.3332,33.6199,86.4801,65.5376,30.3151,98.7958,20000.0,0.0,0.0
2024-03-14 21:25:00,29.46,79.8465,17.2566,67.2968,40.1481,44.6129,55.6865,78.6788,24.9956,92.5057,45.3158,48.599,50.6891,65.4669,20000.0,0.0,0.0
2024-03-14 21:30:00,33.84,82.1601,23.4187,33.7367,29.4829,90.2505,1.2099,40.1157,43.3779,68.1563,9.0071,72.8876,26.0187,99.1911,20000.0,0.0,0.0
2024-03-14 21:35:00,29.28,36.7724,11.2752,97.2095,32.0606,83.7345,38.7956,95.0934,35.1627,16.3369,45.5871,95.7521,81.0913,41.5183,20000.0,0.0,0.0
2024-03-14 21:40:00,28.12,95.1968,78.3758,8.4057,2.7999,11.0916,73.9018,75.2105,57.3316,75.1937,53.6995,82.4703,55.9022,65.1991,20000.0,0.0,0.0
2024-03-14 21:45:00,32.28,78.1518,36.9859,34.3953,76.04,87.9097,59.4952,4.5502,64.9749,50.2442,36.7953,45.3573,67.0836,73.3621,20000.0,0.0,0.0
2024-03-14 21:50:00,28.32,36.6969,17.781,65.6645,70.8854,19.0452,15.4488,85.183,39.2272,21.2225,91.0104,81.7792,73.9074,18.7023,20000.0,0.0,0.0
14.03.2024 21:55:00,30.76,92.7392,62.663,67.0125,49.0437,37.7299,1.4066,90.6046,55.0979,19.7807,83.9781,19.9004,49.3339,81.5065,20000.0,0.0,0.0
14.03.2024 22:00:00,33.22,67.0754,62.8041,76.4402,32.5751,9.6285,54.7665,85.4089,98.7753,69.7233,29.0465,14.091,6.5729,67.816,20000.0,0.0,0.0
2024-03-14 22:05:00,28.73,64.8681,28.1553,0.2706,4.4818,69.575,18.2109,90.5003,96.6257,0.9666,19.578,31.4867,45.9271,7.6828,20000.0,0.0,0.0
2024-03-14 22:10:00,28.46,46.3866,8.3695,36.1693,59.8267,97.0996,5.2261,8.4514,82.2185,80.6515,95.0514,70.5947,80.3938,93.2058,20000.0,0.0,0.0
2024-03-14 22:15:00,28.87,99.2281,71.2177,54.2833,8.7879,27.3689,50.1634,9.3826,57.643,76.8553,11.1906,74.3892,81.1455,82.219,20000.0,0.0,0.0
14.03.2024 22:20:00,27.16,31.3895,24.9474,22.2621,32.7798,71.6711,12.1027,58.7609,28.0977,8.4049,70.4049,7.4804,27.9132,43.3477,20000.0,0.0,0.0
14.03.2024 22:25:00,27.69,7.2761,30.756,33.127,14.1573,88.6199,49.941,82.8041,80.5162,25.8974,22.1592,96.9502,64.7554,14.6253,20000.0,0.0,0.0
2024-03-14 22:30:00,28.61,94.1308,5.2792,20.6001,4.9311,99.5601,70.3933,52.0136,93.9742,69.2466,68.2878,94.2644,51.6014,21.8784,20000.0,0.0,0.0
14.03.2024 22:35:00,33.51,88.3235,50.598,40.0543,22.1202,55.7196,80.7303,17.3651,70.4447,31.7463,63.8451,94.7884,6.2759,76.8173,20000.0,0.0,0.0
2024-03-14 22:40:00,32.01,76.6509,51.6667,93.2425,27.8732,82.6105,12.4504,34.9019,75.999,10.2321,59.827,31.7401,85.5175,55.7046,20000.0,0.0,0.0
14.03.2024 22:45:00,32.05,89.7113,25.0824,68.7781,86.7251,79.8162,45.0174,3.8558,56.4793,77.5944,1.3421,57.787,27.8363,12.0303,20000.0,0.0,0.0
2024-03-14 22:50:00,28.84,77.9498,50.4118,15.753,76.7669,37.3408,48.3007,27.0363,38.7085,56.001,49.5415,4.199,94.4432,90.0581,20000.0,0.0,0.0
14.03.2024 22:55:00,26.12,4.3367,25.1606,55.9343,18.9256,33.9273,6.2852,42.2748,54.7265,95.0681,99.7529,90.8997,47.6936,27.7573,20000.0,0.0,0.0
2024-03-14 23:00:00,29.31,22.3735,7.5859,0.4065,73.5803,94.8992,29.7157,35.4602,97.5711,63.4681,93.1298,66.1896,36.3309,52.1656,20000.0,0.0,0.0
14.03.2024 23:05:00,30.65,26.4041,17.1964,3.849,6.0214,35.8786,91.0149,81.501,58.4663,74.558,87.8268,6.0159,88.7143,51.0362,20000.0,0.0,0.0
2024-03-14 23:10:00,26.04,3.1898,39.0967,59.279,60.2484,25.5664,91.9044,57.0127,23.135,49.2308,40.0753,93.1898,47.7959,17.8585,20000.0,0.0,0.0
2024-03-14 23:15:00,30.81,11.6373,32.0528,41.8717,39.7361,41.9596,25.1085,31.1589,21.9098,26.5748,69.4919,13.8186,32.1588,91.7218,20000.0,0.0,0.0
2024-03-14 23:20:00,32.43,42.6797,5.6257,81.7701,36.3492,86.6937,76.9358,86.4212,24.0602,86.3578,94.5287,50.1898,88.8739,80.0363,20000.0,0.0,0.0
2024-03-14 23:25:00,30.33,1.8516,85.0449,85.8435,64.0842,71.0897,20.2223,11.3392,4.4777,20.7604,93.2379,41.0962,96.3058,89.3204,20000.0,0.0,0.0
2024-03-14 23:30:00,32.12,37.3352,85.5159,94.1481,34.162,84.3931,78.2349,44.6578,96.8715,60.3932,42.5502,37.4461,44.0612,38.4448,20000.0,0.0,0.0
2024-03-14 23:35:00,28.64,6.8944,54.2206,61.0471,25.8081,13.5758,3.4585,47.7354,57.7465,42.2665,41.2869,96.4624,20.9516,55.99,20000.0,0.0,0.0
2024-03-14 23:40:00,29.91,75.3683,38.5877,18.6432,43.7587,86.6757,5.3353,29.7537,27.8484,65.4939,66.632,61.5222,31.8254,32.0623,20000.0,0.0,0.0
