System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,kw_generation,forecast_yield
2024-03-14 12:35:00,67.38,29.2794,11.1953,67.5144,65.445,79.533,78.5072,66.4211,12.4101,59.0825,46.675,36.7209,72.7347,79.1133,1235.3281,1527.1062
2024-03-14 12:40:00,65.87,83.6855,78.3541,93.7897,72.3413,2.914,15.8998,69.351,59.7986,54.6314,90.0302,2.0881,24.4007,71.7874,1314.0501,1600.2338
2024-03-14 12:45:00,66.98,6.7278,76.3829,52.4331,34.7081,18.7977,73.3522,82.1385,72.658,37.6151,54.6894,83.6016,45.2537,67.1905,1275.3785,1303.7145
2024-03-14 12:50:00,66.13,50.6414,41.4616,33.7672,29.9283,32.8197,18.9275,18.3138,61.9767,51.1543,24.8133,4.3943,72.9867,14.8848,1297.3179,1368.9347
2024-03-14 12:55:00,63.72,8.8978,57.5968,39.4283,2.6694,24.0906,25.1748,38.893,42.298,37.3228,41.72,29.0784,64.886,73.1116,1197.8839,988.6629
2024-03-14 13:00:00,64.91,59.0552,25.8076,60.8182,69.9618,61.7594,1.5614,57.873,47.5211,94.9427,96.4819,75.9044,59.5896,61.1599,1151.786,805.5422
2024-03-14 13:05:00,70.67,27.9939,41.1348,64.5951,33.498,68.805,37.5956,37.3922,96.5603,28.2127,20.1502,54.0928,3.342,99.5454,1357.5374,1345.0996
2024-03-14 13:10:00,63.48,99.4763,41.9327,91.1848,12.7867,54.2282,83.935,99.1364,73.1456,31.8334,44.1362,23.1069,29.6771,9.8908,1148.6076,1049.6809
2024-03-14 13:15:00,64.48,5.0595,23.1293,12.8425,96.0576,26.8726,35.0147,62.584,94.973,85.0681,65.8541,27.8549,13.1879,30.1315,1196.6223,1162.1108
2024-03-14 13:20:00,65.56,17.1434,70.4914,10.1918,71.5495,79.1983,74.9936,93.7346,96.9601,19.5088,73.1415,49.0,7.8371,92.4005,-999.0,1181.3101
2024-03-14 13:25:00,64.12,88.6565,98.7713,57.8974,31.5198,28.301,18.1988,79.8069,91.594,72.6873,91.4064,38.9862,96.7747,16.2795,1182.3634,989.8243
2024-03-14 13:30:00,64.92,57.9595,59.2241,98.6902,67.6193,58.8076,5.6436,64.6722,7.7766,27.8413,28.4228,1.3157,69.0085,29.4447,1137.2748,1071.569
2024-03-14 13:35:00,65.97,45.1583,74.268,19.3317,92.1343,83.394,4.6493,57.3204,62.9021,72.8258,53.6377,7.1379,20.6059,15.2379,1190.3043,940.4789
2024-03-14 13:40:00,59.71,65.9886,55.8483,5.8737,19.3658,24.0553,76.309,71.2676,90.0734,90.6322,26.0825,81.1575,57.7738,12.6384,1018.3977,1028.6821
2024-03-14 13:45:00,62.82,35.3502,61.3331,62.3992,1.0158,40.4792,56.8179,77.9386,27.8965,63.9898,52.312,54.7982,73.0608,38.7505,1152.2295,950.8652
2024-03-14 13:50:00,64.66,76.9302,57.6243,44.0085,8.2338,52.4298,25.0016,67.1957,57.311,74.9276,55.9061,27.0437,53.1963,99.6394,1110.5765,1035.6609
2024-03-14 13:55:00,64.08,43.9065,51.4477,32.8981,60.4929,91.3984,70.1926,54.7525,81.5585,77.0244,98.7769,75.0137,6.4423,57.1766,1115.9271,1096.5601
2024-03-14 14:00:00,62.79,31.1589,71.6985,59.5259,12.6023,67.7006,73.0657,56.5496,83.7673,78.7153,64.4683,90.0056,65.9571,93.4882,1132.5035,854.6807
2024-03-14 14:05:00,61.86,81.8461,18.9594,2.0474,88.1295,62.1135,68.0199,76.6268,77.6271,49.0407,78.1802,56.3385,88.7128,20.3162,1081.9496,932.8967
2024-03-14 14:10:00,57.8,59.2202,36.2171,74.3638,93.7433,82.5426,14.8833,97.8568,61.086,22.107,22.2888,29.2656,73.9555,65.3867,1014.2815,960.3474
2024-03-14 14:15:00,57.77,6.9833,64.7766,21.9098,16.2604,14.0379,38.9999,91.7468,18.1009,90.9907,40.4175,99.8739,69.7964,73.9458,1022.7863,1010.1588
2024-03-14 14:20:00,60.46,74.4953,89.4179,69.9719,81.5266,79.7698,12.4937,91.9285,61.8255,84.8995,66.7968,51.1794,6.5459,55.6853,1038.3355,894.9585
2024-03-14 14:25:00,63.33,70.302,9.2509,13.0656,21.1071,99.5337,4.1898,56.1007,64.7834,66.9565,78.3994,34.029,98.7572,58.6937,1129.2635,783.6258
2024-03-14 14:30:00,58.62,11.1504,62.8481,65.7946,37.902,51.8111,60.8433,46.8582,81.1675,71.4775,50.2978,57.3776,81.2101,49.9841,1079.8297,1080.4662
2024-03-14 14:35:00,56.2,97.5847,11.8454,34.3232,7.1999,49.4611,36.3705,34.855,65.6073,68.039,26.5035,85.7616,79.1943,85.6215,949.4465,905.3775
2024-03-14 14:40:00,58.76,83.1559,7.4972,65.3242,18.1353,43.2178,40.9571,85.0779,98.4805,3.6849,30.8716,78.3479,45.8568,96.9293,934.5888,798.0627
2024-03-14 14:45:00,56.58,56.0899,2.3411,26.9045,59.2809,64.7316,48.2634,85.3699,78.8998,8.383,7.1982,18.4967,71.0489,27.8177,907.0152,719.4288
2024-03-14 14:50:00,57.12,76.5899,4.8411,72.7889,89.9659,4.1557,9.7489,21.5084,81.3201,15.1188,99.5884,97.4482,36.746,22.277,922.1402,524.0374
2024-03-14 14:55:00,53.77,35.5072,6.3836,70.9814,2.4304,76.6913,65.4004,52.1262,97.8402,10.5954,10.3675,90.2343,3.1339,5.5174,866.3902,726.4098
2024-03-14 15:00:00,52.94,96.9277,73.2768,46.9109,6.3323,54.6653,82.2511,61.5269,70.1721,83.6537,33.9012,73.1245,62.8169,24.3951,872.8879,758.9491
2024-03-14 15:05:00,52.46,9.1606,82.2403,37.3751,30.2862,29.0835,90.91,7.0132,72.5344,87.9454,7.1024,62.2128,88.6277,21.0021,860.6141,565.7657
2024-03-14 15:10:00,53.77,88.8017,80.2426,87.1321,38.5637,24.6992,37.6361,73.6409,91.8032,64.2219,97.037,18.0871,18.0647,20.8158,837.946,643.147
2024-03-14 15:15:00,59.29,58.8442,38.2228,52.075,79.8486,17.3124,85.1409,23.2827,85.6253,22.8169,68.4693,34.251,34.7883,25.1494,895.9228,870.6314
2024-03-14 15:20:00,54.9,74.6416,98.8859,38.5116,46.4211,15.8969,18.5777,29.7087,85.5464,96.6936,99.7075,84.2409,93.5717,22.3827,784.6451,683.8875
2024-03-14 15:25:00,49.96,14.5006,56.835,79.5823,23.6873,14.8074,92.8143,48.4788,93.2758,3.2844,10.8837,82.6847,78.5434,7.8422,737.5742,589.6418
2024-03-14 15:30:00,52.91,15.6186,93.2542,82.3486,95.1102,9.7183,84.9201,77.5783,35.0517,69.0381,37.9998,42.6139,97.3441,16.4987,764.8148,733.913
2024-03-14 15:35:00,50.09,31.4151,41.2553,63.9753,19.4081,92.4468,76.7822,73.9025,48.4695,48.8693,64.0476,27.6761,99.2821,34.4956,820.0622,628.3674
2024-03-14 15:40:00,50.16,21.6874,29.2724,2.3641,27.8983,21.165,70.5601,88.2839,6.5452,27.594,86.8836,83.9072,62.0248,22.9543,727.402,691.1115
2024-03-14 15:45:00,54.6,46.5161,90.1516,91.8086,59.3539,61.0538,45.0193,79.1275,2.5708,10.6067,89.4697,27.0657,90.749,89.078,745.672,647.3645
2024-03-14 15:50:00,48.33,19.7753,10.9064,90.135,93.4534,13.8264,98.8374,33.0959,33.6485,13.6189,26.6662,81.9595,57.5166,11.3785,723.8124,810.9665
2024-03-14 15:55:00,46.47,51.5336,66.144,28.3692,87.6246,29.6534,30.6886,11.0028,40.4312,32.5867,50.2307,79.5911,46.3754,85.0873,674.9823,451.9391
2024-03-14 16:00:00,46.64,63.6562,54.8959,33.7103,1.4388,9.9485,97.6296,7.5469,91.0086,49.289,80.1734,49.1209,61.5561,9.4844,642.3606,473.2865
2024-03-14 16:05:00,47.26,17.1314,11.7908,58.9105,3.5516,37.8986,70.0292,87.1364,76.9664,24.4354,39.8808,36.1025,76.6634,56.1695,640.203,612.1151
2024-03-14 16:10:00,44.18,6.4625,99.3947,56.9014,2.1776,95.0437,89.6679,45.964,99.1528,67.195,65.1315,12.7869,30.6567,72.1925,638.7888,531.1053
2024-03-14 16:15:00,45.78,85.3454,71.2958,12.9261,5.5428,1.3518,76.0834,28.0148,57.0487,39.1012,43.7696,69.4944,71.4393,22.4279,585.0298,403.7395
2024-03-14 16:20:00,51.18,26.5713,62.3347,76.748,4.9794,14.6478,51.0571,59.4918,67.3388,79.1165,37.2893,65.9267,93.7819,50.7228,648.285,536.7599
2024-03-14 16:25:00,46.08,13.7773,39.8392,50.9468,69.219,79.9504,91.4636,73.8589,53.1366,58.2473,92.6946,51.8323,76.0261,11.2498,569.0134,421.9571
2024-03-14 16:30:00,42.11,49.8393,36.1711,31.1586,53.9107,45.5646,39.2357,89.1592,26.278,36.7484,33.9304,81.5204,56.5321,4.6485,507.6077,462.3344
2024-03-14 16:35:00,42.77,62.2917,21.6561,55.7339,10.4174,99.817,63.0288,30.933,33.1506,32.0292,71.5405,7.163,76.6078,68.9407,535.9094,442.8331
2024-03-14 16:40:00,45.15,87.8059,79.2312,49.3115,69.6385,24.9895,85.5625,71.7211,60.8731,62.0389,90.1877,4.4999,42.4774,19.4365,465.457,316.189
2024-03-14 16:45:00,38.43,46.4053,80.7216,96.8601,82.6919,57.7587,17.2714,39.3098,64.5515,10.9665,63.4367,42.8151,71.4152,22.9478,414.2823,370.9397
2024-03-14 16:50:00,37.51,28.0467,67.9613,57.4794,38.1326,29.3378,36.8754,55.3728,82.7988,84.7395,74.6011,95.9986,60.5094,76.1475,412.5398,272.0928
2024-03-14 16:55:00,44.13,20.5486,72.6502,3.4882,2.0284,90.3654,94.806,52.7463,93.891,63.7069,26.022,57.5869,25.4756,97.0096,430.1053,335.8073
2024-03-14 17:00:00,39.64,58.5285,33.5431,57.9149,59.5255,4.0435,34.2871,64.7254,25.208,48.3943,34.6309,80.6605,44.9609,68.3545,355.5147,301.8848
2024-03-14 17:05:00,39.84,40.8514,44.0416,30.2949,56.8336,42.9854,80.3075,98.8275,38.069,19.7828,90.4271,51.3172,84.2367,51.725,339.8966,289.3534
2024-03-14 17:10:00,37.69,31.7607,40.4217,67.0102,94.2137,32.475,3.4889,7.6545,89.217,54.2812,26.5726,66.574,73.1748,7.7638,326.8796,214.9827
2024-03-14 17:15:00,35.78,31.8109,31.5335,46.8087,43.6121,18.0273,94.7292,65.1377,3.9202,30.9655,83.3893,64.2278,24.0563,67.18,318.5036,293.1496
2024-03-14 17:20:00,38.9,9.8628,44.8533,69.5156,70.2426,65.0761,70.4002,40.7938,36.4676,73.8678,96.9801,2.2256,15.1521,45.253,276.5197,247.3075
2024-03-14 17:25:00,36.59,42.7425,28.9707,81.2373,30.0196,16.3907,69.4402,50.8323,19.9266,91.8548,4.7556,9.8708,60.9053,24.4788,-999.0,170.478
2024-03-14 17:30:00,36.0,45.6419,31.3952,36.228,19.7635,97.7838,15.3884,85.6711,20.6821,3.6543,68.2152,85.3102,54.2633,14.7766,237.5958,141.7696
2024-03-14 17:35:00,32.03,80.9934,86.9591,85.1398,60.0933,11.9694,77.5841,13.326,31.9605,24.4622,15.4619,31.4865,19.0747,58.4055,207.2078,88.0732
2024-03-14 17:40:00,34.38,28.6782,92.6861,31.9975,94.7153,70.802,46.4056,49.065,93.6687,31.2333,2.642,90.9553,70.0654,87.3217,180.6469,103.8058
2024-03-14 17:45:00,35.34,74.999,28.0881,62.6807,60.211,53.0763,90.4306,9.8237,41.7107,10.8451,6.4809,58.3657,63.2323,82.8942,158.8275,60.2923
2024-03-14 17:50:00,33.55,14.9472,29.8553,61.32,89.1253,31.7394,78.8034,98.2764,93.4164,69.8486,66.1119,97.1618,76.3189,85.3911,132.377,54.7509
2024-03-14 17:55:00,28.0,86.071,59.6561,57.7923,19.0957,88.9421,43.0838,78.2556,96.8585,76.274,38.1717,68.6234,63.2062,56.5709,104.6918,23.3296
2024-03-14 18:00:00,26.24,80.1281,1.8619,60.9295,87.7872,49.9993,71.0817,34.5038,9.4819,55.3322,68.2926,17.5186,84.3522,81.605,80.0,0.0
2024-03-14 18:05:00,26.68,38.2821,22.7915,61.8531,26.2985,55.2641,34.2532,98.4697,81.7062,62.7971,4.1714,48.5016,13.3972,3.1797,80.0,0.0
2024-03-14 18:10:00,30.59,53.9687,68.0064,20.755,4.7921,5.1246,9.8777,24.2599,77.145,21.5182,31.1231,97.0984,50.568,61.2732,80.0,0.0
2024-03-14 18:15:00,30.79,79.7723,58.6475,29.4496,84.8111,41.1029,37.4429,6.8879,38.049,3.9263,11.8815,94.1815,72.4807,77.3354,80.0,0.0
2024-03-14 18:20:00,29.9,73.7892,11.0059,69.5768,95.945,13.7935,60.2187,5.6555,61.379,47.7989,20.9205,11.0621,87.7166,24.5263,80.0,0.0
2024-03-14 18:25:00,32.85,99.522,74.2114,69.0294,14.0224,50.394,88.1919,31.1789,91.1473,99.1398,20.3231,90.2745,30.4131,11.0439,80.0,0.0
2024-03-14 18:30:00,29.37,59.5271,81.213,69.4068,83.954,42.7251,87.736,55.202,51.4996,97.2279,78.3412,47.4717,77.4896,31.9981,80.0,0.0
2024-03-14 18:35:00,28.93,93.3137,3.7561,54.9018,71.7571,81.9966,53.4806,9.0543,4.4411,43.0498,28.2379,50.7795,62.5799,51.4,80.0,0.0
2024-03-14 18:40:00,25.68,71.9262,61.7507,13.273,68.567,95.3514,64.6839,85.9969,89.3998,33.9797,76.8135,74.3857,48.5428,82.7548,80.0,0.0
2024-03-14 18:45:00,30.0,77.4693,27.9363,3.1417,88.8956,92.4983,59.2305,21.464,5.8389,91.2723,78.1438,47.7838,40.1713,45.1276,80.0,0.0
2024-03-14 18:50:00,30.58,84.3439,16.0674,22.1925,19.4663,47.4253,66.8663,71.6728,72.3937,31.6851,29.9787,1.6557,54.219,94.921,80.0,0.0
2024-03-14 18:55:00,31.55,89.5252,2.6335,66.535,99.3473,77.8799,9.8365,71.4931,16.8061,53.9404,44.3077,70.0977,77.1736,46.7175,null,0.0
2024-03-14 19:00:00,30.89,47.253,45.0968,41.3747,72.594,26.828,2.5954,97.1366,1.1576,73.9679,42.6836,78.7923,34.6628,29.4153,80.0,0.0
2024-03-14 19:05:00,29.69,80.5039,37.5415,75.5816,75.3251,51.5725,51.4719,57.4671,64.113,70.7055,15.3777,37.2241,28.8457,35.475,80.0,0.0
2024-03-14 19:10:00,33.9,8.4071,32.4426,78.8976,68.8902,92.5538,56.9804,73.9009,16.6795,64.7254,58.8141,96.6712,98.2486,87.3953,80.0,0.0
2024-03-14 19:15:00,26.61,29.5247,41.7871,74.5776,55.4123,80.5647,63.7306,79.5772,11.0138,33.5107,13.1895,59.3107,53.0181,70.8287,80.0,0.0
2024-03-14 19:20:00,25.89,12.6739,67.1668,46.1179,38.9551,56.0664,48.72,53.1261,23.756,66.3052,70.1914,3.9042,84.8235,74.8957,80.0,0.0
2024-03-14 19:25:00,26.05,49.9305,50.1164,12.1886,94.5467,7.1246,95.5383,11.7423,16.0765,50.9077,77.6786,23.0701,7.2092,37.0942,80.0,0.0
2024-03-14 19:30:00,29.22,20.4986,17.5454,20.4722,35.2864,62.1247,46.5833,79.8458,99.1254,65.268,62.8743,47.5243,76.8108,34.6811,80.0,0.0
2024-03-14 19:35:00,30.68,48.4527,75.4638,6.4875,71.0245,1.5773,19.9476,30.6208,34.5274,85.8877,23.8859,91.2731,64.5036,46.822,80.0,0.0
2024-03-14 19:40:00,34.03,41.1964,12.7199,69.41,48.0176,66.2786,49.4087,26.4918,20.7,25.1411,64.9,25.5829,77.7264,96.4838,80.0,0.0
2024-03-14 19:45:00,30.18,48.4812,79.1913,79.1885,90.6044,89.8992,43.5122,19.5362,69.0939,83.345,39.4288,89.1491,71.1782,17.4526,80.0,0.0
2024-03-14 19:50:00,30.06,17.2336,97.3027,47.7456,41.0593,32.2489,54.0174,14.0641,14.8104,51.7171,36.0141,46.9847,36.1956,19.7421,80.0,0.0
2024-03-14 19:55:00,29.72,95.0174,44.3641,63.4291,9.6677,65.8853,34.3173,52.8456,2.0538,28.6337,7.3827,59.304,25.7887,12.451,80.0,0.0
2024-03-14 20:00:00,25.64,69.234,22.0241,41.4004,52.0351,66.1344,31.0343,64.0198,97.5691,90.7108,33.0153,32.7452,17.9877,60.0269,80.0,0.0
2024-03-14 20:05:00,32.4,47.7272,12.6226,15.0859,87.3346,43.1666,32.1518,64.4438,47.7043,96.6378,59.1913,76.4917,46.5806,20.3135,80.0,0.0
2024-03-14 20:10:00,29.43,29.7853,62.8548,59.447,83.1242,51.0481,8.0328,53.4677,31.0011,80.0775,13.0738,54.4041,56.0866,61.9568,80.0,0.0
2024-03-14 20:15:00,31.15,13.8582,22.85,86.9974,39.057,52.0067,73.8953,67.3075,74.953,51.2728,96.0136,72.7666,42.8276,5.0034,80.0,0.0
2024-03-14 20:20:00,33.49,88.4414,30.7608,43.0723,13.1664,15.2636,81.6476,43.4982,54.8342,58.3567,40.0067,82.7944,55.6385,17.478,80.0,0.0
2024-03-14 20:25:00,30.4,80.3452,78.2741,16.8355,79.5185,17.1814,91.5236,18.8209,77.8694,51.3077,32.6377,9.2063,70.9502,31.1984,80.0,0.0
2024-03-14 20:30:00,30.23,38.4743,58.324,47.3168,33.1666,18.5116,17.3209,13.3833,99.038,39.668,39.2298,17.4244,83.0499,30.2842,80.0,0.0
2024-03-14 20:35:00,28.49,12.4846,59.5779,91.0546,29.3875,38.5071,32.7538,90.2993,49.8675,63.3893,44.0955,97.0745,34.0724,98.8406,80.0,0.0
2024-03-14 20:40:00,31.68,75.8873,58.3583,43.2599,68.4485,13.7461,53.2749,16.33,57.0275,5.4724,96.0269,92.3399,85.875,20.2521,80.0,0.0
2024-03-14 20:45:00,29.24,62.2368,33.4456,68.2139,92.8832,87.9976,45.3304,53.0371,61.3416,25.2855,53.8763,66.5735,94.5169,34.3918,80.0,0.0
2024-03-14 20:50:00,26.53,92.5105,49.1882,87.4011,67.7742,67.8463,71.7737,33.9448,84.6891,91.1917,65.4184,77.9446,52.5241,9.0,80.0,0.0
2024-03-14 20:55:00,30.41,45.6464,91.9347,80.2833,25.9944,68.9152,57.7701,79.814,41.015,3.174,51.5946,95.5157,42.2826,76.8829,80.0,0.0
2024-03-14 21:00:00,31.91,54.748,72.3921,32.2852,54.7014,82.4301,69.6254,72.5136,31.6708,84.4529,0.8936,69.9488,88.6477,13.4414,80.0,0.0
2024-03-14 21:05:00,31.14,94.6533,30.9097,85.2572,2.278,73.1896,98.7537,53.7956,26.0631,24.7385,69.1956,62.7654,0.1931,83.4753,80.0,0.0
2024-03-14 21:10:00,28.87,62.8155,89.1934,90.4085,57.2031,66.6847,89.9235,15.4894,75.3807,49.2915,23.5945,83.2462,62.3255,8.2247,80.0,0.0
2024-03-14 21:15:00,29.52,99.2792,18.0392,56.5392,49.2784,20.0696,94.2047,81.5197,85.2918,34.2465,48.3248,28.2165,86.5334,63.0382,80.0,0.0
2024-03-14 21:20:00,26.64,96.5818,69.7964,73.4327,46.0052,65.9921,84.296,38.4528,97.5169,68.1397,11.6549,4.8099,99.3733,83.6166,80.0,0.0
2024-03-14 21:25:00,31.51,84.623,58.0045,46.234,53.2418,70.1012,59.8493,5.1233,67.0233,34.5864,32.8053,40.3917,67.4811,40.8543,80.0,0.0
2024-03-14 21:30:00,27.24,51.2329,94.5103,7.7914,60.0888,95.393,78.4947,71.5394,26.1685,95.8919,66.4665,20.5206,3.6415,33.0525,80.0,0.0
2024-03-14 21:35:00,30.66,79.2397,53.3843,76.4004,51.725,25.7095,87.0606,58.275,9.7489,52.4563,45.2292,70.0271,20.8766,85.0021,80.0,0.0
2024-03-14 21:40:00,30.27,3.1844,76.0481,86.4229,59.2225,87.851,2.425,49.1369,26.3147,93.2063,31.6565,54.2342,36.1378,10.7486,80.0,0.0
2024-03-14 21:45:00,27.48,19.0168,56.0048,41.5925,70.1301,98.7956,53.822,63.1036,46.1019,50.9686,7.4143,0.425,99.5483,94.5045,80.0,0.0
2024-03-14 21:50:00,28.46,47.2724,22.6631,62.284,35.9919,7.8873,61.7849,65.608,84.064,92.9684,95.8058,28.7191,16.4504,92.0297,80.0,0.0
2024-03-14 21:55:00,28.12,14.8338,40.2254,1.88,98.6049,34.8099,2.0912,26.8198,40.5396,23.1702,12.8846,62.31,18.3322,84.0662,80.0,0.0
2024-03-14 22:00:00,30.91,38.5166,16.6864,84.349,44.4609,11.1648,2.94,30.4904,64.996,83.9505,89.5864,93.7439,84.5791,31.7324,80.0,0.0
2024-03-14 22:05:00,30.05,89.1229,51.3216,51.5504,17.1369,85.6596,66.9454,98.55,37.8214,85.2512,95.0851,98.2487,8.9611,18.9792,80.0,0.0
2024-03-14 22:10:00,31.81,85.1696,30.9046,84.3465,0.9875,76.4616,77.9612,73.1018,31.5296,38.4961,40.6938,56.4574,79.6534,84.2676,80.0,0.0
2024-03-14 22:15:00,30.59,92.1764,89.703,26.2006,40.2141,48.9836,60.8897,37.5467,19.4259,60.8422,74.1686,62.1009,0.7424,17.2795,80.0,0.0
2024-03-14 22:20:00,30.92,87.4221,66.5119,69.566,29.4045,83.2489,96.7183,59.6644,40.4583,12.3233,7.1821,42.096,77.3451,6.3742,80.0,0.0
2024-03-14 22:25:00,29.36,98.6189,58.1599,80.1022,74.7499,51.3171,53.1463,14.6411,42.7636,58.9878,58.1441,38.12,7.4771,85.9226,80.0,0.0
2024-03-14 22:30:00,32.2,28.036,38.2348,51.7123,72.74,15.0382,47.2971,77.7242,10.0593,94.0424,19.0474,90.1306,89.9967,26.322,80.0,0.0
2024-03-14 22:35:00,29.87,21.2747,70.7295,80.3754,75.6706,48.9204,7.7143,99.0208,98.5127,0.8371,56.2904,23.6511,2.9624,53.3899,80.0,0.0
2024-03-14 22:40:00,29.5,33.8367,94.9259,85.5175,57.586,70.434,79.5232,53.061,64.1576,9.3844,80.9604,29.7305,12.9528,44.3411,80.0,0.0
2024-03-14 22:45:00,28.7,6.2541,3.1653,11.76,46.3231,0.5898,57.1435,70.7693,43.9002,64.9632,25.0087,14.1533,11.2252,7.6496,80.0,0.0
2024-03-14 22:50:00,28.96,87.8542,42.5074,1.1773,97.3252,24.3497,91.4226,47.9782,58.8514,10.0776,37.9563,8.3876,6.9025,32.1638,80.0,0.0
2024-03-14 22:55:00,28.17,17.035,95.0324,73.5713,45.2983,38.3793,41.3029,30.0292,55.9362,80.0463,41.1467,21.0565,80.7654,83.3505,80.0,0.0
2024-03-14 23:00:00,30.2,85.8947,79.6361,86.3829,20.3119,30.6388,69.9227,9.4077,10.6259,56.292,56.5532,41.9079,86.6319,80.496,80.0,0.0
2024-03-14 23:05:00,28.64,65.1554,53.5634,64.3101,8.3627,28.2373,33.2172,82.4528,45.5686,81.8003,95.7624,37.5937,70.4882,28.9812,80.0,0.0
2024-03-14 23:10:00,31.25,9.9162,7.8038,73.4679,20.4643,34.4323,89.1174,48.0029,83.9141,59.6054,76.0158,90.3019,54.8227,77.552,80.0,0.0
2024-03-14 23:15:00,28.27,53.1309,76.5297,99.9507,25.9637,33.3096,53.8877,42.3235,1.9039,98.7467,89.2097,10.7657,1.7318,26.4754,80.0,0.0
2024-03-14 23:20:00,31.49,11.7116,42.3724,79.3172,26.0474,65.8517,85.0433,24.4243,89.1114,65.1985,8.2858,54.3395,51.3174,73.2495,80.0,0.0
2024-03-14 23:25:00,27.49,95.6095,36.5792,9.7818,22.0232,21.9591,86.6899,65.3929,77.4787,37.8608,71.8112,91.7175,19.8719,99.546,80.0,0.0
2024-03-14 23:30:00,29.35,19.2783,13.8881,35.476,74.9172,94.3744,56.8628,79.6065,2.9351,69.6879,82.5183,77.5575,73.154,12.3442,80.0,0.0
2024-03-14 23:35:00,27.47,96.1893,17.9603,11.7879,97.4372,0.7181,17.8842,98.4416,82.5646,92.9737,88.3357,96.4332,48.6448,0.5467,80.0,0.0
2024-03-14 23:40:00,31.55,6.923,18.6815,7.8706,25.0627,69.2819,30.6559,9.5043,96.4765,2.8797,63.5345,18.1932,70.9295,76.6517,80.0,0.0
2024-03-14 23:45:00,30.74,52.0924,60.0781,60.837,74.1021,73.0782,93.3466,75.9671,44.1317,62.0185,14.1023,99.7961,42.5276,42.9672,80.0,0.0
2024-03-14 23:50:00,31.27,27.4992,42.6988,30.4064,8.6864,4.4377,20.8331,25.6347,36.2866,37.6186,41.5746,91.8852,92.8554,44.6096,80.0,0.0
2024-03-14 23:55:00,29.77,69.1216,10.051,92.1725,42.5254,71.4594,96.1604,79.1828,43.7628,43.388,46.6804,72.5996,60.6621,33.3559,80.0,0.0
2024-03-15 00:00:00,26.57,44.4336,14.9406,24.4468,81.3199,62.6816,88.2084,27.2944,15.1185,6.3896,25.7004,84.9857,79.1893,2.4201,80.0,0.0
2024-03-15 00:05:00,34.09,84.0292,90.564,68.5179,94.4749,6.1671,42.3621,96.8995,90.5531,66.171,42.1266,64.7237,51.7234,12.6583,80.0,0.0
2024-03-15 00:10:00,30.38,79.5514,20.7943,94.0199,48.2263,93.8762,2.6316,52.8704,3.4185,59.0741,90.4132,32.3472,96.6209,29.0787,80.0,0.0
2024-03-15 00:15:00,28.82,57.5068,35.6911,6.525,28.0777,27.607,51.6458,83.1626,87.0578,72.8121,76.6101,94.4168,73.4375,9.9145,80.0,0.0
2024-03-15 00:20:00,31.57,84.0534,40.0536,42.69,65.1268,61.8557,86.0477,56.9753,60.8512,33.4946,48.6546,74.0597,38.8955,68.9053,80.0,0.0
2024-03-15 00:25:00,34.5,24.7668,73.2983,50.2387,84.4609,21.9409,60.8025,67.8193,52.062,88.3353,2.6783,52.7162,77.2997,4.8249,80.0,0.0
2024-03-15 00:30:00,26.65,92.4638,21.0795,52.285,26.2732,57.2435,1.219,52.5756,96.4735,58.7652,35.6055,89.6059,67.6561,87.3979,80.0,0.0
2024-03-15 00:35:00,31.17,56.2596,63.755,23.3838,30.0693,33.8792,15.6188,72.7176,87.5832,23.9149,99.0287,84.0181,18.7692,10.0297,80.0,0.0
2024-03-15 00:40:00,28.99,60.036,39.8149,82.02,96.1486,82.4102,52.5107,1.1066,15.4204,65.5298,94.0717,12.6749,67.5901,66.4672,80.0,0.0
2024-03-15 00:45:00,27.41,95.8489,8.2089,59.7493,9.8675,5.0567,38.1944,45.7923,21.1135,30.8761,41.5951,39.6079,40.7619,75.3274,80.0,0.0
2024-03-15 00:50:00,32.05,52.0157,98.1608,26.7615,77.8679,2.2645,55.6165,11.9469,71.6765,55.999,86.4907,32.2915,14.7752,14.866,80.0,0.0
2024-03-15 00:55:00,29.58,62.1302,19.7982,39.791,64.4393,38.6809,91.2106,8.3785,29.4559,39.5627,55.9452,51.1389,45.6938,38.1489,80.0,0.0
2024-03-15 01:00:00,30.29,73.6428,66.0837,53.3612,91.7348,20.1807,28.5084,23.4689,22.8026,8.7063,91.4644,49.613,62.5173,90.9389,80.0,0.0
2024-03-15 01:05:00,30.05,57.4825,82.6976,91.3991,94.5622,27.5616,61.0053,7.2359,1.7924,74.8515,56.5112,64.7588,31.3414,71.7396,80.0,0.0
2024-03-15 01:10:00,29.07,67.9808,13.0816,8.1197,7.0887,44.2633,2.1137,64.1488,37.4692,68.1942,1.399,21.6371,27.6901,75.516,80.0,0.0
2024-03-15 01:15:00,29.98,73.0097,72.0302,81.6621,27.0233,38.6844,78.1628,79.4533,15.9875,66.9888,46.5803,8.4614,6.6905,97.4352,80.0,0.0
2024-03-15 01:20:00,29.01,62.0281,77.3915,35.2974,59.946,80.2753,8.9498,12.6458,76.23,10.1119,17.0901,58.1463,89.2397,60.4158,80.0,0.0
