System Export Report
Generated: 2024-03-17
Status: OK
timestamp	;inverter_temperature_C;grid_export_raw;irradiance_w_m2;panel_efficiency_pct;ambient_temp_C;voltage_V;current_A;frequency_Hz;reactive_power_kvar;sensor_v1_legacy;estimated_yield_daily ;cloud_cover_pct;humidity_pct;wind_speed_ms;generation ;generation;forecast_yield
2024-03-15 10:30:00;62,0400;78,9409;66,6539;66,8416;75,4269;81,3704;45,9678;33,1055;10,4930;28,6982;3,5074;63,5865;72,8659;48,1915;236,7081;473,2112;270,0124
2024-03-15 10:45:00;67,9400;44,1178;57,7159;89,8226;44,3965;35,1862;66,6804;74,4294;26,3113;49,8822;48,2480;94,0389;75,6509;4,6063;253,5727;504,9167;262,9592
2024-03-15 11:00:00;66,9400;39,1890;21,9053;7,8725;86,7646;64,6265;73,5287;7,7553;12,7811;1,8743;92,3551;67,0618;91,7725;40,7498;251,1199;500,3055;245,3949
15.03.2024 11:15:00;70,9100;19,6901;77,2156;30,7140;28,5422;19,7585;55,3689;77,6398;89,0391;92,7231;50,2369;80,4218;41,5490;69,7988;273,4041;542,1997;325,1324
2024-03-15 11:30:00;62,8000;23,0743;20,8957;61,5254;21,9193;92,1814;27,5222;90,9951;50,0280;80,4057;62,6724;86,6143;3,8384;39,1676;226,6238;454,2527;206,6955
2024-03-15 11:45:00;71,9300;57,5507;21,7010;95,7912;76,6462;87,0811;79,9132;89,2634;48,4819;39,7592;18,6331;73,1690;27,4314;38,3539;271,2949;538,2345;268,7310
2024-03-15 12:00:00;66,8700;29,0142;16,4998;47,2273;16,3108;8,9269;73,5680;79,6601;26,7193;74,2772;76,4348;81,2678;90,6006;55,0573;241,3758;481,9865;338,7608
2024-03-15 12:15:00;67,5700;91,2614;37,4898;3,9658;95,3901;88,8615;40,0539;78,1877;6,7497;72,1477;9,7710;82,0065;19,1600;30,6165;240,0633;479,5190;240,9174
2024-03-15 12:30:00;69,4600;34,9901;14,1582;24,3385;15,5335;61,0934;94,8101;70,6598;83,8184;62,0721;25,5876;23,0045;72,8633;18,8841;271,0619;537,7964;265,4235
2024-03-15 12:45:00;65,1200;47,9337;59,2386;59,3004;1,6216;72,9870;27,4436;60,4150;62,6635;68,8357;17,3773;45,9718;68,7176;78,7574;229,2525;459,1947;302,1763
15.03.2024 13:00:00;68,9500;37,8746;19,2161;72,4246;53,6109;34,9663;30,4153;58,2182;75,4886;18,7786;51,8937;81,5598;5,2601;7,7949;272,3338;540,1875;248,8824
2024-03-15 13:15:00;64,0200;81,4930;28,3443;53,5405;38,8675;19,5015;63,9891;76,1702;21,5387;29,7394;66,4038;5,5427;29,3546;48,8359;233,6218;467,4090;203,6870
2024-13-40 88:99:00;66,2700;2,5777;34,8408;26,5229;46,6861;47,6951;32,5524;18,4863;78,3640;1,5516;37,7956;89,4085;46,0060;63,6279;874,0594;458,5370;242,4255
15.03.2024 13:45:00;62,6400;65,0227;6,1471;1,8945;51,3875;93,1684;63,8408;20,6587;75,5759;22,3948;93,5084;44,0366;93,2008;93,6486;225,7529;452,6154;323,3104
2024-03-15 14:00:00;66,4800;36,8396;94,6630;33,7485;94,3033;45,0534;5,0318;33,7529;75,0326;70,9699;82,2894;39,2954;25,5943;91,1177;226,9710;454,9055;251,1739
2024-03-15 14:15:00;63,9400;55,9022;3,0048;43,8561;69,7454;17,6196;88,8821;44,6843;12,8355;76,2905;78,0781;37,1552;93,8478;85,9803;212,6541;427,9897;266,1794
2024-03-15 14:30:00;61,1900;38,8574;66,6848;63,7551;15,2811;88,5056;80,2777;21,8957;84,3902;38,5501;61,7833;3,8783;89,3044;59,2918;218,7383;439,4281;249,6330
2024-03-15 14:45:00;61,1000;58,4413;98,0789;91,1377;55,4941;76,3406;44,5124;92,7943;57,9632;83,3738;80,1701;26,3950;77,0054;90,6052;199,8523;403,9224;162,0286
2024-03-15 15:00:00;54,2800;77,9035;4,8167;58,5501;4,6686;7,8605;6,8767;94,3124;33,8789;94,9280;34,4693;55,5347;38,1703;1,1445;172,9038;353,2592;203,1467
2024-03-15 15:15:00;56,9200;48,0503;85,7255;72,5020;66,9499;84,8657;75,4997;42,6376;83,9286;62,3406;71,7158;4,7043;52,1820;21,5878;172,3681;352,2520;147,4742
15.03.2024 15:30:00;52,1900;33,3406;60,8822;46,9774;42,5416;45,5732;96,4789;11,8391;50,6200;19,6324;36,1465;74,7768;75,2243;51,6116;149,0122;308,3430;177,4433
2024-03-15 15:45:00;51,5500;47,9428;67,1659;45,5563;8,3173;30,5727;9,8953;51,6876;67,6853;36,1181;78,7641;22,0973;85,4469;20,5055;138,8462;289,2308;141,5773
2024-03-15 16:00:00;50,7600;57,3303;32,5907;69,4731;11,1084;9,4866;91,4932;60,8716;14,7725;32,8683;95,0990;13,2772;66,0046;2,8332;115,5299;245,3962;146,4135
2024-03-15 16:15:00;47,2400;61,9174;73,0382;88,0837;8,9688;93,6368;74,0997;10,8236;93,8102;34,6829;13,5322;1,8374;96,8073;88,9916;110,7085;236,3320;119,7847
2024-03-15 16:30:00;41,8900;75,1484;61,6407;78,5372;82,7683;72,3012;5,9044;7,4160;81,8740;53,4803;30,7683;71,4271;30,9429;46,6769;88,5973;194,7628;100,8754
2024-03-15 16:45:00;45,6100;14,7358;44,0333;30,7150;55,6101;13,6706;94,6932;88,8396;27,4599;54,6705;42,1796;87,7063;46,3487;73,3466;68,6287;157,2220;69,5645
2024-03-15 17:00:00;39,8000;77,1470;38,0931;29,2107;52,8673;77,7819;14,9422;19,7722;27,3360;99,8658;23,2846;61,8460;22,1500;38,4542;58,5529;138,2795;103,0377
2024-03-15 17:15:00;40,0400;22,6373;8,0372;77,8968;26,0976;28,7369;44,0411;56,6419;57,7275;81,1298;74,5245;32,7406;87,8793;35,4664;33,9127;91,9559;50,1109
2024-03-15 17:30:00;35,2400;88,4740;58,8864;23,8627;36,9060;52,2184;90,2666;57,8831;84,1483;41,9006;7,5714;66,4689;11,6796;47,2126;19,1580;64,2170;34,4115
2024-03-15 17:45:00;32,1100;72,1041;42,9858;15,6834;31,2923;89,0509;76,7788;39,1455;29,0485;56,7623;63,0614;55,4014;29,0990;62,7219;2,9802;33,8028;18,4500
15.03.2024 18:00:00;30,1300;21,0395;97,7446;58,3860;88,2069;53,3604;3,5379;52,1333;83,3974;34,9138;65,5246;15,7857;64,6387;18,6843;-999.0;0,0000;0,0000
15.03.2024 18:15:00;32,4400;95,4699;89,3079;58,2197;96,5829;1,4988;31,0173;47,5812;20,8800;37,8195;12,6341;85,0369;55,9296;98,9732;-15,0000;0,0000;0,0000
2024-03-15 18:30:00;30,8100;64,8281;26,2513;81,6937;89,9566;62,1686;75,5401;92,1251;79,1966;56,6543;83,1156;11,4719;37,3594;16,5363;-15,0000;0,0000;0,0000
2024-03-15 18:45:00;31,0400;22,7440;44,7306;37,5451;47,3340;16,9100;86,6758;6,3877;71,0328;54,4632;8,5205;71,0682;62,4294;64,7567;-15,0000;0,0000;0,0000
2024-03-15 19:00:00;32,4600;76,5692;38,7132;29,1585;4,8495;81,0335;58,3351;75,8046;28,3639;36,0832;77,0975;68,4595;13,8757;45,3228;-15,0000;0,0000;0,0000
2024-03-15 19:15:00;28,6900;10,9042;80,0469;9,7017;31,7040;71,2125;61,9509;20,2865;76,7023;54,9520;60,3979;34,1982;54,1846;82,8767;-15,0000;0,0000;0,0000
2024-03-15 19:30:00;29,4000;93,1488;25,3161;9,6525;61,9347;18,8974;32,0617;86,6780;22,4932;59,1404;56,5792;1,3049;73,8989;29,6546;-15,0000;0,0000;0,0000
15.03.2024 19:45:00;28,6000;58,7169;1,4136;68,9148;95,9146;55,1873;36,0725;2,1221;79,4447;31,5575;86,1517;50,0120;34,6261;45,3052;-15,0000;0,0000;0,0000
15.03.2024 20:00:00;30,7700;47,2133;14,4066;36,4168;37,0682;63,2887;49,1775;95,0702;75,7348;3,2918;85,1108;17,6645;37,4340;10,3143;-15,0000;0,0000;0,0000
2024-03-15 20:15:00;30,7900;31,1674;75,6540;46,3625;14,9753;2,0726;49,6306;51,1514;85,3800;39,8806;7,9366;37,9793;3,9242;86,2521;-15,0000;0,0000;0,0000
15.03.2024 20:30:00;26,7900;5,9798;33,7746;72,7828;95,7594;76,7327;81,6004;39,9689;60,8980;54,1431;50,2658;37,3063;39,3219;96,9560;-15,0000;0,0000;0,0000
2024-03-15 20:45:00;30,2400;54,8046;61,3499;75,5548;27,4867;21,5807;44,4915;97,6124;84,4363;24,7746;9,6868;73,9437;87,7142;3,6586;-15,0000;0,0000;0,0000
2024-03-15 21:00:00;31,6300;54,9960;86,4629;47,5901;49,3996;20,9989;59,4312;45,6287;76,8039;31,3485;93,5890;62,8409;71,8027;2,7552;-15,0000;0,0000;0,0000
2024-03-15 21:15:00;32,0100;51,4508;45,0913;95,3846;86,3633;13,1829;47,8374;97,7254;38,3120;10,2357;9,6989;33,9779;65,5618;97,8607;-15,0000;0,0000;0,0000
2024-03-15 21:30:00;30,2300;92,4448;81,7533;54,7136;33,6025;59,3995;46,7972;27,8989;31,8320;79,7764;22,3102;47,1874;18,1958;69,9941;-15,0000;0,0000;0,0000
2024-03-15 21:45:00;29,2300;72,1693;70,0357;83,4490;40,8043;63,9388;58,1911;24,1910;47,8159;88,9039;94,8695;61,0281;43,4627;40,9219;-15,0000;0,0000;0,0000
2024-03-15 22:00:00;29,2700;67,0269;0,8048;99,5721;9,4996;23,7335;30,0171;0,4904;85,3095;44,4032;79,8707;91,7822;78,9867;89,5116;-15,0000;0,0000;0,0000
2024-03-15 22:15:00;30,5900;99,7027;14,5016;85,8384;50,3070;72,5741;62,4093;46,6077;51,3443;81,3918;20,4840;50,1604;95,4536;75,9788;-15,0000;0,0000;0,0000
2024-03-15 22:30:00;24,7900;76,9931;96,7219;64,5953;78,3068;64,8774;55,0120;14,1365;75,3022;31,8945;3,3353;94,4555;10,9963;64,8714;-15,0000;0,0000;0,0000
2024-03-15 22:45:00;30,4900;59,3101;10,1919;38,7068;67,8524;68,5624;89,5713;53,5460;41,4415;11,6732;27,3682;14,8263;1,9531;60,7898;-15,0000;0,0000;0,0000
15.03.2024 23:00:00;31,7800;67,9070;49,5234;98,9734;26,0632;24,9797;34,0756;48,2030;37,9023;77,6997;77,4690;78,6906;86,1812;96,9763;-15,0000;0,0000;0,0000
2024-03-15 23:15:00;30,0100;3,7001;19,8240;9,7665;30,9801;99,8532;8,4297;77,2001;68,4121;46,1796;72,4227;94,8729;39,6222;13,3567;-15,0000;0,0000;0,0000
2024-03-15 23:30:00;30,9300;12,9510;92,4520;84,5912;20,7955;8,1020;43,9258;90,5214;71,1663;42,9978;56,0740;27,1270;69,9821;62,5466;-15,0000;0,0000;0,0000
2024-03-15 23:45:00;30,0500;75,5277;59,7333;99,4612;49,5853;31,7153;66,3164;57,0939;95,9797;40,3485;40,4954;12,7081;43,7871;77,4400;-15,0000;0,0000;0,0000
2024-03-16 00:00:00;30,7500;92,3516;94,4380;67,7466;21,5676;95,9483;80,2725;96,5371;65,8202;56,5539;62,0075;79,6904;15,6938;83,6758;-15,0000;0,0000;0,0000
2024-03-16 00:15:00;29,4900;91,1788;61,6371;30,4656;40,5632;55,5815;5,8148;15,2367;7,9153;23,8261;75,5703;72,2397;81,3460;83,7052;-15,0000;0,0000;0,0000
2024-03-16 00:30:00;26,5000;52,4767;47,7041;99,1348;76,9017;96,8205;81,3881;15,1131;11,5012;61,6777;99,1994;26,7526;58,0200;72,6681;-15,0000;0,0000;0,0000
2024-03-16 00:45:00;29,7500;23,7413;46,2192;28,9861;62,6277;72,5106;11,8272;65,1938;49,7098;91,5791;98,6076;18,8979;44,6065;71,6859;-15,0000;0,0000;0,0000
2024-03-16 01:00:00;30,6100;11,5664;78,1570;3,6728;52,2664;6,4219;19,2183;30,8379;89,1794;2,3139;92,4619;32,4521;3,2864;52,5944;-15,0000;0,0000;0,0000
2024-03-16 01:15:00;30,0100;91,8672;51,2242;23,0383;72,7607;24,9827;83,7228;31,0177;41,7664;91,7485;22,1759;0,3677;74,9624;35,8327;-15,0000;0,0000;0,0000
2024-03-16 01:30:00;29,7200;55,8927;99,1405;42,3398;78,4751;81,4063;56,8371;22,9916;90,0978;36,9783;42,0203;94,5958;74,0570;79,8968;-15,0000;0,0000;0,0000
2024-03-16 01:45:00;26,5800;44,1665;52,3346;30,1971;40,6545;74,2559;28,9594;47,4376;95,4235;70,1730;35,6307;79,3700;86,4944;8,3498;-15,0000;0,0000;0,0000
2024-03-16 02:00:00;28,8200;22,6503;37,4803;92,7424;79,3748;60,2268;80,9892;37,6080;94,7118;93,5519;89,4079;9,0371;94,4709;46,1799;-15,0000;0,0000;0,0000
2024-03-16 02:15:00;30,6500;92,9946;47,2121;46,5534;74,0613;70,2187;74,4778;31,8667;61,6939;77,4015;16,1108;48,7255;53,7687;86,2500;-15,0000;0,0000;0,0000
2024-03-16 02:30:00;31,7700;80,6253;6,7943;14,8106;43,5392;41,5239;3,0164;93,6963;18,2300;19,4950;77,4010;76,8505;3,7022;53,5510;-15,0000;0,0000;0,0000
2024-03-16 02:45:00;32,0300;71,5294;84,0105;18,0703;10,3491;66,0669;87,0128;9,0745;27,8704;33,2253;88,8383;9,8107;69,2226;92,3260;-15,0000;0,0000;0,0000
2024-03-16 03:00:00;27,9400;67,9029;24,2006;86,3015;8,2763;77,9016;95,2146;4,1652;30,1225;57,5239;29,5836;8,3755;15,9036;61,4353;-15,0000;0,0000;0,0000
16.03.2024 03:15:00;32,2800;64,7318;15,4067;97,3888;56,6271;16,9848;0,5395;72,6896;9,4299;24,2933;88,1251;1,5598;30,8635;91,9336;-15,0000;0,0000;0,0000
2024-03-16 03:30:00;34,0600;10,8980;35,1675;99,3302;61,2638;23,5201;99,6553;98,0350;63,8098;17,3072;13,6417;66,5452;83,3805;47,0141;-15,0000;0,0000;0,0000
2024-03-16 03:45:00;29,9600;53,4671;59,4469;52,5176;93,1672;60,5782;17,7239;75,9831;53,7237;33,5141;92,5754;20,0652;79,9462;24,0883;-15,0000;0,0000;0,0000
2024-03-16 04:00:00;31,1300;18,3574;62,1122;90,8585;71,9824;42,3286;86,4667;5,2387;40,4840;32,6186;54,6772;74,6955;74,0837;35,9593;-15,0000;0,0000;0,0000
2024-03-16 04:15:00;29,2900;58,3780;94,2474;45,4002;46,1095;90,6588;3,7680;91,9275;95,4239;20,3681;29,5904;88,1217;64,9851;10,9554;-15,0000;0,0000;0,0000
2024-03-16 04:30:00;31,5700;90,5440;59,4455;70,9403;45,0918;77,1227;26,7841;89,3910;90,2806;82,9747;68,8556;87,4109;50,1212;96,8488;-15,0000;0,0000;0,0000
16.03.2024 04:45:00;29,8000;20,8434;17,2968;34,0405;76,8438;26,1759;53,7420;83,1646;8,4012;46,9912;1,5384;84,9396;57,5138;73,1928;-15,0000;0,0000;0,0000
2024-03-16 05:00:00;31,2000;92,4491;92,0310;88,1815;92,7563;73,5447;56,5764;15,7035;77,3321;27,8002;0,0467;67,4128;18,4015;87,2493;-15,0000;0,0000;0,0000
2024-03-16 05:15:00;29,3400;29,1913;4,7309;3,1466;88,7644;20,8284;73,7341;4,1522;36,5450;88,9167;0,6163;30,9901;13,1650;83,1570;-15,0000;0,0000;0,0000
2024-13-40 88:99:00;29,0200;35,2301;17,7495;75,1644;15,0785;96,9799;68,2009;34,4011;6,2514;89,8000;33,3612;69,7751;67,5594;13,1623;874,0594;0,0000;0,0000
2024-03-16 05:45:00;28,1200;3,2351;78,0709;37,0962;32,5973;76,5745;30,8885;64,1728;9,2263;23,0790;62,9025;82,4115;62,5573;6,3363;-15,0000;0,0000;0,0000
16.03.2024 06:00:00;30,5200;23,3629;9,3479;15,2450;57,2762;0,2963;47,1176;63,5269;97,2419;44,7805;49,6976;78,6947;62,8907;25,7907;-15,0000;0,0000;0,0000
2024-03-16 06:15:00;37,7800;96,1357;70,8360;52,2764;86,6523;91,4077;6,1349;47,0328;51,5870;16,4712;74,3755;51,5007;55,2440;33,4503;4,4515;36,5688;21,2582
2024-03-16 06:30:00;36,6800;6,5438;71,4025;29,5228;15,2202;63,9686;39,7120;4,2993;26,4281;68,6933;13,6198;58,1781;55,4542;0,5325;19,6160;65,0780;42,2161
2024-03-16 06:45:00;36,3100;66,3024;56,7846;0,1434;91,3677;37,2413;7,4522;12,2296;88,4100;31,3225;70,4961;57,5088;30,8044;55,4274;-999.0;95,8015;66,5595
2024-03-16 07:00:00;37,5900;87,1985;91,5468;23,1314;37,0908;94,6279;26,0402;37,4336;68,1597;61,0742;87,4131;32,9090;99,0993;48,4943;55,6450;132,8126;68,1704
2024-03-16 07:15:00;45,1300;53,2101;19,8273;34,1787;56,2425;85,8456;47,9465;15,4224;51,7603;88,6972;55,6715;71,5147;15,1134;87,3677;78,7000;176,1560;92,9782
2024-03-16 07:30:00;42,4500;34,8099;49,3594;36,0965;45,5276;24,8653;32,3112;18,3867;98,6724;8,2025;81,6395;24,3608;1,8158;22,3821;88,5429;194,6607;80,8075
2024-03-16 07:45:00;47,5700;85,1271;94,4065;57,0896;61,8460;40,7063;33,0440;66,4372;91,5379;2,9489;31,7812;53,5767;32,1776;91,5671;105,9330;227,3541;100,1222
2024-03-16 08:00:00;47,8700;46,8999;55,3838;16,9565;24,6000;64,1259;87,5729;11,2876;83,3896;89,5884;1,3479;36,8060;39,9639;8,4609;119,5339;252,9237;114,0782
2024-03-16 08:15:00;49,2100;90,2178;97,7160;75,6870;49,3339;55,1588;60,5569;75,4675;48,8952;64,6742;71,3743;72,9484;97,2130;18,9347;134,3304;280,7412;157,9393
2024-03-16 08:30:00;53,5900;38,4274;49,0773;74,2407;57,1699;24,6220;3,0934;32,3318;73,7688;3,8696;41,8934;5,4788;42,0365;19,7087;-999.0;282,7355;131,7596
2024-03-16 08:45:00;57,8600;31,2488;16,4970;76,9925;33,4852;27,9901;55,4709;21,9965;68,9142;57,8468;14,6113;50,4148;16,5759;82,9356;171,4566;350,5384;181,7107
2024-03-16 09:00:00;55,7000;59,2038;57,5529;58,2599;30,2040;75,6632;66,3921;43,5673;38,7793;72,3821;97,5399;70,7376;84,0654;91,1528;165,0830;338,5560;205,7498
2024-03-16 09:15:00;63,5700;23,2895;94,2663;79,0638;53,2579;39,5453;51,8020;41,4440;67,0570;33,2795;60,0016;60,7795;98,7665;80,9130;213,2192;429,0520;266,5912
2024-03-16 09:30:00;59,0900;15,0195;77,6165;13,5380;13,1850;14,3676;95,3909;1,8215;21,6229;79,8806;55,5378;59,7556;35,6860;96,6494;193,9389;392,8052;220,9423
2024-03-16 09:45:00;64,5700;21,8416;7,5434;6,8385;36,5539;4,0291;63,1117;62,1359;94,3735;66,2251;40,1148;57,2352;7,5353;54,3839;222,9080;447,2670;226,0316
2024-03-16 10:00:00;61,0500;99,1953;75,6467;31,2699;1,5254;69,8325;1,8993;5,7628;59,1631;59,3004;34,9173;52,4626;92,4611;79,0601;205,9038;415,2991;278,9153
2024-03-16 10:15:00;61,4000;82,5718;86,2120;85,5497;33,2605;87,5331;24,5621;62,9010;96,1233;63,9476;91,1161;56,9343;88,2926;32,5697;222,4455;446,3975;262,1512
16.03.2024 10:30:00;65,4100;61,4596;37,7419;47,3255;1,6640;92,2294;37,2642;51,9892;59,1475;85,3858;57,2701;12,3134;2,2347;63,7119;243,6157;486,1975;269,5508
2024-03-16 10:45:00;61,7200;40,3652;69,6109;17,5751;65,2038;63,1549;2,4965;39,4166;85,2765;19,9998;70,9843;87,0922;49,9261;27,5408;238,9884;477,4982;285,2490
16.03.2024 11:00:00;66,6900;21,1417;94,8380;27,0303;15,4217;93,9074;16,2223;13,5359;69,9427;0,4568;81,8192;4,5195;50,8786;45,3450;888888.8;479,8197;206,9749
2024-03-16 11:15:00;70,7800;61,4280;35,0424;7,6190;15,6701;71,3843;45,5348;62,5199;13,9096;76,8376;51,9035;95,6282;88,2926;41,3567;276,3531;547,7439;282,4007
2024-03-16 11:30:00;63,1200;30,9246;72,7068;23,1605;38,5823;57,0959;60,9991;3,4660;31,0986;23,7071;75,8310;3,3388;8,2844;83,4858;239,8484;479,1150;237,9821
2024-03-16 11:45:00;67,9500;94,5073;74,8931;68,9474;42,9887;10,3075;45,0437;24,5849;82,3239;30,3622;70,6467;33,3957;25,4853;76,2396;260,0476;517,0894;292,0205
2024-03-16 12:00:00;64,0400;57,6061;58,4240;37,0712;84,2837;17,3124;95,5664;19,9804;52,5330;92,3797;37,6117;4,4174;91,3872;68,5150;247,3286;493,1778;250,7975
2024-03-16 12:15:00;66,6800;40,8045;27,9728;73,4145;53,7533;98,4245;92,3361;98,5816;99,2203;19,6323;28,3557;2,3076;28,4596;84,8014;268,6434;533,2497;269,9003
16.03.2024 12:30:00;68,6300;10,6588;18,1032;3,9175;57,2702;46,9009;0,3470;77,8368;5,1379;50,7044;16,6886;20,9943;28,2989;44,4356;266,5228;529,2629;243,3519
2024-03-16 12:45:00;64,5800;71,1843;14,1611;63,5806;98,7110;80,0341;84,1771;80,9058;65,6767;47,0409;1,2028;16,7450;74,3217;11,4478;-999.0;505,8019;273,2454
2024-03-16 13:00:00;65,5000;93,5970;54,6042;29,3047;48,4118;64,0697;73,6233;42,2575;64,3281;22,4920;69,0822;70,6181;15,2084;67,3623;265,2159;526,8058;310,4935
2024-03-16 13:15:00;62,7200;83,8069;87,3849;82,6750;89,1476;85,4688;42,9364;86,0492;36,4435;89,3209;64,0943;10,1840;34,2664;25,2980;250,8757;499,8463;275,7623
2024-03-16 13:30:00;64,6100;84,9755;79,8629;0,3917;67,5970;48,6321;40,9900;94,8266;63,2317;20,8512;89,7950;95,7034;71,2010;32,6720;-999.0;421,5858;209,0474
2024-03-16 13:45:00;62,6200;84,7481;67,1309;79,9806;60,4335;88,7645;78,5601;81,8155;42,7422;24,9160;24,9205;86,3715;3,8682;96,2797;227,4891;455,8795;170,2578
2024-03-16 14:00:00;64,5100;9,5263;84,0884;63,4104;2,4790;38,1713;62,3001;53,6612;82,3212;39,1666;87,7301;38,2162;88,8294;93,3891;212,4632;427,6308;249,1464
2024-03-16 14:15:00;60,8500;19,5373;82,5563;89,7200;68,9283;90,5685;24,0353;15,9338;24,9047;40,7380;76,7688;98,7260;25,7661;88,5142;888888.8;431,2188;220,5223
2024-03-16 14:30:00;57,6200;36,9439;2,9815;9,7873;63,3410;91,5702;12,5427;4,8649;73,5859;25,0842;30,6552;76,1037;54,9631;38,0001;198,2298;400,8719;179,1856
2024-03-16 14:45:00;61,0600;66,5352;53,6268;40,5291;50,5532;54,5621;39,5055;5,8387;87,0500;58,9940;64,6626;12,8238;84,4197;24,7773;175,8439;358,7865;209,9205
2024-03-16 15:00:00;55,0600;50,4358;64,7434;25,2513;22,4956;58,1407;12,3146;67,6852;31,9221;26,8857;41,5999;65,3857;92,2715;20,2457;184,2324;374,5569;187,2892
2024-03-16 15:15:00;54,3000;44,7258;89,2036;47,6132;75,7555;15,9403;95,5584;38,4364;65,8667;35,6031;81,8658;62,5547;60,4316;41,5786;170,7748;349,2566;194,6772
2024-03-16 15:30:00;50,3000;19,1894;22,0981;74,9183;64,3324;57,8812;28,5990;44,9420;99,9246;7,7559;77,0643;43,6469;73,0880;44,0799;-999.0;301,6895;163,4591
2024-03-16 15:45:00;50,5800;23,6941;27,3701;54,7798;59,4688;44,6084;21,5422;16,4871;64,4609;44,7824;47,2064;12,5521;45,6265;46,3485;-999.0;283,5358;168,9094
2024-03-16 16:00:00;49,9700;94,3445;55,2907;89,9756;52,8409;2,0429;12,1023;82,7497;32,1813;82,2116;80,8699;36,0457;23,0936;7,9303;121,2035;256,0626;149,2047
2024-03-16 16:15:00;47,5100;77,2198;21,2008;59,4876;54,3602;29,3744;41,3990;60,6420;65,9628;85,3367;8,0528;16,7048;98,5205;46,4831;101,9344;219,8366;132,8559
16.03.2024 16:30:00;43,6600;41,6675;32,4573;29,0612;61,7931;10,6458;69,7486;17,2682;89,9450;0,8160;12,2193;44,3352;29,3427;45,1635;85,2068;188,3888;101,1300
2024-03-16 16:45:00;42,2600;44,8933;33,1053;51,0577;81,4560;34,5202;48,3804;8,7319;73,4886;2,9986;4,7482;64,9796;44,7469;49,2975;78,1265;175,0778;83,7923
2024-03-16 17:00:00;42,1900;66,4901;56,6092;72,9070;60,4908;99,4253;44,6210;29,2475;42,5841;22,8756;11,6153;57,6565;14,9539;4,3283;55,6593;132,8396;70,2727
2024-03-16 17:15:00;37,0400;11,8509;67,8004;96,2767;97,7230;36,1361;34,7085;93,4786;56,6315;79,2144;96,7092;85,1301;79,3373;37,4253;37,8215;99,3043;59,7251
16.03.2024 17:30:00;34,3100;21,4782;66,6583;21,9879;26,2337;23,0132;87,1405;22,7495;84,2661;39,1649;65,7496;55,9262;70,3655;98,0919;-999.0;68,4643;37,2780
2024-03-16 17:45:00;34,0500;55,7650;12,0692;98,7321;52,5607;0,5316;22,8238;95,0974;76,9602;98,2756;55,2857;54,6385;54,1740;98,6422;3,9884;35,6982;16,7264
2024-03-16 18:00:00;29,3400;21,7639;25,4936;98,2097;66,8328;54,9903;59,0972;77,8874;85,1255;29,9928;77,4017;7,9361;36,0597;70,9709;-15,0000;0,0000;0,0000
2024-03-16 18:15:00;27,7300;79,6260;52,6833;18,7638;11,7623;9,0291;54,5913;61,1324;3,6734;88,7421;7,5799;16,6148;53,8602;97,5529;-15,0000;0,0000;0,0000
16.03.2024 18:30:00;29,3600;56,1704;39,8625;18,0619;72,7769;18,3294;86,5295;11,9801;53,7243;47,6096;39,2996;88,3983;58,0536;2,5530;-15,0000;0,0000;0,0000
2024-03-16 18:45:00;29,9700;99,6425;30,2318;79,1733;63,1178;58,7068;2,0384;37,1849;49,6305;3,7616;93,4505;64,2918;68,8924;0,3837;-15,0000;0,0000;0,0000
16.03.2024 19:00:00;27,9000;7,4717;18,0897;58,4432;63,9104;59,0669;99,1856;95,2291;48,1198;86,1265;88,6384;95,2394;10,4003;18,0603;-15,0000;0,0000;0,0000
16.03.2024 19:15:00;27,6500;8,2405;27,2688;67,5483;87,8355;30,4635;17,7376;61,4133;94,0707;40,2013;8,0534;96,3773;22,0619;45,7282;-15,0000;0,0000;0,0000
2024-03-16 19:30:00;28,3700;14,2828;52,1447;8,9629;84,1226;39,6886;33,5543;85,9508;83,0532;47,7790;83,6479;24,5301;87,8340;60,8055;-15,0000;0,0000;0,0000
2024-03-16 19:45:00;28,7700;94,3614;23,5707;76,6017;76,2891;89,9746;43,8380;84,0563;28,3017;44,0639;2,2857;39,2115;61,1492;90,3919;-15,0000;0,0000;0,0000
2024-03-16 20:00:00;29,6500;97,4634;75,5971;91,0678;73,0269;20,4449;81,0445;54,9218;63,7719;73,6288;58,3212;3,8187;50,3195;68,7019;-15,0000;0,0000;0,0000
2024-03-16 20:15:00;31,5800;47,6046;74,2993;24,9419;56,2764;9,2579;90,5421;57,8125;78,4175;17,6667;66,2301;48,4083;56,0204;47,2602;-15,0000;0,0000;0,0000
2024-03-16 20:30:00;30,8600;43,5369;15,3293;8,3228;37,1752;55,7135;29,7079;79,7175;53,0880;84,5322;12,6156;43,1398;74,7490;79,4917;-15,0000;0,0000;0,0000
2024-03-16 20:45:00;31,7900;83,3291;79,6030;27,5070;29,4844;11,0653;76,7595;58,7739;9,2344;97,3974;63,5610;16,0682;75,8085;98,8813;-15,0000;0,0000;0,0000
2024-03-16 21:00:00;30,5600;8,0861;61,7881;43,7360;3,8561;30,4067;46,9238;14,2659;2,2935;88,1310;71,9070;61,7556;10,1075;34,5404;-15,0000;0,0000;0,0000
2024-03-16 21:15:00;25,6600;0,4569;61,4943;64,3852;91,0329;74,8112;32,3209;55,6342;11,4827;60,5011;4,0957;24,1015;18,1343;95,2396;-15,0000;0,0000;0,0000
