System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,value,forecast_yield
2024-03-15 13:45:00,66.32,36.3603,98.5634,99.995,85.4338,74.8063,45.7959,66.4957,5.3663,42.6587,77.2425,14.2699,88.4141,89.5359,0.3042,0.3306
2024-03-15 14:00:00,62.95,44.1226,26.453,66.4875,79.3359,46.4519,23.8857,59.108,47.6308,38.113,76.0166,69.1614,92.3848,21.6697,0.2872,0.3461
2024-03-15 14:15:00,56.72,69.0051,25.9702,44.8574,31.7402,62.4689,37.9259,4.4203,40.4119,93.1553,28.8027,26.995,33.704,62.1296,-999.0,0.3508
2024-03-15 14:30:00,59.69,79.2196,17.4577,40.2232,3.3475,41.5118,66.7119,96.6486,50.0046,43.6824,42.8199,4.8485,20.2183,27.7145,0.2406,0.2205
2024-03-15 14:45:00,54.39,8.3952,76.149,99.2187,24.2762,96.6256,40.5683,44.9035,10.7247,78.7808,88.7803,32.9444,13.0965,89.8619,-999.0,0.3449
2024-03-15 15:00:00,58.54,62.3189,7.7331,85.4129,74.0649,39.7842,44.7317,50.0505,6.3566,87.6614,58.3385,6.7556,71.8216,80.8703,0.2177,0.2822
2024-03-15 15:15:00,57.39,90.4801,32.1168,58.8797,66.8067,30.5703,23.1717,20.6722,60.5433,30.2731,72.6867,17.0271,65.7235,95.6491,0.2215,0.2411
2024-03-15 15:30:00,53.08,72.4165,35.9051,86.8366,50.0217,76.526,69.4556,6.4284,32.8411,13.2884,82.6769,56.6761,96.5654,32.1655,0.1801,0.2441
2024-03-15 15:45:00,49.69,23.8766,5.7342,22.8658,76.6205,4.5066,15.987,49.8613,80.0687,59.1154,94.0818,36.8395,32.7337,39.6158,0.1664,0.2735
2024-03-15 16:00:00,49.11,76.6416,18.161,71.627,91.9677,24.7629,50.904,73.7107,47.2049,27.5566,0.7135,82.6742,94.7791,62.8537,0.152,0.1907
2024-03-15 16:15:00,46.64,68.172,94.8001,94.3002,25.7789,45.0321,62.5055,45.7443,98.2875,49.73,93.2172,92.3013,98.9151,21.2364,0.1261,0.1804
2024-03-15 16:30:00,45.17,21.5812,72.3433,95.1869,86.8518,53.6008,54.9211,66.0646,75.9006,18.1091,85.503,3.1341,50.5522,57.1576,0.1055,0.1562
2024-03-15 16:45:00,42.73,80.2555,70.3895,52.738,4.6877,88.3249,51.9575,36.6407,56.0211,92.9775,44.2454,21.4204,49.4607,23.5171,0.0721,0.1165
2024-03-15 17:00:00,39.45,63.0894,60.3495,98.0223,70.1799,29.8138,1.3161,66.125,63.7664,97.882,16.3699,42.2169,37.2588,22.3015,0.06,0.1082
2024-03-15 17:15:00,41.75,7.8335,48.5338,38.0693,56.7054,42.5597,46.977,30.4512,55.3646,95.2004,11.9656,92.7519,56.5366,16.7705,0.0334,0.0655
2024-03-15 17:30:00,35.5,7.0713,47.8027,44.4614,8.0975,2.7416,2.2847,8.2797,81.121,59.9446,4.0795,54.6708,91.1798,67.0521,0.0071,0.0474
2024-03-15 17:45:00,32.41,83.3977,83.8922,32.1849,25.5704,56.169,88.5303,22.245,81.5242,39.5327,6.3752,0.833,65.72,96.5934,-0.0147,0.0259
2024-03-15 18:00:00,27.18,2.8883,50.2541,52.444,29.6805,70.2186,98.4224,54.6019,49.4938,12.9363,63.0941,66.0651,69.6765,15.8828,-0.04,0.0
2024-03-15 18:15:00,23.87,31.9169,14.4303,44.645,31.6597,86.5549,84.9752,76.2864,96.2656,14.4558,79.2431,7.0552,71.5045,16.1352,-0.04,0.0
2024-03-15 18:30:00,27.12,89.6541,99.2594,83.1188,41.2595,24.6847,0.4267,20.7798,47.4666,76.5553,22.0677,79.9035,1.6722,93.5244,offline,0.0
2024-03-15 18:45:00,28.34,90.3549,64.509,21.2417,93.5006,32.8414,63.0596,80.511,22.6507,0.5597,92.5177,78.5365,56.8304,18.3354,-0.04,0.0
2024-03-15 19:00:00,32.34,72.8807,48.7092,64.9649,37.4882,6.7999,69.5211,83.4027,62.8395,73.2151,57.8438,75.3307,33.1966,15.109,-0.04,0.0
2024-03-15 19:15:00,31.55,19.1948,45.3438,12.4741,23.6814,21.3862,25.8232,68.3478,24.3825,78.2324,34.6696,49.7838,68.9376,21.5003,-0.04,0.0
2024-03-15 19:30:00,26.91,71.8072,92.4142,52.4564,30.2876,66.9539,28.2142,83.1022,58.6549,34.0012,77.5997,85.5245,18.9843,44.2206,-0.04,0.0
2024-03-15 19:45:00,27.29,8.6895,51.7987,45.5049,28.6369,77.7447,82.585,35.6176,2.963,33.9118,63.8346,12.3526,7.008,5.1215,-0.04,0.0
2024-03-15 20:00:00,29.78,94.6635,48.1774,77.6338,71.0591,70.8728,82.09,72.4076,37.759,11.5621,65.537,16.9991,3.8556,74.8985,-0.04,0.0
2024-03-15 20:15:00,26.82,43.008,5.9626,2.6086,61.4945,4.0546,37.0246,8.8915,84.9397,99.4448,48.6234,23.6629,72.5815,29.2535,-0.04,0.0
2024-03-15 20:30:00,31.05,1.9051,29.7786,83.7908,87.3422,92.8921,80.0692,26.3779,65.987,43.3234,53.4857,27.5035,37.4272,99.4228,-0.04,0.0
2024-03-15 20:45:00,30.14,71.96,83.0949,37.7644,91.0876,84.6919,62.9658,17.8417,4.4174,69.1895,33.8656,69.6321,52.1588,79.5061,-0.04,0.0
2024-03-15 21:00:00,29.48,75.6075,36.0946,94.3996,23.6179,69.8776,69.3195,81.7777,69.7382,10.1473,72.5321,87.9449,15.8747,74.6359,-0.04,0.0
2024-03-15 21:15:00,33.74,77.4484,24.3189,75.8378,44.8842,65.1091,82.423,19.777,47.5308,77.8668,12.1462,30.4196,14.6199,49.7989,-0.04,0.0
2024-03-15 21:30:00,33.58,6.0688,4.2882,80.4142,38.9608,24.3352,33.9164,58.6361,52.7635,18.1883,84.7373,64.4629,97.4488,38.01,-0.04,0.0
2024-03-15 21:45:00,34.18,12.3637,41.1085,44.5721,57.1352,3.1438,10.6348,16.0017,96.7398,68.5694,17.8676,69.5545,38.7877,1.5335,-0.04,0.0
2024-03-15 22:00:00,33.09,1.7697,6.3112,10.5147,71.7373,92.4426,69.2985,65.5417,51.6098,84.457,22.6713,70.0878,58.8508,31.0048,-0.04,0.0
2024-03-15 22:15:00,29.34,75.2837,95.7719,67.6909,25.4449,8.1258,34.3561,57.1759,20.5429,41.1417,16.9237,32.237,89.0128,1.3652,-0.04,0.0
2024-03-15 22:30:00,28.51,93.8564,49.1634,58.1936,75.5481,88.7225,80.1568,69.6557,19.7955,90.9023,15.3836,24.2445,68.9036,13.7251,-0.04,0.0
2024-03-15 22:45:00,29.57,1.4948,74.8159,1.435,0.1895,66.2575,81.3606,89.5495,0.2739,16.8248,57.5061,40.1579,12.0078,4.6774,-0.04,0.0
2024-03-15 23:00:00,31.32,52.9499,6.4245,35.9265,6.7544,36.8549,90.3038,42.0423,59.2983,38.6312,45.9753,36.4905,3.742,57.9399,-0.04,0.0
2024-03-15 23:15:00,31.39,3.9749,31.3791,26.3058,51.9573,10.4165,58.3275,86.8297,73.6985,63.6345,55.1424,94.9164,3.4616,5.3564,-0.04,0.0
2024-03-15 23:30:00,30.28,89.5973,99.9452,57.5571,73.3128,20.021,34.5321,96.1992,7.0374,89.3527,12.6724,92.6035,88.1874,29.2164,-0.04,0.0
2024-03-15 23:45:00,31.86,47.4276,98.8058,60.2386,48.0312,98.6015,89.2095,0.2885,28.0099,24.8032,47.3045,18.1882,6.9413,71.9282,-0.04,0.0
2024-03-16 00:00:00,27.85,97.647,90.645,43.1681,20.6838,21.3489,17.1301,11.3718,79.2741,21.8233,32.4153,73.9538,64.244,24.0883,-0.04,0.0
2024-03-16 00:15:00,32.93,38.4782,33.3319,87.6056,17.2522,88.1064,15.6393,96.3871,45.397,35.707,7.3143,38.8971,2.554,76.6491,-0.04,0.0
2024-03-16 00:30:00,30.71,46.7381,78.0562,1.5055,41.7777,28.4316,92.9502,72.9385,97.2352,29.828,96.8741,26.966,41.3661,98.605,-0.04,0.0
2024-03-16 00:45:00,28.02,65.3718,93.704,22.8694,61.5992,58.1553,93.658,82.8411,17.0954,71.0368,76.6104,51.7333,49.8531,63.3893,-0.04,0.0
2024-03-16 01:00:00,29.17,22.5038,45.7516,53.2619,11.2277,52.8903,70.846,49.232,69.0499,54.7394,71.3404,89.9669,1.9991,87.5799,-0.04,0.0
2024-03-16 01:15:00,28.8,52.0804,65.0917,81.4739,48.5245,24.3741,4.6263,83.1904,66.5631,96.3708,8.9738,89.6483,71.1033,0.0615,-0.04,0.0
2024-03-16 01:30:00,30.74,18.1699,14.9105,30.802,6.0007,13.5883,5.4425,29.5743,36.7725,40.2449,48.8452,65.7899,86.9399,32.0488,-0.04,0.0
2024-03-16 01:45:00,29.0,14.6175,22.5538,67.3745,31.4187,43.3148,81.7531,65.5111,78.3886,45.7936,26.4264,29.7345,69.8126,63.2037,-0.04,0.0
2024-03-16 02:00:00,33.02,32.0495,70.1579,21.8199,14.8575,32.0902,97.0235,34.7345,85.7412,90.2178,90.1892,56.0372,33.6483,62.0897,-0.04,0.0
2024-03-16 02:15:00,33.09,80.45,51.1209,8.7908,5.5678,71.0887,51.6835,36.5782,86.4466,99.1982,67.5033,97.4408,66.3717,52.2553,-0.04,0.0
2024-03-16 02:30:00,29.83,61.2264,63.7694,87.4346,56.0527,30.5987,76.2527,27.8478,38.0457,61.9494,73.3259,65.2104,38.1105,41.3458,-0.04,0.0
2024-03-16 02:45:00,32.18,44.6078,46.5062,59.2537,24.5492,52.8375,15.0097,85.6152,81.8838,25.166,46.1378,49.3332,0.1067,75.7716,-0.04,0.0
2024-03-16 03:00:00,30.38,75.5972,3.1123,97.135,84.5801,65.3947,60.8855,62.0269,93.9147,53.4534,27.394,92.3759,59.2033,56.5567,-0.04,0.0
2024-03-16 03:15:00,28.04,59.5065,5.9369,2.6559,40.7386,60.1414,48.9957,24.3902,22.829,46.621,93.1716,38.7202,20.2078,98.3313,-0.04,0.0
2024-03-16 03:30:00,28.13,47.1861,6.0263,9.5072,58.416,35.6654,87.634,37.984,68.3454,2.925,4.434,46.161,42.0385,23.201,-0.04,0.0
2024-03-16 03:45:00,27.95,38.0451,44.3543,8.4704,36.4249,20.8194,56.1702,31.8674,11.3562,59.4156,43.0174,26.0642,2.2159,61.757,-0.04,0.0
2024-03-16 04:00:00,30.72,11.9923,87.1487,33.742,51.6576,64.4012,29.1799,41.402,78.9114,55.6935,62.6896,0.1163,58.2674,5.3221,-0.04,0.0
2024-03-16 04:15:00,27.8,10.9515,94.1754,53.7773,38.518,28.8661,19.7223,57.0733,48.5104,58.5679,40.1883,38.895,69.3406,62.2896,-0.04,0.0
2024-03-16 04:30:00,29.19,31.0732,77.9,3.2255,57.5721,39.7747,43.1296,56.6472,75.5949,20.0609,93.9697,43.8348,32.0762,47.6967,-0.04,0.0
2024-03-16 04:45:00,27.08,49.8446,48.7279,5.7258,12.9448,19.1209,5.052,62.6104,10.2438,25.9882,61.6115,99.6321,22.781,77.0843,-0.04,0.0
2024-03-16 05:00:00,27.47,4.8624,25.2236,62.9956,91.2287,93.8637,53.6654,81.4638,21.471,43.9742,85.7987,93.9348,69.2337,27.0284,-0.04,0.0
2024-03-16 05:15:00,30.74,89.5468,66.8139,62.0022,62.8146,69.317,56.0879,32.7444,24.8,49.8089,58.7089,62.6746,73.5669,92.8247,-0.04,0.0
2024-03-16 05:30:00,27.94,52.5129,69.1089,35.0287,92.6617,48.8488,88.9062,90.1563,3.759,5.9491,68.9681,6.4409,86.814,18.6531,-0.04,0.0
2024-03-16 05:45:00,32.09,51.0096,83.0463,92.3782,32.4095,34.4087,69.1847,38.4343,41.4874,97.562,24.6682,9.1795,9.5331,60.7815,-0.04,0.0
2024-03-16 06:00:00,29.12,4.3839,9.495,70.6761,25.7198,68.142,66.0841,90.8009,35.1021,43.1389,25.0616,29.2974,95.5133,43.7184,-0.04,0.0
2024-03-16 06:15:00,33.02,14.8285,92.8805,98.1605,3.6221,65.5629,5.0324,13.8929,62.4799,55.7677,51.7103,80.8502,72.2742,74.3467,-0.0157,0.0231
2024-03-16 06:30:00,36.53,61.3952,79.5498,31.5323,37.5983,2.6817,33.0585,80.5549,31.0206,4.2074,30.6753,36.5167,13.5258,41.6362,0.0034,0.0515
2024-03-16 06:45:00,43.37,96.0977,27.9248,69.4038,82.5779,14.7911,16.9353,91.4857,24.4983,57.6299,71.6627,38.1351,28.1272,4.597,0.0352,0.054
2024-03-16 07:00:00,39.1,52.3971,82.226,15.7475,78.2688,21.5967,14.2519,41.9171,94.868,94.593,37.27,86.2813,18.2683,49.7258,0.0582,0.1153
2024-03-16 07:15:00,42.81,4.1983,76.338,73.1004,56.554,2.2102,67.4185,17.2811,57.8872,82.0782,56.9706,20.2693,7.5031,95.3356,0.0824,0.1338
2024-03-16 07:30:00,44.31,62.2611,13.5253,6.893,61.2899,49.0868,78.9566,20.2991,81.5337,47.7267,23.864,48.2433,63.1374,69.4627,0.1045,0.1422
2024-03-16 07:45:00,45.89,52.8122,9.5986,98.9675,67.9531,89.1069,25.7274,92.8545,47.9107,31.4568,4.9835,41.3705,65.2765,78.7732,0.1223,0.1541
2024-03-16 08:00:00,50.43,94.6599,31.7295,36.9932,30.1463,60.6148,75.7927,23.2184,51.265,42.0112,15.4068,73.9755,82.1817,75.0031,0.1641,0.2148
2024-03-16 08:15:00,54.51,50.5593,62.0327,16.9608,87.9826,80.6967,44.4775,20.8586,88.137,54.6514,29.7834,66.692,47.9012,78.1845,0.1777,0.2481
2024-03-16 08:30:00,54.58,97.183,90.0723,0.7864,87.9666,95.8621,21.8325,36.9786,31.6161,11.6715,75.5297,5.2612,40.5165,88.5707,0.1975,0.2195
2024-03-16 08:45:00,54.6,35.4998,49.7216,72.5893,72.8996,27.0965,38.8614,95.9936,79.8586,20.1642,95.5703,49.4948,80.9232,94.4936,0.1971,0.2667
2024-03-16 09:00:00,55.04,1.0179,48.0577,37.3075,69.7172,22.9395,89.5484,75.793,81.6794,87.2909,0.9053,34.6156,86.332,92.6094,0.2315,0.2843
2024-03-16 09:15:00,56.96,46.2035,12.4754,87.6683,22.7316,89.3688,94.6408,37.1063,56.6524,58.3338,87.6252,47.0906,64.4532,50.0967,0.2498,0.2535
2024-03-16 09:30:00,61.51,81.8271,49.9351,46.1955,60.7739,66.4743,17.8955,43.6024,69.3341,38.7155,32.2495,54.4365,66.5209,87.2946,0.2651,0.3928
2024-03-16 09:45:00,62.17,35.4881,17.7674,19.2801,22.809,57.0869,95.2278,43.4284,23.6238,49.0254,62.989,22.1625,18.7218,16.2998,0.2927,0.3224
2024-03-16 10:00:00,60.43,65.0272,92.027,28.4504,74.1782,65.2798,53.8906,60.014,98.3822,99.9926,77.1224,79.3298,40.4013,87.1513,0.2639,0.2726
2024-03-16 10:15:00,63.82,58.0392,0.9136,50.831,84.3186,38.3843,15.449,16.3185,47.0524,40.4306,15.1528,32.2697,94.1707,61.9945,0.3203,0.2839
2024-03-16 10:30:00,65.64,45.0596,41.5042,55.5641,37.7689,62.419,87.502,52.6665,67.1396,28.9774,13.3911,12.1115,89.1488,95.1952,0.311,0.3193
2024-03-16 10:45:00,66.6,46.0315,80.9634,66.2255,45.6984,18.0899,96.4028,20.7315,80.1838,86.9286,0.967,4.2881,79.2798,17.3116,0.3134,0.3355
2024-03-16 11:00:00,67.63,33.1121,40.3738,93.1739,96.6714,32.3851,77.1636,86.3853,93.4884,29.0712,91.9916,77.0301,78.0495,29.5981,0.3263,0.4566
2024-03-16 11:15:00,68.58,65.4994,73.5462,8.1428,18.5171,31.0916,44.364,32.3309,86.6952,1.6494,38.257,81.6547,20.5184,51.7434,0.3223,0.4442
2024-03-16 11:30:00,69.98,66.9729,38.5954,78.4297,56.0128,32.8389,14.8789,45.9645,56.1155,91.1992,20.068,99.7075,32.8288,52.7565,0.3394,0.274
2024-03-16 11:45:00,67.08,45.3994,50.5281,22.8941,74.9208,69.3129,14.4217,63.2956,74.3539,23.8311,43.5967,78.3495,99.0031,0.6719,0.3316,0.442
2024-03-16 12:00:00,68.36,6.1703,30.528,88.4385,84.8388,60.4653,67.5675,73.0426,47.858,58.7207,30.522,35.2096,96.8796,38.3323,0.3383,0.3406
2024-03-16 12:15:00,67.4,56.4605,27.0403,23.1162,85.1702,93.7226,18.047,35.8208,93.7981,19.8148,23.8406,80.3313,26.3597,66.5904,0.324,0.3616
2024-03-16 12:30:00,68.8,73.2128,55.0525,70.9365,48.816,51.0333,17.3753,0.0694,41.7703,66.9676,17.9072,43.3566,37.3478,18.4746,0.3175,0.3606
2024-03-16 12:45:00,64.75,90.8343,38.7707,52.9987,86.7789,78.896,38.0337,38.1645,14.9137,58.6621,33.0076,39.0326,3.1796,53.2948,0.338,0.3896
2024-03-16 13:00:00,61.92,40.3112,65.9115,74.0421,74.5124,9.3886,7.5945,64.7908,11.9809,36.1536,85.5761,97.2299,23.8669,94.4536,-999.0,0.3178
2024-03-16 13:15:00,63.53,85.3536,2.0162,22.7731,20.4264,41.8888,25.6867,80.3825,52.3001,68.0363,75.5045,98.8617,53.8411,37.4752,0.2997,0.3151
2024-03-16 13:30:00,67.18,81.1177,29.159,28.4588,96.9214,4.9157,41.0808,42.2223,32.6082,41.1221,92.359,61.877,2.644,2.2282,-999.0,0.3743
2024-03-16 13:45:00,62.61,77.0834,35.0192,35.1904,84.6415,16.2694,76.3142,95.0389,91.3649,4.233,62.5894,50.1529,6.447,24.8854,0.2807,0.3626
2024-03-16 14:00:00,61.37,66.8018,72.7907,38.6982,83.4123,66.3379,29.4935,37.1278,72.1827,85.749,38.7759,62.6983,82.6763,8.4624,-999.0,0.3128
2024-03-16 14:15:00,61.72,58.8155,13.4797,87.0019,32.1512,47.3493,3.5709,71.4005,70.6118,71.1108,8.9071,7.4778,80.7854,24.4839,0.2797,0.2994
2024-03-16 14:30:00,59.18,36.5956,25.3707,42.5562,21.0262,39.9194,96.2844,75.2449,51.7812,67.946,66.2397,46.4427,45.0746,9.7276,0.2558,0.2274
2024-03-16 14:45:00,56.74,86.0797,23.4938,92.4824,5.2481,95.4756,97.4176,94.292,89.3512,53.3672,45.9271,67.0229,61.0888,17.4546,0.2229,0.277
2024-03-16 15:00:00,56.08,57.6446,5.8725,21.3898,34.075,19.0835,75.0333,40.5103,49.105,24.706,37.4595,57.3194,42.5929,55.7543,-999.0,0.3418
2024-03-16 15:15:00,52.47,98.2582,54.0387,89.7629,2.8523,60.3024,67.8059,95.4601,58.368,43.5863,72.3944,57.0591,97.5847,49.177,0.1992,0.2585
2024-03-16 15:30:00,52.42,65.9572,28.5507,87.4626,68.5543,74.1682,48.0254,25.2906,19.8312,21.4676,47.573,19.0894,8.5255,34.9631,0.1707,0.1812
2024-03-16 15:45:00,52.88,56.7091,49.785,73.4295,33.1083,55.9149,20.4644,21.8564,79.2216,36.395,68.3359,75.6705,80.6897,49.6165,-999.0,0.152
2024-03-16 16:00:00,46.61,45.6986,0.6769,85.4653,47.8969,35.2166,13.8458,82.4687,62.9518,98.5039,83.0263,63.8165,32.1458,62.5746,-999.0,0.1788
2024-03-16 16:15:00,43.58,97.5504,73.8276,92.2878,5.0941,0.4749,97.8713,57.8741,49.646,7.3547,59.7993,80.4168,21.6187,55.9795,0.1237,0.1509
2024-03-16 16:30:00,47.48,30.8845,51.7058,79.6095,98.7934,35.8363,33.3892,63.7068,29.2205,55.5414,40.6934,94.3892,62.1903,89.0782,0.1202,0.1417
2024-03-16 16:45:00,45.42,3.3356,53.0006,37.9846,19.2563,34.9289,44.1468,94.8916,25.5414,91.1012,53.9171,63.6274,89.8568,0.0126,0.0942,0.1405
2024-03-16 17:00:00,41.11,45.9484,56.0034,28.5009,20.4013,64.9095,43.4841,82.4898,3.3243,29.0286,97.5409,49.343,12.0874,71.8932,0.0592,0.1175
2024-03-16 17:15:00,36.8,98.494,14.7851,43.4638,31.1959,41.721,81.3809,0.6026,15.174,27.0281,36.4694,40.8495,18.9296,28.2751,0.0289,0.0573
2024-03-16 17:30:00,32.7,17.6003,47.3955,85.6205,42.0956,41.5652,16.0429,91.9325,22.3627,16.7795,60.6714,53.328,24.7668,77.5073,0.0151,0.051
2024-03-16 17:45:00,34.35,75.4337,40.1192,10.6235,36.47,0.8511,75.369,29.2833,24.104,52.1928,52.5659,97.1155,22.3085,67.4361,-999.0,0.025
2024-03-16 18:00:00,35.39,95.6589,37.3968,98.6607,50.7086,54.0096,57.5888,78.6977,37.7474,3.1108,60.8032,34.1726,55.5811,87.6579,-0.04,0.0
2024-03-16 18:15:00,29.2,42.4461,75.985,98.9681,78.7539,76.1637,45.7532,81.376,51.7869,54.7213,62.8836,73.339,87.9662,76.2514,-0.04,0.0
2024-03-16 18:30:00,28.92,82.35,0.057,72.2315,51.206,51.189,34.0188,29.3012,95.6801,3.9016,94.8714,62.4265,13.3843,27.6016,-0.04,0.0
2024-03-16 18:45:00,27.48,89.0876,93.9616,91.7194,86.4388,84.9011,53.4087,1.1043,86.0541,89.8619,38.5648,61.0151,51.4006,2.4144,-0.04,0.0
2024-03-16 19:00:00,30.84,1.4297,8.255,0.2853,50.5584,90.2218,4.5876,49.7228,12.5783,29.389,78.2017,60.3956,73.6037,71.3629,888888.8,0.0
2024-03-16 19:00:00,30.84,1.4297,8.255,0.2853,50.5584,90.2218,4.5876,49.7228,12.5783,29.389,78.2017,60.3956,73.6037,71.3629,-0.04,0.0
2024-03-16 19:15:00,29.31,33.6076,78.2622,36.6672,43.5442,77.6903,3.6812,14.3243,34.4571,1.644,64.8676,96.4618,28.6093,24.2246,-0.04,0.0
2024-03-16 19:30:00,30.82,62.2329,95.5456,61.6411,62.6802,34.9186,78.7341,38.6252,85.672,41.2629,71.8998,82.4405,66.1988,55.6002,-0.04,0.0
2024-03-16 19:45:00,31.01,15.865,10.9574,28.8997,43.9302,14.6216,37.4901,39.2369,66.6489,61.8977,80.5556,11.4738,50.812,74.696,-0.04,0.0
2024-03-16 20:00:00,25.44,44.639,32.1606,39.1908,34.1357,20.1132,81.3204,50.0068,30.6399,86.0607,56.4717,53.311,49.4429,6.0086,-0.04,0.0
2024-03-16 20:15:00,30.31,69.4971,84.1559,35.5013,37.8078,46.2916,35.6569,53.6567,72.7043,73.8832,31.3271,74.9884,53.7852,33.3061,-0.04,0.0
2024-03-16 20:30:00,30.79,48.668,13.9763,42.3702,12.4834,6.8228,91.7614,44.7959,36.5307,52.9762,85.3653,65.5421,53.8544,93.1734,-0.04,0.0
2024-03-16 20:45:00,30.53,34.4022,29.2557,89.2758,92.2257,20.6527,95.8458,74.2739,42.4132,32.2512,15.8983,68.3076,59.428,38.4777,-0.04,0.0
2024-03-16 21:00:00,31.28,3.0659,32.8437,8.6018,59.383,80.5557,37.722,15.8918,25.9167,9.3782,28.6538,94.5313,93.3728,21.0898,-0.04,0.0
2024-03-16 21:15:00,27.11,90.8757,69.0286,72.9507,30.2337,30.2721,20.2122,83.3646,82.6791,42.5495,50.4812,65.0995,83.9496,57.2023,-0.04,0.0
2024-03-16 21:30:00,29.32,87.0357,20.6478,12.1075,66.0767,75.6028,9.1059,82.8951,18.736,37.7963,91.7872,97.5974,94.0105,88.3172,-0.04,0.0
2024-03-16 21:45:00,32.79,58.0333,72.3435,48.0362,84.3469,54.9612,52.3502,44.0187,85.6199,86.7169,39.3836,38.4483,88.895,13.0494,-0.04,0.0
2024-03-16 22:00:00,27.96,98.2508,12.1041,12.9044,11.3134,96.7007,39.0648,84.411,96.2649,48.9849,77.0818,68.0678,76.9859,60.0171,-0.04,0.0
2024-03-16 22:15:00,29.52,5.7447,90.4828,80.4111,11.4394,8.4199,51.9942,34.7658,98.352,93.4683,14.5093,86.9026,6.2186,90.6535,-0.04,0.0
2024-03-16 22:30:00,33.27,86.6077,41.4272,71.766,32.1087,82.9111,94.3876,32.4405,33.0953,31.9895,97.3731,75.6867,22.4212,9.2876,-0.04,0.0
2024-03-16 22:45:00,29.66,17.8339,79.9816,36.7199,47.5845,81.0961,47.6572,2.5359,64.8309,82.3954,6.318,55.2821,62.8017,20.149,-0.04,0.0
2024-03-16 23:00:00,28.9,57.864,83.165,71.3372,45.8244,72.3837,62.3827,59.1152,98.0101,82.1842,28.3817,33.4588,69.3016,91.0985,-0.04,0.0
2024-03-16 23:15:00,31.99,35.7751,39.0028,97.8138,91.7126,35.3459,52.0018,98.8767,34.7253,82.2409,28.6067,4.1031,63.9915,28.1721,-0.04,0.0
2024-03-16 23:30:00,30.24,5.9401,19.4967,66.1192,6.9384,6.7165,91.8319,25.5407,95.0037,40.5284,7.1378,1.2933,23.101,96.1136,-0.04,0.0
2024-03-16 23:45:00,31.5,88.008,43.4303,66.5615,52.8725,42.1346,1.1133,96.0671,88.076,96.1665,52.2626,16.0803,64.2132,67.2954,-0.04,0.0
2024-13-40 88:99:00,31.36,12.3463,74.3647,26.1267,79.8015,72.2933,86.3288,14.4719,47.6039,21.6318,75.4658,92.3717,86.9964,27.7633,1.1742,0.0
2024-13-40 88:99:00,28.49,26.422,34.6908,88.5466,35.2903,18.9914,69.1875,56.8425,68.9193,55.5615,32.0198,13.8011,6.401,95.0363,1.1742,0.0
,,,,,,,,,,,,,,,,
