weather_station_id,district,timestamp,temperature_c,humidity_pct,wind_speed_m_s,rain_accumulation_mm
WS014,PSIE_POLE,2026-01-04 08:00:00,-1.77,67.88,5.68,8.19
WS014,PSIE_POLE,2026-01-04 12:00:00,2.34,68.68,2.25,8.19
WS014,PSIE_POLE,2026-01-04 16:00:00,1.02,70.51,1.13,8.19
WS014,PSIE_POLE,2026-01-04 20:00:00,-4.07,92.58,0.92,8.19
WS015,PSIE_POLE,2026-01-01 00:00:00,-5.63,92.27,4.7,1.9
WS015,PSIE_POLE,2026-01-01 04:00:00,-5.99,84.46,6.55,5.0
WS015,PSIE_POLE,2026-01-01 08:00:00,0.58,64.73,4.79,5.0
WS015,PSIE_POLE,2026-01-01 12:00:00,4.11,68.83,6.18,5.0
WS015,PSIE_POLE,2026-01-01 16:00:00,1.72,81.44,1.57,5.0
WS015,PSIE_POLE,2026-01-01 20:00:00,-2.92,93.22,4.04,5.0
WS015,PSIE_POLE,2026-01-02 00:00:00,-5.49,99.0,4.04,5.0
WS015,PSIE_POLE,2026-01-02 04:00:00,-3.32,88.65,3.71,5.63
WS015,PSIE_POLE,2026-01-02 08:00:00,-0.54,82.22,3.04,7.46
WS015,PSIE_POLE,2026-01-02 12:00:00,3.63,65.48,3.73,7.46
WS015,PSIE_POLE,2026-01-02 16:00:00,2.79,74.92,1.12,7.46
WS015,PSIE_POLE,2026-01-02 20:00:00,-5.51,91.8,2.93,7.46
WS015,PSIE_POLE,2026-01-03 00:00:00,-6.94,99.0,5.15,7.46
WS015,PSIE_POLE,2026-01-03 04:00:00,-4.99,81.85,9.15,7.46
WS015,PSIE_POLE,2026-01-03 08:00:00,0.28,75.84,6.42,7.46
WS015,PSIE_POLE,2026-01-03 12:00:00,1.83,60.18,7.22,7.46
WS015,PSIE_POLE,2026-01-03 16:00:00,1.25,69.32,0.44,10.2
WS015,PSIE_POLE,2026-01-03 20:00:00,-4.71,82.96,4.77,10.2
WS015,PSIE_POLE,2026-01-04 00:00:00,-5.91,98.87,6.59,10.2
WS015,PSIE_POLE,2026-01-04 04:00:00,-3.3,78.37,9.4,10.2
WS015,PSIE_POLE,2026-01-04 08:00:00,0.45,72.93,4.49,10.2
WS015,PSIE_POLE,2026-01-04 12:00:00,2.69,70.68,4.82,10.2
WS015,PSIE_POLE,2026-01-04 16:00:00,0.56,89.14,5.49,12.26
WS015,PSIE_POLE,2026-01-04 20:00:00,-3.75,99.0,0.0,15.03
WS016,STARE_MIASTO,2026-01-01 00:00:00,-4.85,76.24,1.73,1.89
WS016,STARE_MIASTO,2026-01-01 04:00:00,-4.76,81.46,4.61,1.89
WS016,STARE_MIASTO,2026-01-01 08:00:00,2.03,63.66,7.12,1.89
WS016,STARE_MIASTO,2026-01-01 12:00:00,3.34,62.77,0.7,1.89
WS016,STARE_MIASTO,2026-01-01 16:00:00,-0.31,72.24,2.78,1.89
WS016,STARE_MIASTO,2026-01-01 20:00:00,-2.03,87.9,1.77,2.38
WS016,STARE_MIASTO,2026-01-02 00:00:00,-3.82,89.39,5.72,2.38
WS016,STARE_MIASTO,2026-01-02 04:00:00,-3.09,76.63,5.1,2.38
WS016,STARE_MIASTO,2026-01-02 08:00:00,2.05,75.43,4.34,2.38
WS016,STARE_MIASTO,2026-01-02 12:00:00,2.96,55.02,2.13,2.38
WS016,STARE_MIASTO,2026-01-02 16:00:00,1.98,63.62,0.09,2.38
WS016,STARE_MIASTO,2026-01-02 20:00:00,-2.37,66.07,1.67,3.57
WS016,STARE_MIASTO,2026-01-03 00:00:00,-3.97,91.49,5.18,3.57
WS016,STARE_MIASTO,2026-01-03 04:00:00,-3.24,88.57,1.81,3.57
WS016,STARE_MIASTO,2026-01-03 08:00:00,0.98,68.86,4.76,3.57
WS016,STARE_MIASTO,2026-01-03 12:00:00,4.49,53.99,3.76,3.57
WS016,STARE_MIASTO,2026-01-03 16:00:00,0.05,78.41,0.63,3.57
WS016,STARE_MIASTO,2026-01-03 20:00:00,-3.11,87.21,5.14,3.57
WS016,STARE_MIASTO,2026-01-04 00:00:00,-4.59,93.59,5.2,3.57
WS016,STARE_MIASTO,2026-01-04 04:00:00,-3.05,68.39,4.25,4.11
WS016,STARE_MIASTO,2026-01-04 08:00:00,2.24,58.89,7.81,4.11
WS016,STARE_MIASTO,2026-01-04 12:00:00,4.14,72.63,0.33,5.07
WS016,STARE_MIASTO,2026-01-04 16:00:00,0.85,73.53,1.17,5.07
WS016,STARE_MIASTO,2026-01-04 20:00:00,-2.15,84.09,0.85,5.07
WS017,STARE_MIASTO,2026-01-01 00:00:00,-5.11,80.61,3.42,0.0
WS017,STARE_MIASTO,2026-01-01 04:00:00,-3.96,61.98,7.24,0.0
WS017,STARE_MIASTO,2026-01-01 08:00:00,-0.29,68.51,2.87,1.65
WS017,STARE_MIASTO,2026-01-01 12:00:00,4.22,62.58,4.57,1.65
WS017,STARE_MIASTO,2026-01-01 16:00:00,1.26,85.67,0.68,1.65
WS017,STARE_MIASTO,2026-01-01 20:00:00,-3.28,85.83,0.78,3.03
WS017,STARE_MIASTO,2026-01-02 00:00:00,-6.01,99.0,6.35,3.03
WS017,STARE_MIASTO,2026-01-02 04:00:00,-3.85,65.04,6.68,3.9
WS017,STARE_MIASTO,2026-01-02 08:00:00,-1.02,50.35,6.66,5.83
WS017,STARE_MIASTO,2026-01-02 12:00:00,4.96,46.89,1.33,5.83
WS017,STARE_MIASTO,2026-01-02 16:00:00,0.66,63.19,2.74,5.83
WS017,STARE_MIASTO,2026-01-02 20:00:00,-3.3,73.32,1.28,5.83
WS017,STARE_MIASTO,2026-01-03 00:00:00,-4.43,96.71,3.98,5.83
WS017,STARE_MIASTO,2026-01-03 04:00:00,-2.47,66.74,4.19,5.83
WS017,STARE_MIASTO,2026-01-03 08:00:00,1.87,80.43,4.8,5.83
WS017,STARE_MIASTO,2026-01-03 12:00:00,7.06,58.75,3.28,5.83
WS017,STARE_MIASTO,2026-01-03 16:00:00,0.77,59.59,0.52,6.09
WS017,STARE_MIASTO,2026-01-03 20:00:00,-3.15,79.02,1.51,6.09
WS017,STARE_MIASTO,2026-01-04 00:00:00,-6.94,98.77,1.93,6.09
WS017,STARE_MIASTO,2026-01-04 04:00:00,-2.08,80.21,5.64,7.72
WS017,STARE_MIASTO,2026-01-04 08:00:00,0.2,60.2,3.89,7.72
WS017,STARE_MIASTO,2026-01-04 12:00:00,4.55,68.38,3.97,7.72
WS017,STARE_MIASTO,2026-01-04 16:00:00,1.01,61.83,0.71,7.72
WS017,STARE_MIASTO,2026-01-04 20:00:00,-3.46,66.51,0.07,10.39
WS018,STARE_MIASTO,2026-01-01 00:00:00,-4.67,99.0,5.55,0.06
WS018,STARE_MIASTO,2026-01-01 04:00:00,-2.0,79.43,6.06,0.76
WS018,STARE_MIASTO,2026-01-01 08:00:00,-0.04,70.02,5.19,2.81
WS018,STARE_MIASTO,2026-01-01 12:00:00,4.96,65.32,2.9,2.81
WS018,STARE_MIASTO,2026-01-01 16:00:00,2.9,65.45,3.71,2.81
WS018,STARE_MIASTO,2026-01-01 20:00:00,-3.21,81.49,4.96,2.81
WS018,STARE_MIASTO,2026-01-02 00:00:00,-4.14,89.19,1.52,5.63
WS018,STARE_MIASTO,2026-01-02 04:00:00,-3.08,77.47,4.02,8.42
WS018,STARE_MIASTO,2026-01-02 08:00:00,1.85,71.26,2.82,8.42
WS018,STARE_MIASTO,2026-01-02 12:00:00,3.54,67.89,2.62,8.42
WS018,STARE_MIASTO,2026-01-02 16:00:00,0.34,78.72,1.11,8.42
WS018,STARE_MIASTO,2026-01-02 20:00:00,-2.24,82.0,0.0,8.42
WS018,STARE_MIASTO,2026-01-03 00:00:00,-4.47,79.74,1.78,8.42
WS018,STARE_MIASTO,2026-01-03 04:00:00,-2.19,85.55,6.44,8.42
WS018,STARE_MIASTO,2026-01-03 08:00:00,1.74,77.25,3.05,8.42
WS018,STARE_MIASTO,2026-01-03 12:00:00,5.11,57.25,0.0,8.42
WS018,STARE_MIASTO,2026-01-03 16:00:00,0.04,66.49,0.59,8.42
WS018,STARE_MIASTO,2026-01-03 20:00:00,-3.96,85.63,3.09,8.42
WS018,STARE_MIASTO,2026-01-04 00:00:00,-1.28,98.93,2.89,8.42
WS018,STARE_MIASTO,2026-01-04 04:00:00,-3.59,79.58,5.04,8.42
WS018,STARE_MIASTO,2026-01-04 08:00:00,2.06,77.69,4.98,8.42
WS018,STARE_MIASTO,2026-01-04 12:00:00,4.56,69.27,6.98,8.42
WS018,STARE_MIASTO,2026-01-04 16:00:00,0.87,77.35,0.63,8.42
WS018,STARE_MIASTO,2026-01-04 20:00:00,-1.74,91.41,3.4,8.42
WS019,STARE_MIASTO,2026-01-01 00:00:00,-5.98,89.02,2.4,0.0
WS019,STARE_MIASTO,2026-01-01 04:00:00,-3.95,79.63,4.46,0.0
WS019,STARE_MIASTO,2026-01-01 08:00:00,0.27,55.76,3.01,0.0
WS019,STARE_MIASTO,2026-01-01 12:00:00,3.18,58.31,1.39,0.0
WS019,STARE_MIASTO,2026-01-01 16:00:00,0.26,68.95,3.68,0.0
WS019,STARE_MIASTO,2026-01-01 20:00:00,-3.93,77.88,0.0,0.0
WS019,STARE_MIASTO,2026-01-02 00:00:00,-3.64,90.38,6.14,0.0
WS019,STARE_MIASTO,2026-01-02 04:00:00,-2.57,84.55,5.4,0.0
WS019,STARE_MIASTO,2026-01-02 08:00:00,0.52,70.8,4.5,0.0
WS019,STARE_MIASTO,2026-01-02 12:00:00,3.48,67.36,1.18,0.0
WS019,STARE_MIASTO,2026-01-02 16:00:00,2.84,64.21,0.0,0.56
WS019,STARE_MIASTO,2026-01-02 20:00:00,-1.89,95.54,1.49,0.56
WS019,STARE_MIASTO,2026-01-03 00:00:00,-4.81,80.49,0.04,1.85
WS019,STARE_MIASTO,2026-01-03 04:00:00,-1.88,75.12,5.61,1.85
WS019,STARE_MIASTO,2026-01-03 08:00:00,0.57,75.6,3.51,1.85
WS019,STARE_MIASTO,2026-01-03 12:00:00,4.85,69.0,4.88,1.85
WS019,STARE_MIASTO,2026-01-03 16:00:00,1.88,61.89,0.46,1.85
WS019,STARE_MIASTO,2026-01-03 20:00:00,-3.84,77.66,0.0,1.85
WS019,STARE_MIASTO,2026-01-04 00:00:00,-7.31,68.64,4.02,1.85
WS019,STARE_MIASTO,2026-01-04 04:00:00,-2.84,74.3,2.97,1.85
WS019,STARE_MIASTO,2026-01-04 08:00:00,2.57,82.82,5.4,1.85
WS019,STARE_MIASTO,2026-01-04 12:00:00,5.59,74.83,3.97,1.85
WS019,STARE_MIASTO,2026-01-04 16:00:00,1.82,63.06,1.47,1.85
WS019,STARE_MIASTO,2026-01-04 20:00:00,-3.44,89.75,1.78,1.85
WS020,STARE_MIASTO,2026-01-01 00:00:00,-6.5,79.07,1.85,0.0
WS020,STARE_MIASTO,2026-01-01 04:00:00,-2.94,73.54,5.27,0.0
WS020,STARE_MIASTO,2026-01-01 08:00:00,1.52,74.2,3.06,0.0
WS020,STARE_MIASTO,2026-01-01 12:00:00,4.05,66.76,4.14,0.0
WS020,STARE_MIASTO,2026-01-01 16:00:00,1.9,65.85,0.0,0.0
WS020,STARE_MIASTO,2026-01-01 20:00:00,-5.15,84.2,0.0,0.0
WS020,STARE_MIASTO,2026-01-02 00:00:00,-6.66,73.06,6.76,0.0
WS020,STARE_MIASTO,2026-01-02 04:00:00,-2.59,82.51,3.9,1.47
WS020,STARE_MIASTO,2026-01-02 08:00:00,2.67,62.15,2.26,1.47
WS020,STARE_MIASTO,2026-01-02 12:00:00,4.57,53.77,0.0,1.47
WS020,STARE_MIASTO,2026-01-02 16:00:00,-0.26,73.44,0.0,1.54
WS020,STARE_MIASTO,2026-01-02 20:00:00,-1.18,85.92,3.11,1.54
WS020,STARE_MIASTO,2026-01-03 00:00:00,-4.57,99.0,2.01,2.57
WS020,STARE_MIASTO,2026-01-03 04:00:00,-1.56,96.46,4.93,2.57
WS020,STARE_MIASTO,2026-01-03 08:00:00,0.11,62.47,4.03,4.64
WS020,STARE_MIASTO,2026-01-03 12:00:00,5.31,60.14,2.03,4.64
WS020,STARE_MIASTO,2026-01-03 16:00:00,2.72,71.23,1.94,4.64
WS020,STARE_MIASTO,2026-01-03 20:00:00,-3.48,89.43,3.61,4.65
WS020,STARE_MIASTO,2026-01-04 00:00:00,-4.25,87.43,4.72,4.65
WS020,STARE_MIASTO,2026-01-04 04:00:00,-1.5,92.32,4.26,4.65
WS020,STARE_MIASTO,2026-01-04 08:00:00,0.6,68.07,6.93,5.34
WS020,STARE_MIASTO,2026-01-04 12:00:00,4.74,73.65,0.0,5.34
WS020,STARE_MIASTO,2026-01-04 16:00:00,1.93,82.27,2.31,6.12
WS020,STARE_MIASTO,2026-01-04 20:00:00,-4.82,73.78,0.0,6.12
WS021,SRODMIESCIE,2026-01-01 00:00:00,-3.74,83.14,3.56,0.0
WS021,SRODMIESCIE,2026-01-01 04:00:00,-3.07,70.03,2.82,0.96
WS021,SRODMIESCIE,2026-01-01 08:00:00,-0.38,62.56,6.85,0.96
WS021,SRODMIESCIE,2026-01-01 12:00:00,4.42,63.37,3.89,1.58
WS021,SRODMIESCIE,2026-01-01 16:00:00,1.39,82.63,4.09,1.58
WS021,SRODMIESCIE,2026-01-01 20:00:00,-3.57,87.02,4.36,1.58
WS021,SRODMIESCIE,2026-01-02 00:00:00,-5.97,75.24,1.62,1.74
WS021,SRODMIESCIE,2026-01-02 04:00:00,-2.72,81.76,9.05,1.74
WS021,SRODMIESCIE,2026-01-02 08:00:00,2.29,49.49,1.52,4.19
WS021,SRODMIESCIE,2026-01-02 12:00:00,2.43,75.76,2.5,4.19
WS021,SRODMIESCIE,2026-01-02 16:00:00,0.15,74.29,2.82,4.19
WS021,SRODMIESCIE,2026-01-02 20:00:00,-3.93,87.66,0.55,4.19
WS021,SRODMIESCIE,2026-01-03 00:00:00,-7.21,74.73,5.14,4.19
WS021,SRODMIESCIE,2026-01-03 04:00:00,-2.6,72.94,4.27,4.19
WS021,SRODMIESCIE,2026-01-03 08:00:00,0.65,63.69,4.12,4.19
WS021,SRODMIESCIE,2026-01-03 12:00:00,0.79,67.77,1.94,4.19
WS021,SRODMIESCIE,2026-01-03 16:00:00,1.48,81.72,0.65,4.19
WS021,SRODMIESCIE,2026-01-03 20:00:00,-5.59,88.4,2.44,4.19
WS021,SRODMIESCIE,2026-01-04 00:00:00,-5.86,84.66,2.89,4.19
WS021,SRODMIESCIE,2026-01-04 04:00:00,-3.18,58.78,5.06,4.19
WS021,SRODMIESCIE,2026-01-04 08:00:00,-1.8,75.65,5.05,4.19
WS021,SRODMIESCIE,2026-01-04 12:00:00,2.21,74.31,3.72,4.19
WS021,SRODMIESCIE,2026-01-04 16:00:00,-2.37,64.2,0.0,4.19
WS021,SRODMIESCIE,2026-01-04 20:00:00,-2.97,99.0,3.1,4.19
WS022,SRODMIESCIE,2026-01-01 00:00:00,-3.77,85.74,3.56,0.0
WS022,SRODMIESCIE,2026-01-01 04:00:00,-4.2,89.29,4.67,0.0
WS022,SRODMIESCIE,2026-01-01 08:00:00,1.36,67.9,7.44,0.0
WS022,SRODMIESCIE,2026-01-01 12:00:00,1.18,50.32,1.62,0.0
WS022,SRODMIESCIE,2026-01-01 16:00:00,1.0,61.35,2.1,0.0
WS022,SRODMIESCIE,2026-01-01 20:00:00,-4.4,75.58,0.97,0.0
WS022,SRODMIESCIE,2026-01-02 00:00:00,-4.31,78.27,3.06,0.0
WS022,SRODMIESCIE,2026-01-02 04:00:00,-4.03,84.26,7.33,0.95
WS022,SRODMIESCIE,2026-01-02 08:00:00,0.41,68.02,6.89,0.95
WS022,SRODMIESCIE,2026-01-02 12:00:00,2.72,67.07,4.3,0.95
WS022,SRODMIESCIE,2026-01-02 16:00:00,0.65,76.76,1.96,0.95
WS022,SRODMIESCIE,2026-01-02 20:00:00,-4.44,72.29,4.68,0.95
WS022,SRODMIESCIE,2026-01-03 00:00:00,-6.01,85.16,3.02,1.29
WS022,SRODMIESCIE,2026-01-03 04:00:00,-4.33,68.41,9.8,1.29
WS022,SRODMIESCIE,2026-01-03 08:00:00,1.59,70.55,5.44,1.29
WS022,SRODMIESCIE,2026-01-03 12:00:00,3.15,74.05,2.33,1.29
WS022,SRODMIESCIE,2026-01-03 16:00:00,1.4,73.79,0.0,1.29
WS022,SRODMIESCIE,2026-01-03 20:00:00,-2.13,90.48,1.22,1.29
WS022,SRODMIESCIE,2026-01-04 00:00:00,-5.58,76.76,1.61,1.29
WS022,SRODMIESCIE,2026-01-04 04:00:00,-3.47,79.2,3.94,1.29
WS022,SRODMIESCIE,2026-01-04 08:00:00,0.64,65.76,9.3,1.29
WS022,SRODMIESCIE,2026-01-04 12:00:00,3.45,86.61,1.94,1.29
WS022,SRODMIESCIE,2026-01-04 16:00:00,-0.43,77.65,0.99,1.29
WS022,SRODMIESCIE,2026-01-04 20:00:00,-2.9,92.25,0.99,2.82
WS023,SRODMIESCIE,2026-01-01 00:00:00,-6.68,82.22,6.92,0.0
WS023,SRODMIESCIE,2026-01-01 04:00:00,-5.91,73.94,5.83,0.0
WS023,SRODMIESCIE,2026-01-01 08:00:00,2.48,52.8,5.53,0.0
WS023,SRODMIESCIE,2026-01-01 12:00:00,4.93,75.08,4.46,0.0
WS023,SRODMIESCIE,2026-01-01 16:00:00,2.96,56.64,1.76,0.0
WS023,SRODMIESCIE,2026-01-01 20:00:00,-1.35,89.05,3.42,1.64
WS023,SRODMIESCIE,2026-01-02 00:00:00,-4.62,75.62,3.49,1.7
WS023,SRODMIESCIE,2026-01-02 04:00:00,-2.06,86.83,6.11,1.7
WS023,SRODMIESCIE,2026-01-02 08:00:00,0.36,64.2,1.51,1.7
WS023,SRODMIESCIE,2026-01-02 12:00:00,4.29,61.73,3.48,1.7
WS023,SRODMIESCIE,2026-01-02 16:00:00,2.33,68.59,0.88,1.7
WS023,SRODMIESCIE,2026-01-02 20:00:00,-5.19,87.26,0.59,1.7
WS023,SRODMIESCIE,2026-01-03 00:00:00,-5.03,87.36,3.48,1.7
WS023,SRODMIESCIE,2026-01-03 04:00:00,-1.17,82.04,6.24,1.83
WS023,SRODMIESCIE,2026-01-03 08:00:00,-0.02,57.69,3.69,4.35
WS023,SRODMIESCIE,2026-01-03 12:00:00,2.26,58.78,3.68,5.29
WS023,SRODMIESCIE,2026-01-03 16:00:00,0.25,68.62,0.0,5.89
WS023,SRODMIESCIE,2026-01-03 20:00:00,-1.37,84.8,2.09,6.46
WS023,SRODMIESCIE,2026-01-04 00:00:00,-4.64,94.51,5.1,6.46
WS023,SRODMIESCIE,2026-01-04 04:00:00,-2.93,75.28,2.87,6.46
WS023,SRODMIESCIE,2026-01-04 08:00:00,-0.53,66.3,6.93,6.46
WS023,SRODMIESCIE,2026-01-04 12:00:00,5.25,51.94,2.83,8.6
WS023,SRODMIESCIE,2026-01-04 16:00:00,1.12,72.5,1.52,8.6
WS023,SRODMIESCIE,2026-01-04 20:00:00,-3.33,73.09,2.12,8.6
WS024,SRODMIESCIE,2026-01-01 00:00:00,-7.51,99.0,3.75,0.0
WS024,SRODMIESCIE,2026-01-01 04:00:00,-2.76,85.29,5.71,0.0
WS024,SRODMIESCIE,2026-01-01 08:00:00,1.34,61.87,7.28,1.17
WS024,SRODMIESCIE,2026-01-01 12:00:00,2.1,60.76,3.0,1.17
WS024,SRODMIESCIE,2026-01-01 16:00:00,1.74,69.59,0.0,1.17
WS024,SRODMIESCIE,2026-01-01 20:00:00,-2.62,96.3,0.6,1.17
WS024,SRODMIESCIE,2026-01-02 00:00:00,-5.17,97.23,5.06,1.17
WS024,SRODMIESCIE,2026-01-02 04:00:00,-3.13,76.92,4.8,1.51
WS024,SRODMIESCIE,2026-01-02 08:00:00,3.32,74.27,6.13,1.51
WS024,SRODMIESCIE,2026-01-02 12:00:00,3.38,59.47,4.41,1.73
WS024,SRODMIESCIE,2026-01-02 16:00:00,0.28,82.25,1.69,2.18
WS024,SRODMIESCIE,2026-01-02 20:00:00,-5.44,77.77,1.74,2.18
WS024,SRODMIESCIE,2026-01-03 00:00:00,-6.06,92.6,0.0,2.18
WS024,SRODMIESCIE,2026-01-03 04:00:00,-2.21,75.09,4.43,2.18
WS024,SRODMIESCIE,2026-01-03 08:00:00,-0.15,46.07,6.26,2.18
WS024,SRODMIESCIE,2026-01-03 12:00:00,2.24,45.32,5.89,2.18
WS024,SRODMIESCIE,2026-01-03 16:00:00,1.2,79.51,3.59,2.18
WS024,SRODMIESCIE,2026-01-03 20:00:00,-3.39,99.0,1.38,2.18
WS024,SRODMIESCIE,2026-01-04 00:00:00,-4.56,67.54,3.78,2.18
WS024,SRODMIESCIE,2026-01-04 04:00:00,-3.26,78.14,4.24,2.18
WS024,SRODMIESCIE,2026-01-04 08:00:00,0.56,49.26,8.06,3.1
WS024,SRODMIESCIE,2026-01-04 12:00:00,3.97,60.92,2.68,3.73
WS024,SRODMIESCIE,2026-01-04 16:00:00,4.03,71.24,0.0,5.62
WS024,SRODMIESCIE,2026-01-04 20:00:00,-2.73,91.58,4.32,5.62
WS025,SRODMIESCIE,2026-01-01 00:00:00,-3.68,76.09,4.43,0.0
WS025,SRODMIESCIE,2026-01-01 04:00:00,-2.46,83.25,5.56,0.0
WS025,SRODMIESCIE,2026-01-01 08:00:00,0.97,73.51,6.16,0.0
WS025,SRODMIESCIE,2026-01-01 12:00:00,3.02,61.01,3.31,0.0
WS025,SRODMIESCIE,2026-01-01 16:00:00,2.22,67.14,1.53,0.0
WS025,SRODMIESCIE,2026-01-01 20:00:00,-2.26,89.12,0.0,0.0
WS025,SRODMIESCIE,2026-01-02 00:00:00,-4.61,81.34,2.15,0.67
WS025,SRODMIESCIE,2026-01-02 04:00:00,-2.21,83.15,7.16,0.67
WS025,SRODMIESCIE,2026-01-02 08:00:00,0.46,62.51,8.51,1.4
WS025,SRODMIESCIE,2026-01-02 12:00:00,6.15,68.31,3.73,1.4
WS025,SRODMIESCIE,2026-01-02 16:00:00,1.48,70.7,0.21,1.4
WS025,SRODMIESCIE,2026-01-02 20:00:00,-1.27,76.62,1.66,1.97
WS025,SRODMIESCIE,2026-01-03 00:00:00,-4.9,84.96,1.99,1.97
WS025,SRODMIESCIE,2026-01-03 04:00:00,-3.26,90.31,4.35,5.61
WS025,SRODMIESCIE,2026-01-03 08:00:00,0.02,62.1,5.81,5.61
WS025,SRODMIESCIE,2026-01-03 12:00:00,4.83,58.57,1.52,6.26
WS025,SRODMIESCIE,2026-01-03 16:00:00,1.16,81.2,1.34,6.76
WS025,SRODMIESCIE,2026-01-03 20:00:00,-3.01,88.04,4.21,6.76
WS025,SRODMIESCIE,2026-01-04 00:00:00,-4.23,85.89,4.27,6.76
WS025,SRODMIESCIE,2026-01-04 04:00:00,-3.54,69.4,5.22,6.76
WS025,SRODMIESCIE,2026-01-04 08:00:00,0.32,67.54,5.58,6.76
WS025,SRODMIESCIE,2026-01-04 12:00:00,4.34,78.5,2.04,6.78
WS025,SRODMIESCIE,2026-01-04 16:00:00,1.13,66.76,3.17,6.78
WS025,SRODMIESCIE,2026-01-04 20:00:00,-3.82,86.44,4.31,6.78
